Country,2000,2005,2010,2015
HRV,0.34750000000000003,0.30375,0.26875,0.24
CUB,0.27,0.2125,0.23125,0.2125
CYP,0.028749999999999998,0.0325,0.07875,0.08375
CZE,0.28625,0.275,0.25625,0.22125
CIV,0.4025,0.45625,0.47375,0.485
DNK,0.23374999999999999,0.20125,0.15875,0.16875
DJI,0.19875,0.19624999999999998,0.1775,0.1925
DOM,0.16875,0.2125,0.15625,0.1525
ECU,0.12250000000000001,0.185,0.17124999999999999,0.14375
EGY,0.06375,0.05625,0.052500000000000005,0.05625
SLV,0.34125,0.32625000000000004,0.27,0.24
GNQ,0.52,0.47874999999999995,0.51375,0.48875
ERI,0.39249999999999996,0.3725,0.33625,0.2925
EST,0.5587500000000001,0.44375,0.3325,0.32999999999999996
SWZ,0.40750000000000003,0.3975,0.35625,0.34125
ETH,0.29,0.2575,0.255,0.25875
FJI,0.16999999999999998,0.1775,0.1825,0.16875
FIN,0.41500000000000004,0.3175,0.31625000000000003,0.26749999999999996
FRA,0.29874999999999996,0.27999999999999997,0.26625,0.2375
GAB,0.2225,0.205,0.22625,0.22625
GMB,0.22625,0.20875,0.19624999999999998,0.19375
GEO,0.12125,0.09625,0.11625,0.12125
DEU,0.22374999999999998,0.1975,0.19,0.17375000000000002
GHA,0.1925,0.20249999999999999,0.20625,0.2225
GRC,0.0625,0.06375,0.06375,0.0675
GRD,0.05125,0.07125000000000001,0.02,0.0
GTM,0.0925,0.0875,0.0725,0.052500000000000005
GIN,0.17124999999999999,0.1975,0.205,0.19375
GNB,0.185,0.18125,0.18375,0.16999999999999998
GUY,0.515,0.5549999999999999,0.5425,0.575
HTI,0.19375,0.1875,0.19875,0.22125
HND,0.07875,0.08875,0.08375,0.0725
HUN,0.54375,0.43624999999999997,0.40875000000000006,0.3225
ISL,0.275,0.17124999999999999,0.2325,0.215
IND,0.26875,0.25375000000000003,0.24375,0.22374999999999998
IDN,0.06,0.0625,0.06,0.05625
IRN,0.1275,0.13,0.08625000000000001,0.052500000000000005
IRQ,0.061250000000000006,0.05125,0.05375,0.06
IRL,0.24375,0.2125,0.2125,0.225
ISR,0.15,0.13374999999999998,0.14375,0.10874999999999999
ITA,0.10874999999999999,0.1025,0.1,0.10874999999999999
JAM,0.005,0.041249999999999995,0.01125,0.0325
JPN,0.34375,0.35625,0.34625,0.27125
JOR,0.08375,0.0775,0.06875,0.06625
KAZ,0.8787499999999999,0.66625,0.57125,0.6012500000000001
KEN,0.23500000000000001,0.22625,0.2225,0.21375000000000002
KIR,0.3225,0.29874999999999996,0.30874999999999997,0.29500000000000004
PRK,0.29625,0.29500000000000004,0.2625,0.21625
KOR,0.26,0.43375,0.49124999999999996,0.45125000000000004
KWT,0.05,0.0475,0.0625,0.07125000000000001
KGZ,0.32999999999999996,0.25625,0.19624999999999998,0.1675
LAO,0.29874999999999996,0.26875,0.24500000000000002,0.23125
LVA,0.7150000000000001,0.51375,0.45875000000000005,0.39875
LBN,0.05500000000000001,0.04875,0.04375,0.05
LSO,0.29,0.265,0.265,0.24874999999999997
LBR,0.185,0.21875,0.20875,0.20125
LBY,0.12125,0.12,0.12250000000000001,0.11499999999999999
LTU,1.0,0.8025,0.63,0.58875
LUX,0.25,0.21125,0.1825,0.145
MDG,0.17250000000000001,0.16625,0.1675,0.15625
MWI,0.2625,0.22999999999999998,0.2225,0.225
MYS,0.13999999999999999,0.12,0.11499999999999999,0.11875
MDV,0.32999999999999996,0.24874999999999997,0.1825,0.16375
MLI,0.17625,0.17875000000000002,0.18375,0.18125
MLT,0.11374999999999999,0.0875,0.15,0.1025
MRT,0.15125,0.16,0.17250000000000001,0.18125
MUS,0.24125000000000002,0.17124999999999999,0.1575,0.175
MEX,0.08249999999999999,0.09125,0.09125,0.10124999999999999
FSM,0.20125,0.21749999999999997,0.19875,0.19624999999999998
MDA,0.38125,0.39625,0.395,0.27875
MNG,0.645,0.7212500000000001,0.6975,0.6025
MNE,0.17625,0.1875,0.16375,0.155
MAR,0.1825,0.145,0.1025,0.0875
MOZ,0.29,0.2725,0.27375,0.25625
MMR,0.058750000000000004,0.058750000000000004,0.06375,0.07375000000000001
NAM,0.26875,0.25375000000000003,0.23625,0.205
NPL,0.16,0.135,0.11625,0.1025
NLD,0.14125000000000001,0.145,0.14375,0.16125
NZL,0.25875,0.2425,0.2225,0.23374999999999999
NIC,0.33375,0.3225,0.215,0.19875
NER,0.13999999999999999,0.15125,0.1525,0.14375
NGA,0.255,0.25125000000000003,0.25375000000000003,0.25375000000000003
NOR,0.23500000000000001,0.18125,0.17625,0.16125
OMN,0.1,0.08,0.08499999999999999,0.08
PAK,0.05125,0.0375,0.03125,0.03125
PAN,0.1575,0.16125,0.13,0.12625
PNG,0.24874999999999997,0.21749999999999997,0.22625,0.22625
PRY,0.20375000000000001,0.1825,0.1625,0.17124999999999999
PER,0.13374999999999998,0.13125,0.12875,0.11499999999999999
PHL,0.058750000000000004,0.065,0.08249999999999999,0.0725
POL,0.40750000000000003,0.42874999999999996,0.4325,0.40875000000000006
PRT,0.11374999999999999,0.1575,0.17875000000000002,0.17875000000000002
QAT,0.061250000000000006,0.06375,0.09875,0.09125
ROU,0.24500000000000002,0.2225,0.24625,0.205
RUS,0.7887500000000001,0.66125,0.5,0.4025
RWA,0.3975,0.375,0.3275,0.30375
LCA,0.16125,0.06625,0.14375,0.15
VCT,0.17375000000000002,0.18875,0.08,0.061250000000000006
WSM,0.22374999999999998,0.18375,0.1575,0.14250000000000002
STP,0.05,0.045,0.04375,0.045
SAU,0.065,0.061250000000000006,0.07125000000000001,0.06875
SEN,0.29375,0.29625,0.27,0.2525
SRB,0.3275,0.2875,0.23875000000000002,0.24375
SYC,0.21625,0.2225,0.20875,0.19624999999999998
SLE,0.41,0.4,0.36375,0.37124999999999997
SGP,0.1875,0.1825,0.15,0.14875
SVK,0.27375,0.26375000000000004,0.25,0.22625
SVN,0.5,0.42000000000000004,0.32875,0.30625
SLB,0.22875,0.185,0.17250000000000001,0.17124999999999999
SOM,0.16375,0.15875,0.14375,0.15875
ZAF,0.25875,0.24500000000000002,0.2525,0.25875
SSD,0.21749999999999997,0.20875,0.19624999999999998,0.17875000000000002
ESP,0.12625,0.11499999999999999,0.09875,0.11750000000000001
LKA,0.74375,0.6025,0.595,0.735
SDN,0.22749999999999998,0.2325,0.2225,0.20750000000000002
SUR,0.57875,0.6174999999999999,0.57125,0.52
SWE,0.21375000000000002,0.215,0.21125,0.2225
CHE,0.30125,0.255,0.19,0.19375
SYR,0.05,0.0475,0.05375,0.065
TJK,0.11125,0.11125,0.09625,0.09
TZA,0.23875000000000002,0.20249999999999999,0.20125,0.20625
THA,0.18125,0.22374999999999998,0.24375,0.22749999999999998
MKD,0.13125,0.12375,0.09125,0.12375
TLS,0.275,0.19125,0.18875,0.16499999999999998
TGO,0.30874999999999997,0.30874999999999997,0.29125,0.28875
TON,0.06375,0.06375,0.0675,0.06375
TTO,0.29375,0.21000000000000002,0.24,0.27999999999999997
TUN,0.08875,0.08375,0.08499999999999999,0.08375
TUR,0.23374999999999999,0.20625,0.18625,0.1575
TKM,0.19624999999999998,0.24874999999999997,0.2,0.1975
UGA,0.23875000000000002,0.2225,0.225,0.22875
UKR,0.71375,0.505,0.42625,0.35875
ARE,0.07125000000000001,0.05500000000000001,0.052500000000000005,0.045
GBR,0.15625,0.13625,0.1325,0.14625
USA,0.19875,0.20875,0.22749999999999998,0.24375
URY,0.32999999999999996,0.275,0.3025,0.315
UZB,0.175,0.14125000000000001,0.13,0.16999999999999998
VUT,0.1925,0.1675,0.14750000000000002,0.135
VEN,0.19875,0.13,0.0775,0.0675
VNM,0.14625,0.13874999999999998,0.14375,0.14125000000000001
YEM,0.1625,0.16999999999999998,0.16875,0.1575
ZMB,0.265,0.23125,0.22875,0.22749999999999998
ZWE,0.38375,0.36625,0.35625,0.33625
