Country,2000,2005,2010,2015
AFG,0.09829059829059829,0.11111111111111112,0.11965811965811966,0.13247863247863248
ALB,0.13247863247863248,0.15384615384615385,0.11965811965811966,0.10256410256410256
DZA,0.09829059829059829,0.08974358974358976,0.05982905982905983,0.05555555555555556
AGO,0.5128205128205129,0.5683760683760685,0.6111111111111112,0.6111111111111112
ATG,0.004273504273504274,0.0,0.0,0.0
ARG,0.2136752136752137,0.19230769230769232,0.19658119658119658,0.20512820512820512
ARM,0.07264957264957266,0.06410256410256411,0.07692307692307693,0.07692307692307693
AUS,0.22222222222222224,0.20940170940170943,0.21794871794871795,0.23931623931623933
AUT,0.33333333333333337,0.2692307692307692,0.2307692307692308,0.2264957264957265
AZE,0.042735042735042736,0.05982905982905983,0.05555555555555556,0.047008547008547015
BHS,0.042735042735042736,0.008547008547008548,0.05128205128205128,0.017094017094017096
BHR,0.14957264957264957,0.1452991452991453,0.13247863247863248,0.12393162393162394
BGD,0.36752136752136755,0.39316239316239315,0.3547008547008548,0.28205128205128205
BRB,0.02564102564102564,0.01282051282051282,0.01282051282051282,0.004273504273504274
BLR,0.43162393162393164,0.405982905982906,0.3076923076923077,0.2307692307692308
BEL,0.4444444444444445,0.3717948717948718,0.3888888888888889,0.3888888888888889
BLZ,0.10683760683760685,0.05555555555555556,0.10256410256410256,0.08547008547008547
BEN,0.33760683760683763,0.3504273504273504,0.3547008547008548,0.35897435897435903
BTN,0.5854700854700855,0.5,0.44871794871794873,0.42307692307692313
BOL,0.8205128205128205,0.7905982905982907,0.7008547008547008,0.6153846153846154
BIH,0.14957264957264957,0.11111111111111112,0.08547008547008547,0.0811965811965812
BWA,0.3290598290598291,0.3290598290598291,0.2948717948717949,0.26495726495726496
BRA,0.09401709401709403,0.11111111111111112,0.1153846153846154,0.1153846153846154
BRN,0.038461538461538464,0.047008547008547015,0.01282051282051282,0.05555555555555556
BGR,0.33333333333333337,0.23931623931623933,0.20940170940170943,0.20512820512820512
BFA,0.3632478632478633,0.3760683760683761,0.4017094017094017,0.43162393162393164
BDI,0.26495726495726496,0.2948717948717949,0.29914529914529914,0.2692307692307692
CPV,0.3803418803418804,0.33333333333333337,0.33760683760683763,0.29914529914529914
KHM,0.44871794871794873,0.3888888888888889,0.3717948717948718,0.3632478632478633
CMR,0.3290598290598291,0.34615384615384615,0.36752136752136755,0.3632478632478633
