"Private capital flows (% of GDP)"
"HDI Rank (2017)","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017",""
"168"," Afghanistan","","","","","","","","","-1.1","","0.2","","-0.2","","0.1","","0.5","","-0.5","","-0.1","","-0.4",""
"68"," Albania","0.0","","","","-3.2","","-3.1","","-11.4","","-7.3","","-6.4","","-8.4","","-6.9","","-10.2","","-6.7","","-9.2",""
"85"," Algeria","0.0","","","","","","-1.1","","-2.2","","-1.0","","-0.7","","-0.9","","-0.7","","0.3","","-1.0","","",""
"147"," Angola","3.0","","-8.5","","-9.6","","9.9","","5.9","","5.0","","8.3","","10.7","","1.8","","-9.5","","-1.5","","",""
"70"," Antigua and Barbuda","-13.2","","-5.4","","-5.5","","-22.6","","-7.7","","-6.6","","-11.2","","-11.7","","-2.9","","-4.5","","-2.1","","",""
"47"," Argentina","-0.4","","-2.5","","-2.4","","-1.8","","-3.2","","-1.8","","-2.6","","-1.7","","-0.2","","-1.9","","-6.6","","-7.1",""
"83"," Armenia","","","-1.7","","-4.5","","-5.8","","-5.8","","-4.2","","-4.5","","-9.1","","-3.0","","-3.8","","-2.9","","-1.2",""
"3"," Australia","-5.0","","-5.9","","-3.6","","-5.8","","-7.5","","-6.2","","-4.2","","-7.0","","-4.3","","-6.3","","-1.4","","-3.6",""
"20"," Austria","","","","","","","4.3","","4.5","","-1.7","","1.4","","1.8","","3.2","","5.8","","7.1","","5.6",""
"80"," Azerbaijan","","","-10.8","","","","-3.7","","-0.4","","-0.9","","-1.6","","-2.5","","-5.0","","-3.6","","-6.4","","-7.3",""
"54"," Bahamas","","","","","","","","","-8.4","","-6.2","","-4.6","","-3.1","","-2.1","","-0.5","","-0.4","","",""
"43"," Bahrain","-11.6","","-5.7","","-6.0","","29.4","","-17.8","","-19.0","","2.9","","-4.0","","3.6","","-10.4","","9.2","","9.9",""
"136"," Bangladesh","-0.0","","0.0","","-0.5","","-1.1","","-0.7","","0.2","","-1.0","","-1.5","","-2.0","","-1.5","","-1.1","","-0.7",""
"58"," Barbados","0.8","","-2.0","","-2.9","","-6.7","","-9.6","","-11.1","","-5.7","","0.9","","","","","","","","",""
"53"," Belarus","","","","","-1.3","","-0.9","","-4.4","","-7.7","","-1.7","","-2.5","","-2.2","","-1.1","","-3.7","","-4.6",""
"17"," Belgium","","","","","","","11.2","","-5.4","","-1.7","","-7.2","","-6.7","","-1.8","","-1.1","","-0.5","","7.5",""
"106"," Belize","-4.2","","-4.0","","-16.4","","-12.9","","-6.3","","-5.5","","-12.1","","-4.7","","-8.1","","-3.3","","-1.7","","-1.4",""
"163"," Benin","-2.9","","2.3","","-2.3","","-1.5","","-1.0","","1.4","","-0.8","","-1.6","","-3.2","","0.8","","-1.3","","",""
"134"," Bhutan","","","","","","","","","","","","","","","","","","","","","","","0.4",""
"118"," Bolivia (Plurinational State of)","-0.5","","-5.8","","-9.4","","4.1","","-3.8","","-4.2","","-2.6","","-4.3","","0.1","","0.2","","2.0","","-5.4",""
"77"," Bosnia and Herzegovina","","","","","-2.7","","-5.4","","-1.4","","-2.4","","-1.9","","-0.7","","-2.5","","-1.3","","-1.0","","-1.6",""
"101"," Botswana","-2.4","","0.0","","-0.3","","7.1","","0.3","","-7.4","","-2.3","","6.1","","0.7","","3.4","","1.2","","2.8",""
"79"," Brazil","-0.2","","-1.7","","-5.7","","-2.0","","-5.8","","-4.8","","-3.9","","-3.5","","-4.5","","-4.6","","-2.6","","-2.5",""
"39"," Brunei Darussalam","","","","","","","-2.1","","2.8","","-2.9","","-1.5","","-1.8","","1.3","","1.3","","6.8","","",""
"51"," Bulgaria","-0.0","","-0.3","","-6.2","","-9.1","","-0.8","","-2.0","","-0.3","","-2.6","","-5.0","","-6.3","","-2.9","","4.0",""
"183"," Burkina Faso","","","","","","","-0.5","","1.9","","0.5","","-2.6","","-3.7","","-1.7","","1.7","","0.5","","",""
"185"," Burundi","-0.1","","-0.1","","-1.3","","-0.1","","","","","","","","","","-4.5","","","","","","",""
"125"," Cabo Verde","0.0","","","","-6.1","","-8.3","","-7.3","","-5.4","","-5.6","","-1.6","","-7.9","","-4.8","","-4.3","","-3.1",""
"146"," Cambodia","","","-4.4","","-3.7","","-5.9","","-11.4","","-10.4","","-12.6","","-11.9","","-9.9","","-9.1","","-10.8","","",""
"151"," Cameroon","0.6","","0.2","","-1.5","","-1.4","","-0.4","","-1.4","","-2.8","","-2.0","","-1.9","","-4.3","","-2.0","","",""
"12"," Canada","-2.7","","-1.8","","1.4","","3.0","","-6.4","","-5.2","","-2.8","","-2.1","","-1.8","","-1.5","","-5.4","","-1.7",""
"188"," Central African Republic","0.2","","","","","","","","","","","","","","","","","","","","","","",""
"186"," Chad","0.0","","","","","","","","","","","","","","","","","","","","","","",""
