Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
AFG,-2.4284030426917496,-2.3698209107124324,-2.30591313037136,-2.247330998392043,-2.18342321805097,-2.1248410860716533,-2.0662589540923366,-2.002351173751264,-1.9437690417719473,-1.8851869097926304,-1.8266047778133137,-1.7626969974722408,-1.6987892171311678,-1.634881436790095,-1.469786337575657,-1.4165298539580962,-1.3526220736170234,-1.2887142932759506,-1.2301321612966336,-1.166224380955561,-1.1023166006144882,-1.0437344686351715,-1.0011292817411228,-0.9585240948470745,-0.9159189079530257,-0.8946163145060017,-0.8946163145060017,-0.8679880726972212
ALB,0.032046500439554315,0.05867474224833468,-0.10642035696610361,-0.1863050823924447,-0.1916307307542002,-0.14369989549839554,-0.10642035696610361,-0.037186928263274056,0.010743906992530017,0.04269779716306646,0.05334909388657861,0.05867474224833468,0.10660557750413935,0.14388511603643186,0.14921076439818792,0.23974678654804119,0.2717006767185776,0.34093410542140656,0.3622366988684303,0.3941905890389673,0.5060292046358443,0.6125421718709657,0.8095911612559404,0.8202424579794526,0.8255681063412087,0.8255681063412087,0.8734989415970134,0.8894758866822816
DZA,-1.0277575235499032,-0.9745010399323425,-0.9212445563147817,-0.8733137210589773,-0.8200572374414166,-0.7827776989091241,-0.7188699185680515,-0.6389851931417104,-0.5591004677153693,-0.48454139065078394,-0.4153079619479553,-0.3460745332451263,-0.2608641594570292,-0.1916307307542002,-0.11174600532785908,-0.04251257662503072,-0.005233038092737613,0.05334909388657861,0.05334909388657861,0.1598620611217001,0.2557237316333094,0.35158540214491873,0.3941905890389673,0.43679577593301594,0.4421214242947714,0.44744707265652806,0.45277272101828353,0.4580983693800402
AND,,,,,,,,,,,-0.2874924012658095,-0.21293332420122507,-0.10109470860434754,0.33028280869789445,0.3782136439536991,0.2557237316333094,0.3622366988684303,0.36756234723018694,0.4421214242947714,0.4421214242947714,0.44744707265652806,0.45277272101828353,0.7297064358295994,0.7297064358295994,0.7350320841913555,0.7297064358295994,0.7243807874678438,0.7243807874678438
AGO,,,,,,,,,,-1.6082531949813146,-1.5443454146402418,-1.4804376342991692,-1.4165298539580962,-1.3526220736170234,-1.2887142932759506,-1.224806512934878,-1.1502474358702925,-1.0756883588057078,-1.0011292817411228,-0.9265702046765381,-0.9585240948470745,-0.8253828858031727,-0.7614751054620997,-0.6975673251210269,-0.6283338964181979,-0.564426116077125,-0.48454139065078394,-0.42595925867146744
ATG,,,,,,,,,,,,,,,,0.5060292046358443,0.5166805013593571,0.5220061497211125,0.511354852997601,0.5007035562740888,0.47407531446530843,0.43147012757125985,0.45277272101828353,0.4847266111888206,0.4847266111888206,0.5220061497211125,0.5220061497211125,0.5220061497211125
ARG,0.26637502835682153,0.2876776218038459,0.298328918527358,0.30898021525087016,0.32495716033613836,0.372887995591943,0.43147012757125985,0.49005225955057663,0.5486343915298929,0.7297064358295994,0.841545051426477,0.9480580186615978,0.9800119088321348,0.9746862604703782,0.9693606121086227,0.9214297768528175,0.9267554252145741,0.9214297768528175,0.9320810735763302,1.0492453375349637,1.1930378433023778,1.2196660851111583,1.209014788387646,1.20368914002589,1.2249917334729137,1.2462943269199385,1.2569456236434506,1.2675969203669621
ARM,0.298328918527358,0.31430586361262625,0.30898021525087016,0.34093410542140656,0.30898021525087016,0.2876776218038459,0.26637502835682153,0.3356084570596499,0.45277272101828353,0.49005225955057663,0.47407531446530843,0.4208188308477477,0.43679577593301594,0.44744707265652806,0.4580983693800402,0.5166805013593571,0.5965652267856976,0.6871012489355514,0.7137294907443318,0.804265512894185,0.8149168096176965,0.8202424579794526,0.8362194030647209,0.8575219965117458,0.8734989415970134,0.8948015350440377,0.9107784801293065,0.9107784801293065
AUS,1.5711588769870584,1.5764845253488151,1.5764845253488151,1.5818101737105705,1.5818101737105705,1.682997492583936,1.688323140945692,1.688323140945692,1.688323140945692,1.688323140945692,1.688323140945692,1.6936487893074474,1.688323140945692,1.6776718442221799,1.6723461958604238,1.6723461958604238,1.688323140945692,1.7202770311162279,1.7735335147337887,1.762882218010277,1.784184811457301,1.800161756542569,1.8161387016278379,1.8267899983513494,1.8427669434366183,1.8534182401601298,1.8693951852453985,1.8693951852453985
AUT,0.5220061497211125,0.559285688253405,0.6072165235092103,0.6178678202327225,0.6764499522120386,0.6977525456590635,0.7137294907443318,0.7297064358295994,0.841545051426477,0.7936142161706723,0.8149168096176965,0.9374067219380863,0.7616603260001358,0.7989398645324284,0.8628476448735012,0.9107784801293065,0.9640349637468666,1.2143404367494015,1.2303173818346702,1.283573865452231,1.3794355359638404,1.3847611843255958,1.400738129410864,1.3581329425168154,1.416715074496133,1.4326920195814006,1.4593202613901808,1.4593202613901808
AZE,,,,,,0.2131185447392608,0.19181595129223653,0.20246724801574867,0.25039808327155333,0.2930032701656019,0.33028280869789445,0.36756234723018694,0.3995162374007234,0.43679577593301594,0.4687496661035518,0.3941905890389673,0.5433087431681374,0.44744707265652806,0.44744707265652806,0.559285688253405,0.5486343915298929,0.5646113366151617,0.591239578423942,0.6391704136797461,0.6977525456590635,0.6977525456590635,0.6977525456590635,0.6977525456590635
BHS,,,,,,,,,,,0.6498217104032583,0.660473007126771,0.6711243038502832,0.6817756005737947,0.6924268972973069,0.7030781940208191,0.7137294907443318,0.7243807874678438,0.7243807874678438,0.7190551391060872,0.7350320841913555,0.772311622723648,0.7882885678089162,0.7882885678089162,0.7882885678089162,0.7882885678089162,0.7882885678089162,0.7882885678089162
BHR,-0.021209983178006427,0.04269779716306646,0.04269779716306646,0.11193122586589542,0.16518770948345615,0.2184441931010169,0.24507243490979727,0.26637502835682153,0.2876776218038459,0.3036545668891141,0.34625975378316265,0.3569110505066748,0.3622366988684303,0.3622366988684303,0.3356084570596499,0.31430586361262625,0.33028280869789445,0.35158540214491873,0.36756234723018694,0.38886494067721067,0.4048418857624795,0.4580983693800402,0.4580983693800402,0.511354852997601,0.5699369849769178,0.772311622723648,0.9587093153851105,0.9587093153851105
