Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
HRV,0.8,0.7340000000000001,14.3,10.1,0.861,75.9,21132.0,0.809
HTI,0.462,0.384,8.4,4.5,0.616,60.0,1597.0,0.419
HUN,0.813,0.8009999999999999,15.3,11.3,0.826,73.7,21824.0,0.8140000000000001
IDN,0.642,0.56,11.7,7.1,0.732,67.6,7156.0,0.645
IND,0.556,0.452,10.2,5.0,0.698,65.4,3684.0,0.545
IRL,0.9079999999999999,0.894,17.9,11.9,0.915,79.5,42575.0,0.914
IRN,0.736,0.631,12.1,8.9,0.81,72.6,17385.0,0.779
IRQ,0.638,0.488,10.3,6.1,0.741,68.2,11523.0,0.7170000000000001
ISL,0.897,0.8420000000000001,18.2,10.3,0.9440000000000001,81.4,40970.0,0.909
ISR,0.8809999999999999,0.855,15.8,12.5,0.935,80.8,28703.0,0.855
ITA,0.866,0.765,16.2,9.4,0.9440000000000001,81.4,38642.0,0.9
JAM,0.705,0.632,12.6,8.4,0.831,74.0,8218.0,0.6659999999999999
JOR,0.735,0.7040000000000001,13.6,9.8,0.8140000000000001,72.9,9758.0,0.6920000000000001
JPN,0.88,0.7879999999999999,14.8,11.3,0.963,82.6,37821.0,0.897
KAZ,0.759,0.7929999999999999,14.6,11.6,0.708,66.0,17222.0,0.778
KEN,0.514,0.475,9.9,6.0,0.597,58.8,2384.0,0.479
KGZ,0.628,0.6940000000000001,12.7,10.3,0.731,67.5,2527.0,0.488
KHM,0.513,0.41600000000000004,10.5,3.7,0.688,64.7,2256.0,0.47100000000000003
KIR,0.5820000000000001,0.575,11.6,7.5,0.693,65.1,2635.0,0.494
KNA,0.733,0.606,12.9,7.4,0.8029999999999999,72.2,21064.0,0.8079999999999999
KOR,0.8690000000000001,0.847,16.6,11.5,0.912,79.3,27932.0,0.851
KWT,0.7879999999999999,0.5920000000000001,13.8,6.3,0.826,73.7,105740.0,1.0
LAO,0.521,0.402,9.2,4.4,0.66,62.9,3415.0,0.5329999999999999
LBN,0.743,0.623,13.1,7.8,0.885,77.6,13687.0,0.743
LBR,0.39399999999999996,0.40299999999999997,9.8,3.9,0.5720000000000001,57.2,583.0,0.266
LBY,0.752,0.639,14.8,6.8,0.794,71.6,25567.0,0.8370000000000001
LCA,0.713,0.607,12.6,7.7,0.8270000000000001,73.7,11863.0,0.721
LIE,0.893,0.782,14.4,11.4,0.91,79.1,119888.0,1.0
LKA,0.73,0.721,13.3,10.6,0.833,74.1,7262.0,0.647
LSO,0.473,0.48200000000000004,10.7,5.5,0.433,48.2,2875.0,0.507
LTU,0.825,0.863,16.6,12.1,0.799,72.0,21881.0,0.8140000000000001
LUX,0.888,0.7659999999999999,13.5,11.7,0.914,79.4,83501.0,1.0
LVA,0.818,0.85,15.9,12.3,0.794,71.6,21284.0,0.81
MAR,0.594,0.42200000000000004,10.4,4.0,0.809,72.6,5812.0,0.614
MDA,0.6609999999999999,0.7,12.1,10.9,0.743,68.3,3924.0,0.5539999999999999
MDG,0.491,0.45299999999999996,9.4,5.8,0.647,62.1,1452.0,0.40399999999999997
MDV,0.6509999999999999,0.461,11.8,3.9,0.85,75.3,10637.0,0.705
MEX,0.7390000000000001,0.613,12.5,8.0,0.856,75.7,16283.0,0.769
MHL,,,,,,,4376.0,0.5710000000000001
MKD,0.7120000000000001,0.624,12.2,8.5,0.8340000000000001,74.2,9985.0,0.695
MLI,0.3670000000000001,0.222,5.8,1.8,0.516,53.6,1744.0,0.4320000000000001
MLT,0.8270000000000001,0.7340000000000001,14.6,9.9,0.9129999999999999,79.3,26834.0,0.845
MMR,0.498,0.359,8.4,3.8,0.68,64.2,2827.0,0.505
MNE,0.775,0.7509999999999999,14.1,10.8,0.833,74.1,13763.0,0.7440000000000001
MNG,0.672,0.6679999999999999,13.4,8.9,0.708,66.0,6984.0,0.6409999999999999
MOZ,0.37799999999999995,0.34700000000000003,8.9,3.0,0.504,52.8,774.0,0.309
MRT,0.47600000000000003,0.318,7.2,3.5,0.634,61.2,3418.0,0.5329999999999999
MUS,0.728,0.632,13.6,7.6,0.812,72.8,14512.0,0.752
MWI,0.4,0.38299999999999995,9.3,3.8,0.502,52.6,904.0,0.33299999999999996
MYS,0.75,0.64,12.5,8.8,0.826,73.7,19676.0,0.7979999999999999
NAM,0.568,0.519,11.4,6.1,0.534,54.7,7955.0,0.6609999999999999
NER,0.294,0.154,3.9,1.4,0.532,54.6,773.0,0.309
NGA,0.479,0.431,9.2,5.2,0.452,49.4,4211.0,0.565
NIC,0.607,0.498,11.1,5.7,0.81,72.7,3902.0,0.5539999999999999
NLD,0.904,0.862,16.6,12.0,0.9229999999999999,80.0,46950.0,0.929
NOR,0.938,0.907,17.6,12.6,0.93,80.5,64772.0,0.978
NPL,0.491,0.381,10.1,3.0,0.716,66.6,1778.0,0.435
NRU,,,8.9,,,,4121.0,0.562
NZL,0.894,0.892,19.5,11.8,0.9259999999999999,80.2,30339.0,0.863
OMN,0.764,0.5770000000000001,12.1,7.3,0.845,74.9,42465.0,0.914
PAK,0.513,0.34700000000000003,7.2,4.4,0.682,64.3,4365.0,0.57
PAN,0.7509999999999999,0.665,13.0,9.2,0.866,76.3,13035.0,0.736
PER,0.703,0.642,13.4,8.1,0.816,73.0,8019.0,0.662
PHL,0.657,0.619,11.5,8.9,0.738,68.0,6065.0,0.62
PLW,0.765,0.779,14.0,11.7,0.777,70.5,13388.0,0.74
PNG,0.499,0.3670000000000001,8.8,3.7,0.677,64.0,2728.0,0.499
POL,0.8190000000000001,0.8109999999999999,15.0,11.8,0.8540000000000001,75.5,18967.0,0.792
PRK,,,,,0.7490000000000001,68.7,,
PRT,0.81,0.691,15.7,7.7,0.909,79.1,26694.0,0.8440000000000001
PRY,0.655,0.568,11.9,7.1,0.795,71.7,6096.0,0.621
PSE,0.6629999999999999,0.639,13.3,8.0,0.799,71.9,4399.0,0.5720000000000001
QAT,0.83,0.652,12.0,9.6,0.8759999999999999,76.9,113447.0,1.0
ROU,0.7809999999999999,0.7559999999999999,14.6,10.5,0.815,73.0,16619.0,0.772
RUS,0.767,0.767,13.9,11.4,0.721,66.8,22337.0,0.8170000000000001
RWA,0.445,0.395,10.5,3.1,0.6,59.0,1163.0,0.371
SAU,0.7829999999999999,0.634,13.1,8.1,0.8190000000000001,73.2,45738.0,0.925
SDN,0.451,0.282,6.5,3.0,0.635,61.3,2937.0,0.511
SEN,0.436,0.278,7.1,2.4,0.6459999999999999,62.0,2131.0,0.462
SGP,0.878,0.735,14.2,10.2,0.938,81.0,66163.0,0.981
SLB,0.505,0.42100000000000004,9.2,4.9,0.725,67.1,1637.0,0.42200000000000004
SLE,0.363,0.326,8.3,2.8,0.392,45.5,1179.0,0.373
SLV,0.6559999999999999,0.555,13.1,5.8,0.784,71.0,7285.0,0.648
SMR,,,,,,,,
SOM,,,,,0.508,53.0,,
SRB,0.7509999999999999,0.716,13.5,10.2,0.8190000000000001,73.2,11963.0,0.723
SSD,,,,,0.494,52.1,,
STP,0.53,0.441,10.4,4.6,0.696,65.2,2468.0,0.484
SUR,0.687,0.579,11.7,7.7,0.76,69.4,13050.0,0.736
SVK,0.8140000000000001,0.779,14.7,11.1,0.8420000000000001,74.7,23310.0,0.823
SVN,0.873,0.862,16.9,11.8,0.898,78.4,29589.0,0.86
SWE,0.905,0.8540000000000001,15.7,12.5,0.938,81.0,45468.0,0.924
SWZ,0.507,0.47,10.6,5.3,0.428,47.8,7340.0,0.649
SYC,0.741,0.63,13.2,7.9,0.8059999999999999,72.4,20253.0,0.802
SYR,0.649,0.537,11.5,6.5,0.833,74.2,5725.0,0.611
TCD,0.342,0.222,6.0,1.7,0.442,48.7,1499.0,0.409
TGO,0.441,0.423,10.1,4.3,0.547,55.6,1151.0,0.369
THA,0.71,0.607,13.3,7.1,0.8140000000000001,72.9,12174.0,0.725
TJK,0.604,0.649,10.8,10.5,0.746,68.5,2048.0,0.456
TKM,,,10.5,,0.703,65.7,7590.0,0.654
TLS,0.581,0.44299999999999995,11.7,3.5,0.705,65.8,6448.0,0.629
TON,0.698,0.73,14.5,9.8,0.797,71.8,4759.0,0.583
TTO,0.768,0.696,12.4,10.5,0.757,69.2,29658.0,0.86
TUN,0.701,0.601,14.3,6.1,0.838,74.5,9254.0,0.684
TUR,0.708,0.5539999999999999,12.6,6.2,0.8190000000000001,73.2,17730.0,0.782
TUV,,,,,0.706,65.9,5536.0,0.606
TZA,0.46799999999999997,0.39,8.2,4.9,0.588,58.2,1917.0,0.446
UGA,0.45899999999999996,0.461,10.8,4.8,0.5329999999999999,54.7,1344.0,0.39299999999999996
UKR,0.7290000000000001,0.784,14.8,11.2,0.737,67.9,8374.0,0.669
URY,0.762,0.6859999999999999,14.9,8.2,0.863,76.1,14037.0,0.747
USA,0.905,0.88,16.2,12.9,0.893,78.0,51582.0,0.943
UZB,0.6459999999999999,0.657,11.5,10.1,0.754,69.0,3679.0,0.545
VCT,0.7090000000000001,0.6459999999999999,13.6,8.1,0.795,71.7,10009.0,0.696
VEN,0.7440000000000001,0.642,13.4,8.1,0.82,73.3,17725.0,0.782
VNM,0.632,0.55,11.6,6.8,0.84,74.6,3731.0,0.547
VUT,0.5820000000000001,0.516,10.7,6.6,0.767,69.9,2686.0,0.4970000000000001
WSM,0.6809999999999999,0.6609999999999999,12.2,9.7,0.7979999999999999,71.9,5296.0,0.6
YEM,0.48200000000000004,0.308,8.5,2.2,0.655,62.6,3931.0,0.555
ZAF,0.621,0.66,12.9,9.1,0.508,53.0,11367.0,0.715
ZMB,0.503,0.53,11.4,6.4,0.4970000000000001,52.3,2447.0,0.483
ZWE,0.442,0.502,9.7,7.0,0.426,47.7,1433.0,0.402
