Country,Human Development Index (HDI),[Demography] Median age (years),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Sex ratio at birth (male to female births),[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)","[Education] Literacy rate, adult (% ages 15 and older)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school dropout rate (% of primary school cohort),[Education] Primary school teachers trained to teach (%),"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)",[Education] Survival rate to the last grade of lower secondary general education (%),[Environmental Sustainability] Carbon dioxide emissions (kg per 2011 PPP $ of GDP),[Environmental Sustainability] Carbon dioxide emissions per capita (tonnes),[Environmental Sustainability] Forest area (% of total land area),[Environmental Sustainability] Fossil fuel energy consumption (% of total energy consumption),[Environmental Sustainability] Fresh water withdrawals (% of total renewable water resources),[Environmental Sustainability] Renewable energy consumption (% of total final energy consumption),"[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Estimated gross national income per capita, female (2011 PPP$)","[Gender] Estimated gross national income per capita, male (2011 PPP$)",[Gender] Female share of employment in senior and middle management (%),[Gender] Gender Development Index (GDI),[Gender] Gender Inequality Index (GII),"[Gender] Human Development Index (HDI), female","[Gender] Human Development Index (HDI), male","[Gender] Maternal mortality ratio (deaths per 100,000 live births)",[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Share of seats in parliament (% held by women),[Gender] Total unemployment rate (female to male ratio),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",[Gender] Youth unemployment rate (female to male ratio),[Health] Current health expenditure (% of GDP),"[Health] HIV prevalence, adult (% ages 15-49), total","[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)","[Health] Malaria incidence (per 1,000 people at risk)","[Health] Mortality rate, female adult (per 1,000 people)","[Health] Mortality rate, infant (per 1,000 live births)","[Health] Mortality rate, male adult (per 1,000 people)","[Health] Mortality rate, under-five (per 1,000 live births)","[Health] Tuberculosis incidence (per 100,000 people)","[Human Security] Homicide rate (per 100,000 people)","[Human Security] Suicide rate, female (per 100,000 people)","[Human Security] Suicide rate, male (per 100,000 people)",[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Mobility and communication] International inbound tourists (thousands),[Mobility and communication] International student mobility (% of total tertiary enrolment),"[Mobility and communication] Internet users, total (% of population)",[Mobility and communication] Mobile phone subscriptions (per 100 people),"[Mobility and communication] Net migration rate (per 1,000 people)",[Socio-economic sustainability] Adjusted net savings (% of GNI),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Population using improved drinking-water sources (%),[Socio-economic sustainability] Population using improved sanitation facilities (%),[Socio-economic sustainability] Ratio of education and health expenditure to military expenditure,[Socio-economic sustainability] Research and development expenditure (% of GDP),[Socio-economic sustainability] Rural population with access to electricity (%),[Socio-economic sustainability] Skilled labour force (% of labour force),"[Socio-economic sustainability] Total debt service (% of exports of goods, services and primary income)",[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Net official development assistance received (% of GNI),[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)","[Work, employment and vulnerability] Youth not in school or employment (% ages 15-24)"
BLR,0.725,38.1,21.2,6.7,1.4,9.6,0.4,72.4,1.06,22.4,0.716,14.6,15.0,14.0,5.9,103.0,98.0,,67.0,,9.3,9.2,9.4,,,,0.8,100.0,16.0,99.0,0.55,6.1,41.6,92.7,2.9,6.2,24.3,99.4,72.6,8975.0,14036.0,,1.024,,0.732,0.715,13.0,100.0,51.4,29.8,1.0,,1.06,6.3,0.1,1.0,1.0,0.7440000000000001,68.4,74.3,62.7,,128.0,6.5,369.0,8.5,74.0,8.6,9.5,56.0,21.8,11213.0,108.4,26.5,11337.0,0.715,91.0,-1.5,,42.6,-0.1,20.7,28.5,97.9,94.8,8.1,0.7,100.0,,4.0,118.9,1.0,0.2,-0.9,0.66,13.9,50.5,60.3,60.8,55.4,67.3,0.9,1.8,2.3,
BLZ,0.693,20.2,5.8,0.2,0.0,0.3,0.0,45.3,1.03,67.5,0.685,12.3,12.4,12.2,,28.0,113.0,77.0,16.0,,10.3,10.3,10.3,64.9,65.1,62.3,9.3,,24.0,63.0,0.19,1.5,62.1,0.0,,31.0,91.2,,,4223.0,9895.0,,0.94,0.46399999999999997,0.6659999999999999,0.7090000000000001,52.0,76.8,40.5,11.9,2.15,,1.33,4.4,1.5,2.0,5.0,0.754,69.0,72.0,66.3,15.8,142.0,17.9,234.0,21.0,41.0,28.6,1.3,11.2,61.5,7873.0,2.2,18.5,7073.0,0.643,237.0,,17.0,33.9,4.4,-4.4,20.9,90.7,84.1,,,84.2,30.5,36.8,117.4,11.4,1.2,-12.9,4.01,19.6,62.6,56.9,63.9,45.9,81.9,11.0,20.6,23.6,
BOL,0.624,21.6,9.3,5.3,0.5,9.1,1.2,64.2,1.05,63.2,0.631,14.3,14.0,14.6,,52.0,115.0,87.0,,,7.0,6.3,7.7,42.7,37.5,48.3,,,,92.0,0.28,1.3,54.2,83.3,,23.5,87.9,,,3296.0,5754.0,,0.9159999999999999,0.5579999999999999,0.595,0.65,305.0,,42.4,14.7,1.34,,1.02,5.0,0.4,7.0,11.0,0.67,63.5,65.8,61.4,16.7,188.0,46.4,252.0,61.1,158.0,5.2,18.5,32.6,71.3,4695.0,42.8,13.0,4528.0,0.5760000000000001,524.0,,5.2,26.5,-2.1,,14.3,83.9,43.0,,,28.9,29.3,15.7,67.6,-2.5,7.0,4.1,3.53,35.2,44.4,68.8,72.5,62.5,82.6,5.1,9.1,35.2,12.1
BRA,0.7,27.0,8.9,124.6,11.0,186.9,16.4,82.8,1.05,41.2,0.593,13.8,14.1,13.5,4.5,,133.0,101.0,26.0,,6.3,6.2,6.0,42.3,44.6,42.7,,,21.0,,0.15,1.9,60.6,54.3,,46.3,76.6,97.4,,9770.0,14373.0,,1.004,0.467,0.698,0.696,67.0,98.6,43.5,9.1,1.64,,1.23,8.0,0.4,1.0,2.0,0.8009999999999999,72.0,75.9,68.3,38.3,111.0,23.1,225.0,26.1,50.0,23.4,2.6,10.1,76.2,12299.0,2298.8,17.1,12041.0,0.7240000000000001,5358.0,,21.0,46.1,0.0,6.9,17.2,95.1,77.8,8.2,1.0,83.5,,46.2,27.1,1.7,0.0,-2.0,0.32,20.5,58.1,60.8,67.0,55.4,79.3,9.3,23.4,29.8,
BRB,0.767,35.2,17.4,0.2,0.0,0.3,0.0,32.8,1.04,30.7,0.718,14.8,15.9,13.8,5.6,84.0,96.0,109.0,,,9.2,9.3,9.1,86.6,87.5,85.5,8.9,73.0,15.0,98.0,0.31,4.9,14.7,0.0,87.5,9.9,49.1,100.0,,11910.0,17896.0,,1.0,0.345,0.7659999999999999,0.765,40.0,100.0,49.3,17.6,1.3,,1.08,6.3,1.0,3.0,7.0,0.833,74.2,76.4,71.7,,90.0,14.1,144.0,15.4,4.0,10.6,0.3,3.7,92.2,16152.0,4.4,18.4,14783.0,0.755,548.0,,52.5,75.2,-0.1,1.9,18.5,98.4,90.9,,,100.0,,,95.7,6.1,-0.1,-6.7,2.42,2.4,77.0,63.2,69.5,64.2,75.4,9.1,20.9,16.6,
BRN,0.838,26.8,4.3,0.3,0.0,0.4,0.0,73.2,1.06,40.2,0.679,14.3,14.5,14.1,,59.0,111.0,97.0,15.0,,8.5,8.1,8.8,63.3,60.7,65.6,3.5,84.0,10.0,95.0,0.17,13.7,73.8,100.0,,0.0,23.8,,,58394.0,107403.0,,0.972,,0.821,0.8440000000000001,30.0,99.6,41.0,,1.37,,1.08,2.2,,1.0,2.0,0.866,76.3,78.0,74.7,,80.0,9.5,112.0,11.5,51.0,0.5,1.1,2.4,10.4,82967.0,30.3,11.4,83411.0,1.0,126.0,-52.7,36.5,63.8,1.9,22.2,11.4,,,,,100.0,,,97.5,1.8,,-2.1,,1.0,79.8,63.6,67.6,56.6,78.0,5.9,19.2,4.5,
BTN,0.51,21.4,6.2,0.4,0.0,0.7,0.1,31.0,1.04,57.0,0.335,9.3,9.3,9.9,7.1,1.0,91.0,44.0,5.0,52.8,2.3,,,,,,15.7,94.0,31.0,84.0,0.13,0.6,69.7,0.0,,91.7,70.1,,,3397.0,5415.0,,,,,,308.0,52.3,28.7,9.3,1.42,,1.05,3.5,,3.0,7.0,0.691,64.9,65.1,64.7,6.4,256.0,44.9,250.0,57.9,192.0,1.7,11.7,17.2,21.8,4522.0,3.0,52.1,4457.0,0.574,14.0,,3.8,5.5,9.4,,52.0,87.8,56.8,,,43.7,,,102.7,0.8,11.2,,,70.3,24.9,68.5,70.7,65.4,75.4,3.1,8.2,68.6,
BWA,0.596,21.5,5.3,1.1,0.1,1.9,0.2,55.9,1.03,57.0,0.606,11.9,11.9,11.9,10.7,16.0,109.0,81.0,9.0,,8.3,8.2,8.4,68.9,67.9,70.0,13.2,93.0,26.0,93.0,0.19,2.2,21.1,66.8,,30.8,59.8,,,7951.0,13377.0,,0.945,0.532,0.5770000000000001,0.611,276.0,94.0,46.9,11.1,1.37,,1.18,5.3,24.6,2.0,7.0,0.495,52.2,53.9,50.3,6.9,450.0,44.2,547.0,69.8,728.0,15.7,7.7,23.2,-5.5,11583.0,21.5,25.3,10629.0,0.705,1474.0,-44.3,3.3,30.4,2.4,33.6,27.1,77.8,56.6,5.6,0.5,21.4,,0.9,88.5,4.2,0.5,7.1,1.19,27.0,55.9,49.8,62.8,54.4,71.5,20.7,36.7,17.9,
CAF,0.319,18.6,6.9,2.2,0.2,4.1,0.7,38.1,1.03,78.0,0.276,6.0,4.8,7.2,1.6,3.0,64.0,,,,3.3,2.0,4.7,16.4,8.8,24.8,,,89.0,,0.07,0.1,35.8,,0.1,85.7,126.0,,,614.0,993.0,,0.7390000000000001,0.6859999999999999,0.27,0.366,1060.0,,28.6,10.5,1.19,,1.05,4.5,6.3,36.0,38.0,0.376,44.5,45.7,43.2,433.9,517.0,108.1,531.0,163.5,687.0,,8.9,29.6,17.7,810.0,3.3,9.9,801.0,0.314,12.0,,0.3,2.4,-1.2,,9.9,52.8,18.9,5.3,,0.3,,,35.1,0.8,6.7,,,86.4,6.6,66.8,71.3,64.1,78.8,6.2,11.4,74.0,
CAN,0.892,38.6,19.0,22.3,4.2,32.3,1.7,80.1,1.05,25.5,0.847,15.8,16.3,15.4,4.8,,97.0,101.0,,,12.2,12.2,12.2,100.0,99.8,99.8,,,,,0.43,17.3,38.2,75.2,,22.2,14.4,,,30382.0,49092.0,,0.98,0.132,0.8809999999999999,0.899,9.0,98.8,47.1,24.7,0.93,,0.88,9.1,,4.0,6.0,0.927,80.2,82.5,77.8,,57.0,5.2,94.0,6.1,5.5,2.1,5.5,16.6,196.5,40471.0,1307.7,21.9,39657.0,0.904,18771.0,,71.7,52.7,6.5,11.0,22.7,99.9,98.5,12.5,2.0,100.0,85.3,,69.7,2.2,,3.0,0.08,2.7,75.2,62.2,66.7,60.9,72.6,6.8,12.4,10.3,10.7
CHE,0.905,40.1,23.3,5.0,1.2,7.4,0.4,73.5,1.05,24.0,0.823,15.2,14.9,15.5,5.2,98.0,102.0,95.0,46.0,,12.0,12.9,11.7,71.0,81.5,75.3,,,,,0.1,5.6,30.8,55.5,,19.3,5.3,,,43210.0,71370.0,,0.985,0.073,0.9,0.914,7.0,,45.9,24.8,1.31,,1.03,10.3,,5.0,13.0,0.941,81.2,83.6,78.5,,46.0,4.3,84.0,5.1,8.0,1.0,8.4,20.4,161.3,52770.0,392.5,24.4,56993.0,0.9590000000000001,7229.0,13.6,70.1,92.2,5.1,19.4,24.0,100.0,99.9,18.1,,100.0,80.7,,100.3,0.7,,24.2,0.42,3.9,73.6,64.0,67.0,59.5,75.0,4.4,8.8,9.7,7.2
CHL,0.7879999999999999,30.6,12.2,10.9,1.3,16.1,1.3,86.8,1.04,36.6,0.722,14.5,14.7,15.1,3.3,80.0,107.0,95.0,49.0,,9.5,9.5,9.6,67.8,75.4,72.5,,,26.0,,0.23,3.8,21.6,74.2,,32.3,57.7,,,9084.0,22332.0,,0.938,0.389,0.7609999999999999,0.8109999999999999,27.0,99.8,37.6,11.9,1.4,,1.14,6.6,0.3,8.0,10.0,0.889,77.8,80.6,74.8,,72.0,7.8,131.0,9.2,18.0,3.6,3.3,17.3,80.4,17008.0,274.6,22.2,15637.0,0.763,2027.0,-0.9,31.2,65.5,0.5,6.2,21.8,97.3,94.9,3.9,,87.9,,,71.6,6.1,0.2,-2.0,0.01,13.2,63.9,50.9,55.3,38.3,73.0,8.0,19.9,27.0,
CHN,0.647,32.7,10.6,957.0,101.7,1321.6,79.3,42.5,1.16,27.5,0.535,11.0,10.9,11.2,,,,,19.0,,6.9,6.3,7.5,58.7,51.0,66.3,,,,,0.79,4.5,20.6,85.9,,18.2,8.4,89.8,,4402.0,6891.0,,0.925,0.231,0.622,0.672,48.0,97.5,42.2,20.3,0.82,,0.92,4.3,,5.0,14.0,0.831,74.0,75.6,72.5,0.1,81.0,20.3,108.0,24.0,92.0,1.6,10.9,9.1,132.6,5719.0,7456.6,40.5,5682.0,0.61,46809.0,,8.5,29.8,-0.3,30.0,41.4,84.3,65.1,,1.3,96.2,,3.4,62.2,4.6,0.1,-3.7,0.15,35.8,34.6,70.3,73.4,66.8,79.7,4.1,9.0,45.3,
CIV,0.413,17.8,5.2,,0.5,18.3,3.1,45.2,1.03,83.1,0.336,7.6,6.3,9.0,4.1,,,,,,3.7,2.6,4.8,20.0,11.8,27.4,,,,,0.16,0.4,32.7,25.4,1.8,78.1,137.4,87.3,,1601.0,3511.0,,0.76,0.69,0.353,0.46399999999999997,742.0,55.1,39.4,8.5,1.59,,1.32,5.4,5.0,17.0,16.0,0.426,47.7,48.5,46.9,506.4,429.0,89.0,462.0,127.7,267.0,14.7,12.4,36.5,14.4,2682.0,49.2,9.2,2580.0,0.491,,,1.0,12.8,-4.2,7.7,13.9,72.1,24.8,6.5,,37.0,,3.5,93.9,2.0,0.6,-1.8,0.95,50.6,43.3,61.0,63.2,48.3,76.9,3.5,4.9,79.7,
CMR,0.466,17.7,6.3,9.2,0.6,17.4,3.0,48.5,1.03,83.5,0.4,8.2,7.8,9.5,2.9,19.0,106.0,28.0,6.0,,5.1,3.9,6.4,25.1,21.0,32.0,,63.0,48.0,,0.07,0.2,44.5,15.3,,86.2,150.0,,,2185.0,3322.0,,0.833,0.659,0.426,0.512,729.0,,41.9,8.9,1.47,,1.18,4.5,5.1,15.0,32.0,0.506,52.9,53.8,52.0,520.5,375.0,84.1,399.0,136.3,311.0,,8.1,26.4,12.7,2829.0,49.3,21.7,2753.0,0.501,176.0,-14.8,1.4,12.9,-0.7,4.0,22.0,58.7,39.3,5.9,,15.1,,19.1,51.0,1.4,2.4,-1.4,0.43,64.9,25.5,72.5,75.9,70.4,81.5,4.4,7.8,71.4,
COD,0.364,17.0,5.8,28.1,1.6,54.8,10.2,37.5,1.03,89.3,0.35200000000000004,7.5,6.2,8.7,,,,,,,4.3,2.7,5.8,21.5,11.9,31.6,,,,,0.05,0.0,68.7,2.5,0.1,97.4,126.3,,,498.0,648.0,,0.7859999999999999,0.665,0.317,0.40399999999999997,787.0,,38.6,10.2,1.43,,1.11,3.0,1.7,32.0,39.0,0.518,53.7,55.1,52.2,509.5,286.0,95.8,337.0,137.4,327.0,14.7,7.2,18.2,1.7,594.0,32.5,11.7,572.0,0.264,61.0,,0.2,5.0,-0.9,-8.6,11.8,36.9,21.4,,0.1,,12.0,7.9,52.3,1.5,16.4,-1.3,0.07,81.4,5.7,69.6,72.3,71.2,73.4,3.7,7.3,57.4,18.4
COG,0.5,19.1,6.2,2.0,0.1,3.7,0.6,61.0,1.03,75.6,0.46,9.6,9.0,10.2,1.8,7.0,107.0,,,,5.8,4.9,6.4,43.8,40.1,47.6,,,,,0.06,0.3,65.8,33.3,,63.5,136.4,85.8,44.3,2417.0,3381.0,,0.885,0.624,0.467,0.528,596.0,83.4,46.8,10.1,1.15,19.5,0.98,1.9,3.3,27.0,46.0,0.534,54.7,55.8,53.6,318.8,365.0,58.7,385.0,89.8,426.0,10.6,8.8,25.9,1.1,4743.0,17.6,19.7,2899.0,0.509,35.0,,1.5,15.0,2.9,-64.2,20.2,59.7,13.4,2.2,,14.8,15.8,2.3,138.7,13.2,35.4,-8.4,0.19,40.0,36.6,55.1,68.7,66.7,70.6,19.8,40.4,76.1,26.5
COL,0.6829999999999999,26.1,7.9,28.5,2.2,43.3,4.1,76.0,1.05,43.9,0.584,12.9,13.1,12.6,4.0,46.0,128.0,83.0,29.0,92.8,6.8,7.1,7.1,40.8,40.9,40.5,19.2,,28.0,80.0,0.15,1.4,54.3,75.9,,28.7,86.3,93.5,78.2,6021.0,11979.0,,0.971,0.49,0.674,0.6940000000000001,80.0,90.7,43.5,10.9,1.71,8.6,1.26,5.5,0.4,3.0,4.0,0.805,72.3,76.0,68.7,26.3,102.0,18.4,214.0,21.6,30.0,41.8,2.4,9.5,49.5,9264.0,401.0,19.7,8963.0,0.679,933.0,,11.0,50.5,-0.8,3.9,20.2,92.4,78.9,2.8,0.1,89.2,,39.8,35.6,7.0,0.4,-2.7,2.28,20.7,59.3,57.4,65.1,49.3,81.7,11.9,23.7,43.2,24.3
COM,0.455,18.4,5.5,0.3,0.0,0.6,0.1,27.9,1.05,77.2,0.376,9.9,9.1,10.6,,,,,,,3.1,,,,,,,,,,0.15,0.2,22.6,0.0,,44.3,92.2,,,974.0,1949.0,,,,,,436.0,,33.9,3.0,1.09,,0.89,10.1,0.1,23.0,33.0,0.617,60.1,61.8,58.5,13.5,236.0,72.1,287.0,100.2,36.0,9.5,8.9,18.4,11.4,1472.0,0.9,10.3,1465.0,0.406,26.0,,2.0,2.5,-3.5,-7.3,10.6,85.4,29.4,,,42.9,,6.8,51.4,0.1,6.1,-0.1,14.21,55.8,29.9,39.9,41.8,33.3,50.2,4.5,10.0,66.3,
CPV,0.598,19.7,10.2,0.3,0.0,0.5,0.1,57.7,1.03,67.9,0.46299999999999997,11.5,11.7,11.0,,60.0,112.0,71.0,8.0,,4.3,,,,,,12.5,78.0,26.0,75.0,0.2,0.9,20.7,0.0,,26.6,99.3,97.6,61.3,2914.0,6479.0,,,,,,54.0,77.5,26.2,11.1,1.16,16.7,1.09,4.8,0.9,3.0,8.0,0.7959999999999999,71.8,73.3,69.9,1.1,117.0,23.4,159.0,27.9,153.0,9.3,7.8,18.7,72.3,4643.0,2.2,,4658.0,0.58,198.0,,6.1,17.2,-4.3,,,79.9,48.2,,,44.0,,9.6,104.3,8.3,17.4,-8.3,14.06,73.2,20.0,52.6,59.3,44.2,75.7,11.2,17.7,41.5,
CRI,0.728,27.4,9.8,2.8,0.3,4.2,0.4,65.7,1.05,41.4,0.613,12.6,12.9,12.5,,72.0,113.0,84.0,,,7.9,7.9,7.8,47.7,47.9,45.9,9.5,97.0,21.0,59.0,0.15,1.6,48.8,46.9,,42.1,69.8,,,7647.0,13573.0,,0.9640000000000001,0.345,0.7140000000000001,0.74,31.0,98.5,39.1,35.1,1.88,,1.3,6.7,0.3,3.0,11.0,0.894,78.1,80.5,75.8,4.6,68.0,9.1,124.0,10.5,16.0,7.9,2.3,13.5,46.7,11025.0,46.8,20.0,10618.0,0.705,1679.0,,22.1,25.9,2.0,11.4,19.1,96.4,95.3,,,97.8,,9.2,89.6,7.7,0.1,-6.2,2.11,15.3,63.1,58.4,62.5,44.7,80.5,6.6,15.4,21.2,
CUB,0.731,35.6,15.7,7.9,1.2,11.3,0.7,76.1,1.06,27.9,0.736,14.6,15.6,13.9,10.6,107.0,98.0,92.0,62.0,,9.9,9.8,10.1,73.2,69.8,75.2,3.1,100.0,10.0,98.0,,2.3,25.3,81.0,,26.3,49.1,100.0,,3091.0,7165.0,,0.94,0.341,0.7040000000000001,0.7490000000000001,41.0,99.9,41.2,36.0,1.29,,1.0,,0.1,1.0,2.0,0.892,78.0,79.9,76.0,,81.0,5.3,123.0,6.8,7.9,6.1,5.6,17.0,,,,9.0,5135.0,0.595,2261.0,2.8,9.7,1.2,-2.6,,10.8,93.8,89.8,,0.5,94.3,,,39.4,,0.2,,,20.3,60.6,51.8,52.8,38.3,67.4,1.9,4.1,12.6,
CYP,0.831,32.9,15.5,0.7,0.1,1.0,0.1,68.3,1.07,28.9,0.7290000000000001,13.4,13.6,13.3,6.2,65.0,101.0,97.0,33.0,,10.7,10.3,11.1,69.2,65.8,72.8,1.3,,18.0,97.0,0.3,7.3,18.7,97.4,,3.4,7.2,,,23153.0,41731.0,17.1,0.955,0.14,0.81,0.848,12.0,99.3,41.9,16.1,1.39,,1.05,5.3,,2.0,14.0,0.902,78.6,80.7,76.5,,43.0,4.1,84.0,4.9,3.8,1.9,1.1,2.6,195.8,33663.0,24.9,21.5,32562.0,0.8740000000000001,2470.0,-82.0,32.8,75.8,11.7,13.1,22.5,100.0,99.9,5.7,0.4,100.0,70.7,,111.9,6.2,,-3.0,0.56,4.7,71.2,59.7,63.0,53.2,72.7,5.3,13.0,15.9,19.5
CZE,0.835,38.7,19.7,7.3,1.4,10.3,0.5,73.6,1.06,20.7,0.809,14.8,15.1,14.7,3.9,116.0,99.0,96.0,48.0,,11.9,12.8,13.3,99.8,99.8,99.7,0.6,,16.0,96.0,0.46,11.8,34.3,83.7,,7.5,11.4,,78.2,17836.0,31666.0,31.5,0.973,0.153,0.835,0.858,6.0,99.8,43.8,15.7,1.51,8.1,0.99,6.4,0.1,1.0,3.0,0.866,76.3,79.4,73.0,,70.0,3.6,155.0,4.4,11.0,1.1,4.4,22.0,41.6,25781.0,263.3,28.2,24572.0,0.831,6336.0,3.5,35.3,114.8,0.9,7.7,29.1,99.8,99.1,5.7,1.2,100.0,92.9,,122.0,10.1,,-6.0,0.98,4.0,56.5,54.8,59.5,50.8,68.9,7.9,19.3,12.3,13.3
DEU,0.903,42.1,28.3,54.5,15.4,81.7,3.6,76.0,1.06,21.6,0.902,16.5,16.3,16.7,,96.0,103.0,102.0,,,13.3,12.3,13.0,96.9,96.5,97.3,2.0,,14.0,,0.26,9.7,32.6,81.9,,6.8,12.4,,66.2,28085.0,48480.0,24.3,0.9590000000000001,0.11699999999999999,0.875,0.9129999999999999,7.0,98.2,45.1,30.5,0.96,,0.92,10.3,,2.0,4.0,0.9109999999999999,79.2,82.0,76.3,,58.0,3.9,112.0,4.7,8.0,1.1,4.7,15.8,132.6,37704.0,3109.4,19.1,38051.0,0.898,21500.0,,68.7,97.1,2.0,9.7,18.8,100.0,99.2,,2.4,100.0,82.2,,70.4,2.1,,2.3,0.24,2.4,67.8,51.9,58.5,50.7,66.7,11.2,15.5,7.5,11.3
DJI,0.405,20.1,5.6,0.5,0.0,0.8,0.1,76.8,1.04,64.4,0.245,4.3,3.8,4.9,8.4,,44.0,23.0,2.0,,3.7,,,,,,,,,66.0,,0.5,0.2,0.0,,33.1,30.9,,,1401.0,2902.0,,,,,,341.0,,40.6,10.8,1.28,,1.05,4.5,2.5,27.0,35.0,0.585,58.0,59.5,56.6,30.7,281.0,71.1,329.0,88.5,496.0,8.1,7.3,15.7,24.5,,,,2155.0,0.46399999999999997,30.0,-131.1,1.0,5.6,-2.4,23.8,,75.6,51.1,2.0,,38.1,,5.5,,3.1,,,3.65,36.1,39.6,56.4,60.3,46.7,73.8,6.4,11.4,42.8,
DMA,0.705,,,,,0.1,,66.6,,,0.606,12.4,,,,98.0,99.0,107.0,,,7.8,,,,,,15.2,60.0,18.0,87.0,0.19,1.7,61.3,0.0,,9.6,,100.0,,,,,,,,,,99.0,,12.9,,,,4.6,,1.0,2.0,0.8759999999999999,76.9,,,,,14.3,,16.1,12.0,11.3,,,51.8,8844.0,0.6,,7926.0,0.6609999999999999,79.0,,38.5,73.6,,,,94.8,70.3,,,87.7,,12.9,87.9,5.2,6.2,-6.2,5.88,,,,,,,,,,
DNK,0.903,39.6,22.9,3.6,0.8,5.4,0.3,85.9,1.05,28.3,0.895,16.9,17.5,16.3,8.1,95.0,99.0,124.0,80.0,,12.8,12.9,12.7,98.6,100.0,100.0,,,,,0.2,8.7,13.1,82.2,,16.1,6.6,,,35326.0,54714.0,21.4,0.988,0.064,0.8959999999999999,0.907,8.0,98.8,47.2,36.9,1.21,,1.0,9.1,,7.0,5.0,0.8909999999999999,77.9,80.2,75.7,,69.0,4.0,111.0,4.8,8.4,1.0,6.1,16.1,184.9,44568.0,241.5,21.2,44929.0,0.9229999999999999,9587.0,2.1,82.7,100.5,1.7,15.1,22.2,100.0,99.6,13.1,2.4,100.0,79.1,,89.4,4.9,,6.1,0.25,3.2,72.9,62.7,65.9,60.5,71.4,4.8,8.6,5.2,4.3
DOM,0.675,23.6,9.3,5.6,0.5,9.2,1.1,67.4,1.05,54.4,0.585,12.6,,,,32.0,106.0,70.0,,,7.0,7.3,6.7,42.9,39.8,36.9,,88.0,24.0,,0.22,2.0,34.2,85.3,23.2,19.3,109.6,,,5345.0,10647.0,,,0.47,,,64.0,,42.0,15.4,2.02,,1.3,4.6,1.8,8.0,21.0,0.795,71.6,74.9,68.6,2.0,134.0,30.1,223.0,36.8,82.0,25.9,3.0,17.0,30.0,9012.0,83.2,22.6,7996.0,0.662,3691.0,,11.5,39.2,-3.4,8.5,24.8,92.3,80.6,,,80.8,,9.1,61.7,3.1,0.2,-3.8,7.53,15.3,61.3,60.7,64.9,48.8,81.3,6.5,12.9,41.6,20.6
