Country,Human Development Index (HDI),[Demography] Median age (years),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Sex ratio at birth (male to female births),[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)","[Education] Literacy rate, adult (% ages 15 and older)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school dropout rate (% of primary school cohort),[Education] Primary school teachers trained to teach (%),"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)",[Education] Survival rate to the last grade of lower secondary general education (%),[Environmental Sustainability] Carbon dioxide emissions (kg per 2011 PPP $ of GDP),[Environmental Sustainability] Carbon dioxide emissions per capita (tonnes),[Environmental Sustainability] Forest area (% of total land area),[Environmental Sustainability] Fossil fuel energy consumption (% of total energy consumption),[Environmental Sustainability] Fresh water withdrawals (% of total renewable water resources),[Environmental Sustainability] Renewable energy consumption (% of total final energy consumption),"[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Estimated gross national income per capita, female (2011 PPP$)","[Gender] Estimated gross national income per capita, male (2011 PPP$)",[Gender] Female share of employment in senior and middle management (%),[Gender] Gender Development Index (GDI),[Gender] Gender Inequality Index (GII),"[Gender] Human Development Index (HDI), female","[Gender] Human Development Index (HDI), male","[Gender] Maternal mortality ratio (deaths per 100,000 live births)",[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Share of seats in parliament (% held by women),[Gender] Total unemployment rate (female to male ratio),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",[Gender] Youth unemployment rate (female to male ratio),[Health] Current health expenditure (% of GDP),"[Health] HIV prevalence, adult (% ages 15-49), total","[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)","[Health] Malaria incidence (per 1,000 people at risk)","[Health] Mortality rate, female adult (per 1,000 people)","[Health] Mortality rate, infant (per 1,000 live births)","[Health] Mortality rate, male adult (per 1,000 people)","[Health] Mortality rate, under-five (per 1,000 live births)","[Health] Tuberculosis incidence (per 100,000 people)","[Human Security] Homicide rate (per 100,000 people)","[Human Security] Suicide rate, female (per 100,000 people)","[Human Security] Suicide rate, male (per 100,000 people)",[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Mobility and communication] International inbound tourists (thousands),[Mobility and communication] International student mobility (% of total tertiary enrolment),"[Mobility and communication] Internet users, total (% of population)",[Mobility and communication] Mobile phone subscriptions (per 100 people),"[Mobility and communication] Net migration rate (per 1,000 people)",[Socio-economic sustainability] Adjusted net savings (% of GNI),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Population using improved drinking-water sources (%),[Socio-economic sustainability] Population using improved sanitation facilities (%),[Socio-economic sustainability] Ratio of education and health expenditure to military expenditure,[Socio-economic sustainability] Research and development expenditure (% of GDP),[Socio-economic sustainability] Rural population with access to electricity (%),"[Socio-economic sustainability] Total debt service (% of exports of goods, services and primary income)",[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Net official development assistance received (% of GNI),[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)"
BLR,0.6829999999999999,36.5,19.9,6.8,1.3,9.9,0.5,70.0,1.07,27.3,0.6679999999999999,13.3,13.5,12.8,6.2,85.0,113.0,,55.0,,8.9,8.8,9.0,,,,1.1,,18.0,99.0,0.71,5.4,40.8,91.6,3.2,5.0,33.0,,,5971.0,9447.0,,1.015,,0.685,0.675,26.0,99.9,51.5,,1.0,,1.0,5.5,0.1,1.0,2.0,0.7290000000000001,67.4,73.1,61.9,,125.0,10.0,354.0,12.8,83.0,10.2,10.1,68.7,19.2,7563.0,75.5,25.2,7602.0,0.654,60.0,-1.3,1.9,0.5,1.1,6.8,25.4,97.9,95.0,8.7,0.7,100.0,5.5,141.6,0.9,,-1.3,0.9,18.7,45.2,58.5,59.1,53.3,65.9,0.9,2.0,2.6
BLZ,0.677,19.2,7.1,0.1,0.0,0.2,0.0,45.4,1.03,73.6,0.6629999999999999,11.8,11.9,11.7,5.0,26.0,116.0,68.0,,,10.1,10.1,10.1,27.8,49.5,48.9,16.4,54.0,23.0,66.0,0.23,1.6,64.0,,0.5,34.6,106.3,,,3472.0,9448.0,,0.9279999999999999,0.48100000000000004,0.645,0.696,53.0,76.8,38.3,13.5,2.18,,1.31,3.9,0.6,4.0,4.0,0.7440000000000001,68.3,71.4,65.6,17.4,147.0,20.4,241.0,24.1,49.0,16.6,2.5,16.5,43.5,6961.0,1.7,28.7,6481.0,0.63,196.0,,6.0,6.8,10.5,0.8,31.7,87.6,82.6,10.5,,82.7,17.9,126.6,3.6,2.1,-16.4,2.99,25.6,55.8,54.4,61.0,40.3,81.6,11.0,20.3,25.9
BOL,0.608,20.5,8.9,4.7,0.4,8.3,1.2,61.8,1.05,67.7,0.63,13.7,,,5.5,49.0,118.0,71.0,,,7.4,6.3,8.2,45.2,38.2,52.6,,,,94.0,0.3,1.3,55.5,82.6,,27.4,93.0,82.6,53.4,3071.0,5561.0,,,0.591,,,334.0,67.3,42.9,10.2,1.56,,1.2,4.3,0.3,8.0,16.0,0.626,60.7,62.8,58.7,29.0,208.0,58.5,272.0,79.8,184.0,,19.2,36.7,62.0,4412.0,36.8,17.9,4320.0,0.569,319.0,,1.4,7.0,-2.1,,18.1,78.8,38.3,4.7,0.3,24.9,39.8,45.6,8.8,5.9,-9.4,1.51,39.0,42.3,67.2,70.4,59.2,81.6,4.5,8.4,34.9
BRA,0.684,25.1,7.8,113.6,8.9,175.3,17.6,81.2,1.05,46.5,0.584,14.3,14.5,14.2,3.9,,,,,86.4,5.6,6.0,5.6,32.7,33.7,34.5,19.9,,25.0,,0.17,1.9,62.4,58.2,,42.8,84.3,,,7904.0,14568.0,,0.987,0.507,0.68,0.69,66.0,98.6,40.9,5.9,1.6,,1.22,8.4,0.3,1.0,1.0,0.77,70.1,74.0,66.3,62.8,125.0,31.3,248.0,35.8,51.0,23.7,2.2,9.5,70.7,11371.0,1993.2,18.3,11197.0,0.713,5313.0,,2.9,13.2,0.0,2.7,18.9,93.7,73.3,7.1,1.0,74.9,87.0,22.6,5.0,0.0,-5.7,0.21,21.3,58.5,55.9,65.0,51.1,79.6,13.9,18.1,28.3
BRB,0.752,33.5,17.3,0.2,0.0,0.3,0.0,33.8,1.04,33.0,0.69,14.0,14.9,13.2,4.6,69.0,101.0,104.0,41.0,,9.0,9.1,8.9,78.0,78.6,77.3,,,18.0,96.0,0.28,4.4,14.7,,,13.6,52.0,,,11407.0,17622.0,,0.9940000000000001,0.35600000000000004,0.748,0.753,48.0,98.0,47.6,20.4,1.59,,1.17,5.2,0.7,7.0,6.0,0.821,73.4,75.6,71.0,,99.0,13.4,156.0,14.8,1.3,7.4,0.6,3.3,58.2,15468.0,4.2,17.6,14393.0,0.7509999999999999,545.0,,4.0,10.5,-1.0,7.7,17.7,98.5,87.9,,,100.0,,88.8,0.6,0.0,-2.9,3.63,3.7,74.0,62.4,68.8,63.2,75.1,9.4,20.9,12.6
BRN,0.8190000000000001,25.5,3.6,0.2,0.0,0.3,0.0,71.2,1.06,45.8,0.647,13.4,13.5,13.2,3.7,47.0,110.0,85.0,13.0,,8.3,8.0,8.5,63.2,61.6,64.6,,,14.0,,0.17,14.1,75.3,,,0.0,28.9,,,56883.0,107447.0,,0.971,,0.802,0.825,31.0,99.2,41.1,,1.42,,1.09,2.5,,1.0,1.0,0.8490000000000001,75.2,76.9,73.7,,89.0,9.5,124.0,11.8,106.0,1.2,0.9,1.3,38.6,82050.0,27.3,13.0,82489.0,1.0,,-59.7,9.0,28.5,2.0,,13.1,,,1.5,,100.0,,103.2,,,,,1.4,77.5,64.2,68.0,55.8,79.9,5.6,17.6,4.0
BTN,,18.8,6.4,0.3,0.0,0.6,0.1,25.4,1.04,75.0,,7.6,7.0,8.3,5.5,1.0,75.0,30.0,,,,,,,,,18.6,95.0,41.0,78.0,0.2,0.7,65.5,,,91.4,92.0,51.0,30.7,2511.0,4516.0,,,,,,423.0,23.7,21.9,9.3,1.4,,1.04,4.2,,4.0,22.0,0.627,60.8,60.9,60.6,23.8,295.0,57.6,289.0,77.4,249.0,3.1,13.7,20.0,2.9,3539.0,2.0,50.5,3535.0,0.539,8.0,,0.4,0.0,0.1,,48.7,81.0,53.2,,,14.0,,77.7,,12.2,,,81.0,16.8,64.0,65.2,55.6,74.2,1.7,4.7,71.7
BWA,0.565,20.1,5.0,1.0,0.1,1.7,0.2,53.2,1.03,63.3,0.583,11.8,11.9,11.8,,,108.0,76.0,7.0,,7.6,7.6,7.7,60.9,60.9,61.5,15.5,89.0,27.0,95.0,0.21,2.2,22.1,65.1,1.6,36.6,71.8,96.8,44.4,7751.0,11857.0,,0.961,0.532,0.5529999999999999,0.5760000000000001,311.0,98.5,43.7,17.0,1.17,,1.02,5.8,26.9,2.0,9.0,0.447,49.0,51.2,46.9,79.2,507.0,52.2,616.0,83.7,914.0,,7.7,23.9,-65.7,10411.0,18.0,25.1,9775.0,0.6920000000000001,1104.0,,2.9,12.9,3.0,34.3,29.6,76.9,54.3,,,14.6,2.0,91.9,1.0,0.6,-0.3,0.32,20.0,58.9,49.6,59.0,49.5,69.0,15.9,13.6,21.8
CAF,0.309,18.6,7.1,2.0,0.1,3.8,0.6,37.6,1.03,78.2,0.243,5.3,4.2,6.5,1.6,,,,2.0,50.6,2.9,1.7,4.2,14.4,7.4,22.2,,,,,0.09,0.1,36.0,,0.0,85.1,134.6,62.0,27.9,686.0,1107.0,,0.731,0.706,0.26,0.35600000000000004,1200.0,31.7,28.7,7.3,1.19,,1.05,3.5,9.3,40.0,64.0,0.368,43.9,45.2,42.7,416.4,523.0,112.4,540.0,172.3,1070.0,,7.8,25.8,12.0,813.0,3.1,11.1,893.0,0.331,11.0,,0.1,0.1,1.4,,11.1,52.1,15.0,,,0.7,,45.7,0.1,8.4,,,86.1,6.9,67.0,71.4,64.2,79.0,6.2,11.4,72.9
CAN,0.867,36.8,18.4,21.0,3.9,30.7,1.8,79.5,1.05,28.1,0.805,15.8,16.2,15.4,5.4,,100.0,101.0,,,11.0,10.9,11.1,99.4,88.2,97.0,,,17.0,,0.46,17.4,38.2,76.1,,21.5,20.1,,,26667.0,46502.0,,0.976,,0.855,0.8759999999999999,9.0,99.3,46.4,,0.97,,0.91,8.3,,5.0,4.0,0.909,79.1,81.7,76.5,,61.0,5.2,101.0,6.2,6.4,1.8,5.1,17.4,111.1,37432.0,1151.8,19.7,36493.0,0.8909999999999999,19627.0,,51.3,28.4,5.1,9.5,20.7,99.9,98.5,12.3,1.9,100.0,,82.9,9.2,,1.4,0.07,3.3,74.2,60.8,65.3,58.7,72.1,6.8,12.7,10.6
CHE,0.889,38.6,22.7,4.8,1.1,7.2,0.4,73.4,1.05,25.9,0.8029999999999999,15.2,14.8,15.5,4.8,92.0,106.0,95.0,38.0,,11.4,10.3,11.7,64.9,64.5,70.7,,,,,0.11,5.4,30.2,54.4,,18.6,5.7,,,39377.0,69053.0,16.1,0.9470000000000001,0.094,0.857,0.905,7.0,,44.5,22.4,1.35,,0.86,9.3,,5.0,18.0,0.9209999999999999,79.9,82.6,76.9,,54.0,4.7,99.0,5.6,9.3,1.0,8.9,24.1,158.0,50776.0,364.8,25.3,53875.0,0.95,7821.0,12.0,47.1,64.7,1.8,19.0,24.7,100.0,99.9,13.7,2.3,100.0,,98.1,8.5,,13.7,0.37,4.9,70.2,65.6,67.4,57.8,77.7,2.7,5.0,9.7
CHL,0.759,28.9,11.4,10.0,1.1,15.3,1.3,86.1,1.04,41.5,0.672,13.7,13.5,13.9,3.8,83.0,106.0,84.0,36.0,,8.8,8.7,9.1,59.0,65.6,67.9,,,32.0,,0.27,3.9,21.3,74.5,,31.4,62.1,,,7510.0,20468.0,,0.927,0.435,0.726,0.7829999999999999,31.0,99.0,36.8,8.9,1.16,,1.1,7.0,0.2,2.0,3.0,0.8740000000000001,76.8,79.7,73.7,,76.0,9.2,142.0,10.9,23.0,,3.1,19.2,71.3,14315.0,218.5,21.0,13917.0,0.746,1742.0,-0.4,16.6,22.3,0.3,5.8,22.1,95.3,91.9,4.0,,86.6,,59.3,6.2,0.1,-1.9,0.02,14.4,62.2,49.5,54.5,35.6,74.3,9.2,21.4,27.5
CHN,0.594,30.1,10.1,878.5,88.6,1283.2,81.8,35.9,1.14,36.0,0.48100000000000004,9.6,9.5,10.1,,44.0,,60.0,8.0,90.9,6.5,6.1,7.4,52.3,43.4,60.8,,,,,0.73,2.7,18.9,79.8,19.4,29.7,9.9,89.4,,2866.0,4416.0,,0.9129999999999999,0.255,0.5710000000000001,0.626,58.0,96.6,42.6,21.8,0.82,,0.92,4.5,,6.0,16.0,0.799,72.0,73.7,70.4,0.0,92.0,30.1,124.0,36.9,109.0,2.1,12.7,10.9,118.4,3701.0,4672.7,33.4,3662.0,0.544,31229.0,,1.8,6.6,-0.1,22.1,34.4,77.5,60.6,,0.9,94.1,13.1,39.4,3.5,0.1,-2.8,0.06,43.8,28.1,73.7,77.2,71.0,83.2,4.5,10.0,53.3
CIV,0.39399999999999996,18.0,5.1,,0.5,16.7,2.9,43.2,1.03,81.3,0.297,6.8,5.4,8.1,3.7,2.0,73.0,,,48.7,3.3,2.1,4.2,17.3,9.4,24.0,12.7,99.0,45.0,59.0,0.14,0.4,32.5,37.1,1.7,63.7,138.3,87.6,,1653.0,3844.0,,0.737,,0.32899999999999996,0.446,671.0,62.8,37.7,,1.63,,1.31,5.7,6.3,15.0,32.0,0.41,46.7,47.3,46.1,472.2,442.0,100.7,471.0,145.7,367.0,16.1,10.7,32.2,22.4,2948.0,49.2,10.3,2783.0,0.502,,,0.2,2.8,2.3,,10.5,71.9,22.4,,,23.2,22.7,74.6,2.2,3.6,,1.11,50.2,43.3,63.0,65.5,48.4,80.9,3.9,5.5,77.2
CMR,0.431,17.3,6.5,7.9,0.5,15.3,2.6,45.5,1.03,87.0,0.36,7.1,6.5,7.7,1.8,13.0,87.0,28.0,5.0,68.4,4.8,3.6,5.8,21.1,15.6,27.9,,,,,0.09,0.2,46.8,16.3,0.3,84.5,162.0,75.3,25.6,1939.0,2965.0,,0.8340000000000001,0.691,0.389,0.467,750.0,56.0,41.3,5.6,1.45,,1.19,4.3,4.6,34.0,51.0,0.462,50.0,50.9,49.1,432.0,397.0,100.5,425.0,165.7,309.0,3.0,7.7,23.8,13.3,2604.0,39.8,19.6,2451.0,0.483,,,0.3,0.7,-0.7,-1.4,20.0,55.3,39.8,5.0,,21.0,20.8,50.9,1.6,4.0,-1.5,0.22,66.8,23.6,70.7,76.5,70.6,82.5,7.5,13.3,78.0
COD,0.33299999999999996,17.1,5.7,24.2,1.4,47.1,8.7,35.1,1.03,88.4,0.305,7.0,,,,,,,,,3.3,2.0,4.7,21.4,11.0,30.9,,,,,0.03,0.0,69.4,2.0,0.0,97.9,124.1,,,484.0,649.0,,,,,,874.0,,35.7,,1.43,,1.09,1.4,2.2,51.0,54.0,0.462,50.0,51.5,48.6,504.3,318.0,106.8,371.0,159.8,327.0,14.1,7.7,20.3,1.8,573.0,27.0,14.4,566.0,0.262,103.0,,0.0,0.0,-4.5,,14.4,34.4,22.4,,,1.0,,27.0,0.5,1.0,,,84.6,5.6,69.6,72.2,71.2,73.3,3.6,7.2,58.3
COG,0.49,19.0,6.5,1.8,0.1,3.2,0.5,58.7,1.03,75.7,0.45399999999999996,9.7,8.9,10.4,,3.0,86.0,,5.0,,5.5,4.8,6.3,44.5,39.6,46.8,,65.0,60.0,,0.07,0.3,66.0,26.2,,64.9,133.1,,,2887.0,4026.0,,0.877,0.62,0.456,0.521,653.0,,46.3,12.0,1.14,,0.98,1.7,4.3,55.0,66.0,0.483,51.4,52.4,50.4,323.6,408.0,74.2,428.0,117.3,356.0,11.3,8.5,25.8,8.7,4480.0,14.5,20.9,3456.0,0.535,19.0,,0.0,2.2,3.3,-46.1,22.6,56.8,12.7,,,,1.7,123.9,-3.0,1.4,-4.9,0.32,41.8,35.0,54.3,68.0,66.1,69.9,20.1,40.4,77.0
COL,0.653,24.4,7.4,25.7,1.9,40.4,4.2,74.0,1.05,49.5,0.534,11.4,11.7,11.2,3.5,42.0,121.0,70.0,23.0,,6.5,6.4,6.6,41.4,38.0,38.6,39.1,,26.0,,0.17,1.4,55.7,76.0,0.3,28.0,83.3,90.8,76.9,5081.0,11310.0,,0.96,0.508,0.636,0.6629999999999999,97.0,86.1,38.7,12.2,1.68,10.0,1.23,5.5,0.4,9.0,12.0,0.785,71.0,74.8,67.3,35.7,111.0,21.2,230.0,25.0,36.0,65.7,2.7,10.0,30.4,8308.0,335.7,14.1,8162.0,0.665,557.0,,2.2,5.6,-1.0,-0.7,14.9,90.0,75.8,3.0,0.1,83.8,30.5,32.7,2.4,0.2,-2.3,1.61,21.6,60.3,48.2,60.6,41.7,80.5,20.5,39.1,46.4
COM,,17.7,5.7,0.3,0.0,0.5,0.1,28.1,1.05,83.0,,8.5,7.7,9.2,,2.0,103.0,,1.0,68.5,,,,,,,,,37.0,,0.13,0.2,24.2,,,48.3,98.9,74.3,25.7,934.0,2025.0,,,,,,499.0,61.8,31.5,,1.09,,0.89,12.1,0.1,15.0,30.0,0.607,59.5,61.1,57.9,2003.4,245.0,73.8,297.0,102.9,39.0,10.4,7.9,18.1,14.1,1481.0,0.8,10.3,1483.0,0.40700000000000003,24.0,,0.3,0.0,-2.4,,6.3,86.4,26.8,,,29.9,,51.1,0.0,9.5,,,55.9,30.5,40.2,42.1,32.4,52.0,4.6,10.0,66.7
CPV,0.57,18.0,9.8,0.2,0.0,0.4,0.1,53.4,1.03,82.9,0.436,11.5,10.7,10.6,,,121.0,68.0,2.0,,3.5,,,,,,,,29.0,,0.13,0.5,20.4,,,29.0,105.8,,,2382.0,5621.0,,,,,,83.0,,25.0,11.1,1.2,,1.09,4.8,1.1,6.0,14.0,0.765,69.7,71.2,68.0,2.5,136.0,29.5,178.0,36.0,160.0,,8.9,22.6,64.7,3835.0,1.7,,3945.0,0.555,115.0,,1.8,4.5,-2.6,,,77.9,37.5,,,26.6,11.4,87.5,6.3,18.0,-6.1,16.65,76.2,16.8,54.1,61.1,43.4,81.5,11.5,17.7,44.5
CRI,0.711,25.6,9.0,2.5,0.2,3.9,0.4,59.1,1.05,48.4,0.593,11.7,11.9,11.6,4.7,46.0,113.0,64.0,,94.9,8.0,7.5,7.5,48.6,42.0,41.9,9.5,,25.0,61.0,0.14,1.4,46.5,59.0,,32.9,83.2,,,5625.0,13209.0,,0.941,0.423,0.6779999999999999,0.721,38.0,98.4,38.1,19.3,1.56,,1.18,6.5,0.2,10.0,18.0,0.884,77.4,79.8,75.1,2.7,71.0,11.1,127.0,12.9,19.0,6.3,1.8,13.8,34.6,9878.0,38.8,19.8,9432.0,0.687,1088.0,,5.8,5.4,4.8,13.7,20.7,93.9,94.2,,0.4,96.8,9.5,86.9,4.8,0.1,-3.0,0.91,20.6,57.0,56.4,59.5,38.6,80.5,5.1,11.3,23.5
CUB,0.6859999999999999,32.8,14.4,7.6,1.1,11.2,0.8,75.3,1.06,31.9,0.6629999999999999,12.3,12.4,12.2,7.7,103.0,101.0,83.0,22.0,,9.6,9.0,9.4,69.3,65.8,70.6,4.0,100.0,12.0,93.0,,2.3,22.7,70.9,,34.4,69.4,100.0,73.3,2288.0,5797.0,,0.9079999999999999,0.39399999999999996,0.6409999999999999,0.706,43.0,99.9,40.1,27.6,1.31,,0.99,,0.1,2.0,6.0,0.872,76.7,78.6,74.7,,89.0,6.4,134.0,8.3,12.0,5.3,8.6,21.6,,,,11.9,4048.0,0.5589999999999999,1741.0,2.8,0.5,0.1,-2.4,,12.5,93.0,89.2,,0.5,87.9,,31.1,,0.2,,,27.1,53.8,49.1,51.9,35.5,68.3,5.4,11.5,11.2
CYP,0.802,31.8,15.2,0.6,0.1,0.9,0.1,68.6,1.07,33.2,0.6759999999999999,12.4,12.6,12.2,4.9,57.0,97.0,93.0,20.0,,10.0,9.3,10.3,64.7,59.1,68.1,1.2,,18.0,96.0,0.33,7.3,18.6,97.9,,3.1,13.1,,,19506.0,37338.0,18.5,0.9470000000000001,0.258,0.775,0.8190000000000001,15.0,97.9,40.0,7.1,2.24,,1.51,5.3,,2.0,14.0,0.892,78.0,80.1,75.9,,47.0,5.8,91.0,6.7,4.0,0.8,1.2,2.3,,30086.0,20.9,20.1,28493.0,0.8540000000000001,2686.0,-140.5,15.3,23.1,11.8,11.2,20.6,100.0,100.0,3.7,0.2,100.0,,137.5,8.4,,-3.9,0.44,5.4,70.8,57.8,60.8,49.6,71.9,5.0,9.5,18.3
CZE,0.7959999999999999,37.5,19.8,7.2,1.4,10.3,0.4,74.0,1.06,23.5,0.741,13.9,14.0,13.8,3.7,90.0,103.0,88.0,28.0,,10.6,12.7,13.2,77.8,99.1,99.3,1.5,,17.0,,0.57,12.1,34.1,90.0,,5.9,16.6,,,15226.0,26664.0,26.4,0.971,,0.809,0.833,7.0,99.8,44.4,,1.42,,0.98,5.7,0.1,1.0,3.0,0.845,74.9,78.2,71.5,,76.0,4.5,173.0,5.5,16.0,1.8,5.2,22.9,,21194.0,217.3,30.6,20790.0,0.8059999999999999,4773.0,-0.1,9.8,42.2,0.9,5.6,31.4,99.8,99.1,5.0,1.1,100.0,,98.2,8.1,,-5.2,0.48,5.2,54.8,54.9,60.1,51.6,69.3,8.8,16.9,10.9
DEU,0.868,40.1,24.3,55.3,13.4,81.5,3.9,75.0,1.06,23.1,0.8240000000000001,16.2,16.0,16.5,,97.0,105.0,100.0,,,11.2,9.7,11.6,73.4,70.3,81.9,1.0,,15.0,,0.28,10.1,32.5,83.6,,3.7,13.1,,,26238.0,47371.0,21.9,0.943,0.13,0.8340000000000001,0.885,8.0,98.6,43.8,30.4,1.08,,0.91,9.8,,4.0,8.0,0.892,78.0,80.9,74.8,,63.0,4.4,125.0,5.4,13.0,1.2,5.2,17.9,,36765.0,3022.5,23.0,36529.0,0.8909999999999999,18983.0,,30.2,59.2,1.7,8.7,23.9,100.0,99.2,,2.4,100.0,,61.4,12.7,,0.0,0.18,2.6,63.8,53.5,58.1,49.1,67.7,7.9,8.6,5.9
DJI,0.363,19.3,5.4,0.4,0.0,0.7,0.1,76.5,1.04,73.1,0.188,2.9,2.5,3.5,9.7,1.0,32.0,14.0,0.0,,3.2,,,,,,,,,,,0.5,0.2,,6.3,31.4,36.4,,,1198.0,2646.0,,,,,,401.0,,38.7,0.1,1.28,,1.05,4.1,2.7,34.0,50.0,0.57,57.0,58.6,55.5,19.4,292.0,79.4,346.0,100.2,692.0,8.9,7.9,15.9,36.1,,,,1926.0,0.447,20.0,-720.5,0.2,0.0,3.0,13.4,,74.8,51.0,2.9,,56.3,6.9,,0.6,,,2.23,36.7,40.6,57.9,62.0,46.3,77.6,6.6,11.4,44.0
DMA,0.693,,,,,0.1,,65.3,,,0.595,12.1,,,,71.0,120.0,106.0,,,7.8,,,,,,20.6,65.0,20.0,,0.18,1.5,63.1,,8.3,11.0,,,,,,,,,,,,100.0,,,,,,4.7,,1.0,1.0,0.8690000000000001,76.5,,,,105.0,13.4,183.0,15.4,4.9,2.9,,,61.2,8175.0,0.6,,7066.0,0.643,70.0,,8.8,1.7,,,,93.5,64.0,,,80.8,7.4,97.5,5.2,5.2,-9.3,4.03,,,,,,,,,
DNK,0.863,38.4,22.3,3.6,0.8,5.3,0.3,85.1,1.06,27.7,0.809,16.2,16.8,15.7,8.1,91.0,101.0,127.0,57.0,,10.7,11.2,11.0,56.9,87.3,93.0,0.1,,10.0,,0.23,9.6,13.8,88.3,,10.7,8.0,,,32432.0,50774.0,19.7,0.9890000000000001,0.076,0.861,0.871,9.0,98.8,47.1,37.4,1.22,,1.03,8.1,,2.0,1.0,0.873,76.7,79.1,74.3,,79.0,4.6,126.0,5.5,13.0,1.1,6.3,18.7,,42338.0,226.1,21.5,41508.0,0.9109999999999999,3535.0,3.4,39.2,63.0,2.8,15.0,22.4,100.0,99.6,11.1,,100.0,,83.0,21.9,,6.2,0.41,3.7,71.0,62.8,65.8,60.1,71.7,4.5,6.7,5.0
DOM,0.657,22.4,8.6,5.1,0.4,8.6,1.0,61.8,1.05,58.6,0.5539999999999999,12.3,,,1.9,34.0,114.0,59.0,,,6.4,6.6,5.9,39.6,30.9,24.8,,,31.0,,0.28,2.3,30.8,87.4,20.7,18.4,111.0,97.8,64.7,4745.0,10703.0,,,0.484,,,79.0,97.6,41.3,14.5,2.06,,1.29,4.2,2.3,9.0,15.0,0.778,70.6,73.8,67.7,0.7,143.0,33.1,231.0,41.0,100.0,14.1,2.7,13.5,31.5,8200.0,70.2,25.0,7731.0,0.657,2978.0,,3.7,8.2,-3.6,13.9,27.9,91.1,79.3,5.9,,73.8,8.5,79.3,4.1,0.2,-5.0,7.57,15.9,59.8,60.1,64.6,47.6,81.8,7.0,13.6,40.2
DZA,0.644,21.7,7.1,19.1,1.4,31.2,3.1,59.9,1.05,55.8,0.5,10.9,11.0,10.9,,3.0,105.0,65.0,,,5.9,3.8,6.0,31.5,18.6,29.6,5.4,95.0,28.0,80.0,0.28,2.8,0.7,99.8,,0.4,14.9,79.0,64.0,2049.0,17022.0,,0.785,0.627,0.531,0.6759999999999999,170.0,92.0,8.9,4.0,2.35,,1.14,3.5,0.1,5.0,20.0,0.774,70.3,71.7,68.9,0.6,122.0,33.9,159.0,39.7,74.0,,2.3,4.8,28.3,10211.0,318.4,20.7,9637.0,0.69,866.0,,0.5,0.3,-1.1,,23.6,89.8,83.7,,,97.6,,62.9,0.5,0.4,,1.44,21.9,53.6,30.6,43.6,11.9,74.7,29.8,52.0,31.4
