Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
CAF,0.34299999999999997,0.3,6.6,3.5,0.413,46.9,862.0,0.325
CAN,0.899,0.857,15.9,12.5,0.94,81.1,39253.0,0.902
CHE,0.927,0.873,15.4,13.3,0.955,82.1,55667.0,0.955
CHL,0.804,0.745,15.0,9.9,0.897,78.3,17347.0,0.779
CHN,0.6940000000000001,0.586,12.6,7.1,0.847,75.0,8638.0,0.674
CIV,0.4370000000000001,0.368,8.3,4.1,0.46,49.9,2596.0,0.4920000000000001
CMR,0.499,0.455,10.1,5.2,0.5379999999999999,55.0,2899.0,0.509
COD,0.397,0.408,8.5,5.2,0.5589999999999999,56.4,614.0,0.27399999999999997
COG,0.55,0.4920000000000001,10.5,6.0,0.607,59.5,3964.0,0.556
COL,0.715,0.639,14.3,7.3,0.818,73.1,10247.0,0.6990000000000001
COM,0.47600000000000003,0.42200000000000004,10.5,3.9,0.638,61.5,1413.0,0.4
CPV,0.626,0.504,12.2,5.0,0.7979999999999999,71.9,5656.0,0.61
CRI,0.752,0.65,13.3,8.4,0.902,78.6,12136.0,0.725
CUB,0.782,0.841,17.3,10.8,0.905,78.8,6428.0,0.629
CYP,0.856,0.7809999999999999,14.6,11.3,0.9109999999999999,79.2,33936.0,0.88
CZE,0.857,0.85,15.8,12.3,0.883,77.4,25803.0,0.8390000000000001
DEU,0.917,0.924,16.7,13.8,0.9229999999999999,80.0,39673.0,0.904
DJI,0.441,0.284,5.5,3.9,0.613,59.9,2576.0,0.491
DMA,0.72,0.613,12.7,7.8,0.8809999999999999,77.3,9795.0,0.693
DNK,0.9059999999999999,0.8909999999999999,16.8,12.7,0.909,79.1,43817.0,0.919
DOM,0.696,0.601,12.9,7.2,0.8079999999999999,72.5,10032.0,0.696
DZA,0.7190000000000001,0.608,13.6,6.9,0.8370000000000001,74.4,12547.0,0.73
ECU,0.7120000000000001,0.629,13.1,7.9,0.8440000000000001,74.9,9001.0,0.68
EGY,0.66,0.54,11.8,6.4,0.772,70.2,9569.0,0.6890000000000001
ERI,0.41600000000000004,0.282,5.5,3.8,0.64,61.6,1398.0,0.39799999999999996
ESP,0.858,0.764,16.4,9.3,0.948,81.6,32044.0,0.872
EST,0.8390000000000001,0.863,16.2,12.4,0.843,74.8,21516.0,0.8109999999999999
ETH,0.401,0.3,8.1,2.3,0.625,60.6,979.0,0.345
FIN,0.899,0.8740000000000001,16.8,12.2,0.922,79.9,39370.0,0.903
FJI,0.7070000000000001,0.723,14.6,9.5,0.755,69.1,7181.0,0.6459999999999999
FRA,0.878,0.8059999999999999,16.0,10.8,0.941,81.2,36999.0,0.893
FSM,0.603,0.552,11.5,7.0,0.746,68.5,3410.0,0.5329999999999999
GAB,0.6609999999999999,0.594,12.5,7.4,0.65,62.2,14041.0,0.747
GBR,0.899,0.884,16.1,13.1,0.925,80.1,36022.0,0.889
GEO,0.731,0.775,13.3,12.2,0.81,72.7,6179.0,0.623
GHA,0.547,0.516,10.5,6.7,0.624,60.5,2900.0,0.509
GIN,0.39899999999999997,0.284,8.3,1.6,0.557,56.2,1431.0,0.402
GMB,0.43799999999999994,0.336,8.8,2.7,0.605,59.3,1543.0,0.413
GNB,0.42100000000000004,0.354,9.7,2.5,0.534,54.7,1355.0,0.39399999999999996
GNQ,0.589,0.436,9.2,5.5,0.547,55.5,29353.0,0.858
GRC,0.858,0.794,16.4,10.1,0.9259999999999999,80.2,29749.0,0.86
GRD,0.738,0.711,15.8,8.2,0.8059999999999999,72.4,10350.0,0.701
GTM,0.604,0.445,10.5,4.6,0.787,71.1,6471.0,0.63
GUY,0.624,0.565,10.7,8.0,0.7070000000000001,65.9,5575.0,0.607
HKG,0.898,0.807,15.4,11.4,0.965,82.7,46785.0,0.929
HND,0.591,0.469,10.6,5.2,0.804,72.3,3734.0,0.547
HRV,0.802,0.746,14.2,10.6,0.868,76.4,19756.0,0.7979999999999999
HTI,0.47,0.39399999999999996,8.6,4.7,0.629,60.9,1614.0,0.42
HUN,0.818,0.812,15.2,11.7,0.835,74.3,21079.0,0.8079999999999999
IDN,0.6559999999999999,0.5820000000000001,12.1,7.4,0.738,68.0,7776.0,0.6579999999999999
IND,0.57,0.466,10.4,5.3,0.711,66.2,4026.0,0.5579999999999999
IRL,0.9059999999999999,0.904,18.1,12.1,0.924,80.1,36551.0,0.8909999999999999
IRN,0.747,0.6509999999999999,12.9,8.8,0.823,73.5,17157.0,0.777
IRQ,0.6459999999999999,0.498,10.4,6.3,0.743,68.3,12498.0,0.7290000000000001
ISL,0.89,0.8490000000000001,18.3,10.5,0.948,81.6,33063.0,0.8759999999999999
ISR,0.882,0.855,15.7,12.6,0.9420000000000001,81.3,28083.0,0.852
ITA,0.868,0.774,16.3,9.6,0.95,81.8,35688.0,0.888
JAM,0.7090000000000001,0.645,12.7,8.8,0.84,74.6,7704.0,0.6559999999999999
JOR,0.7340000000000001,0.6970000000000001,13.2,9.9,0.8190000000000001,73.3,9888.0,0.6940000000000001
JPN,0.88,0.7959999999999999,14.9,11.4,0.9670000000000001,82.8,35175.0,0.8859999999999999
KAZ,0.763,0.7859999999999999,14.5,11.5,0.7240000000000001,67.0,17677.0,0.782
KEN,0.5329999999999999,0.494,10.5,6.1,0.6409999999999999,61.7,2344.0,0.47700000000000004
KGZ,0.636,0.693,12.5,10.4,0.7440000000000001,68.3,2700.0,0.498
KHM,0.521,0.42200000000000004,10.8,3.7,0.708,66.0,2314.0,0.475
KIR,0.584,0.5920000000000001,12.0,7.8,0.696,65.2,2432.0,0.48200000000000004
KNA,0.74,0.618,13.0,7.7,0.81,72.7,21221.0,0.809
KOR,0.8690000000000001,0.8320000000000001,16.8,11.0,0.924,80.1,28579.0,0.8540000000000001
KWT,0.79,0.596,13.5,6.6,0.8290000000000001,73.9,85974.0,1.0
LAO,0.539,0.42,9.7,4.5,0.675,63.9,3854.0,0.552
LBN,0.7559999999999999,0.633,13.3,7.9,0.895,78.2,15682.0,0.764
LBR,0.40399999999999997,0.401,9.6,4.0,0.6,59.0,613.0,0.27399999999999997
LBY,0.755,0.635,14.3,7.1,0.795,71.7,28284.0,0.853
LCA,0.7240000000000001,0.623,12.9,7.9,0.835,74.3,12463.0,0.7290000000000001
LIE,0.899,0.795,14.5,11.8,0.914,79.4,98880.0,1.0
LKA,0.74,0.738,13.5,10.9,0.835,74.3,7854.0,0.659
LSO,0.489,0.498,10.9,5.9,0.462,50.0,2894.0,0.508
LTU,0.8220000000000001,0.853,16.9,11.5,0.8079999999999999,72.5,20672.0,0.805
LUX,0.883,0.774,13.7,11.8,0.924,80.0,58309.0,0.9620000000000001
LVA,0.818,0.852,15.9,12.3,0.805,72.3,19929.0,0.8
MAR,0.608,0.4370000000000001,10.7,4.2,0.8240000000000001,73.6,6199.0,0.623
MDA,0.662,0.6970000000000001,11.8,11.0,0.7559999999999999,69.1,3854.0,0.552
MDG,0.503,0.48100000000000004,10.2,5.9,0.6609999999999999,62.9,1407.0,0.39899999999999997
MDV,0.66,0.47700000000000004,11.6,4.7,0.86,75.9,10284.0,0.7
MEX,0.743,0.627,12.7,8.2,0.861,75.9,15228.0,0.759
MHL,,,,,,,4146.0,0.563
MKD,0.731,0.657,13.0,8.9,0.838,74.5,10911.0,0.7090000000000001
MLI,0.39799999999999996,0.27,7.4,1.9,0.535,54.8,1795.0,0.436
MLT,0.83,0.7440000000000001,14.6,10.2,0.9179999999999999,79.7,25683.0,0.838
MMR,0.519,0.381,8.9,4.0,0.69,64.8,3402.0,0.5329999999999999
MNE,0.7879999999999999,0.78,14.9,11.0,0.8440000000000001,74.9,13707.0,0.743
MNG,0.6890000000000001,0.701,14.3,9.1,0.722,66.9,7147.0,0.645
MOZ,0.397,0.366,9.4,3.1,0.525,54.1,863.0,0.325
MRT,0.484,0.33299999999999996,7.6,3.7,0.642,61.7,3350.0,0.53
MUS,0.741,0.655,14.0,8.0,0.818,73.2,15248.0,0.759
MWI,0.431,0.42100000000000004,10.2,4.1,0.55,55.7,987.0,0.34600000000000003
MYS,0.765,0.6759999999999999,12.8,9.6,0.831,74.0,19607.0,0.797
NAM,0.583,0.528,11.6,6.2,0.5670000000000001,56.9,7962.0,0.6609999999999999
NER,0.308,0.17,4.4,1.4,0.555,56.1,775.0,0.309
NGA,0.49,0.43799999999999994,9.5,5.2,0.467,50.4,4476.0,0.574
NIC,0.615,0.513,11.4,5.9,0.821,73.4,3901.0,0.5529999999999999
NLD,0.9059999999999999,0.865,16.8,11.9,0.932,80.6,45172.0,0.9229999999999999
NOR,0.938,0.905,17.4,12.7,0.937,80.9,62932.0,0.9740000000000001
NPL,0.514,0.41600000000000004,11.1,3.2,0.731,67.5,1937.0,0.44799999999999995
NRU,,,9.5,,,,6174.0,0.623
NZL,0.898,0.897,20.3,11.9,0.9329999999999999,80.7,30887.0,0.866
OMN,0.789,0.627,13.3,7.7,0.853,75.5,43539.0,0.9179999999999999
PAK,0.522,0.359,7.5,4.5,0.69,64.8,4418.0,0.5720000000000001
PAN,0.7559999999999999,0.665,12.7,9.3,0.871,76.6,14003.0,0.747
PER,0.715,0.6559999999999999,13.6,8.4,0.823,73.5,8784.0,0.6759999999999999
PHL,0.659,0.615,11.4,9.0,0.742,68.2,6421.0,0.629
PLW,0.767,0.79,14.1,11.9,0.7879999999999999,71.2,12070.0,0.7240000000000001
PNG,0.51,0.389,9.3,3.9,0.684,64.5,2732.0,0.5
POL,0.828,0.8220000000000001,15.1,12.1,0.862,76.0,20355.0,0.8029999999999999
PRK,,,12.0,,0.757,69.2,,
PRT,0.8170000000000001,0.7070000000000001,15.9,7.9,0.9179999999999999,79.7,25753.0,0.8390000000000001
PRY,0.659,0.5760000000000001,12.4,7.0,0.8009999999999999,72.1,6037.0,0.619
PSE,0.67,0.6509999999999999,13.3,8.5,0.804,72.3,4481.0,0.574
QAT,0.833,0.657,12.5,9.2,0.88,77.2,108023.0,1.0
ROU,0.7979999999999999,0.7859999999999999,15.6,10.6,0.826,73.7,17684.0,0.782
RUS,0.7709999999999999,0.763,13.7,11.5,0.741,68.2,21463.0,0.8109999999999999
RWA,0.47,0.41600000000000004,11.0,3.3,0.6459999999999999,62.0,1297.0,0.387
SAU,0.7959999999999999,0.664,13.6,8.6,0.8220000000000001,73.4,45223.0,0.924
SDN,0.46799999999999997,0.305,7.3,3.1,0.649,62.2,3109.0,0.519
SEN,0.449,0.294,7.7,2.4,0.669,63.5,2127.0,0.462
SGP,0.884,0.753,14.5,10.5,0.948,81.6,60728.0,0.968
SLB,0.4970000000000001,0.4320000000000001,9.5,5.0,0.74,68.1,1266.0,0.384
SLE,0.381,0.342,8.7,3.0,0.42100000000000004,47.3,1268.0,0.384
SLV,0.659,0.56,12.4,6.5,0.794,71.6,7103.0,0.644
SMR,,,,,,,,
SOM,,,,,0.518,53.7,,
SRB,0.759,0.726,13.6,10.4,0.8270000000000001,73.7,12362.0,0.728
SSD,,,,4.8,0.509,53.1,2165.0,0.465
STP,0.5379999999999999,0.45299999999999996,10.6,4.8,0.703,65.7,2530.0,0.488
SUR,0.677,0.542,10.3,7.7,0.77,70.1,13688.0,0.743
SVK,0.8240000000000001,0.795,14.9,11.4,0.85,75.3,23801.0,0.8270000000000001
SVN,0.878,0.873,17.0,12.1,0.91,79.1,28059.0,0.851
SWE,0.899,0.845,15.7,12.2,0.943,81.3,41929.0,0.912
SWZ,0.527,0.491,11.0,5.6,0.466,50.3,7008.0,0.642
SYC,0.741,0.637,13.3,8.0,0.8079999999999999,72.5,18551.0,0.789
SYR,0.648,0.542,11.6,6.6,0.8140000000000001,72.9,5964.0,0.618
TCD,0.363,0.24600000000000002,6.7,1.8,0.457,49.7,1677.0,0.426
TGO,0.449,0.45,11.0,4.3,0.5660000000000001,56.8,1050.0,0.355
THA,0.718,0.618,13.3,7.5,0.825,73.6,12161.0,0.725
TJK,0.62,0.6709999999999999,11.0,10.9,0.758,69.3,2211.0,0.46799999999999997
TKM,,,10.6,,0.713,66.4,8674.0,0.674
TLS,0.61,0.47600000000000003,11.8,4.4,0.722,67.0,7996.0,0.662
TON,0.706,0.748,14.4,10.4,0.8009999999999999,72.0,4903.0,0.588
TTO,0.772,0.706,12.5,10.7,0.763,69.6,28791.0,0.855
TUN,0.71,0.614,14.4,6.4,0.841,74.7,9743.0,0.6920000000000001
TUR,0.718,0.578,13.0,6.5,0.8290000000000001,73.9,16580.0,0.772
TUV,,,,,0.716,66.5,5500.0,0.605
TZA,0.486,0.41,8.7,5.0,0.616,60.0,2007.0,0.45299999999999996
UGA,0.47700000000000004,0.47700000000000004,10.9,5.2,0.56,56.4,1460.0,0.405
UKR,0.727,0.787,14.8,11.3,0.752,68.9,7330.0,0.649
URY,0.778,0.713,15.6,8.4,0.868,76.4,15395.0,0.7609999999999999
USA,0.91,0.8959999999999999,16.4,13.2,0.898,78.4,49190.0,0.9359999999999999
UZB,0.659,0.667,11.4,10.5,0.764,69.7,4124.0,0.562
VCT,0.713,0.648,13.4,8.2,0.802,72.1,10067.0,0.6970000000000001
VEN,0.753,0.6679999999999999,14.0,8.3,0.823,73.5,17078.0,0.7759999999999999
VNM,0.6559999999999999,0.598,11.9,8.0,0.845,74.9,4015.0,0.5579999999999999
VUT,0.59,0.521,10.8,6.6,0.7759999999999999,70.4,2881.0,0.508
WSM,0.687,0.6709999999999999,12.3,9.9,0.8109999999999999,72.7,5137.0,0.595
YEM,0.491,0.318,8.5,2.5,0.665,63.2,4088.0,0.561
ZAF,0.642,0.6940000000000001,12.8,10.1,0.534,54.7,11423.0,0.716
ZMB,0.5329999999999999,0.546,11.8,6.5,0.541,55.2,2976.0,0.513
ZWE,0.45,0.516,10.0,7.2,0.479,51.1,1141.0,0.368
