Country,Human Development Index (HDI),[Demography] Median age (years),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Sex ratio at birth (male to female births),[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)","[Education] Literacy rate, adult (% ages 15 and older)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school dropout rate (% of primary school cohort),[Education] Primary school teachers trained to teach (%),[Education] Programme for International Student Assessment (PISA) score in mathematics,[Education] Programme for International Student Assessment (PISA) score in reading,[Education] Programme for International Student Assessment (PISA) score in science,"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)",[Education] Survival rate to the last grade of lower secondary general education (%),[Environmental Sustainability] Forest area (% of total land area),[Environmental Sustainability] Fossil fuel energy consumption (% of total energy consumption),[Environmental Sustainability] Fresh water withdrawals (% of total renewable water resources),[Environmental Sustainability] Renewable energy consumption (% of total final energy consumption),"[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Estimated gross national income per capita, female (2011 PPP$)","[Gender] Estimated gross national income per capita, male (2011 PPP$)",[Gender] Female share of employment in senior and middle management (%),[Gender] Gender Development Index (GDI),[Gender] Gender Inequality Index (GII),"[Gender] Human Development Index (HDI), female","[Gender] Human Development Index (HDI), male","[Gender] Maternal mortality ratio (deaths per 100,000 live births)",[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Share of seats in parliament (% held by women),[Gender] Total unemployment rate (female to male ratio),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",[Gender] Youth unemployment rate (female to male ratio),[Health] Current health expenditure (% of GDP),"[Health] HIV prevalence, adult (% ages 15-49), total","[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)","[Health] Malaria incidence (per 1,000 people at risk)","[Health] Mortality rate, female adult (per 1,000 people)","[Health] Mortality rate, infant (per 1,000 live births)","[Health] Mortality rate, male adult (per 1,000 people)","[Health] Mortality rate, under-five (per 1,000 live births)","[Health] Tuberculosis incidence (per 100,000 people)","[Human Security] Homicide rate (per 100,000 people)","[Human Security] Suicide rate, female (per 100,000 people)","[Human Security] Suicide rate, male (per 100,000 people)",[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Inequality] Coefficient of Human Inequality,[Inequality] Inequality in education (%),[Inequality] Inequality in income (%),[Inequality] Inequality in life expectancy (%),[Inequality] Inequality-adjusted HDI (IHDI),[Inequality] Inequality-adjusted education index,[Inequality] Inequality-adjusted income index,[Inequality] Inequality-adjusted life expectancy index,[Inequality] Overall loss in HDI due to inequality (%),[Mobility and communication] International inbound tourists (thousands),[Mobility and communication] International student mobility (% of total tertiary enrolment),"[Mobility and communication] Internet users, total (% of population)",[Mobility and communication] Mobile phone subscriptions (per 100 people),"[Mobility and communication] Net migration rate (per 1,000 people)",[Socio-economic sustainability] Adjusted net savings (% of GNI),[Socio-economic sustainability] Concentration index (exports) (value),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Population using improved drinking-water sources (%),[Socio-economic sustainability] Population using improved sanitation facilities (%),[Socio-economic sustainability] Ratio of education and health expenditure to military expenditure,[Socio-economic sustainability] Research and development expenditure (% of GDP),[Socio-economic sustainability] Rural population with access to electricity (%),[Socio-economic sustainability] Skilled labour force (% of labour force),"[Socio-economic sustainability] Total debt service (% of exports of goods, services and primary income)",[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Net official development assistance received (% of GNI),[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)","[Work, employment and vulnerability] Youth not in school or employment (% ages 15-24)"
AZE,0.758,30.3,8.0,6.9,0.6,9.6,0.9,54.7,1.16,32.1,0.7090000000000001,12.7,12.6,12.7,3.0,24.0,107.0,,25.0,99.8,10.7,10.4,11.0,95.6,93.8,97.5,1.1,99.0,,,,13.0,96.0,13.8,,,2.3,51.2,,,11097.0,21621.0,,0.9540000000000001,0.313,0.738,0.773,25.0,99.8,44.2,16.9,1.44,,1.18,6.7,0.1,3.0,2.0,0.799,71.9,74.9,68.9,0.0,86.0,28.2,174.0,32.0,71.0,,1.1,5.3,40.2,16699.0,161.1,27.8,16334.0,0.77,12.9,8.3,8.9,21.7,0.6579999999999999,0.65,0.7020000000000001,0.626,13.2,1922.0,-17.5,77.0,111.2,0.0,13.6,0.82,27.9,84.4,89.3,1.8,0.2,100.0,,5.2,72.6,7.6,0.1,-3.6,2.39,36.4,49.6,62.3,65.5,62.5,68.7,5.0,13.3,55.5,
BDI,0.418,17.6,4.7,5.4,0.3,10.2,1.9,12.1,1.03,84.8,0.42100000000000004,11.7,11.3,12.1,,14.0,134.0,45.0,,,2.9,2.6,3.6,8.7,7.1,9.6,55.7,100.0,,,,43.0,72.0,10.7,,,95.7,28.3,,,859.0,634.0,,0.9990000000000001,0.474,0.419,0.419,712.0,,22.0,37.8,0.52,,0.69,8.2,1.1,3.0,7.0,0.5710000000000001,57.1,59.1,55.1,158.1,265.0,50.1,323.0,74.6,122.0,4.5,6.3,20.3,30.7,748.0,7.6,16.6,748.0,0.304,30.6,36.9,14.1,40.8,0.28600000000000003,0.266,0.261,0.33799999999999997,31.6,131.0,,4.9,49.0,-1.5,-22.6,0.456,16.6,55.9,50.5,,,1.4,,13.4,36.0,1.6,12.0,,1.66,91.6,6.1,77.3,78.5,79.9,77.1,1.6,2.9,92.7,
BEL,0.9129999999999999,41.3,28.0,7.3,2.0,11.3,0.6,97.9,1.05,26.2,0.89,19.8,20.8,18.8,,117.0,103.0,164.0,75.0,,11.7,11.3,11.7,82.3,80.1,84.7,,,507.0,499.0,502.0,11.0,,22.6,75.8,,9.2,5.5,,,32900.0,50858.0,31.0,0.97,0.052000000000000005,0.895,0.9229999999999999,7.0,,46.6,42.4,0.86,,0.93,10.5,,1.0,4.0,0.938,81.0,83.3,78.5,,54.0,3.2,89.0,4.0,9.5,1.9,9.1,23.4,148.0,41708.0,470.2,23.2,41727.0,0.9109999999999999,8.3,8.1,12.7,4.0,0.8370000000000001,0.818,0.795,0.9,8.3,8355.0,8.5,85.1,113.2,4.7,9.3,0.096,23.6,100.0,99.5,,2.5,100.0,81.4,,160.2,-6.4,,-1.1,2.17,1.2,77.4,48.9,53.5,48.0,59.1,8.5,22.1,10.9,12.2
BEN,0.508,18.2,6.0,5.7,0.3,10.6,1.7,45.7,1.04,80.1,0.466,12.6,11.9,14.2,4.4,24.0,132.0,59.0,14.0,,3.5,2.8,4.3,23.3,15.8,30.8,,69.0,,,,45.0,,38.2,,,50.9,91.2,,,1720.0,2242.0,,0.882,0.619,0.48100000000000004,0.545,405.0,,55.5,7.2,1.17,,1.08,4.0,1.0,14.0,26.0,0.625,60.6,62.1,59.1,301.8,220.0,64.6,266.0,100.3,60.0,6.2,8.4,22.7,20.9,1987.0,21.0,26.4,1980.0,0.451,37.1,44.8,29.4,37.0,0.318,0.257,0.318,0.39399999999999996,37.4,255.0,3.6,11.3,88.1,-0.9,-0.5,0.317,26.0,67.0,13.9,7.6,,17.2,,3.5,68.0,1.8,5.2,0.8,2.58,41.8,40.0,68.9,70.8,68.4,73.2,2.6,5.4,87.9,
BFA,0.41200000000000003,17.0,4.6,9.4,0.4,18.1,3.2,27.5,1.05,87.6,0.27699999999999997,8.3,8.0,8.5,4.2,4.0,88.0,34.0,5.0,,1.4,1.0,2.0,8.5,6.0,11.5,31.2,85.0,,,,42.0,72.0,19.6,,,74.2,109.9,92.8,,1195.0,1862.0,,0.865,0.621,0.382,0.442,371.0,79.8,48.5,9.4,2.32,,1.59,5.4,0.9,5.0,12.0,0.614,59.9,60.5,59.2,425.2,242.0,54.4,273.0,88.5,52.0,0.4,10.1,25.1,32.2,1596.0,28.9,24.7,1527.0,0.41200000000000003,33.3,38.6,24.2,37.1,0.27399999999999997,0.17,0.312,0.386,33.6,163.0,,11.4,79.8,-1.5,-8.4,0.642,24.3,53.9,22.5,6.8,,1.0,,4.4,62.3,2.2,10.0,1.7,3.69,29.4,38.5,62.3,66.7,58.3,75.4,6.5,8.6,87.4,
BGD,0.5920000000000001,25.6,7.7,105.7,8.1,161.2,15.3,34.3,1.05,44.9,0.488,11.3,11.5,11.1,,31.0,120.0,63.0,,,5.2,5.1,6.5,43.1,42.0,45.9,,48.0,,,,36.0,87.0,11.0,,,34.7,85.8,,,1813.0,4827.0,,0.879,0.547,0.5539999999999999,0.631,176.0,,17.7,20.0,2.18,,1.05,2.6,0.1,1.0,6.0,0.802,72.2,73.9,70.6,0.9,109.0,29.7,150.0,36.3,221.0,2.5,6.6,5.3,60.2,3133.0,505.0,28.9,3334.0,0.53,28.5,37.3,28.3,20.1,0.42100000000000004,0.306,0.38,0.6409999999999999,28.9,,,14.4,81.5,-3.2,24.7,0.409,28.9,97.3,46.9,,,55.5,,4.7,42.1,1.5,1.2,-1.5,7.84,42.7,36.9,54.0,56.5,32.4,80.5,4.4,10.7,58.6,
BGR,0.807,43.5,30.5,4.7,1.4,7.2,0.3,74.0,1.06,21.2,0.8109999999999999,15.1,15.3,14.8,,84.0,97.0,102.0,70.0,,11.8,11.8,11.7,94.2,93.1,95.5,6.5,,441.0,432.0,446.0,,46.0,35.2,,26.4,17.6,41.5,,,13200.0,20322.0,37.4,0.991,0.23,0.8029999999999999,0.81,11.0,99.8,48.2,20.4,0.86,,1.02,8.2,0.1,7.0,8.0,0.84,74.6,78.1,71.2,,,7.0,,8.2,28.0,1.8,4.8,18.3,60.3,17000.0,122.0,21.0,16663.0,0.773,10.5,5.5,18.2,7.8,0.721,0.7659999999999999,0.632,0.775,10.7,7099.0,-4.6,56.7,128.1,-0.7,8.9,0.09300000000000001,21.2,99.3,86.0,,1.0,100.0,87.1,28.6,128.1,5.4,,-6.3,2.98,6.9,63.3,49.2,54.2,48.6,60.2,9.1,21.6,8.5,19.3
BHR,0.8320000000000001,31.2,3.0,1.1,0.0,1.4,0.1,89.0,1.04,27.1,0.723,14.8,15.4,14.0,2.7,56.0,101.0,102.0,43.0,,9.3,9.0,9.2,57.9,61.6,55.6,1.4,82.0,,,,12.0,99.0,0.8,,,0.0,13.7,,,19291.0,56370.0,,0.937,0.225,0.7909999999999999,0.843,15.0,99.7,21.4,15.0,7.6,,2.04,5.2,0.1,2.0,1.0,0.873,76.8,77.8,75.9,,59.0,6.6,74.0,7.7,14.0,,2.9,9.5,90.9,43926.0,60.3,24.0,42178.0,0.9129999999999999,,,,6.3,,,,0.818,,9670.0,-0.1,93.5,183.6,6.4,,0.31,26.5,100.0,100.0,1.7,,100.0,,,154.1,0.2,,-10.4,,0.9,63.7,70.8,71.6,43.8,87.0,1.2,5.3,1.8,
BHS,0.807,32.5,11.7,0.3,0.0,0.4,0.0,82.7,1.06,29.1,0.726,12.8,,,,,,,,,11.1,11.5,10.5,87.5,87.4,87.6,,,,,,,,51.4,,,1.2,29.8,,,22882.0,32525.0,,,0.364,,,80.0,,48.5,16.7,1.11,,1.14,7.4,3.2,1.0,6.0,0.8540000000000001,75.5,78.5,72.4,,119.0,9.0,198.0,11.0,18.0,37.7,0.4,2.9,75.7,28407.0,11.0,23.6,27602.0,0.8490000000000001,,,,9.4,,,,0.774,,1484.0,,78.0,80.4,5.2,11.2,0.529,24.7,97.8,92.0,,,100.0,,,73.7,0.6,,-0.5,,3.9,84.0,66.6,75.7,69.9,82.0,12.0,24.3,14.6,
BIH,0.755,41.0,22.5,2.5,0.6,3.5,0.2,47.2,1.07,20.7,0.695,14.2,14.6,14.4,,,,,,,9.0,7.8,10.6,78.0,69.5,87.5,4.4,,,,,17.0,96.0,42.7,,,40.8,11.0,,,7349.0,14794.0,24.2,0.9129999999999999,0.172,0.722,0.7909999999999999,11.0,99.9,41.1,19.3,0.86,,1.16,9.4,,11.0,17.0,0.873,76.7,79.2,74.2,,65.0,5.3,127.0,6.1,39.0,1.6,1.9,7.1,57.7,10932.0,38.7,17.8,11004.0,0.71,13.1,12.5,20.2,6.7,0.655,0.608,0.5670000000000001,0.8140000000000001,13.3,678.0,-2.7,52.6,97.4,-8.9,,0.102,18.7,97.7,94.8,,0.2,100.0,81.0,28.6,87.8,2.3,2.2,-1.3,11.11,17.9,44.6,34.5,46.7,35.7,58.4,26.3,62.3,20.8,27.7
BLR,0.805,39.6,20.6,6.6,1.4,9.5,0.6,77.2,1.06,23.2,0.836,15.5,16.0,15.0,4.8,101.0,100.0,105.0,88.0,,12.2,12.1,12.1,89.3,87.0,92.2,1.2,99.0,,,,18.0,99.0,42.5,,,6.8,19.2,,,13382.0,19498.0,,1.024,0.145,0.813,0.794,4.0,,51.3,29.2,1.0,,1.09,6.1,0.3,1.0,1.0,0.812,72.7,78.2,67.2,,,3.0,,4.0,55.0,,5.4,35.0,49.8,17230.0,163.5,28.7,16228.0,0.769,6.4,3.7,9.7,5.8,0.753,0.8059999999999999,0.6940000000000001,0.764,6.4,4386.0,-2.7,67.3,120.7,1.6,19.2,0.245,29.0,98.0,94.3,8.5,0.5,100.0,,16.0,115.9,2.9,0.2,-1.1,1.65,9.5,58.1,63.9,64.3,58.6,71.0,0.5,1.2,2.5,
BLZ,0.7090000000000001,23.5,5.9,0.2,0.0,0.4,0.0,45.4,1.03,50.9,0.7040000000000001,12.8,13.0,12.5,6.7,50.0,113.0,81.0,23.0,,10.5,10.5,10.4,78.0,78.3,77.7,,68.0,,,,20.0,69.0,59.9,,,35.0,66.6,97.2,,5804.0,9539.0,36.6,0.973,0.38,0.698,0.718,28.0,,41.8,13.3,2.24,,1.54,6.2,1.8,3.0,4.0,0.772,70.2,73.2,67.6,0.1,129.0,13.4,220.0,15.6,25.0,33.1,2.0,14.7,66.0,8128.0,2.9,21.5,7666.0,0.655,21.8,15.9,37.9,11.6,0.5479999999999999,0.5920000000000001,0.40700000000000003,0.682,22.7,341.0,,41.6,59.0,4.5,0.8,0.282,22.5,97.1,87.2,11.7,,87.5,,9.1,123.6,3.3,1.7,-3.3,4.76,15.9,67.9,59.8,66.4,52.2,81.0,10.0,18.8,22.5,8.4
BOL,0.6809999999999999,24.1,10.6,6.6,0.7,10.7,1.2,68.4,1.05,53.1,0.672,13.8,13.5,14.1,,71.0,97.0,86.0,,92.5,8.7,8.0,9.4,54.2,49.6,58.7,4.1,58.0,,,,18.0,96.0,50.6,,,17.5,70.4,,,4557.0,8128.0,,0.925,0.45399999999999996,0.653,0.706,206.0,,40.4,51.8,1.46,,1.19,6.4,0.3,3.0,5.0,0.75,68.8,71.3,66.3,3.4,152.0,30.5,217.0,38.2,117.0,6.3,14.4,26.7,67.1,6532.0,70.0,21.4,6345.0,0.627,28.8,20.8,36.4,29.0,0.483,0.532,0.39799999999999996,0.532,29.0,882.0,,35.6,94.8,-1.2,,0.439,20.3,92.9,52.6,,,75.0,43.8,9.7,67.9,1.7,2.5,0.2,3.61,27.9,49.6,65.0,67.1,54.5,79.8,3.1,6.8,32.2,14.6
BRA,0.757,31.3,11.4,143.2,16.4,206.0,14.9,85.8,1.05,32.4,0.68,15.4,15.7,14.7,,92.0,115.0,100.0,51.0,,7.6,7.8,7.3,57.5,59.6,56.1,,,377.0,407.0,401.0,22.0,,59.0,,,43.8,64.3,97.2,,12554.0,16206.0,38.0,1.018,0.413,0.7609999999999999,0.748,44.0,99.1,44.4,10.8,1.4,,1.18,8.9,0.6,3.0,4.0,0.851,75.3,78.9,71.6,7.5,95.0,14.0,194.0,15.7,42.0,28.4,2.7,9.6,107.1,14703.0,3028.2,17.8,14350.0,0.75,25.0,22.6,37.8,14.4,0.563,0.526,0.466,0.728,25.6,6306.0,-0.3,58.3,125.2,0.0,6.5,0.128,17.4,97.5,86.1,,,98.2,41.7,38.1,27.0,4.1,0.1,-4.6,0.16,10.2,67.6,58.7,64.1,53.4,75.4,8.4,19.9,27.0,21.5
BRB,0.797,38.5,21.3,0.2,0.0,0.3,0.0,31.2,1.04,29.1,0.777,15.3,16.7,13.9,,84.0,93.0,109.0,,,10.5,10.6,10.3,92.6,93.0,90.6,,66.0,,,,13.0,,14.7,,,2.8,42.1,,,13151.0,17871.0,,1.016,0.294,0.8009999999999999,0.789,27.0,99.0,51.2,19.6,0.88,,1.02,7.5,1.3,1.0,4.0,0.858,75.8,78.1,73.3,,74.0,11.7,124.0,12.6,0.0,10.9,0.1,0.5,,16458.0,4.7,17.1,15413.0,0.7609999999999999,,5.5,,7.8,,0.7340000000000001,,0.79,,592.0,,76.1,117.8,1.5,,0.153,17.3,98.1,96.5,,,100.0,,,79.0,1.5,,,2.36,2.9,77.8,58.2,65.7,61.9,69.9,11.4,32.3,15.8,
BRN,0.852,30.0,5.7,0.3,0.0,0.4,0.0,76.7,1.06,32.8,0.705,14.5,15.4,14.6,,70.0,105.0,96.0,31.0,,9.0,9.0,9.1,68.6,67.7,69.6,,82.0,,,,10.0,100.0,72.1,,,0.0,11.9,,,66248.0,90246.0,,0.993,,0.851,0.857,23.0,100.0,42.0,,1.32,,1.09,2.6,,1.0,4.0,0.878,77.0,78.8,75.5,,73.0,8.5,103.0,10.0,58.0,,1.3,1.4,40.0,74600.0,31.1,35.0,78611.0,1.0,,,,4.4,,,,0.8390000000000001,,218.0,-26.8,71.2,111.0,1.0,41.2,0.649,35.2,99.5,96.3,,,100.0,,,84.9,1.3,,1.3,,0.6,80.9,63.0,67.6,59.4,75.3,6.8,26.3,5.0,
BTN,0.603,26.3,6.9,0.5,0.0,0.8,0.1,38.7,1.04,40.4,0.445,12.2,12.3,12.1,7.4,20.0,98.0,83.0,,,3.1,2.1,4.2,9.6,5.8,13.4,,100.0,,,,40.0,,72.3,,,86.9,24.7,,,5231.0,8684.0,,0.889,0.489,0.565,0.635,148.0,89.0,32.0,8.3,1.89,,1.28,3.5,,1.0,3.0,0.7659999999999999,69.8,70.0,69.6,0.1,209.0,27.8,207.0,33.6,153.0,1.5,9.9,13.9,51.8,7743.0,6.1,54.2,7066.0,0.643,28.4,44.8,19.6,20.7,0.426,0.245,0.517,0.608,29.4,155.0,,39.8,85.8,2.6,15.2,0.359,54.0,97.6,62.9,,,97.4,,17.6,95.0,0.5,5.2,,0.95,58.0,32.4,65.0,66.6,57.8,74.1,2.5,10.0,71.4,
BWA,0.706,24.4,5.8,1.4,0.1,2.2,0.3,67.2,1.03,49.3,0.6579999999999999,12.6,12.8,12.5,,,,,28.0,,9.2,9.2,9.5,85.9,85.1,86.7,,,,,,,,19.1,,,28.9,34.3,,,12230.0,18057.0,,0.9790000000000001,0.445,0.6990000000000001,0.7140000000000001,129.0,99.7,47.4,9.5,1.48,,1.21,6.0,22.2,2.0,3.0,0.705,65.8,68.7,62.9,1.1,195.0,33.9,303.0,42.1,356.0,,6.2,19.5,12.4,15357.0,33.9,34.0,15109.0,0.758,36.2,32.1,55.5,20.9,0.43799999999999994,0.447,0.337,0.5579999999999999,38.0,1528.0,-3.7,37.3,157.3,1.4,27.6,0.807,32.1,79.2,60.0,,,36.0,,3.1,105.7,4.7,0.5,3.4,0.21,26.9,59.3,59.0,71.5,65.0,78.3,17.5,35.3,15.0,
CAF,0.35700000000000004,17.8,7.0,2.4,0.2,4.5,0.7,40.3,1.03,83.1,0.33899999999999997,7.1,5.8,8.4,,,,,,,4.2,2.9,5.7,20.9,12.3,29.8,,,,,,,,35.6,,,76.6,108.8,,,490.0,763.0,,0.77,,0.309,0.401,882.0,,30.1,,1.19,,1.05,4.8,4.1,31.0,51.0,0.483,51.4,53.2,49.6,309.9,395.0,91.2,427.0,128.8,391.0,,9.3,30.3,33.0,622.0,2.8,13.9,624.0,0.27699999999999997,43.1,34.5,49.2,45.7,0.20199999999999999,0.222,0.141,0.263,43.5,121.0,,3.8,27.3,-17.6,,0.4270000000000001,13.9,54.1,25.1,,,0.4,,,47.2,0.2,30.6,,,85.6,6.4,67.1,71.7,63.4,80.3,6.4,11.5,67.4,
CAN,0.92,40.5,23.8,24.4,5.8,36.0,1.9,81.3,1.06,23.5,0.89,16.3,16.8,15.9,,,103.0,111.0,,,13.1,13.3,12.9,100.0,100.0,100.0,,,516.0,527.0,528.0,,,38.2,73.6,,22.0,10.4,,,33874.0,51288.0,,0.985,0.102,0.912,0.9259999999999999,7.0,,47.7,28.3,0.84,,0.88,10.4,,4.0,10.0,0.9570000000000001,82.2,84.1,80.2,,,4.5,,5.1,5.2,1.7,5.6,15.3,,43149.0,1546.2,23.9,42512.0,0.914,8.7,3.9,17.4,4.7,0.838,0.856,0.755,0.912,8.9,17971.0,,88.5,82.8,6.5,6.3,0.14,24.1,98.9,98.5,,,100.0,90.1,,65.5,4.0,,-1.5,0.08,2.0,78.6,61.0,65.5,60.8,70.5,6.9,13.2,10.6,10.3
CHE,0.9420000000000001,42.2,26.8,5.6,1.5,8.3,0.4,73.7,1.05,22.0,0.894,16.2,16.1,16.2,,105.0,104.0,101.0,58.0,,13.4,13.9,12.9,96.7,96.1,97.4,0.6,,521.0,492.0,506.0,,99.0,31.7,50.1,,25.3,3.2,,,48267.0,68501.0,33.7,0.988,0.044000000000000004,0.935,0.9470000000000001,5.0,,46.7,28.9,1.04,,0.96,12.1,,3.0,6.0,0.971,83.1,85.1,81.1,,,3.6,,4.1,7.3,0.7,6.0,15.5,174.9,57264.0,474.3,23.8,58280.0,0.9620000000000001,8.4,5.7,15.7,3.8,0.861,0.843,0.81,0.934,8.6,9305.0,12.9,87.5,135.1,9.8,18.2,0.267,23.1,100.0,99.9,,,100.0,84.9,,112.8,17.1,,9.8,0.37,3.4,75.8,64.9,68.2,62.4,74.2,4.8,8.8,9.1,7.4
CHL,0.84,33.7,15.2,12.2,1.9,17.8,1.2,87.4,1.04,30.3,0.797,16.3,16.6,16.1,4.9,84.0,99.0,100.0,88.0,,10.3,10.2,10.5,80.2,78.5,80.6,0.6,,423.0,459.0,447.0,18.0,99.0,23.9,73.3,,24.9,48.0,,,14961.0,28881.0,,0.961,0.325,0.82,0.8540000000000001,22.0,99.7,42.8,15.8,1.2,,1.12,8.1,0.5,3.0,4.0,0.9129999999999999,79.3,81.7,76.7,,67.0,7.3,111.0,8.4,17.0,3.0,3.3,15.3,120.7,22517.0,400.0,23.8,21854.0,0.8140000000000001,17.1,8.2,35.5,7.6,0.687,0.731,0.525,0.8440000000000001,18.2,4478.0,-0.5,64.3,130.6,0.9,6.0,0.324,23.8,100.0,99.9,6.8,0.4,98.6,67.2,,59.0,8.6,0.0,-2.6,0.02,9.4,67.3,58.2,62.3,50.1,74.8,6.5,16.3,22.7,
CHN,0.743,37.0,13.3,1014.8,135.2,1397.0,85.9,55.5,1.16,24.3,0.6409999999999999,13.8,14.3,13.8,,80.0,99.0,,45.0,,7.7,7.5,8.2,75.0,69.8,79.4,,,531.0,494.0,518.0,16.0,,22.2,,20.9,12.4,6.6,96.5,,10718.0,16156.0,,0.956,0.157,0.7290000000000001,0.762,27.0,99.9,42.3,23.6,0.78,,0.91,5.3,,1.0,1.0,0.863,76.1,77.7,74.6,0.0,68.0,9.2,93.0,10.7,66.0,0.7,9.5,7.7,193.4,13570.0,18607.3,43.8,13519.0,0.741,,,29.5,8.9,,,0.522,0.7859999999999999,,56886.0,-1.6,50.3,92.5,-0.2,26.0,0.10400000000000001,45.4,95.8,75.0,,2.1,100.0,,4.9,39.5,2.2,-0.0,-0.0,0.4,19.6,53.4,66.5,69.7,62.4,76.7,4.6,10.8,33.4,
CIV,0.478,18.3,5.3,,0.7,23.1,3.8,49.4,1.03,78.5,0.41200000000000003,8.8,8.1,10.0,4.8,7.0,92.0,43.0,9.0,,5.0,3.9,6.1,24.9,16.6,32.7,18.0,100.0,,,,42.0,85.0,32.7,,,64.5,134.4,,,1535.0,4702.0,,0.789,0.6659999999999999,0.41600000000000004,0.527,645.0,,46.4,9.2,1.67,,1.36,5.4,2.8,1.0,31.0,0.509,53.1,54.6,51.6,223.5,377.0,68.0,416.0,95.1,159.0,11.6,14.4,38.8,30.7,3242.0,74.9,19.5,3142.0,0.521,37.4,45.1,27.4,39.7,0.297,0.226,0.37799999999999995,0.307,37.8,1441.0,-3.7,21.9,109.9,0.6,25.9,0.418,20.1,73.1,29.9,6.0,,30.0,,6.4,61.2,1.5,2.0,-4.4,1.01,50.0,44.4,56.3,57.9,48.0,67.3,2.7,3.8,74.0,
CMR,0.5479999999999999,18.3,5.9,12.3,0.7,22.8,3.7,54.6,1.03,80.0,0.542,12.2,11.0,12.6,,38.0,119.0,61.0,17.0,,6.1,4.6,7.4,31.8,31.7,37.9,42.9,58.0,,,,41.0,89.0,39.8,,,76.5,113.4,,,2688.0,3797.0,,0.865,0.573,0.503,0.581,596.0,,42.4,27.1,1.49,,1.2,5.1,3.9,8.0,21.0,0.578,57.6,58.8,56.4,274.5,325.0,54.5,356.0,83.3,212.0,,8.5,27.1,13.9,3289.0,75.1,23.0,3243.0,0.526,32.4,34.8,23.1,39.4,0.369,0.354,0.40399999999999997,0.35,32.8,,,20.7,79.5,-0.3,2.8,0.373,22.4,65.3,38.8,,,20.7,,6.3,49.9,2.2,2.2,-4.3,0.78,62.4,28.5,72.9,76.2,71.1,81.4,4.3,9.1,71.5,
