Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
GEO,0.701,0.74,12.2,12.0,0.8109999999999999,72.7,4517.0,0.5760000000000001
GHA,0.498,0.4370000000000001,8.1,6.4,0.588,58.2,2445.0,0.483
GIN,0.361,0.23600000000000002,6.6,1.6,0.499,52.4,1397.0,0.39799999999999996
GMB,0.41200000000000003,0.293,7.8,2.3,0.5770000000000001,57.5,1541.0,0.413
GNB,,,8.0,,0.509,53.1,1286.0,0.386
GNQ,0.53,0.42100000000000004,8.7,5.4,0.523,54.0,8834.0,0.677
GRC,0.835,0.742,15.2,9.6,0.914,79.4,29326.0,0.858
GRD,0.713,0.67,14.9,7.7,0.7879999999999999,71.2,9384.0,0.6859999999999999
GTM,0.5670000000000001,0.386,9.6,3.6,0.7609999999999999,69.4,6108.0,0.621
GUY,0.611,0.561,10.8,7.9,0.6990000000000001,65.4,4681.0,0.581
HKG,0.862,0.747,14.7,10.2,0.95,81.7,39142.0,0.902
HND,0.574,0.449,10.6,4.6,0.79,71.3,3381.0,0.532
HRV,0.778,0.7020000000000001,13.6,9.7,0.85,75.3,18481.0,0.7879999999999999
HTI,0.45,0.368,8.2,4.2,0.598,58.9,1547.0,0.414
HUN,0.795,0.77,15.0,10.6,0.8140000000000001,72.9,20201.0,0.802
IDN,0.629,0.551,11.1,7.3,0.723,67.0,6256.0,0.625
IND,0.526,0.419,9.4,4.7,0.679,64.2,2935.0,0.51
IRL,0.89,0.872,17.5,11.6,0.899,78.4,38964.0,0.9009999999999999
IRN,0.691,0.546,11.4,6.9,0.794,71.6,15288.0,0.76
IRQ,0.628,0.47100000000000003,10.1,5.7,0.747,68.5,10474.0,0.703
ISL,0.885,0.828,17.9,9.9,0.937,80.9,36609.0,0.892
ISR,0.868,0.846,15.8,12.2,0.9229999999999999,80.0,25389.0,0.836
ITA,0.852,0.741,15.8,9.1,0.934,80.7,37370.0,0.895
JAM,0.691,0.611,12.4,8.0,0.818,73.2,7888.0,0.66
JOR,0.726,0.705,13.8,9.7,0.807,72.4,8565.0,0.672
JPN,0.8690000000000001,0.774,14.6,11.1,0.955,82.1,35770.0,0.888
KAZ,0.737,0.769,13.9,11.5,0.69,64.9,14666.0,0.753
KEN,0.48,0.451,9.4,5.7,0.531,54.5,2141.0,0.46299999999999997
KGZ,0.615,0.6829999999999999,12.5,10.1,0.722,66.9,2265.0,0.47100000000000003
KHM,0.478,0.392,10.0,3.5,0.649,62.2,1704.0,0.428
KIR,0.568,0.578,12.2,7.2,0.688,64.7,2119.0,0.461
KNA,,,12.9,,0.7909999999999999,71.4,19240.0,0.794
KOR,0.847,0.821,16.1,11.2,0.8909999999999999,77.9,24556.0,0.831
KWT,0.789,0.598,14.2,6.1,0.8220000000000001,73.4,94689.0,1.0
LAO,0.4970000000000001,0.382,8.7,4.2,0.634,61.2,2858.0,0.506
LBN,,,13.7,,0.867,76.4,11810.0,0.721
LBR,0.373,0.405,10.1,3.7,0.524,54.1,503.0,0.244
LBY,0.743,0.644,15.7,6.3,0.787,71.2,21212.0,0.809
LCA,0.695,0.584,12.2,7.4,0.81,72.7,11007.0,0.71
LIE,0.883,0.763,14.5,10.8,0.904,78.8,90586.0,1.0
LKA,0.711,0.7040000000000001,12.9,10.3,0.825,73.6,6082.0,0.621
LSO,0.46,0.47100000000000003,10.7,5.2,0.401,46.1,3041.0,0.516
LTU,0.7979999999999999,0.8290000000000001,16.1,11.5,0.794,71.6,16587.0,0.772
LUX,0.872,0.746,13.5,11.1,0.902,78.6,67888.0,0.985
LVA,0.7879999999999999,0.8220000000000001,15.5,11.7,0.784,70.9,15345.0,0.76
MAR,0.5720000000000001,0.4,9.8,3.8,0.7829999999999999,70.9,5200.0,0.597
MDA,0.64,0.6659999999999999,11.9,10.1,0.733,67.7,3472.0,0.536
MDG,0.47200000000000003,0.428,8.9,5.5,0.627,60.8,1342.0,0.392
MDV,0.635,0.451,12.1,3.4,0.8220000000000001,73.4,9685.0,0.691
MEX,0.7240000000000001,0.588,12.3,7.4,0.8490000000000001,75.2,15187.0,0.759
MHL,,,,,,,4085.0,0.56
MKD,0.693,0.593,11.9,7.8,0.8290000000000001,73.9,8915.0,0.6779999999999999
MLI,0.35200000000000004,0.214,5.8,1.6,0.48,51.2,1658.0,0.424
MLT,0.809,0.7,14.8,8.6,0.904,78.8,25489.0,0.8370000000000001
MMR,0.46799999999999997,0.33899999999999997,8.1,3.5,0.667,63.3,2010.0,0.45299999999999996
MNE,0.748,0.705,12.8,10.4,0.823,73.5,11913.0,0.722
MNG,0.637,0.612,11.8,8.5,0.687,64.7,5858.0,0.615
MOZ,0.34299999999999997,0.298,7.4,2.8,0.47200000000000003,50.7,673.0,0.28800000000000003
MRT,0.461,0.307,7.1,3.3,0.624,60.5,2954.0,0.511
MUS,0.7040000000000001,0.595,13.0,7.0,0.804,72.3,12338.0,0.727
MWI,0.375,0.375,9.5,3.3,0.442,48.7,827.0,0.319
MYS,0.7340000000000001,0.621,12.9,7.8,0.821,73.4,17090.0,0.777
NAM,0.557,0.518,11.6,5.9,0.515,53.5,7252.0,0.647
NER,0.27399999999999997,0.13699999999999998,3.4,1.3,0.499,52.4,734.0,0.301
NGA,0.462,0.424,9.0,5.2,0.426,47.7,3686.0,0.545
NIC,0.5920000000000001,0.485,11.0,5.4,0.7929999999999999,71.5,3540.0,0.539
NLD,0.8859999999999999,0.835,16.3,11.5,0.909,79.1,43208.0,0.917
NOR,0.934,0.9129999999999999,17.6,12.7,0.919,79.7,61678.0,0.97
NPL,0.469,0.353,9.4,2.7,0.6920000000000001,65.0,1644.0,0.423
NRU,,,8.4,,,,4994.0,0.591
NZL,0.8859999999999999,0.888,18.9,11.6,0.915,79.5,29000.0,0.856
OMN,0.742,0.5429999999999999,11.6,6.6,0.828,73.9,41340.0,0.91
PAK,0.48700000000000004,0.311,6.1,4.3,0.6709999999999999,63.6,3895.0,0.5529999999999999
PAN,0.735,0.655,12.9,8.9,0.858,75.8,10706.0,0.706
PER,0.693,0.647,13.0,8.6,0.802,72.1,6934.0,0.64
PHL,0.647,0.611,11.6,8.6,0.733,67.7,5495.0,0.605
PLW,0.758,0.7659999999999999,13.9,11.4,0.759,69.4,14155.0,0.748
PNG,0.47200000000000003,0.33,7.7,3.5,0.6629999999999999,63.1,2433.0,0.48200000000000004
POL,0.802,0.7959999999999999,14.8,11.6,0.845,74.9,16084.0,0.767
PRK,,,,,0.74,68.1,,
PRT,0.797,0.6729999999999999,15.3,7.4,0.894,78.1,26041.0,0.84
PRY,0.6459999999999999,0.579,12.3,7.1,0.7859999999999999,71.1,5053.0,0.593
PSE,0.65,0.607,12.7,7.7,0.7909999999999999,71.4,4385.0,0.5710000000000001
QAT,0.826,0.6459999999999999,13.2,8.4,0.872,76.7,110739.0,1.0
ROU,0.746,0.703,13.4,9.9,0.799,71.9,13376.0,0.74
RUS,0.746,0.76,13.7,11.4,0.698,65.4,17761.0,0.782
RWA,0.391,0.337,8.9,2.7,0.519,53.8,958.0,0.341
SAU,0.765,0.594,12.4,7.5,0.816,73.0,44549.0,0.9209999999999999
SDN,0.429,0.268,6.2,2.8,0.615,60.0,2370.0,0.478
SEN,0.415,0.256,6.4,2.4,0.613,59.9,2024.0,0.45399999999999996
SGP,0.845,0.688,12.6,10.2,0.92,79.8,54766.0,0.953
SLB,0.47700000000000004,0.38799999999999996,8.3,4.8,0.701,65.5,1399.0,0.39799999999999996
SLE,0.33399999999999996,0.303,7.8,2.6,0.349,42.7,1034.0,0.353
SLV,0.643,0.546,12.7,5.8,0.77,70.0,6542.0,0.632
SMR,,,,,,,,
SOM,,,,,0.493,52.0,,
SRB,0.7340000000000001,0.7,13.2,10.0,0.809,72.6,10214.0,0.6990000000000001
SSD,,,,,0.474,50.8,,
STP,0.51,0.426,10.0,4.4,0.682,64.3,2067.0,0.45799999999999996
SUR,0.6709999999999999,0.568,11.3,7.7,0.746,68.5,11257.0,0.7140000000000001
SVK,0.785,0.74,13.9,10.6,0.8320000000000001,74.1,17965.0,0.784
SVN,0.857,0.852,16.3,12.0,0.88,77.2,25686.0,0.838
SWE,0.8959999999999999,0.852,16.0,12.3,0.929,80.4,40544.0,0.907
SWZ,0.465,0.401,9.7,4.0,0.39899999999999997,45.9,6433.0,0.629
SYC,0.715,0.5920000000000001,12.1,7.7,0.8029999999999999,72.2,16375.0,0.77
SYR,0.623,0.485,10.9,5.4,0.835,74.3,5246.0,0.598
TCD,0.32299999999999995,0.204,5.6,1.4,0.428,47.8,1290.0,0.386
TGO,0.434,0.42100000000000004,10.1,4.2,0.527,54.2,1151.0,0.369
THA,0.6829999999999999,0.5670000000000001,12.3,6.8,0.797,71.8,10646.0,0.705
TJK,0.5870000000000001,0.6459999999999999,10.6,10.5,0.726,67.2,1739.0,0.431
TKM,,,10.3,,0.688,64.7,5718.0,0.611
TLS,0.519,0.39899999999999997,10.6,3.1,0.665,63.2,3296.0,0.528
TON,0.693,0.7120000000000001,14.6,9.2,0.79,71.4,4971.0,0.59
TTO,0.746,0.667,12.3,9.8,0.7509999999999999,68.8,24263.0,0.83
TUN,0.682,0.573,13.9,5.6,0.831,74.0,8307.0,0.6679999999999999
TUR,0.685,0.53,12.0,5.9,0.8009999999999999,72.1,14946.0,0.7559999999999999
TUV,,,,,0.69,64.9,5208.0,0.597
TZA,0.434,0.354,7.3,4.5,0.541,55.2,1703.0,0.428
UGA,0.43,0.442,10.6,4.4,0.485,51.5,1159.0,0.37
UKR,0.706,0.755,14.4,10.7,0.728,67.3,6930.0,0.64
URY,0.754,0.6970000000000001,15.5,8.0,0.856,75.6,11564.0,0.718
USA,0.895,0.867,15.9,12.8,0.884,77.5,49074.0,0.9359999999999999
UZB,0.621,0.639,11.4,9.7,0.74,68.1,2877.0,0.507
VCT,0.6920000000000001,0.629,13.3,7.8,0.785,71.0,8591.0,0.6729999999999999
VEN,0.7,0.569,11.8,7.2,0.816,73.0,13394.0,0.74
VNM,0.612,0.518,11.1,6.2,0.8320000000000001,74.1,3397.0,0.5329999999999999
VUT,,,10.6,,0.752,68.9,2413.0,0.48100000000000004
WSM,0.669,0.647,12.1,9.3,0.78,70.7,5100.0,0.594
YEM,0.469,0.297,8.6,1.7,0.639,61.5,3642.0,0.5429999999999999
ZAF,0.613,0.653,12.9,8.8,0.506,52.9,10182.0,0.698
ZMB,0.469,0.505,10.7,6.2,0.4370000000000001,48.4,2226.0,0.469
ZWE,0.428,0.485,9.3,6.8,0.37799999999999995,44.6,1703.0,0.428
