Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
DOM,0.623,0.517,11.8,5.7,0.76,69.4,5907.0,0.616
DZA,0.595,0.424,9.9,4.5,0.735,67.8,8784.0,0.6759999999999999
ECU,0.6579999999999999,0.561,12.0,6.9,0.782,70.8,7427.0,0.6509999999999999
EGY,0.569,0.41600000000000004,10.3,3.9,0.7120000000000001,66.3,6116.0,0.621
ERI,,,,,0.488,51.7,1543.0,0.413
ESP,0.7909999999999999,0.6709999999999999,15.3,7.4,0.8909999999999999,77.9,23991.0,0.828
EST,0.716,0.69,12.5,10.3,0.747,68.6,11217.0,0.713
ETH,,,2.3,,0.44299999999999995,48.8,,
FIN,0.809,0.731,16.2,8.4,0.865,76.2,25523.0,0.8370000000000001
FJI,0.6659999999999999,0.67,12.7,9.5,0.713,66.4,5926.0,0.617
FRA,0.818,0.715,15.6,8.4,0.885,77.5,30566.0,0.8640000000000001
FSM,,,,,0.718,66.7,3178.0,0.522
GAB,0.63,0.501,12.0,5.0,0.628,60.8,19094.0,0.7929999999999999
GBR,0.8270000000000001,0.764,14.7,10.7,0.8690000000000001,76.5,27943.0,0.851
GEO,,,11.3,,0.774,70.3,2208.0,0.467
GHA,0.47,0.397,7.7,5.5,0.578,57.6,2007.0,0.45299999999999996
GIN,0.29100000000000004,0.13699999999999998,3.4,1.3,0.486,51.6,1161.0,0.37
GMB,0.349,0.205,5.3,1.7,0.515,53.5,1444.0,0.40299999999999997
GNB,,,4.9,,0.47100000000000003,50.6,1334.0,0.391
GNQ,,,,,0.46299999999999997,50.1,1484.0,0.40700000000000003
GRC,0.7659999999999999,0.626,12.8,8.1,0.8859999999999999,77.6,21404.0,0.8109999999999999
GRD,,,13.3,,0.758,69.2,6839.0,0.638
GTM,0.5,0.304,6.9,3.4,0.685,64.5,5396.0,0.602
GUY,0.5720000000000001,0.528,10.4,7.1,0.6759999999999999,63.9,3231.0,0.525
HKG,0.804,0.66,13.3,8.7,0.902,78.6,32332.0,0.873
HND,0.524,0.374,8.9,3.8,0.746,68.5,3048.0,0.516
HRV,0.68,0.5529999999999999,11.4,7.1,0.821,73.4,9872.0,0.6940000000000001
HTI,0.41700000000000004,0.31,7.5,3.1,0.5539999999999999,56.0,1631.0,0.42200000000000004
HUN,0.733,0.6829999999999999,12.6,10.0,0.7659999999999999,69.8,14589.0,0.753
IDN,0.555,0.409,9.9,4.0,0.688,64.7,5515.0,0.606
IND,0.452,0.33799999999999997,8.1,3.4,0.614,59.9,1907.0,0.445
IRL,0.789,0.703,13.0,10.3,0.8540000000000001,75.5,22289.0,0.8170000000000001
IRN,0.629,0.466,10.7,5.1,0.735,67.8,12255.0,0.726
IRQ,0.561,0.387,9.2,4.0,0.741,68.1,5860.0,0.615
ISL,0.823,0.731,15.7,8.8,0.902,78.6,27188.0,0.847
ISR,0.818,0.757,13.5,11.4,0.885,77.5,22307.0,0.8170000000000001
ITA,0.794,0.647,13.9,7.8,0.89,77.9,31717.0,0.87
JAM,0.655,0.529,11.4,6.4,0.8,72.0,8163.0,0.665
JOR,0.67,0.613,11.9,8.5,0.78,70.7,6406.0,0.628
JPN,0.835,0.728,14.1,10.1,0.919,79.7,31974.0,0.871
KAZ,0.667,0.633,12.0,9.0,0.684,64.5,9368.0,0.6859999999999999
KEN,0.457,0.39,8.8,4.4,0.5329999999999999,54.7,2068.0,0.45799999999999996
KGZ,0.569,0.6,10.8,9.0,0.7090000000000001,66.1,1758.0,0.433
KHM,0.38,0.292,7.0,2.9,0.536,54.8,1024.0,0.35100000000000003
KIR,,,11.0,,0.649,62.2,1971.0,0.45
KNA,,,13.0,,0.7440000000000001,68.4,15724.0,0.764
KOR,0.767,0.723,14.2,9.8,0.823,73.5,15213.0,0.759
KWT,0.721,0.46399999999999997,9.8,5.7,0.809,72.6,83171.0,1.0
LAO,0.426,0.315,7.2,3.5,0.5479999999999999,55.6,1952.0,0.449
LBN,,,12.4,,0.795,71.6,12298.0,0.727
LBR,,,,3.0,0.451,49.3,229.0,0.125
LBY,0.7,0.5579999999999999,14.7,4.5,0.764,69.7,20703.0,0.8059999999999999
LCA,,,13.4,,0.7879999999999999,71.2,9899.0,0.6940000000000001
LIE,,,,9.3,0.8759999999999999,77.0,82090.0,1.0
LKA,0.6459999999999999,0.625,11.8,8.9,0.7609999999999999,69.5,4238.0,0.5660000000000001
LSO,0.495,0.424,9.8,4.6,0.586,58.1,2526.0,0.488
LTU,0.6970000000000001,0.65,11.8,9.7,0.765,69.7,9079.0,0.6809999999999999
LUX,0.8029999999999999,0.633,11.8,9.2,0.8640000000000001,76.1,53051.0,0.948
LVA,0.6679999999999999,0.609,11.6,8.6,0.735,67.8,8229.0,0.6659999999999999
MAR,0.485,0.284,7.0,2.7,0.715,66.5,4085.0,0.56
MDA,0.595,0.594,11.2,8.5,0.7240000000000001,67.0,2579.0,0.491
MDG,,,7.1,,0.52,53.8,1354.0,0.39399999999999996
MDV,,,,3.6,0.688,64.7,6197.0,0.623
MEX,0.67,0.5,10.5,6.2,0.8059999999999999,72.4,13896.0,0.745
MHL,,,,,,,4087.0,0.56
MKD,,,10.8,,0.7979999999999999,71.9,7630.0,0.655
MLI,0.256,0.106,2.8,0.9,0.408,46.5,1324.0,0.39
MLT,0.7559999999999999,0.62,13.4,7.4,0.8740000000000001,76.8,19419.0,0.7959999999999999
MMR,0.39299999999999996,0.29600000000000004,7.5,2.7,0.617,60.1,908.0,0.33299999999999996
MNE,,,,,0.836,74.3,6328.0,0.627
MNG,0.55,0.473,7.7,7.8,0.631,61.0,3981.0,0.557
MOZ,0.221,0.147,3.7,1.3,0.38299999999999995,44.9,358.0,0.193
MRT,0.41100000000000003,0.23399999999999999,5.4,2.5,0.604,59.2,2589.0,0.4920000000000001
MUS,0.643,0.512,11.1,6.1,0.773,70.3,8501.0,0.6709999999999999
MWI,0.364,0.29,7.2,2.7,0.41,46.6,1466.0,0.406
MYS,0.675,0.527,10.1,7.4,0.794,71.6,13067.0,0.736
NAM,0.591,0.532,12.4,5.7,0.628,60.8,5925.0,0.617
NER,0.22399999999999998,0.09300000000000001,2.4,0.8,0.4,46.0,739.0,0.302
NGA,,,7.1,,0.39799999999999996,45.8,2540.0,0.489
NIC,0.514,0.39,8.7,4.5,0.721,66.9,2453.0,0.483
NLD,0.8640000000000001,0.8290000000000001,17.3,10.4,0.883,77.4,34116.0,0.8809999999999999
NOR,0.885,0.8390000000000001,16.1,11.7,0.8859999999999999,77.6,47589.0,0.9309999999999999
NPL,0.405,0.295,8.0,2.2,0.58,57.7,1307.0,0.38799999999999996
NRU,,,,,,,,
NZL,0.845,0.846,16.6,11.6,0.873,76.7,22574.0,0.8190000000000001
OMN,,,9.4,,0.758,69.3,37330.0,0.895
PAK,0.423,0.226,4.9,2.7,0.633,61.2,3292.0,0.528
PAN,0.684,0.565,10.9,7.9,0.8290000000000001,73.9,9155.0,0.682
PER,0.633,0.568,11.9,7.1,0.731,67.5,5711.0,0.611
PHL,0.595,0.5329999999999999,10.8,7.0,0.7090000000000001,66.1,3998.0,0.557
PLW,,,,10.8,0.6829999999999999,64.4,11873.0,0.722
PNG,0.41700000000000004,0.225,4.7,2.8,0.617,60.1,3207.0,0.524
POL,0.7340000000000001,0.71,13.1,10.4,0.7929999999999999,71.5,10481.0,0.703
PRK,,,,,0.7340000000000001,67.7,,
PRT,0.753,0.621,14.7,6.4,0.8490000000000001,75.2,21062.0,0.8079999999999999
PRY,0.6,0.47100000000000003,9.7,6.0,0.75,68.7,5771.0,0.613
PSE,,,,,0.759,69.4,3064.0,0.517
QAT,0.775,0.545,12.6,5.8,0.855,75.6,76545.0,1.0
ROU,0.6809999999999999,0.598,10.2,9.4,0.762,69.5,9755.0,0.6920000000000001
RUS,0.7020000000000001,0.6559999999999999,11.8,9.9,0.7120000000000001,66.3,13366.0,0.7390000000000001
RWA,0.19899999999999998,0.235,6.1,1.9,0.139,29.0,494.0,0.24100000000000002
SAU,0.718,0.515,11.3,6.0,0.778,70.6,45014.0,0.9229999999999999
SDN,0.359,0.191,4.6,1.9,0.56,56.4,1755.0,0.433
SEN,0.366,0.201,4.7,2.1,0.5770000000000001,57.5,1659.0,0.424
SGP,0.763,0.551,11.4,7.0,0.88,77.2,43306.0,0.917
SLB,,,7.2,,0.602,59.2,1822.0,0.43799999999999994
SLE,0.271,0.213,5.4,1.9,0.242,35.7,1289.0,0.386
SLV,0.5670000000000001,0.42,10.2,4.1,0.72,66.8,5416.0,0.603
SMR,,,,,,,,
SOM,,,,,0.405,46.3,,
SRB,0.6890000000000001,0.6409999999999999,12.7,8.6,0.797,71.8,6975.0,0.6409999999999999
SSD,,,,,0.40399999999999997,46.3,,
STP,0.466,0.355,8.7,3.4,0.653,62.5,1804.0,0.4370000000000001
SUR,,,11.5,,0.7340000000000001,67.7,9390.0,0.6859999999999999
SVK,0.743,0.706,11.9,11.3,0.799,71.9,12392.0,0.728
SVN,0.775,0.7140000000000001,12.3,11.2,0.8340000000000001,74.2,17710.0,0.782
SWE,0.8490000000000001,0.794,15.5,10.9,0.9,78.5,28969.0,0.856
SWZ,0.524,0.41,9.7,4.3,0.581,57.8,5390.0,0.602
SYC,,,12.0,,0.7809999999999999,70.8,16140.0,0.768
SYR,0.5760000000000001,0.419,9.8,4.4,0.7959999999999999,71.7,4426.0,0.573
TCD,,,3.5,,0.42100000000000004,47.3,1056.0,0.35600000000000004
TGO,0.396,0.321,7.4,3.4,0.541,55.1,1061.0,0.35700000000000004
THA,0.604,0.425,9.4,4.9,0.772,70.2,8588.0,0.6729999999999999
TJK,0.5579999999999999,0.633,10.3,10.4,0.66,62.9,1565.0,0.415
TKM,,,,,0.6579999999999999,62.8,5254.0,0.598
TLS,,,,,0.5,52.5,6512.0,0.631
TON,0.6679999999999999,0.679,13.7,9.0,0.77,70.0,4326.0,0.569
TTO,0.679,0.589,11.1,8.4,0.743,68.3,11321.0,0.7140000000000001
TUN,0.6,0.44799999999999995,11.3,4.0,0.785,71.0,5817.0,0.614
TUR,0.599,0.42100000000000004,9.5,4.8,0.7140000000000001,66.4,11317.0,0.7140000000000001
TUV,,,,,0.657,62.7,4694.0,0.581
TZA,0.369,0.285,5.5,4.0,0.45299999999999996,49.4,1321.0,0.39
UGA,0.315,0.262,5.5,3.3,0.373,44.2,834.0,0.32
UKR,0.6679999999999999,0.659,11.9,9.9,0.742,68.2,5685.0,0.61
URY,0.7090000000000001,0.605,13.0,7.3,0.821,73.4,11551.0,0.7170000000000001
USA,0.875,0.863,15.9,12.7,0.86,75.9,39116.0,0.902
UZB,,,10.8,,0.713,66.3,2291.0,0.473
VCT,,,12.3,,0.778,70.6,5785.0,0.613
VEN,0.654,0.475,10.7,5.3,0.779,70.6,14779.0,0.755
VNM,0.517,0.4,9.0,4.5,0.795,71.7,1774.0,0.434
VUT,,,,,0.691,64.9,2271.0,0.47200000000000003
WSM,0.611,0.598,11.8,8.1,0.722,66.9,3273.0,0.527
YEM,0.409,0.23,7.6,0.6,0.601,59.0,2658.0,0.495
ZAF,0.645,0.617,12.8,7.9,0.642,61.8,8809.0,0.6759999999999999
ZMB,0.408,0.426,8.4,5.8,0.358,43.3,1895.0,0.444
ZWE,0.473,0.45,9.8,5.3,0.4970000000000001,52.3,2290.0,0.473
