Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
CHE,0.8809999999999999,0.789,15.1,11.1,0.917,79.6,51705.0,0.9440000000000001
CHL,0.753,0.664,13.5,8.7,0.87,76.5,13455.0,0.74
CHN,0.585,0.473,9.5,6.3,0.7929999999999999,71.5,3399.0,0.5329999999999999
CIV,0.392,0.287,6.6,3.1,0.415,47.0,2842.0,0.506
CMR,0.426,0.349,6.9,4.7,0.457,49.7,2476.0,0.485
COD,0.331,0.3,6.9,3.2,0.455,49.6,580.0,0.265
COG,0.496,0.455,9.8,5.5,0.484,51.5,3908.0,0.5539999999999999
COL,0.649,0.529,11.3,6.4,0.78,70.7,7964.0,0.6609999999999999
COM,,,8.2,,0.606,59.4,1484.0,0.408
CPV,,,11.3,,0.755,69.1,3796.0,0.5489999999999999
CRI,0.7070000000000001,0.584,11.6,7.9,0.8809999999999999,77.3,9356.0,0.6859999999999999
CUB,0.679,0.655,12.1,9.6,0.868,76.4,3843.0,0.551
CYP,0.799,0.674,12.5,9.8,0.89,77.9,27814.0,0.85
CZE,0.785,0.7190000000000001,13.4,10.4,0.84,74.6,19895.0,0.8
DEU,0.855,0.7929999999999999,16.2,10.3,0.888,77.7,35458.0,0.887
DJI,0.36200000000000004,0.18600000000000005,2.9,3.1,0.569,57.0,1938.0,0.44799999999999995
DMA,,,12.0,,0.868,76.4,7296.0,0.648
DNK,0.861,0.809,16.5,10.6,0.8690000000000001,76.5,40624.0,0.907
DOM,0.6509999999999999,0.5479999999999999,12.2,6.3,0.775,70.4,7432.0,0.6509999999999999
DZA,0.636,0.48700000000000004,10.7,5.7,0.767,69.8,9533.0,0.688
ECU,0.6679999999999999,0.575,12.4,6.9,0.81,72.6,6993.0,0.642
EGY,0.605,0.461,11.0,4.6,0.7440000000000001,68.4,7221.0,0.6459999999999999
ERI,,,4.2,,0.534,54.7,1794.0,0.436
ESP,0.8190000000000001,0.7090000000000001,15.6,8.2,0.909,79.1,28422.0,0.853
EST,0.769,0.7829999999999999,14.4,11.5,0.769,70.0,14865.0,0.7559999999999999
ETH,,,3.9,,0.483,51.4,599.0,0.27
FIN,0.848,0.787,17.3,9.2,0.885,77.5,32739.0,0.875
FJI,0.6809999999999999,0.6859999999999999,13.1,9.6,0.7290000000000001,67.4,6571.0,0.632
FRA,0.845,0.757,15.7,9.6,0.902,78.6,34529.0,0.883
FSM,,,,,0.726,67.2,3051.0,0.516
GAB,0.636,0.5379999999999999,12.2,6.0,0.608,59.5,18139.0,0.7859999999999999
GBR,0.861,0.828,15.9,11.6,0.885,77.5,32056.0,0.872
GEO,,,11.4,,0.794,71.6,3350.0,0.53
GHA,0.48,0.41600000000000004,7.7,6.0,0.569,57.0,2197.0,0.467
GIN,0.322,0.18,4.8,1.4,0.48100000000000004,51.3,1279.0,0.385
GMB,0.37799999999999995,0.245,6.5,2.0,0.546,55.5,1448.0,0.40399999999999997
GNB,,,6.4,,0.494,52.1,1304.0,0.38799999999999996
GNQ,,,,,0.498,52.4,8872.0,0.6779999999999999
GRC,0.789,0.659,13.5,8.5,0.898,78.4,24194.0,0.8290000000000001
GRD,,,14.1,,0.7709999999999999,70.1,8715.0,0.675
GTM,0.539,0.349,8.2,3.6,0.728,67.4,5926.0,0.617
GUY,0.6,0.556,10.9,7.6,0.6890000000000001,64.8,4199.0,0.565
HKG,0.821,0.682,14.0,8.8,0.93,80.5,32598.0,0.8740000000000001
HND,0.5489999999999999,0.41100000000000003,9.8,4.2,0.774,70.3,3121.0,0.52
HRV,0.7390000000000001,0.639,12.2,9.0,0.841,74.7,14453.0,0.7509999999999999
HTI,0.439,0.33899999999999997,7.8,3.6,0.5760000000000001,57.5,1752.0,0.433
HUN,0.7609999999999999,0.727,13.9,10.2,0.79,71.4,16131.0,0.768
IDN,0.598,0.504,10.7,6.2,0.7090000000000001,66.1,5229.0,0.598
IND,0.488,0.3720000000000001,8.3,4.2,0.649,62.2,2428.0,0.48200000000000004
IRL,0.8490000000000001,0.81,16.2,10.8,0.87,76.5,31338.0,0.868
IRN,0.664,0.524,11.6,6.0,0.7659999999999999,69.8,12533.0,0.73
IRQ,0.603,0.401,8.6,4.9,0.757,69.2,11822.0,0.721
ISL,0.853,0.778,16.8,9.3,0.917,79.6,32065.0,0.872
ISR,0.85,0.82,15.2,11.9,0.903,78.7,24346.0,0.83
ITA,0.8240000000000001,0.6940000000000001,14.8,8.4,0.912,79.2,35174.0,0.8859999999999999
JAM,0.664,0.555,11.4,7.2,0.8029999999999999,72.2,7689.0,0.6559999999999999
JOR,0.6970000000000001,0.6659999999999999,12.6,9.5,0.7929999999999999,71.6,6923.0,0.64
JPN,0.85,0.747,14.1,10.6,0.937,80.9,33437.0,0.878
KAZ,0.6759999999999999,0.6779999999999999,12.1,10.2,0.665,63.2,9303.0,0.685
KEN,0.451,0.405,8.4,5.1,0.489,51.8,2150.0,0.46299999999999997
KGZ,0.5870000000000001,0.6459999999999999,11.5,9.8,0.711,66.2,1859.0,0.441
KHM,0.40700000000000003,0.305,7.2,3.2,0.579,57.6,1250.0,0.382
KIR,,,10.0,,0.6729999999999999,63.7,2445.0,0.483
KNA,,,13.0,,0.767,69.9,17246.0,0.778
KOR,0.8079999999999999,0.778,15.4,10.5,0.856,75.6,18974.0,0.792
KWT,0.7859999999999999,0.595,14.1,6.1,0.8170000000000001,73.1,81025.0,1.0
LAO,0.462,0.35,8.0,3.8,0.59,58.4,2383.0,0.479
LBN,,,14.9,,0.83,74.0,12835.0,0.733
LBR,0.35,0.354,8.7,3.4,0.4970000000000001,52.3,504.0,0.244
LBY,0.722,0.61,15.5,5.4,0.775,70.4,19439.0,0.7959999999999999
LCA,,,12.8,,0.789,71.3,10986.0,0.71
LIE,,,,10.1,0.892,78.0,108789.0,1.0
LKA,0.6759999999999999,0.67,12.4,9.8,0.774,70.3,5167.0,0.596
LSO,0.469,0.428,9.6,4.8,0.461,50.0,3159.0,0.522
LTU,0.7440000000000001,0.74,13.9,10.6,0.78,70.7,11375.0,0.715
LUX,0.8490000000000001,0.7120000000000001,13.5,10.1,0.883,77.4,62598.0,0.973
LVA,0.716,0.688,13.6,9.4,0.758,69.3,10402.0,0.7020000000000001
MAR,0.52,0.331,8.0,3.2,0.743,68.3,4369.0,0.5710000000000001
MDA,0.595,0.615,11.4,8.9,0.721,66.9,2317.0,0.475
MDG,,,8.0,,0.581,57.8,1406.0,0.39899999999999997
MDV,0.595,0.419,11.3,3.1,0.754,69.0,8256.0,0.667
MEX,0.695,0.5379999999999999,11.4,6.6,0.8320000000000001,74.1,14315.0,0.75
MHL,,,,,,,3679.0,0.545
MKD,,,11.7,,0.816,73.0,8126.0,0.664
MLI,0.302,0.159,4.4,1.1,0.423,47.5,1492.0,0.408
MLT,0.78,0.647,13.8,7.9,0.89,77.8,23601.0,0.825
MMR,0.42100000000000004,0.315,7.7,3.0,0.643,61.8,1157.0,0.37
MNE,,,,,0.82,73.3,9517.0,0.688
MNG,0.5820000000000001,0.518,8.9,8.1,0.653,62.4,4761.0,0.584
MOZ,0.29100000000000004,0.22,5.4,2.1,0.428,47.8,565.0,0.262
MRT,0.441,0.27399999999999997,6.4,2.9,0.615,60.0,2907.0,0.509
MUS,0.667,0.542,12.1,6.2,0.7829999999999999,70.9,10208.0,0.6990000000000001
MWI,0.405,0.395,10.6,3.0,0.405,46.4,1556.0,0.415
MYS,0.716,0.603,11.6,8.4,0.809,72.6,14333.0,0.75
NAM,0.56,0.506,11.5,5.6,0.562,56.5,6006.0,0.619
NER,0.25,0.11199999999999999,2.8,1.1,0.45,49.3,774.0,0.309
NGA,,,7.6,,0.402,46.1,2672.0,0.496
NIC,0.562,0.445,10.1,5.0,0.758,69.3,3223.0,0.525
NLD,0.87,0.813,16.4,10.8,0.893,78.0,40786.0,0.9079999999999999
NOR,0.9109999999999999,0.8759999999999999,17.1,12.0,0.9009999999999999,78.6,56127.0,0.956
NPL,0.439,0.325,8.9,2.3,0.6409999999999999,61.7,1461.0,0.405
NRU,,,,,,,,
NZL,0.865,0.8640000000000001,17.2,11.6,0.893,78.0,25630.0,0.838
OMN,,,10.4,,0.795,71.7,41180.0,0.909
PAK,0.445,0.254,5.3,3.2,0.653,62.5,3400.0,0.5329999999999999
PAN,0.713,0.617,12.1,8.4,0.845,74.9,9990.0,0.695
PER,0.675,0.636,13.5,7.8,0.77,70.0,6407.0,0.628
PHL,0.62,0.565,11.4,7.5,0.723,67.0,4717.0,0.5820000000000001
PLW,,,,11.3,0.7240000000000001,67.1,11661.0,0.7190000000000001
PNG,0.445,0.273,6.0,3.2,0.639,61.5,2833.0,0.505
POL,0.778,0.77,14.6,10.9,0.82,73.3,13863.0,0.745
PRK,,,,,0.687,64.7,,
PRT,0.779,0.652,15.4,6.7,0.868,76.4,25095.0,0.835
PRY,0.625,0.52,11.6,5.9,0.7659999999999999,69.8,5818.0,0.614
PSE,,,11.3,,0.778,70.6,5593.0,0.608
QAT,0.8079999999999999,0.611,13.0,7.5,0.8640000000000001,76.2,105721.0,1.0
ROU,0.7040000000000001,0.648,11.5,9.8,0.772,70.2,10116.0,0.6970000000000001
RUS,0.7090000000000001,0.705,12.1,11.1,0.696,65.2,12244.0,0.726
RWA,0.32,0.262,6.8,2.2,0.406,46.4,768.0,0.308
SAU,0.738,0.5489999999999999,11.8,6.6,0.8029999999999999,72.2,42137.0,0.9129999999999999
SDN,0.396,0.23,5.5,2.3,0.586,58.1,2118.0,0.461
SEN,0.375,0.20800000000000002,5.2,1.9,0.5770000000000001,57.5,1860.0,0.442
SGP,0.809,0.633,12.5,8.6,0.893,78.1,48825.0,0.935
SLB,0.46299999999999997,0.35,7.2,4.5,0.653,62.4,1767.0,0.434
SLE,0.276,0.26,6.7,2.2,0.27399999999999997,37.8,696.0,0.293
SLV,0.607,0.48100000000000004,11.3,5.0,0.747,68.5,6133.0,0.622
SMR,,,,,,,,
SOM,,,,,0.46799999999999997,50.4,,
SRB,0.7040000000000001,0.6709999999999999,13.0,9.3,0.8,72.0,7343.0,0.649
SSD,,,,,0.44299999999999995,48.8,,
STP,0.486,0.39399999999999996,9.3,4.1,0.664,63.2,1828.0,0.439
SUR,,,11.1,,0.735,67.8,9383.0,0.6859999999999999
SVK,0.762,0.713,13.0,10.5,0.816,73.1,15344.0,0.76
SVN,0.8190000000000001,0.7879999999999999,14.6,11.5,0.856,75.6,21846.0,0.8140000000000001
SWE,0.893,0.878,18.8,11.3,0.9159999999999999,79.6,35171.0,0.8859999999999999
SWZ,0.483,0.39299999999999996,9.4,3.9,0.461,50.0,6140.0,0.622
SYC,,,12.3,,0.794,71.6,20040.0,0.8009999999999999
SYR,0.589,0.43,10.0,4.6,0.8140000000000001,72.9,4814.0,0.585
TCD,,,4.7,,0.424,47.6,1039.0,0.354
TGO,0.424,0.387,9.3,3.9,0.516,53.5,1263.0,0.38299999999999995
THA,0.64,0.501,10.9,5.9,0.7759999999999999,70.5,8607.0,0.6729999999999999
TJK,0.544,0.621,9.6,10.6,0.693,65.1,1186.0,0.374
TKM,,,,,0.6679999999999999,63.4,5101.0,0.594
TLS,,,,,0.59,58.4,4371.0,0.5710000000000001
TON,0.6759999999999999,0.684,13.7,9.1,0.78,70.7,4650.0,0.58
TTO,0.711,0.626,11.7,9.0,0.746,68.5,16176.0,0.768
TUN,0.645,0.513,12.8,4.7,0.8140000000000001,72.9,7080.0,0.643
TUR,0.643,0.47700000000000004,10.7,5.4,0.76,69.4,13010.0,0.735
TUV,,,,,0.67,63.6,5095.0,0.594
TZA,0.38799999999999996,0.306,6.0,4.2,0.474,50.8,1436.0,0.402
UGA,0.384,0.39799999999999996,9.8,3.8,0.402,46.2,1049.0,0.355
UKR,0.667,0.715,13.1,10.6,0.727,67.3,4366.0,0.57
URY,0.737,0.648,13.9,7.9,0.84,74.6,13172.0,0.737
USA,0.885,0.863,15.8,12.7,0.872,76.7,44910.0,0.9229999999999999
UZB,,,10.6,,0.722,67.0,2411.0,0.48100000000000004
VCT,,,12.7,,0.778,70.6,7062.0,0.643
VEN,0.67,0.502,10.6,6.2,0.8,72.0,14116.0,0.748
VNM,0.5670000000000001,0.46399999999999997,10.4,5.3,0.816,73.0,2397.0,0.48
VUT,,,9.6,,0.7240000000000001,67.0,2596.0,0.4920000000000001
WSM,0.642,0.627,12.1,8.7,0.753,69.0,4058.0,0.5589999999999999
YEM,0.434,0.249,7.7,1.1,0.618,60.2,3398.0,0.5329999999999999
ZAF,0.634,0.649,13.0,8.7,0.5760000000000001,57.5,9100.0,0.6809999999999999
ZMB,0.426,0.46299999999999997,9.6,5.9,0.371,44.1,1981.0,0.451
ZWE,0.44799999999999995,0.48100000000000004,9.8,6.3,0.395,45.6,2282.0,0.47200000000000003
