Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
HTI,0.435,0.33299999999999996,7.8,3.5,0.5720000000000001,57.2,1739.0,0.431
HUN,0.754,0.715,13.4,10.3,0.785,71.0,15613.0,0.763
IDN,0.59,0.485,10.6,5.7,0.706,65.9,5351.0,0.601
IND,0.48,0.365,8.3,4.0,0.642,61.8,2269.0,0.47200000000000003
IRL,0.84,0.799,16.0,10.7,0.865,76.2,29464.0,0.8590000000000001
IRN,0.659,0.514,11.5,5.8,0.76,69.4,12795.0,0.733
IRQ,0.596,0.39799999999999996,8.7,4.7,0.7559999999999999,69.1,10409.0,0.7020000000000001
ISL,0.8490000000000001,0.774,16.8,9.2,0.9129999999999999,79.3,31171.0,0.867
ISR,0.843,0.8029999999999999,14.7,11.8,0.899,78.4,24348.0,0.83
ITA,0.8190000000000001,0.6859999999999999,14.7,8.3,0.907,79.0,34513.0,0.883
JAM,0.662,0.55,11.4,7.0,0.802,72.1,7710.0,0.6559999999999999
JOR,0.693,0.66,12.4,9.4,0.7909999999999999,71.4,6824.0,0.638
JPN,0.847,0.741,14.1,10.5,0.9329999999999999,80.7,33586.0,0.879
KAZ,0.672,0.669,12.1,10.0,0.664,63.2,9151.0,0.682
KEN,0.452,0.402,8.5,5.0,0.494,52.1,2169.0,0.465
KGZ,0.58,0.626,11.1,9.5,0.7090000000000001,66.1,1843.0,0.44
KHM,0.402,0.31,7.4,3.1,0.5670000000000001,56.9,1148.0,0.369
KIR,,,10.3,,0.669,63.5,2592.0,0.4920000000000001
KNA,,,13.0,,0.762,69.5,17056.0,0.7759999999999999
KOR,0.797,0.768,15.2,10.4,0.8490000000000001,75.2,17121.0,0.777
KWT,0.7809999999999999,0.583,13.8,6.0,0.815,73.0,92175.0,1.0
LAO,0.455,0.345,7.9,3.8,0.5820000000000001,57.8,2230.0,0.469
LBN,,,14.2,,0.823,73.5,13020.0,0.736
LBR,,,,3.3,0.494,52.1,523.0,0.25
LBY,0.718,0.6,15.3,5.2,0.773,70.2,19645.0,0.7979999999999999
LCA,,,12.9,,0.7879999999999999,71.2,10709.0,0.706
LIE,,,,9.9,0.889,77.8,101672.0,1.0
LKA,0.6679999999999999,0.6609999999999999,12.3,9.6,0.765,69.7,4991.0,0.591
LSO,0.478,0.429,9.7,4.8,0.488,51.8,3157.0,0.522
LTU,0.736,0.718,13.4,10.4,0.775,70.4,11445.0,0.716
LUX,0.8340000000000001,0.684,12.7,9.9,0.879,77.1,59972.0,0.966
LVA,0.705,0.6659999999999999,12.9,9.2,0.752,68.9,10214.0,0.6990000000000001
MAR,0.51,0.316,7.6,3.1,0.737,67.9,4372.0,0.5710000000000001
MDA,0.593,0.603,11.1,8.8,0.7190000000000001,66.8,2396.0,0.48
MDG,,,7.8,,0.57,57.0,1375.0,0.396
MDV,0.58,0.401,10.5,3.2,0.741,68.1,7838.0,0.659
MEX,0.69,0.532,11.3,6.6,0.828,73.8,13922.0,0.746
MHL,,,,,,,3676.0,0.544
MKD,,,11.6,,0.812,72.8,7873.0,0.66
MLI,0.29100000000000004,0.146,4.0,1.1,0.41700000000000004,47.1,1442.0,0.40299999999999997
MLT,0.7759999999999999,0.6459999999999999,13.9,7.8,0.887,77.6,22167.0,0.816
MMR,0.413,0.31,7.6,2.9,0.638,61.5,1056.0,0.35600000000000004
MNE,,,,,0.8220000000000001,73.4,10351.0,0.701
MNG,0.5760000000000001,0.508,8.6,8.0,0.647,62.1,4684.0,0.581
MOZ,0.27899999999999997,0.20600000000000002,5.0,2.0,0.42,47.3,530.0,0.252
MRT,0.435,0.266,6.2,2.8,0.613,59.9,2800.0,0.503
MUS,0.662,0.535,11.8,6.2,0.78,70.7,10067.0,0.6970000000000001
MWI,0.40399999999999997,0.392,10.6,2.9,0.406,46.4,1574.0,0.41600000000000004
MYS,0.71,0.594,11.5,8.2,0.807,72.4,14054.0,0.747
NAM,0.569,0.514,11.8,5.6,0.5770000000000001,57.5,6117.0,0.621
NER,0.24600000000000002,0.109,2.7,1.0,0.44,48.6,793.0,0.313
NGA,,,7.5,,0.4,46.0,2645.0,0.495
NIC,0.552,0.433,9.8,4.9,0.7509999999999999,68.8,3059.0,0.517
NLD,0.867,0.815,16.5,10.7,0.8909999999999999,77.9,38422.0,0.899
NOR,0.9059999999999999,0.868,16.9,11.9,0.898,78.4,55284.0,0.9540000000000001
NPL,0.4320000000000001,0.32,8.7,2.3,0.629,60.9,1410.0,0.4
NRU,,,,,,,,
NZL,0.863,0.8690000000000001,17.4,11.6,0.889,77.8,24835.0,0.833
OMN,,,10.1,,0.7879999999999999,71.2,41736.0,0.9109999999999999
PAK,0.441,0.248,5.2,3.1,0.65,62.2,3356.0,0.531
PAN,0.708,0.607,11.8,8.3,0.8420000000000001,74.7,9928.0,0.695
PER,0.665,0.613,12.8,7.7,0.762,69.5,6404.0,0.628
PHL,0.615,0.556,11.1,7.4,0.721,66.9,4693.0,0.581
PLW,,,,11.2,0.716,66.6,12058.0,0.7240000000000001
PNG,0.441,0.268,5.9,3.1,0.635,61.3,2845.0,0.506
POL,0.769,0.7559999999999999,14.2,10.8,0.8140000000000001,72.9,13231.0,0.738
PRK,,,,,0.685,64.5,,
PRT,0.78,0.6609999999999999,15.8,6.7,0.8640000000000001,76.1,24291.0,0.83
PRY,0.622,0.509,11.1,6.0,0.762,69.6,6053.0,0.62
PSE,,,10.9,,0.775,70.4,4869.0,0.5870000000000001
QAT,0.804,0.604,13.2,7.1,0.862,76.0,105063.0,1.0
ROU,0.698,0.634,11.1,9.7,0.768,69.9,10145.0,0.698
RUS,0.703,0.6940000000000001,12.0,10.8,0.6990000000000001,65.4,11461.0,0.716
RWA,0.302,0.243,6.2,2.1,0.363,43.6,791.0,0.312
SAU,0.736,0.542,11.7,6.5,0.799,71.9,44503.0,0.9209999999999999
SDN,0.39,0.222,5.3,2.3,0.58,57.7,2128.0,0.462
SEN,0.373,0.20600000000000002,5.1,2.0,0.575,57.4,1804.0,0.4370000000000001
SGP,0.7979999999999999,0.616,12.3,8.3,0.89,77.8,46547.0,0.9279999999999999
SLB,,,7.2,,0.643,61.8,1839.0,0.44
SLE,0.272,0.251,6.4,2.2,0.262,37.1,759.0,0.306
SLV,0.604,0.478,11.5,4.8,0.742,68.3,6079.0,0.62
SMR,,,,,,,,
SOM,,,,,0.45799999999999996,49.8,,
SRB,0.708,0.6659999999999999,13.0,9.2,0.799,71.9,8355.0,0.6679999999999999
SSD,,,,,0.4370000000000001,48.4,,
STP,0.48100000000000004,0.386,9.2,3.9,0.662,63.0,1770.0,0.434
SUR,,,11.2,,0.735,67.8,9773.0,0.6920000000000001
SVK,0.763,0.716,12.9,10.8,0.813,72.8,15477.0,0.762
SVN,0.805,0.7609999999999999,13.7,11.4,0.852,75.4,20743.0,0.8059999999999999
SWE,0.888,0.8740000000000001,18.6,11.2,0.9129999999999999,79.4,33039.0,0.8759999999999999
SWZ,0.4920000000000001,0.397,9.5,4.0,0.486,51.6,5975.0,0.618
SYC,,,12.0,,0.7909999999999999,71.4,19806.0,0.799
SYR,0.59,0.4270000000000001,9.9,4.5,0.81,72.7,5111.0,0.594
TCD,,,4.5,,0.424,47.6,1085.0,0.36
TGO,0.423,0.379,9.1,3.8,0.519,53.7,1284.0,0.386
THA,0.63,0.485,10.6,5.7,0.775,70.3,8242.0,0.6659999999999999
TJK,0.541,0.625,9.8,10.6,0.6859999999999999,64.6,1160.0,0.37
TKM,,,,,0.665,63.2,4497.0,0.575
TLS,,,,,0.574,57.3,8626.0,0.6729999999999999
TON,0.674,0.684,13.7,9.1,0.778,70.5,4518.0,0.5760000000000001
TTO,0.7040000000000001,0.619,11.6,8.9,0.745,68.5,15035.0,0.757
TUN,0.634,0.496,12.4,4.6,0.809,72.6,6747.0,0.636
TUR,0.635,0.45899999999999996,10.2,5.3,0.7509999999999999,68.8,13719.0,0.743
TUV,,,,,0.667,63.4,5211.0,0.597
TZA,0.381,0.297,5.7,4.2,0.466,50.3,1403.0,0.39899999999999997
UGA,0.368,0.365,8.7,3.7,0.391,45.4,1002.0,0.348
UKR,0.665,0.708,13.0,10.4,0.728,67.3,4365.0,0.57
URY,0.735,0.643,13.9,7.7,0.836,74.3,13410.0,0.74
USA,0.884,0.866,15.9,12.7,0.87,76.5,43361.0,0.917
UZB,,,10.6,,0.72,66.8,2344.0,0.47700000000000004
VCT,,,12.6,,0.778,70.6,6827.0,0.638
VEN,0.667,0.4920000000000001,10.5,6.0,0.7959999999999999,71.8,15133.0,0.758
VNM,0.5589999999999999,0.455,10.3,5.1,0.812,72.8,2305.0,0.474
VUT,,,,,0.7170000000000001,66.6,2499.0,0.486
WSM,0.636,0.619,12.0,8.6,0.748,68.6,3959.0,0.556
YEM,0.431,0.244,7.6,1.0,0.614,59.9,3475.0,0.536
ZAF,0.639,0.6459999999999999,13.0,8.5,0.593,58.5,9032.0,0.68
ZMB,0.42,0.457,9.3,5.9,0.364,43.7,1918.0,0.446
ZWE,0.45299999999999996,0.475,9.8,6.1,0.41100000000000003,46.7,2350.0,0.47700000000000004
