Country,Human Development Index (HDI),[Demography] Median age (years),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Sex ratio at birth (male to female births),[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)","[Education] Literacy rate, adult (% ages 15 and older)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school dropout rate (% of primary school cohort),"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)",[Education] Survival rate to the last grade of lower secondary general education (%),[Environmental Sustainability] Carbon dioxide emissions (kg per 2011 PPP $ of GDP),[Environmental Sustainability] Carbon dioxide emissions per capita (tonnes),[Environmental Sustainability] Forest area (% of total land area),[Environmental Sustainability] Fossil fuel energy consumption (% of total energy consumption),[Environmental Sustainability] Fresh water withdrawals (% of total renewable water resources),[Environmental Sustainability] Renewable energy consumption (% of total final energy consumption),"[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Estimated gross national income per capita, female (2011 PPP$)","[Gender] Estimated gross national income per capita, male (2011 PPP$)",[Gender] Female share of employment in senior and middle management (%),[Gender] Gender Development Index (GDI),[Gender] Gender Inequality Index (GII),"[Gender] Human Development Index (HDI), female","[Gender] Human Development Index (HDI), male","[Gender] Maternal mortality ratio (deaths per 100,000 live births)",[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Share of seats in parliament (% held by women),[Gender] Total unemployment rate (female to male ratio),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",[Gender] Youth unemployment rate (female to male ratio),"[Health] HIV prevalence, adult (% ages 15-49), total","[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)","[Health] Mortality rate, female adult (per 1,000 people)","[Health] Mortality rate, infant (per 1,000 live births)","[Health] Mortality rate, male adult (per 1,000 people)","[Health] Mortality rate, under-five (per 1,000 live births)",[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Mobility and communication] International inbound tourists (thousands),"[Mobility and communication] Net migration rate (per 1,000 people)",[Socio-economic sustainability] Adjusted net savings (% of GNI),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Ratio of education and health expenditure to military expenditure,[Socio-economic sustainability] Rural population with access to electricity (%),"[Socio-economic sustainability] Total debt service (% of exports of goods, services and primary income)",[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Net official development assistance received (% of GNI),[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)"
BLR,0.657,34.7,18.9,6.7,1.3,10.1,0.6,67.9,1.07,32.9,0.63,12.4,12.5,11.9,,82.0,98.0,94.0,41.0,,8.5,8.5,8.7,,,,2.4,20.0,92.0,1.09,6.0,39.6,93.1,3.4,2.5,44.2,,50.4,4251.0,6877.0,,1.0070000000000001,,0.6559999999999999,0.6509999999999999,33.0,99.9,51.5,,1.0,,1.0,0.1,2.0,7.0,0.743,68.3,73.9,62.8,131.0,12.4,364.0,15.7,15.0,5452.0,55.6,24.7,5482.0,0.605,161.0,-1.2,-1.8,24.8,,100.0,3.4,103.7,0.1,,,0.21,23.7,40.6,58.8,59.1,52.6,66.8,0.6,1.3,2.3
BLZ,0.662,18.4,8.6,0.1,0.0,0.2,0.0,46.4,1.03,80.8,0.617,11.3,,,,28.0,120.0,67.0,,,9.1,9.1,9.2,25.3,35.3,35.0,30.0,,,0.29,1.8,67.4,,,34.9,121.7,,,2910.0,8922.0,,,0.515,,,55.0,,36.4,10.8,2.23,,1.31,0.1,6.0,17.0,0.762,69.5,72.2,67.1,140.0,24.6,221.0,29.5,43.7,6209.0,1.3,21.7,5938.0,0.617,131.0,-9.1,21.8,21.7,,81.0,12.2,97.1,3.4,3.1,-4.0,2.24,27.2,55.0,51.4,58.7,35.8,81.5,12.5,23.3,25.6
BOL,0.5710000000000001,19.7,8.7,4.2,0.4,7.6,1.1,59.2,1.05,72.1,0.574,12.1,,,5.6,38.0,110.0,,,,7.1,6.2,7.8,46.4,39.3,54.5,,,95.0,0.32,1.3,56.7,74.2,,33.5,91.2,,,2785.0,5201.0,,,,,,390.0,,41.4,,1.21,,1.15,0.1,16.0,42.0,0.583,57.9,59.8,56.1,232.0,71.8,294.0,101.3,48.7,4106.0,31.1,15.5,3997.0,0.557,284.0,-2.5,,15.2,3.7,18.9,30.0,49.7,5.8,11.0,-5.8,0.08,39.4,40.1,67.0,69.5,57.5,81.6,3.7,6.0,36.8
BRA,0.648,23.7,7.2,101.4,7.3,162.3,17.5,77.6,1.05,52.8,0.523,13.3,,,4.5,,,,,,4.6,5.1,4.6,25.6,26.5,25.7,,,,0.14,1.6,63.9,54.6,,46.1,83.7,,,7433.0,14836.0,,,0.521,,,84.0,,38.9,6.7,1.45,,1.18,0.3,15.0,13.0,0.732,67.6,71.6,63.8,143.0,41.9,272.0,49.1,56.1,11073.0,1797.1,20.3,11097.0,0.711,1991.0,0.0,6.6,17.3,4.0,62.9,38.6,17.0,0.6,0.0,-1.7,0.38,26.1,54.3,59.9,63.6,46.6,81.5,6.0,11.4,35.7
BRB,0.731,31.1,16.1,0.2,0.0,0.3,0.0,35.6,1.04,34.4,0.66,13.5,13.8,13.2,,,,,,,8.6,8.7,8.8,76.2,76.3,72.7,,,,0.23,3.1,14.7,,,16.0,57.9,,,9984.0,15599.0,,0.9740000000000001,0.3720000000000001,0.722,0.741,49.0,100.0,46.4,18.4,1.39,,1.13,0.4,3.0,8.0,0.807,72.5,74.6,70.0,110.0,13.2,169.0,14.7,54.5,13583.0,3.6,11.4,12686.0,0.732,442.0,-2.5,9.8,11.9,,,,90.1,0.5,-0.1,-2.0,2.69,4.6,72.8,56.5,70.3,63.8,77.5,19.7,38.1,12.6
BRN,0.805,24.0,4.1,0.2,0.0,0.3,0.0,68.6,1.06,51.7,0.626,12.9,13.0,12.7,,52.0,114.0,,,,8.1,7.6,8.4,61.6,59.4,62.8,,15.0,,0.19,16.1,76.8,100.0,,0.0,38.3,,,53188.0,117055.0,,0.9620000000000001,,0.782,0.813,33.0,96.2,35.8,,1.4,,1.07,,1.0,1.0,0.8320000000000001,74.1,75.8,72.7,100.0,10.0,136.0,12.7,,86116.0,25.6,36.7,86577.0,1.0,,2.8,,36.7,,100.0,,115.5,,0.1,,,1.7,73.3,62.9,66.3,50.4,80.7,5.1,15.7,4.3
BTN,,17.6,6.0,0.3,0.0,0.5,0.1,20.5,1.04,85.0,,6.4,5.8,7.1,,1.0,62.0,,,,,,,,,,,35.0,,0.17,0.5,64.2,,,94.4,102.4,,,1622.0,3248.0,,,,,,636.0,,16.7,2.0,1.42,,1.05,,5.0,15.0,0.564,56.7,56.9,56.4,335.0,72.6,330.0,101.0,9.9,2897.0,1.5,43.1,2453.0,0.483,5.0,-32.7,,45.4,,,,80.4,0.0,27.5,,,83.1,14.8,62.1,63.0,50.3,74.9,1.4,3.9,73.7
BWA,0.5770000000000001,18.8,4.8,0.9,0.0,1.6,0.2,49.0,1.03,73.2,0.519,10.6,10.8,10.5,,,105.0,56.0,5.0,,6.7,6.7,6.7,53.0,52.8,53.4,14.3,25.0,,0.22,1.9,23.2,63.1,1.2,47.2,83.9,,,6990.0,10772.0,,0.977,0.5670000000000001,0.569,0.583,238.0,,40.8,8.5,1.44,,1.18,20.8,2.0,11.0,0.547,55.5,58.2,52.8,382.0,49.4,501.0,71.6,-35.8,8904.0,14.0,27.0,8854.0,0.677,521.0,2.4,22.6,27.1,,7.7,3.1,94.6,1.5,1.9,0.0,1.17,16.2,58.4,48.5,61.6,48.8,75.2,21.3,37.5,35.7
CAF,0.303,18.6,7.4,1.8,0.1,3.4,0.6,37.2,1.03,79.7,0.20800000000000002,4.6,3.5,5.7,,,,,,,2.4,1.4,3.7,12.0,5.8,19.0,,,,0.08,0.1,36.1,,,93.0,144.7,66.9,14.8,689.0,1116.0,,0.728,0.741,0.254,0.349,1300.0,45.9,29.9,3.5,1.19,19.1,1.05,9.1,23.0,54.0,0.40399999999999997,46.3,48.0,44.5,450.0,114.7,488.0,175.0,11.4,852.0,2.9,13.1,899.0,0.332,26.0,3.2,,14.1,,0.3,,50.5,0.6,15.3,,,85.0,6.8,67.4,71.9,64.4,79.7,6.2,11.5,70.0
CAN,0.861,34.8,17.7,19.8,3.5,29.3,2.0,77.7,1.06,30.1,0.8220000000000001,16.9,17.2,16.6,6.3,64.0,101.0,105.0,90.0,,10.6,10.5,10.8,86.0,85.7,86.4,,16.0,,0.49,15.9,38.3,72.5,,21.9,25.1,,74.7,22278.0,40245.0,,0.9740000000000001,0.184,0.848,0.871,9.0,99.4,45.9,21.2,0.93,,0.91,,3.0,4.0,0.895,78.1,81.1,75.2,67.0,5.7,119.0,6.9,111.0,32226.0,946.0,18.4,31173.0,0.867,16932.0,4.9,7.8,19.4,8.3,100.0,,69.1,1.5,,-1.8,0.08,4.1,74.0,58.3,64.4,56.8,72.3,9.5,14.8,9.5
CHE,0.848,37.2,21.7,4.7,1.0,7.0,0.4,73.7,1.05,26.1,0.727,14.4,13.8,15.1,5.1,97.0,96.0,101.0,31.0,,9.8,9.9,11.3,63.9,57.5,70.8,,,,0.12,5.6,29.7,55.9,,18.1,6.5,,82.0,33365.0,61757.0,,0.94,0.11699999999999999,0.8290000000000001,0.882,8.0,,43.1,20.3,1.34,,1.02,,7.0,17.0,0.9009999999999999,78.5,81.7,75.2,61.0,5.2,118.0,6.4,164.5,46257.0,325.7,25.2,47231.0,0.93,6946.0,7.2,15.3,25.9,,100.0,,77.1,1.2,,3.2,0.43,4.5,67.8,64.8,67.1,55.8,79.1,3.3,5.5,11.9
CHL,0.727,27.1,10.6,9.2,1.0,14.3,1.4,84.5,1.04,45.0,0.627,12.5,12.3,12.6,2.6,98.0,,,28.0,,8.4,8.3,8.5,54.9,53.8,57.1,,,,0.24,2.9,20.9,70.0,,34.2,65.0,,,6004.0,17687.0,,0.9229999999999999,0.478,0.69,0.747,41.0,99.5,35.5,7.2,1.33,,1.11,0.2,3.0,3.0,0.852,75.4,78.3,72.3,85.0,11.0,156.0,13.1,53.5,12172.0,174.0,25.8,11775.0,0.72,1540.0,0.2,12.3,27.5,2.1,75.1,,55.0,4.0,0.2,-3.0,,15.7,58.2,52.6,55.2,34.4,77.0,4.7,10.9,28.0
CHN,0.55,27.3,9.3,823.6,76.4,1239.9,103.3,31.0,1.12,41.3,0.442,9.1,8.6,9.5,1.8,25.0,111.0,50.0,4.0,,5.7,5.5,6.3,44.1,35.5,52.3,7.8,23.0,89.0,1.07,2.8,17.8,78.4,,29.5,16.3,78.7,,1980.0,3051.0,,0.9109999999999999,,0.526,0.5770000000000001,72.0,89.3,43.3,,0.84,,0.92,,7.0,20.0,0.772,70.2,72.1,68.4,103.0,37.7,142.0,47.5,86.9,2564.0,3089.3,33.2,2530.0,0.488,20034.0,-0.1,28.0,39.7,2.1,92.1,9.9,34.3,4.9,0.5,-4.7,0.05,49.5,21.6,75.1,78.7,72.5,84.6,4.6,10.0,58.0
CIV,0.387,17.9,5.2,,0.4,14.5,2.5,41.2,1.03,82.5,0.259,6.3,5.0,7.6,4.3,2.0,69.0,,4.0,,2.5,1.4,3.4,14.7,7.3,21.1,31.3,45.0,73.0,0.16,0.5,32.3,25.1,,74.9,148.1,,,1529.0,3679.0,,0.7340000000000001,0.706,0.321,0.43799999999999994,711.0,,36.7,8.0,1.65,,1.29,5.8,36.0,43.0,0.45399999999999996,49.5,50.8,48.4,386.0,104.7,421.0,151.4,28.0,2898.0,42.1,13.7,2642.0,0.495,,5.6,,15.6,,18.5,23.1,76.2,1.9,12.1,,1.37,51.7,42.2,63.9,66.7,48.4,82.8,4.1,5.7,78.1
CMR,0.42200000000000004,16.9,6.9,6.8,0.5,13.5,2.4,42.6,1.03,91.3,0.345,7.5,6.8,,,10.0,83.0,26.0,,,4.2,3.1,5.2,17.4,12.0,23.8,,46.0,,0.13,0.3,49.1,16.1,,84.5,177.7,,,1777.0,2748.0,,,0.6990000000000001,0.382,,749.0,,40.6,5.6,1.43,,1.19,2.7,29.0,54.0,0.462,50.0,51.1,48.9,374.0,101.2,414.0,166.4,15.8,2384.0,32.1,19.8,2260.0,0.47100000000000003,,-0.8,5.5,20.1,,9.4,21.0,38.3,0.1,4.9,0.2,0.12,68.7,21.7,71.2,77.4,71.0,84.0,8.0,14.3,81.2
COD,0.33299999999999996,17.2,5.7,21.5,1.2,41.6,7.7,32.8,1.03,88.1,0.28,6.6,,,,,81.0,28.0,3.0,,2.9,1.8,4.3,16.3,10.0,27.5,,45.0,,0.06,0.1,70.0,5.5,,96.9,127.1,,,600.0,793.0,,,,,,914.0,,33.5,,1.43,,1.11,2.1,53.0,73.0,0.44799999999999995,49.1,50.5,47.7,332.0,113.9,385.0,174.4,1.7,792.0,32.9,9.7,696.0,0.293,35.0,6.8,,9.4,,,,52.2,-0.4,4.0,,,86.8,5.8,69.5,72.1,71.5,72.8,3.7,7.3,60.1
COG,0.507,18.5,6.8,1.5,0.1,2.8,0.5,56.4,1.03,78.4,0.46,10.4,9.6,11.2,4.9,1.0,118.0,,,,5.1,4.0,6.3,38.9,31.1,45.2,62.2,82.0,,0.12,0.6,66.3,29.6,,69.8,130.5,,,3223.0,4519.0,,0.866,,0.469,0.542,634.0,,47.2,,1.12,,0.98,5.2,26.0,62.0,0.512,53.2,54.5,52.0,371.0,67.3,402.0,104.9,17.3,4582.0,12.8,34.3,3870.0,0.552,37.0,1.7,-85.3,36.6,,,13.5,128.3,5.9,10.3,-5.7,0.2,40.3,35.6,54.1,67.8,65.6,70.1,20.3,40.3,78.8
COL,0.625,23.0,7.2,22.9,1.6,37.4,4.4,71.8,1.05,56.0,0.48,10.0,10.2,9.7,,28.0,109.0,61.0,16.0,,6.1,6.0,6.3,40.5,37.0,39.7,28.5,25.0,,0.19,1.6,56.9,69.5,,33.7,82.7,82.6,72.2,4198.0,12538.0,,0.941,0.542,0.599,0.637,105.0,83.6,37.1,9.8,1.79,11.4,1.23,0.3,5.0,5.0,0.76,69.4,73.6,65.4,120.0,24.8,252.0,29.7,37.2,8443.0,316.1,22.4,8329.0,0.6679999999999999,1399.0,-1.2,8.9,25.8,,73.6,33.7,35.5,1.0,0.2,-2.3,0.88,24.6,55.2,51.3,56.2,34.3,79.2,8.7,16.3,46.0
COM,,17.1,6.0,0.2,0.0,0.5,0.1,28.3,1.05,88.4,,8.1,7.4,8.7,,,,,,,,,,,,,,,,0.11,0.2,25.3,,,59.5,108.2,,,886.0,1997.0,,,,,,563.0,,28.3,0.1,1.09,,0.89,0.1,9.0,31.0,0.596,58.7,60.3,57.2,254.0,77.6,306.0,108.9,16.9,1438.0,0.7,15.5,1444.0,0.40299999999999997,23.0,-1.4,-1.2,19.5,,16.5,2.0,64.3,0.4,17.9,-0.4,5.27,57.1,27.6,40.8,42.8,31.7,54.0,4.7,10.1,68.4
CPV,,17.2,9.1,0.2,0.0,0.4,0.1,48.8,1.03,90.6,,,,,,,,,,,,,,,,,,,,0.13,0.3,17.4,,,39.1,109.0,,,1782.0,4348.0,,,,,,150.0,54.0,24.0,11.1,1.2,,1.09,0.9,10.0,15.0,0.7190000000000001,66.7,68.2,65.0,168.0,43.3,212.0,55.5,59.4,2423.0,0.9,,3015.0,0.515,28.0,-3.5,,,,12.5,11.2,77.5,5.4,23.9,,21.73,78.8,13.0,54.9,62.2,42.9,84.8,11.6,17.7,48.3
CRI,0.687,24.3,8.4,2.2,0.2,3.5,0.4,54.6,1.05,54.8,0.55,10.9,,,3.4,36.0,107.0,50.0,,,7.4,7.1,7.2,41.2,37.9,38.1,16.9,31.0,57.0,0.15,1.4,48.4,59.3,,35.0,91.8,,,4829.0,12811.0,,,0.461,,,44.0,,35.9,15.8,1.49,,1.09,0.2,5.0,9.0,0.87,76.6,79.1,74.2,77.0,12.5,129.0,14.7,16.3,8961.0,31.5,19.9,8844.0,0.677,785.0,4.2,10.2,19.7,,96.1,17.2,80.2,2.9,0.3,-2.7,1.07,21.8,54.0,56.4,59.4,36.1,82.8,5.2,11.9,22.6
CUB,0.654,30.2,13.5,7.4,1.0,10.9,0.8,74.3,1.06,33.1,0.621,11.3,11.7,11.0,,88.0,101.0,76.0,14.0,,9.2,8.1,8.8,62.8,60.8,67.6,,14.0,85.0,,2.4,20.9,68.9,13.7,41.3,69.2,,,1805.0,4773.0,,0.9,0.428,0.603,0.67,55.0,99.8,38.0,22.8,1.29,,0.99,0.1,1.0,1.0,0.853,75.4,77.4,73.5,98.0,8.4,143.0,10.8,,,,7.8,3299.0,0.528,742.0,-2.2,,7.0,,82.2,,29.3,,0.2,,,25.1,52.0,47.0,51.3,34.1,68.4,8.3,16.5,8.4
CYP,0.7859999999999999,31.0,15.4,0.6,0.1,0.9,0.1,68.0,1.07,37.2,0.655,12.5,12.6,12.4,3.8,59.0,100.0,95.0,17.0,,9.2,8.5,9.9,58.9,53.4,64.1,,18.0,95.0,0.31,6.3,18.0,97.4,,3.4,24.3,,,16943.0,34562.0,,0.9329999999999999,0.34,0.755,0.809,17.0,100.0,39.1,5.4,1.24,,1.08,,2.0,17.0,0.882,77.3,79.4,75.3,52.0,7.9,98.0,9.0,,26465.0,17.2,25.2,25836.0,0.8390000000000001,2100.0,10.7,13.5,26.6,1.8,100.0,,134.4,2.5,0.2,-0.9,0.49,5.4,68.5,57.9,60.1,47.1,73.0,3.6,8.0,20.3
CZE,0.753,36.1,19.4,7.1,1.4,10.4,0.6,74.6,1.06,27.4,0.657,12.4,12.5,12.3,4.5,90.0,105.0,94.0,21.0,,9.4,11.9,12.4,69.4,83.2,82.7,,20.0,91.0,0.62,12.0,34.1,89.3,,5.3,41.1,,,13895.0,24643.0,,0.973,0.252,0.774,0.7959999999999999,10.0,100.0,44.5,13.9,1.41,,1.08,0.1,2.0,4.0,0.821,73.3,76.9,69.7,87.0,7.1,195.0,8.5,,19271.0,199.0,33.3,19118.0,0.794,3381.0,0.6,10.9,33.7,6.0,100.0,,83.9,4.3,,-6.5,0.32,6.6,51.1,58.9,61.4,52.3,71.3,4.0,7.8,11.6
DEU,0.8340000000000001,38.4,22.6,55.5,12.6,81.2,4.1,73.9,1.06,23.9,0.759,15.7,15.4,16.1,4.4,83.0,101.0,105.0,45.0,,9.7,9.0,10.5,62.8,60.6,68.1,0.8,17.0,75.0,0.31,10.6,32.4,85.8,29.4,2.3,15.9,,,23446.0,44378.0,20.7,0.943,0.156,0.8079999999999999,0.857,9.0,,42.2,25.5,1.35,,0.98,,8.0,8.0,0.871,76.6,79.7,73.2,70.0,5.3,144.0,6.5,,33653.0,2748.7,23.4,33594.0,0.879,14847.0,6.6,10.0,23.7,,,,43.5,0.5,,-0.3,0.17,3.2,60.8,53.5,58.2,47.9,69.4,8.2,8.5,5.7
DJI,0.355,18.1,5.2,0.3,0.0,0.6,0.1,76.3,1.04,79.9,0.171,2.8,2.4,3.1,,1.0,34.0,11.0,,,2.8,,,,,,18.0,40.0,,,0.5,0.2,,,31.2,45.5,,,1268.0,2890.0,,,,,,452.0,,38.1,,1.29,,1.05,1.2,34.0,59.0,0.57,57.1,58.8,55.4,275.0,85.2,334.0,108.7,51.5,,,,2084.0,0.45899999999999996,21.0,-14.7,18.0,,,72.8,5.0,,0.6,,,2.39,33.5,44.7,58.3,62.6,46.1,79.0,6.8,11.4,44.3
DMA,,,,,,0.1,,64.8,,,,11.8,,,,,133.0,,,,,,,,,,,,,0.16,1.1,64.9,,,15.6,,,,,,,,,,,,,,9.4,,,,,1.0,1.0,0.866,76.3,,,,14.0,,16.6,72.7,7222.0,0.5,,6786.0,0.637,60.0,,,,,73.6,6.3,114.2,24.1,11.9,-20.6,4.84,,,,,,,,,
DNK,0.831,37.7,22.6,3.5,0.8,5.2,0.3,85.0,1.06,25.8,0.7509999999999999,15.1,15.4,14.9,7.5,81.0,100.0,118.0,45.0,,9.9,9.4,10.4,54.5,67.1,81.2,,10.0,,0.29,10.9,13.3,92.4,,7.5,8.9,,,27849.0,46127.0,12.2,0.9640000000000001,0.102,0.8140000000000001,0.845,11.0,,45.3,33.0,1.54,,1.27,,3.0,12.0,0.856,75.6,78.2,73.1,93.0,5.4,142.0,6.5,,37238.0,194.9,19.5,36879.0,0.893,2124.0,2.5,13.7,20.7,8.4,100.0,,68.5,2.2,,-4.0,0.28,4.4,68.5,60.8,65.4,58.0,73.0,7.0,9.9,5.3
DOM,0.629,21.3,7.7,4.6,0.4,7.9,1.0,57.6,1.05,63.5,0.525,11.9,,,1.0,24.0,98.0,44.0,,,5.8,6.1,5.8,34.6,31.4,25.8,,,,0.31,2.0,26.8,84.9,,22.3,114.3,,,3557.0,8632.0,,,0.57,,,198.0,,41.2,10.0,2.04,,1.28,2.0,11.0,22.0,0.764,69.6,72.6,67.0,153.0,38.8,233.0,48.9,19.8,6516.0,51.4,17.9,6106.0,0.621,1776.0,-3.8,10.5,20.1,4.0,68.3,10.8,73.9,2.5,0.8,-2.5,5.06,20.8,53.5,59.7,64.1,45.1,83.2,7.0,13.3,37.7
DZA,0.6,19.4,6.4,16.4,1.1,28.9,3.7,56.0,1.05,70.1,0.431,9.8,,,,2.0,97.0,58.0,10.0,,4.7,2.9,5.5,23.8,14.5,26.7,10.1,27.0,79.0,0.35,3.3,0.7,99.9,,0.4,24.3,,56.9,1807.0,15696.0,,,0.679,,,192.0,,8.8,3.2,2.43,,1.16,0.1,4.0,11.0,0.74,68.1,69.7,66.6,139.0,36.9,183.0,43.3,45.0,9295.0,268.7,29.1,8841.0,0.677,520.0,-0.9,,30.9,,97.2,,55.2,,0.7,,2.68,22.5,51.1,32.5,45.0,11.8,77.7,27.9,51.2,32.5
ECU,0.662,21.6,7.7,6.7,0.5,11.4,1.5,57.8,1.05,61.9,0.565,12.0,,,2.0,48.0,110.0,,18.0,,6.9,6.5,6.9,38.1,36.7,39.4,24.6,26.0,,0.26,2.0,51.2,84.1,,20.4,85.5,,,4631.0,10265.0,,,0.584,,,131.0,,40.2,3.7,1.77,,1.25,0.3,6.0,19.0,0.7879999999999999,71.2,74.1,68.5,122.0,35.2,204.0,43.9,20.8,7726.0,88.4,17.3,7459.0,0.6509999999999999,440.0,-0.4,1.5,19.8,2.0,74.9,30.8,45.9,1.9,1.0,-25.7,1.58,35.4,46.7,60.7,65.2,48.6,81.9,6.9,14.4,35.9
EGY,0.5760000000000001,20.1,8.5,35.5,3.0,63.7,8.5,42.8,1.06,71.1,0.424,10.4,9.5,11.2,4.6,7.0,85.0,71.0,,,4.0,2.8,5.4,29.7,21.1,39.1,,25.0,,0.24,1.5,0.1,93.8,100.6,9.0,79.9,39.1,,2457.0,10110.0,,0.795,0.665,0.499,0.628,83.0,46.3,16.7,2.0,3.51,,1.4,0.1,4.0,11.0,0.72,66.8,69.2,64.4,139.0,49.6,224.0,64.9,75.3,6293.0,400.9,19.2,6308.0,0.626,2871.0,-1.5,11.0,20.1,1.9,91.9,16.0,50.2,1.0,3.4,-0.9,5.36,34.0,44.1,41.2,46.4,21.0,72.2,11.3,30.4,25.9
ERI,,16.1,6.3,1.5,0.1,3.1,0.5,22.5,1.05,96.8,,3.8,3.2,4.3,,4.0,47.0,16.0,1.0,,,,,,,,21.4,40.0,96.0,0.19,0.3,15.8,26.8,,77.9,108.2,48.9,,1233.0,1977.0,,,,,,1100.0,20.6,28.9,21.0,1.21,,1.06,1.5,32.0,42.0,0.4970000000000001,52.3,54.1,50.6,347.0,74.1,396.0,117.0,50.1,1586.0,4.9,22.5,1605.0,0.419,315.0,-25.8,-0.3,22.5,,2.1,0.1,105.3,,25.3,,,83.6,8.9,76.9,82.6,74.5,90.9,6.9,11.6,51.7
ESP,0.8,35.5,22.2,27.2,6.0,39.9,2.0,75.9,1.06,24.5,0.687,15.5,15.9,15.0,4.4,91.0,105.0,114.0,46.0,,7.7,7.0,7.8,48.3,42.9,50.1,,18.0,,0.24,6.1,30.8,79.6,,8.3,9.7,,81.1,15334.0,35039.0,13.6,0.9620000000000001,0.157,0.7759999999999999,0.807,6.0,,34.7,19.9,1.7,11.8,1.15,0.4,4.0,10.0,0.895,78.2,81.8,74.6,55.0,5.5,138.0,6.9,,25051.0,995.1,22.0,24982.0,0.8340000000000001,32971.0,1.6,12.3,22.4,,100.0,,44.8,1.3,,-4.0,0.45,9.0,60.8,38.7,50.0,36.7,64.1,22.7,41.8,20.3
EST,0.727,36.4,20.7,0.9,0.2,1.4,0.1,70.3,1.06,31.3,0.7070000000000001,12.9,13.2,12.5,6.1,65.0,92.0,102.0,25.0,,10.5,10.5,10.7,74.8,74.7,75.3,4.5,,97.0,1.07,12.2,52.5,28.0,10.6,12.3,47.1,,,9206.0,15558.0,,1.016,0.387,0.732,0.721,43.0,99.3,49.5,10.9,0.86,,1.13,,6.0,19.0,0.7490000000000001,68.7,74.6,62.8,132.0,12.5,390.0,15.7,,11362.0,16.3,27.4,12146.0,0.725,530.0,-14.9,,28.7,12.3,100.0,,143.2,4.6,,-4.0,0.03,10.2,55.6,55.8,61.8,53.7,71.7,9.7,14.0,6.8
ETH,,16.7,6.1,28.8,1.8,57.3,10.6,13.8,1.04,92.6,,2.5,1.9,3.1,,1.0,29.0,10.0,1.0,,,,,,,,45.1,33.0,95.0,0.08,0.0,14.4,3.3,,96.6,117.7,,,,,,,,,,1080.0,,51.4,,2.75,,1.6,3.4,20.0,62.0,0.451,49.3,50.9,47.8,360.0,105.2,414.0,174.3,30.1,575.0,32.9,,,,103.0,5.6,,0.0,,,18.5,,0.2,11.5,,0.36,89.4,8.1,75.4,78.7,67.5,90.1,4.2,6.1,92.0
