Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
ESP,0.833,0.72,15.6,8.6,0.924,80.0,31554.0,0.8690000000000001
EST,0.8059999999999999,0.835,15.7,11.9,0.7959999999999999,71.7,18442.0,0.7879999999999999
ETH,0.31,0.20800000000000002,5.4,1.7,0.526,54.2,608.0,0.273
FIN,0.87,0.82,18.3,9.6,0.9,78.5,36626.0,0.892
FJI,0.691,0.684,13.4,9.3,0.74,68.1,7464.0,0.6509999999999999
FRA,0.857,0.772,15.5,10.2,0.917,79.6,35947.0,0.889
FSM,0.57,0.478,10.5,5.5,0.733,67.7,3319.0,0.529
GAB,0.6409999999999999,0.563,12.3,6.6,0.604,59.3,16766.0,0.774
GBR,0.878,0.845,16.1,12.0,0.9,78.5,36102.0,0.89
GEO,0.693,0.731,12.0,12.0,0.809,72.6,4183.0,0.564
GHA,0.49,0.423,7.7,6.3,0.581,57.8,2384.0,0.479
GIN,0.336,0.19399999999999998,5.1,1.5,0.49,51.9,1398.0,0.39799999999999996
GMB,0.40299999999999997,0.284,7.6,2.2,0.5710000000000001,57.1,1458.0,0.405
GNB,,,7.7,,0.505,52.8,1274.0,0.384
GNQ,0.539,0.41600000000000004,8.5,5.4,0.519,53.7,12206.0,0.726
GRC,0.825,0.7240000000000001,14.9,9.3,0.9109999999999999,79.2,28009.0,0.851
GRD,0.711,0.662,14.8,7.6,0.784,71.0,9720.0,0.691
GTM,0.564,0.382,9.3,3.7,0.755,69.1,6081.0,0.621
GUY,0.605,0.5539999999999999,10.5,7.8,0.6970000000000001,65.3,4449.0,0.573
HKG,0.851,0.731,14.5,9.8,0.9470000000000001,81.5,36489.0,0.8909999999999999
HND,0.568,0.442,10.4,4.6,0.787,71.2,3279.0,0.527
HRV,0.7709999999999999,0.693,13.3,9.8,0.848,75.1,17471.0,0.78
HTI,0.449,0.36200000000000004,8.1,4.1,0.593,58.5,1624.0,0.42100000000000004
HUN,0.792,0.773,15.3,10.5,0.81,72.6,19361.0,0.795
IDN,0.624,0.5429999999999999,11.0,7.2,0.72,66.8,6087.0,0.621
IND,0.517,0.409,9.2,4.7,0.6729999999999999,63.8,2763.0,0.501
IRL,0.88,0.855,17.1,11.4,0.893,78.0,36956.0,0.893
IRN,0.6890000000000001,0.55,11.8,6.7,0.7879999999999999,71.2,14862.0,0.7559999999999999
IRQ,0.603,0.456,9.8,5.5,0.75,68.7,6974.0,0.6409999999999999
ISL,0.8809999999999999,0.8270000000000001,18.3,9.8,0.934,80.7,35260.0,0.8859999999999999
ISR,0.865,0.848,15.9,12.2,0.919,79.7,24529.0,0.831
ITA,0.847,0.733,15.6,8.9,0.929,80.4,36907.0,0.893
JAM,0.6729999999999999,0.569,11.1,7.8,0.8140000000000001,72.9,7813.0,0.6579999999999999
JOR,0.7190000000000001,0.698,13.5,9.7,0.804,72.3,8018.0,0.662
JPN,0.865,0.768,14.5,11.0,0.9520000000000001,81.9,34906.0,0.884
KAZ,0.725,0.75,13.5,11.2,0.685,64.5,13634.0,0.742
KEN,0.46799999999999997,0.434,8.9,5.6,0.514,53.4,2088.0,0.45899999999999996
KGZ,0.611,0.6829999999999999,12.6,10.0,0.72,66.8,2169.0,0.465
KHM,0.466,0.382,9.7,3.4,0.634,61.2,1574.0,0.41600000000000004
KIR,0.57,0.581,12.4,7.1,0.6859999999999999,64.6,2175.0,0.465
KNA,,,12.9,,0.787,71.1,18518.0,0.789
KOR,0.8390000000000001,0.81,15.9,11.0,0.883,77.4,23457.0,0.8240000000000001
KWT,0.7909999999999999,0.603,14.4,6.1,0.821,73.4,84816.0,1.0
LAO,0.489,0.375,8.6,4.1,0.625,60.6,2696.0,0.498
LBN,,,14.2,,0.86,75.9,9959.0,0.695
LBR,0.335,0.406,10.2,3.7,0.513,53.3,332.0,0.18100000000000002
LBY,0.743,0.6459999999999999,15.9,6.1,0.784,71.0,21219.0,0.809
LCA,0.6920000000000001,0.584,12.3,7.3,0.804,72.3,10524.0,0.703
LIE,0.878,0.7509999999999999,14.2,10.7,0.902,78.6,91637.0,1.0
LKA,0.705,0.698,12.8,10.2,0.8170000000000001,73.1,5818.0,0.614
LSO,0.46,0.469,10.7,5.1,0.4,46.0,3096.0,0.519
LTU,0.7909999999999999,0.821,16.0,11.3,0.7929999999999999,71.5,15243.0,0.759
LUX,0.8640000000000001,0.7390000000000001,13.5,10.9,0.899,78.4,61229.0,0.9690000000000001
LVA,0.774,0.795,15.2,11.2,0.78,70.7,14230.0,0.7490000000000001
MAR,0.563,0.39,9.6,3.7,0.774,70.3,5002.0,0.591
MDA,0.63,0.652,11.7,9.8,0.731,67.5,3195.0,0.523
MDG,0.466,0.42,8.7,5.4,0.619,60.3,1319.0,0.39
MDV,0.63,0.451,12.2,3.3,0.809,72.6,9310.0,0.685
MEX,0.7170000000000001,0.579,12.3,7.1,0.846,75.0,14667.0,0.754
MHL,,,,,,,4081.0,0.56
MKD,0.6859999999999999,0.581,11.9,7.5,0.8270000000000001,73.8,8482.0,0.6709999999999999
MLI,0.34299999999999997,0.203,5.5,1.5,0.467,50.4,1684.0,0.4270000000000001
MLT,0.8,0.6779999999999999,14.2,8.5,0.9009999999999999,78.6,25470.0,0.8370000000000001
MMR,0.45899999999999996,0.33399999999999996,8.0,3.4,0.662,63.0,1787.0,0.436
MNE,0.741,0.693,12.6,10.3,0.821,73.4,11501.0,0.7170000000000001
MNG,0.622,0.593,11.2,8.4,0.68,64.2,5179.0,0.596
MOZ,0.33299999999999996,0.282,7.0,2.6,0.462,50.0,653.0,0.28300000000000003
MRT,0.451,0.29100000000000004,6.7,3.2,0.621,60.4,2877.0,0.507
MUS,0.695,0.583,12.8,6.8,0.8009999999999999,72.1,11705.0,0.7190000000000001
MWI,0.374,0.387,10.0,3.3,0.428,47.8,806.0,0.315
MYS,0.731,0.62,12.7,8.0,0.8190000000000001,73.2,16302.0,0.769
NAM,0.556,0.52,11.7,5.8,0.518,53.7,6753.0,0.636
NER,0.266,0.126,3.1,1.2,0.489,51.8,763.0,0.307
NGA,0.44299999999999995,0.41100000000000003,8.5,5.2,0.419,47.2,2809.0,0.504
NIC,0.5870000000000001,0.48200000000000004,11.0,5.3,0.7859999999999999,71.1,3389.0,0.532
NLD,0.883,0.8320000000000001,16.4,11.3,0.905,78.8,42364.0,0.914
NOR,0.924,0.892,17.5,12.2,0.915,79.5,59898.0,0.966
NPL,0.462,0.34600000000000003,9.3,2.6,0.6829999999999999,64.4,1596.0,0.418
NRU,,,8.2,,,,6040.0,0.619
NZL,0.884,0.888,18.4,11.6,0.9109999999999999,79.2,28781.0,0.855
OMN,0.736,0.532,11.5,6.4,0.8220000000000001,73.4,41600.0,0.9109999999999999
PAK,0.473,0.29,5.6,4.0,0.6679999999999999,63.4,3737.0,0.547
PAN,0.73,0.6509999999999999,12.8,8.8,0.856,75.6,10288.0,0.7
PER,0.6859999999999999,0.636,12.8,8.4,0.797,71.8,6812.0,0.638
PHL,0.637,0.589,11.6,8.0,0.732,67.6,5270.0,0.599
PLW,0.754,0.765,13.9,11.4,0.753,68.9,13917.0,0.746
PNG,0.469,0.316,7.3,3.4,0.6579999999999999,62.8,2681.0,0.4970000000000001
POL,0.804,0.8109999999999999,15.5,11.5,0.841,74.7,15631.0,0.763
PRK,,,,,0.733,67.6,,
PRT,0.7959999999999999,0.677,15.8,7.2,0.889,77.8,25701.0,0.838
PRY,0.64,0.5710000000000001,12.1,7.0,0.782,70.8,4825.0,0.586
PSE,,,12.2,,0.789,71.3,4184.0,0.564
QAT,0.823,0.642,13.2,8.2,0.87,76.6,108199.0,1.0
ROU,0.7340000000000001,0.6829999999999999,12.9,9.7,0.7929999999999999,71.6,12512.0,0.7290000000000001
RUS,0.74,0.757,13.6,11.4,0.6940000000000001,65.1,16358.0,0.77
RWA,0.374,0.316,8.3,2.6,0.496,52.3,906.0,0.33299999999999996
SAU,0.7559999999999999,0.58,12.3,7.1,0.815,72.9,42379.0,0.914
SDN,0.42,0.255,5.9,2.7,0.609,59.6,2355.0,0.47700000000000004
SEN,0.40700000000000003,0.249,6.2,2.4,0.604,59.2,1958.0,0.449
SGP,0.838,0.6809999999999999,12.7,9.8,0.914,79.4,52670.0,0.9470000000000001
SLB,0.469,0.38299999999999995,8.1,4.7,0.6920000000000001,65.0,1311.0,0.389
SLE,0.325,0.295,7.6,2.5,0.33299999999999996,41.7,1017.0,0.35
SLV,0.635,0.5329999999999999,12.4,5.7,0.765,69.7,6440.0,0.629
SMR,,,,,,,,
SOM,,,,,0.489,51.8,,
SRB,0.726,0.693,13.1,9.9,0.807,72.4,9365.0,0.6859999999999999
SSD,,,,,0.46799999999999997,50.4,,
STP,0.505,0.418,9.8,4.4,0.677,64.0,2046.0,0.456
SUR,,,11.1,,0.742,68.2,10525.0,0.703
SVK,0.777,0.7290000000000001,13.7,10.4,0.8290000000000001,73.9,16888.0,0.775
SVN,0.85,0.843,16.6,11.5,0.875,76.9,24727.0,0.8320000000000001
SWE,0.9079999999999999,0.894,18.5,11.8,0.927,80.2,39479.0,0.903
SWZ,0.45399999999999996,0.376,9.4,3.4,0.4,46.0,6126.0,0.622
SYC,0.7170000000000001,0.595,12.3,7.6,0.802,72.1,16651.0,0.773
SYR,0.61,0.46399999999999997,10.6,5.1,0.83,74.0,4997.0,0.591
TCD,0.309,0.201,5.6,1.4,0.426,47.7,978.0,0.345
TGO,0.431,0.41600000000000004,10.0,4.1,0.522,53.9,1160.0,0.37
THA,0.674,0.555,11.9,6.7,0.7909999999999999,71.4,10113.0,0.6970000000000001
TJK,0.578,0.645,10.5,10.6,0.7190000000000001,66.7,1572.0,0.41600000000000004
TKM,,,10.3,,0.6829999999999999,64.4,5516.0,0.606
TLS,0.525,0.384,10.2,3.0,0.65,62.2,4604.0,0.578
TON,0.6920000000000001,0.7120000000000001,14.6,9.2,0.7879999999999999,71.2,5010.0,0.591
TTO,0.737,0.655,12.2,9.5,0.75,68.7,21888.0,0.8140000000000001
TUN,0.6729999999999999,0.557,13.6,5.4,0.828,73.8,7893.0,0.66
TUR,0.679,0.53,12.1,5.8,0.794,71.6,13767.0,0.7440000000000001
TUV,,,,,0.6859999999999999,64.6,4869.0,0.5870000000000001
TZA,0.423,0.34299999999999997,7.1,4.4,0.525,54.1,1628.0,0.42100000000000004
UGA,0.43,0.46399999999999997,11.6,4.3,0.46799999999999997,50.4,1131.0,0.366
UKR,0.6990000000000001,0.754,14.4,10.6,0.728,67.3,6141.0,0.622
URY,0.75,0.6970000000000001,15.5,8.0,0.853,75.4,11065.0,0.711
USA,0.893,0.866,15.9,12.8,0.8809999999999999,77.3,47656.0,0.932
UZB,0.614,0.634,11.4,9.5,0.736,67.8,2682.0,0.4970000000000001
VCT,0.6890000000000001,0.626,13.2,7.8,0.782,70.8,8314.0,0.6679999999999999
VEN,0.687,0.556,11.6,7.0,0.813,72.9,11622.0,0.718
VNM,0.603,0.507,11.0,6.0,0.8290000000000001,73.9,3173.0,0.522
VUT,,,10.7,,0.747,68.5,2388.0,0.479
WSM,0.6629999999999999,0.642,12.1,9.2,0.774,70.3,4818.0,0.585
YEM,0.46299999999999997,0.287,8.4,1.6,0.634,61.2,3646.0,0.5429999999999999
ZAF,0.615,0.6509999999999999,12.9,8.8,0.515,53.5,9791.0,0.6920000000000001
ZMB,0.46,0.495,10.5,6.1,0.42,47.3,2216.0,0.46799999999999997
ZWE,0.428,0.483,9.2,6.8,0.3720000000000001,44.2,1797.0,0.436
