Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
HUN,,0.623,11.2,9.3,0.7609999999999999,69.4,,
IDN,0.539,0.39399999999999996,9.8,3.7,0.677,64.0,4850.0,0.586
IND,0.43799999999999994,0.324,7.9,3.2,0.599,58.9,1770.0,0.434
IRL,0.773,0.675,12.3,10.0,0.8490000000000001,75.2,20556.0,0.804
IRN,0.608,0.4320000000000001,10.0,4.6,0.711,66.2,12719.0,0.732
IRQ,0.541,0.38,9.4,3.6,0.727,67.3,4393.0,0.5710000000000001
ISL,0.818,0.722,15.6,8.6,0.898,78.4,26626.0,0.8440000000000001
ISR,0.807,0.74,13.3,11.1,0.878,77.1,21044.0,0.8079999999999999
ITA,0.78,0.62,13.3,7.5,0.883,77.4,31315.0,0.868
JAM,0.645,0.519,11.4,6.1,0.8,72.0,7197.0,0.6459999999999999
JOR,0.648,0.561,12.1,6.8,0.774,70.3,6377.0,0.628
JPN,0.8240000000000001,0.7020000000000001,13.5,9.8,0.9129999999999999,79.4,32030.0,0.871
KAZ,,0.627,12.3,8.5,0.703,65.7,,
KEN,0.46299999999999997,0.38299999999999995,8.9,4.0,0.557,56.2,2161.0,0.46399999999999997
KGZ,0.601,0.615,11.6,8.8,0.7120000000000001,66.3,2639.0,0.494
KHM,0.373,0.284,6.9,2.8,0.527,54.2,1000.0,0.348
KIR,,,11.0,,0.636,61.3,2014.0,0.45399999999999996
KNA,,,12.9,,0.736,67.8,14211.0,0.7490000000000001
KOR,0.746,0.6940000000000001,13.7,9.4,0.809,72.6,13326.0,0.7390000000000001
KWT,0.6659999999999999,0.382,7.1,5.6,0.8059999999999999,72.4,56477.0,0.9570000000000001
LAO,0.41100000000000003,0.299,6.8,3.3,0.532,54.6,1803.0,0.4370000000000001
LBN,,,12.0,,0.7829999999999999,70.9,10682.0,0.706
LBR,,,,2.8,0.428,47.8,434.0,0.222
LBY,0.6920000000000001,0.537,14.3,4.2,0.757,69.2,22026.0,0.815
LCA,,,13.2,,0.7879999999999999,71.2,10006.0,0.696
LIE,,,,9.2,0.8690000000000001,76.5,81956.0,1.0
LKA,0.635,0.608,11.5,8.6,0.764,69.7,3844.0,0.551
LSO,0.499,0.419,9.7,4.5,0.606,59.4,2561.0,0.49
LTU,0.713,0.6509999999999999,12.2,9.4,0.77,70.1,11904.0,0.722
LUX,0.795,0.618,11.4,9.0,0.856,75.7,53640.0,0.9490000000000001
LVA,0.6779999999999999,0.613,12.4,8.1,0.741,68.1,9352.0,0.6859999999999999
MAR,0.46799999999999997,0.264,6.6,2.4,0.703,65.7,3849.0,0.551
MDA,0.62,0.596,11.6,8.2,0.7290000000000001,67.4,3747.0,0.547
MDG,,,6.7,,0.4970000000000001,52.3,1416.0,0.4
MDV,,,,3.8,0.6629999999999999,63.1,5758.0,0.612
MEX,0.6579999999999999,0.48700000000000004,10.5,5.9,0.794,71.6,13245.0,0.738
MHL,,,,,,,3730.0,0.547
MKD,,,10.5,,0.792,71.5,8265.0,0.667
MLI,0.243,0.091,2.3,0.8,0.405,46.3,1315.0,0.389
MLT,0.7490000000000001,0.614,13.2,7.4,0.868,76.4,18401.0,0.7879999999999999
MMR,0.38,0.28600000000000003,7.2,2.5,0.607,59.4,816.0,0.317
MNE,,,,,0.841,74.6,9870.0,0.6940000000000001
MNG,0.561,0.504,8.8,7.7,0.626,60.7,4100.0,0.561
MOZ,0.20800000000000002,0.134,3.5,1.1,0.365,43.7,334.0,0.182
MRT,0.387,0.195,4.2,2.4,0.598,58.8,2690.0,0.4970000000000001
MUS,0.633,0.4970000000000001,10.8,5.9,0.769,70.0,8051.0,0.6629999999999999
MWI,0.355,0.271,6.7,2.6,0.41,46.6,1440.0,0.40299999999999997
MYS,0.66,0.511,10.1,6.9,0.787,71.2,11396.0,0.715
NAM,0.5870000000000001,0.508,11.5,5.6,0.639,61.5,6227.0,0.624
NER,0.21600000000000005,0.086,2.2,0.8,0.38,44.7,765.0,0.307
NGA,,,6.9,,0.39799999999999996,45.9,2618.0,0.493
NIC,0.505,0.375,8.4,4.3,0.7020000000000001,65.6,2563.0,0.49
NLD,0.835,0.7559999999999999,14.8,10.3,0.88,77.2,32815.0,0.875
NOR,0.862,0.792,14.5,11.6,0.879,77.1,44397.0,0.9209999999999999
NPL,0.39399999999999996,0.29100000000000004,8.0,2.1,0.5539999999999999,56.0,1226.0,0.379
NRU,,,,,,,,
NZL,0.825,0.807,15.2,11.6,0.863,76.1,20846.0,0.807
OMN,,,8.8,,0.743,68.3,36780.0,0.892
PAK,0.414,0.215,4.8,2.5,0.625,60.6,3311.0,0.529
PAN,0.6729999999999999,0.552,10.8,7.6,0.8220000000000001,73.4,8495.0,0.6709999999999999
PER,0.617,0.555,11.7,6.9,0.716,66.5,5040.0,0.5920000000000001
PHL,0.589,0.527,10.8,6.8,0.7020000000000001,65.7,3866.0,0.552
PLW,,,,10.5,0.667,63.3,12901.0,0.7340000000000001
PNG,0.39799999999999996,0.221,4.9,2.6,0.608,59.5,2241.0,0.47
POL,0.7140000000000001,0.6759999999999999,12.3,10.1,0.7859999999999999,71.1,9317.0,0.685
PRK,,,,,0.7609999999999999,69.5,,
PRT,0.732,0.573,13.1,6.3,0.843,74.8,21421.0,0.8109999999999999
PRY,0.589,0.452,9.2,5.9,0.7440000000000001,68.4,5624.0,0.609
PSE,,,,,0.75,68.7,3150.0,0.521
QAT,0.753,0.502,11.3,5.6,0.851,75.3,78276.0,1.0
ROU,0.6779999999999999,0.6,10.5,9.2,0.762,69.5,9227.0,0.6829999999999999
RUS,0.718,0.662,12.4,9.5,0.7240000000000001,67.1,16590.0,0.772
RWA,0.213,0.226,5.9,1.8,0.125,28.1,968.0,0.34299999999999997
SAU,0.711,0.502,11.0,5.8,0.767,69.8,48086.0,0.9329999999999999
SDN,0.345,0.175,4.3,1.7,0.552,55.9,1672.0,0.425
SEN,0.368,0.19899999999999998,4.6,2.1,0.5770000000000001,57.5,1758.0,0.433
SGP,0.74,0.519,11.0,6.4,0.873,76.7,37018.0,0.893
SLB,,,6.6,,0.581,57.8,1740.0,0.431
SLE,0.264,0.19399999999999998,4.9,1.7,0.25,36.2,1251.0,0.382
SLV,0.546,0.396,9.6,3.9,0.7020000000000001,65.6,4832.0,0.586
SMR,,,,,,,,
SOM,,,,,0.39,45.4,,
SRB,0.7020000000000001,0.626,12.6,8.3,0.795,71.7,9933.0,0.695
SSD,,,,,0.384,44.9,,
STP,0.45799999999999996,0.33899999999999997,8.4,3.1,0.648,62.1,1822.0,0.43799999999999994
SUR,,,11.7,,0.732,67.6,9719.0,0.691
SVK,0.733,0.693,11.7,11.0,0.7929999999999999,71.5,11577.0,0.718
SVN,0.7659999999999999,0.7090000000000001,12.3,11.0,0.826,73.7,16286.0,0.769
SWE,0.821,0.725,13.3,10.7,0.893,78.1,28373.0,0.853
SWZ,0.536,0.413,9.7,4.3,0.61,59.6,5721.0,0.611
SYC,,,11.6,,0.78,70.7,15910.0,0.7659999999999999
SYR,0.568,0.419,10.1,4.2,0.787,71.2,3975.0,0.556
TCD,,,3.3,,0.418,47.1,1225.0,0.37799999999999995
TGO,0.39899999999999997,0.31,7.3,3.2,0.55,55.7,1178.0,0.373
THA,0.589,0.406,8.9,4.7,0.774,70.3,7448.0,0.6509999999999999
TJK,0.597,0.6629999999999999,11.9,10.0,0.657,62.7,2537.0,0.488
TKM,,,,,0.6579999999999999,62.8,6419.0,0.629
TLS,,,,,0.466,50.3,5832.0,0.614
TON,0.6559999999999999,0.6679999999999999,13.7,8.6,0.767,69.8,3856.0,0.552
TTO,0.6729999999999999,0.5770000000000001,11.0,8.2,0.741,68.2,11269.0,0.7140000000000001
TUN,0.583,0.42,10.7,3.7,0.769,70.0,5791.0,0.613
TUR,0.589,0.41,9.2,4.6,0.6970000000000001,65.3,11482.0,0.7170000000000001
TUV,,,,,0.647,62.1,4146.0,0.563
TZA,0.37,0.28,5.5,3.8,0.457,49.7,1365.0,0.395
UGA,0.305,0.243,5.1,3.0,0.38,44.7,761.0,0.307
UKR,0.6920000000000001,0.654,12.1,9.5,0.754,69.0,8609.0,0.6729999999999999
URY,0.7,0.597,12.8,7.2,0.815,73.0,10655.0,0.705
USA,0.867,0.85,15.6,12.5,0.855,75.6,37592.0,0.8959999999999999
UZB,,,10.8,,0.713,66.4,2579.0,0.491
VCT,,,12.2,,0.7759999999999999,70.4,5838.0,0.614
VEN,0.6509999999999999,0.466,10.8,5.0,0.772,70.2,15814.0,0.765
VNM,0.496,0.374,8.4,4.2,0.7859999999999999,71.1,1554.0,0.414
VUT,,,,,0.677,64.0,2298.0,0.473
WSM,0.624,0.588,11.7,7.8,0.706,65.9,4806.0,0.585
YEM,0.405,0.22399999999999998,7.6,0.4,0.593,58.5,2735.0,0.5
ZAF,0.635,0.581,12.3,7.2,0.65,62.3,8792.0,0.6759999999999999
ZMB,0.40299999999999997,0.396,8.0,5.2,0.368,43.9,1968.0,0.45
ZWE,0.48100000000000004,0.4370000000000001,9.8,4.9,0.544,55.3,2210.0,0.46799999999999997
