Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG_AGO,0.27758155386528083,0.28225936317307165,0.11952738597249746,0.6303674641452356,0.7015726510964153,0.705681884596344,0.10902481116196738,0.8586561082575506
AFG_ALB,1.8465207713646938,1.7787665528265268,1.2550375527112263,2.0802126316792773,1.821390536500309,1.8160930853582393,0.3182447697671058,1.5216690526083176
AFG_AND,2.6370247617201663,1.9651642454879894,1.2251557062181018,2.426914736959157,2.3408241339466938,2.3349768240320223,2.596674885107006,3.124856090177796
AFG_ARE,2.5947840904797976,1.9438616520409653,1.6733834036149684,1.985657512057492,1.84162820912809,1.836848434905191,5.207024981095562,3.467231627014667
AFG_ARG,2.365477589460653,2.609567697260473,2.838775416846821,2.1747677513010633,1.7809151912447472,1.7745823862643375,0.6171073508831952,1.999907897713789
AFG_ARM,1.7439362840666552,2.082328509446623,1.2251557062181018,2.6475433494099896,1.5650466832150807,1.556651216021348,0.17530112846585966,1.1303827247947498
AFG_ATG,,,,2.0802126316792773,1.7539316277410382,1.753827036717386,0.8999257869492765,2.2879381112432204
AFG_AUS,3.143912816604592,3.312553281012275,4.153576662544295,2.9627270814826074,2.4082830427059645,2.407620547446352,1.8959549259598427,2.869433070632828
AFG_AUT,2.7697811570470403,2.4338213013225234,2.36066587295683,2.2693228709228483,2.266619334311496,2.262333100617692,2.0791704481248674,2.945516523263244
AFG_AZE,1.7077299944320528,2.071677212723111,1.2550375527112263,2.584506602995466,1.0928343219001855,1.0896558512149437,0.2455077229128747,1.3477640180245098
AFG_BDI,0.4043035675863864,0.3035619566200962,0.4781095438899905,0.09455511962178553,0.526179488322311,0.5292614134472577,0.020620495148164664,0.3532446014983601
AFG_BEL,3.011156421277719,3.0622478080097393,3.526057886188683,2.5214698565809424,2.2059063164281523,2.2000670519768386,2.0252233563795383,2.923778393940268
AFG_BEN,0.25947840904798003,0.2662824180878034,0.4482276973968671,0.09455511962178531,0.08095069051112436,0.09339907296128036,0.03338043601008389,0.36954819849059106
AFG_BFA,0.4827505284613576,0.6390778034107287,0.8665735483006081,0.34670210527988,0.5464171609500914,0.5500167629942094,0.004414831859398172,0.05977985563818344
AFG_BGD,0.645678831817066,0.5272391878138507,0.3585821579174935,0.6303674641452356,1.0118836313890605,1.0066344530271387,0.04043339910253707,0.42932805412877517
AFG_BGR,2.142205470047275,2.3113313890021336,1.9423200220530883,2.426914736959157,1.5583007923391536,1.546273541247873,0.5277877648497612,1.8857827187681657
AFG_BHR,2.474096458364458,1.9971181356585253,1.9124381755599635,1.8911023924357069,1.84162820912809,1.836848434905191,2.193902237056301,2.9889927819091957
AFG_BHS,2.407718260701022,2.31665703736389,1.643501557121844,2.6790617226172517,1.6594891554780598,1.6604279637561046,1.2169322502192341,2.5216230014652123
AFG_BIH,1.840486389758926,1.6562766405061378,1.643501557121844,1.5128819139485654,1.84162820912809,1.836848434905191,0.36966140910521883,1.6249251668924531
AFG_BLR,1.943070877056965,2.263400553746329,2.181374793998083,2.111731004886539,1.0995802127761125,1.0896558512149437,0.4344302228473654,1.744484878168821
AFG_BLZ,1.8646239161819949,2.226121015214037,1.7032652501080927,2.4584331101664185,1.1805309032872375,1.1726772494027486,0.3184601274187837,1.5216690526083176
AFG_BOL,1.4361828221725395,1.9864668389350137,2.3307840264637054,1.4813635407413035,0.5329253791982389,0.5292614134472585,0.1737397854911945,1.124948192464006
AFG_BRA,1.882727060999295,1.7255100692089662,2.151492947504959,1.1976981818759476,1.4571124292002475,1.4528744682865915,0.5470622746749386,1.9129553804218857
AFG_BRB,2.2689274837683815,2.306005740640378,2.2710203334774572,2.111731004886539,1.7202021733614026,1.712316337623483,0.7058347033745148,2.1031640119979254
AFG_BRN,2.685299814566302,2.0770028610848663,2.0618474080255855,1.8911023924357069,1.9360706813910693,1.9302475078664725,4.540170012674759,3.467231627014667
AFG_BTN,,,0.597636929862489,,0.634113742337145,0.6226604864085392,0.16184127523598713,1.0814719338180545
AFG_BWA,1.1586012683072584,1.7308357175707223,1.4940923246562219,1.7650288996066597,0.7757774507316131,0.778325608010674,0.48686981103094873,1.826002863129981
AFG_CAF,0.4344754756152214,0.04793083525580455,0.3287003114243685,0.22062861245083254,1.3896535204409755,1.4009860944192132,0.016474860353363985,0.26629208420645645
AFG_CAN,3.011156421277719,2.977037434221642,2.689366184381199,2.9312087082753457,2.3408241339466938,2.3349768240320223,1.9808596801338787,2.907474796948036
AFG_CHE,3.095637763758456,2.886501412071789,2.4801932589293276,2.9627270814826074,2.428520715333745,2.417998222219827,2.8280228424220546,3.190070478146724
AFG_CHL,2.359443207854886,2.2740518504698413,2.121611101011835,2.206286124508325,2.097972062413319,2.0962903042420824,0.7245169796575779,2.1194676089901567
AFG_CHN,1.4482515853840734,1.2621786617361883,1.0159827807662305,1.3552900479122565,1.6594891554780598,1.6604279637561046,0.19349885003264733,1.1901625804329337
AFG_CIV,0.11465325050957276,0.2662824180878034,0.1494092324656222,0.34670210527987955,1.0793425401483312,1.0792781764414678,0.0802207252500402,0.7010546706659746
AFG_CMR,0.45257862043252284,0.6816829903047766,0.4183458509037419,0.8509960765960679,0.5801466153297274,0.5811497873146358,0.08323573237353166,0.7227927999889506
AFG_COD,0.2051689745960772,0.330190198428876,0.1494092324656222,0.47277559810892655,0.526179488322311,0.5396390882207331,0.029611677105719547,0.5706258947281202
AFG_COG,0.693953884663202,0.9266628149455559,0.7171643158349863,1.0401063158396386,0.47221236131489475,0.4773730395798794,0.1471969549218859,1.0271266105106145
AFG_COL,1.6534205599801506,1.3953198707800896,1.3446830921905997,1.2922533014977329,1.5110795562076642,1.5047628421539696,0.3914663713376123,1.6684014255384056
AFG_COM,,,0.8068098553143598,,0.2563438532852288,0.24906419456341633,0.019812903954372407,0.23911942255273533
AFG_CPV,1.2430826107879962,0.9745936502013604,1.4343286316699726,0.5042939713161885,1.4571124292002475,1.4528744682865915,0.17777774146015624,1.1412517894562384
AFG_CRI,2.0396209827492364,1.7787665528265268,1.6136197106287191,1.733510526399398,2.1384474076688815,2.1378010033359853,0.4791707749834617,1.815133798468493
AFG_CUB,1.9370364954511985,2.2474236086610606,1.9124381755599635,2.3323596173373717,2.091226171537392,2.085912629468607,0.1767009532017665,1.1358172571254945
AFG_CYP,2.661162288143235,2.3805648177049625,1.9722018685462128,2.5214698565809424,2.192414534676298,2.189689377203364,1.6131364898937615,2.744438827025716
AFG_CZE,2.6490935249317014,2.774662796474912,2.420429565943079,2.8366535886535607,1.915833008763288,1.9094921583195208,1.141449393306109,2.472712210488517
AFG_DEU,3.0533970925180878,3.2007146654153975,2.868657263339945,3.18335569393344,2.2328898799318604,2.2312000762972657,1.9140449687007912,2.8803021352943157
AFG_DJI,0.030171908028834737,0.2609567697260473,0.9263372412868571,0.34670210527987955,0.0202376726277822,0.01037767477347562,0.052331909357744344,0.5217151037514227
AFG_DMA,1.9249677322396646,1.7627896077412586,1.643501557121844,1.701992153192136,2.0237672627781214,2.0236465808277524,0.36034719067014714,1.608621569900221
AFG_DNK,3.0835690005469227,3.2699480941182264,2.89853910983307,3.2779108135552257,2.097972062413319,2.085912629468607,2.2236215929878593,2.999861846570684
AFG_DOM,1.7077299944320528,1.6083458052503325,1.7032652501080927,1.3868084211195182,1.4503665383243196,1.4424967935131163,0.3493101110216516,1.5868834405772456
AFG_DZA,1.7560050472781892,1.4432507060358948,1.4642104781630971,1.2922533014977329,1.5110795562076642,1.5047628421539696,0.5334409032063077,1.891217251098909
AFG_ECU,1.804280100124325,1.6988818274001858,1.7630289430943413,1.4813635407413035,1.7067103916095485,1.701938662850008,0.34306473912299074,1.5760143759157577
AFG_EGY,1.4422172037783063,1.150340046139311,1.314801245697475,0.9140328230105915,1.2344980302946533,1.2245656232701267,0.3514636875384312,1.5923179729079897
AFG_ERI,,,0.5378732368762396,,0.0067458908759261416,0.010377674773474732,0.0292348012152831,0.3315064721753831
AFG_ESP,2.715471722595137,2.3912161144284747,2.62960249139495,1.9541391388502303,2.3678076974504023,2.3557321735789736,1.6397331598759894,2.7553078916872047
AFG_EST,2.552543419239429,3.0036656760304226,2.6594843378880744,2.994245454689869,1.5043336653317363,1.4943851673804947,0.9337907776756358,2.31511077289694
AFG_ETH,0.44050985722098934,0.3355158467906325,0.4183458509037419,0.22062861245083232,0.31705687116857195,0.3217079179777447,0.026381312330550077,0.48367337743621563
AFG_FIN,2.938743842008515,2.9237809506040815,3.43641234670931,2.2693228709228483,2.2059063164281523,2.2000670519768386,1.9128066622036428,2.8803021352943157
AFG_FJI,1.858589534576227,2.1994927734052565,1.9722018685462128,2.1747677513010633,1.1265637762798208,1.1207888755353703,0.3427417026454738,1.5705798435850131
AFG_FRA,2.8602968811335443,2.6681498292397907,2.5997206449018258,2.4584331101664185,2.3205864613189124,2.3142214744850707,1.8762497008313095,2.8639985383020843
AFG_FSM,1.1284293602784237,1.102409210883506,1.105628320245604,0.9770695694251151,1.0793425401483312,1.0792781764414685,0.11957733609418753,0.9075668992342465
AFG_GAB,1.5568704542878782,1.5550893216327717,1.643501557121844,1.3237716747049946,0.20912261715373925,0.20755349546951318,0.8435559216225704,2.239027320266525
AFG_GBR,2.9870188948546508,3.0569221596479834,2.7790117238605725,3.025763827897131,2.2059063164281523,2.2000670519768386,1.8845948098338305,2.869433070632828
AFG_GEO,1.870658297787761,2.4497982464077914,1.5538560176424705,3.025763827897131,1.5920302467187892,1.5877842403417746,0.16609458885662676,1.097775530810286
AFG_GHA,0.645678831817066,0.8094985509869224,0.2689366184381201,1.2292165550832093,0.05396712700741646,0.05188837386737832,0.06923748501446425,0.6358402826970467
AFG_GIN,0.28361593547104724,0.4100749238552177,0.507991390383115,0.2836653588653564,0.5599089427019468,0.560394437767685,0.016151823875847016,0.19564316390678282
AFG_GMB,0.12068763211533962,0.06923342870282867,0.23905477194499558,0.06303674641452361,0.013491781751853171,0.020755349546950796,0.019382188651016485,0.23368489022199146
AFG_GNB,,,0.2689366184381201,,0.45872057956304046,0.46699536480640425,0.009475736673830282,0.11955971127636733
AFG_GNQ,0.9413635304996479,0.7722190124546301,0.5079913903831154,0.9455511962178534,0.3642781073000614,0.3735962918451228,0.5980481987096957,1.9781697683908128
