Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG_AGO,0.38016604116332,0.21302593447024276,0.17929107895874663,0.5042939713161884,0.47895825219082167,0.4773730395798802,0.19296045590345234,1.092340998479543
AFG_ALB,1.7560050472781887,1.6296483986973571,0.9861009342731063,1.985657512057492,1.652743264602132,1.6604279637561046,0.4131636547441668,1.5923179729079902
AFG_AND,2.4137526423067888,1.6562766405061375,0.7470461623281107,2.2693228709228483,2.1519391894207356,2.1585563528829357,2.77256824711498,3.0487726375473807
AFG_ARE,2.4499589319413904,1.8160460913588197,1.314801245697475,2.0486942584720156,1.672980937229914,1.6708056385295795,4.334503455322306,3.3368028510768113
AFG_ARG,2.1904805228934108,2.2101440701287682,2.2710203334774572,1.8911023924357069,1.5987761375947156,1.5981619151152497,0.8707448251469129,2.1412057383131335
AFG_ARM,1.7560050472781887,1.9758155422115018,1.0757464737524798,2.5529882297882045,1.3626699569372678,1.35947539532531,0.32949720706727914,1.4347165353164142
AFG_ATG,2.105999180412673,1.810720442997063,1.3745649386837242,1.985657512057492,1.5785384649669343,1.5774065655682996,1.191573886734154,2.380325160865869
AFG_AUS,2.9327094604027484,3.008991324392179,3.1077120352849414,2.8681719618608223,2.246381661683715,2.251955425844217,2.0287767576322246,2.798784150333156
AFG_AUT,2.7275404858066707,2.503054730025352,1.9124381755599638,2.7420984690317747,2.1047179532892453,2.1066679790155574,2.293935866260713,2.8966057322865484
AFG_AZE,1.6896268496147524,1.7361613659324786,0.8665735483006085,2.3008412441301096,1.0456130857686952,1.0481451521210403,0.4956456353368256,1.7227467488458454
AFG_BDI,0.41033794919215394,0.18639769266146233,0.23905477194499525,0.15759186603630893,0.6476055240889985,0.6434158359554908,0.029288640628202578,0.45106618345175153
AFG_BEL,2.836159354710477,2.8492218735394967,3.0778301887918165,2.584506602995466,2.0440049354059027,2.044401930374704,2.2014935942779488,2.8639985383020843
AFG_BEN,0.15689392174994166,0.1597694508526819,0.35858215791749337,0.03151837320726192,0.14840959927039565,0.14528744682865946,0.027027385285584016,0.27172661653719943
