Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Socio-economic sustainability] Research and development expenditure (% of GDP)
AFG_ECU,,2.0077694323820383,2.2411384869843327,1.575918660363089,1.8753576635077256,1.8783591339990926,,,
AFG_EGY,,1.2941325519067246,1.792910789587466,0.724922583767021,1.4233829748206115,1.4321191187396398,,,
AFG_ERI,,,0.2390547719449958,,0.06071301788334371,0.062266048640854166,,,
AFG_ESP,,2.7001037194103272,3.2870031142436877,1.8911023924357069,2.576930314604141,2.584041018595438,,,
AFG_EST,,2.854547521901253,2.569838798408701,2.7736168422390364,1.5920302467187883,1.5981619151152513,,,
AFG_ETH,,,0.5079913903831148,,0.38451577992784314,0.3839739666185995,,,
AFG_FIN,,2.993014379306911,3.5559397326818076,2.1747677513010633,2.408283042705964,2.407620547446352,,,
AFG_FJI,,2.6255446423457416,2.480193258929328,2.489951483373681,1.376161738689122,1.3802307448722615,,,
AFG_FRA,,2.9184553022423256,3.346766807229937,2.237804497715586,2.5364549693485783,2.5425303195015347,,,
AFG_FSM,,,,,1.382907629565049,1.390608419645738,,,
AFG_GAB,,1.7361613659324786,2.2411384869843327,1.1031430622541625,0.7083185419723422,0.7160595593698199,,,
AFG_GBR,,3.2539711490329575,3.1375938817780655,2.994245454689869,2.421774824457818,2.4283758969933036,,,
AFG_GEO,,,1.8825563290668397,,1.7809151912447465,1.7849600610378127,,,
AFG_GHA,,1.145014397777555,0.9263372412868578,1.2292165550832093,0.39800756167969675,0.39435164139207446,,,
AFG_GIN,,0.22900287955551146,0.26893661843811945,0.1575918660363087,0.18888494452595816,0.1867981459225614,,,
AFG_GMB,,0.15444380249092582,0.3287003114243692,0.03151837320726192,0.07420479963519777,0.08302139818780474,,,
AFG_GNB,,,0.26893661843812033,,0.22936028978152012,0.22830884501646476,,,
AFG_GNQ,,,,,0.2563438532852289,0.24906419456341555,,,
AFG_GRC,,2.3539365758961823,2.480193258929328,2.0171758852647543,2.52970907847265,2.5321526447280602,,,
AFG_GRD,,,2.689366184381199,,1.6662350463539863,1.6708056385295795,,,
AFG_GTM,,0.6923342870282889,0.8068098553143599,0.5042939713161885,1.2614815937983617,1.26607632236403,,,
AFG_GUY,,1.8586512782528681,1.792910789587466,1.701992153192136,1.1198178854038938,1.1207888755353703,,,
AFG_HKG,,2.5509855652811573,2.689366184381199,2.1747677513010633,2.678118677743046,2.6878177663301948,,,
AFG_HND,,1.0598040239894577,1.404446785176849,0.6303674641452355,1.632505591974351,1.639672614209153,,,
AFG_HRV,,2.050374619276086,2.031965561532462,1.859584019228445,2.1249556259170266,2.127423328562509,,,
AFG_HTI,,0.7029855837518011,0.8964553947937333,0.44125722490166486,0.323802762044499,0.3217079179777451,,,
AFG_HUN,,2.7693371481131557,2.569838798408701,2.6475433494099896,1.740439845989184,1.7434493619439095,,,
AFG_IDN,,1.3367377388007733,1.6733834036149684,0.8825144498033298,1.2277521394187263,1.2245656232701267,,,
AFG_IND,,0.8574293862427269,1.0757464737524796,0.5673307177307121,0.7622856689797588,0.7679479332371981,,,
AFG_IRL,,2.7906397415601805,2.5399569519155767,2.710580095824513,2.307094679567058,2.31422147448507,,,
AFG_IRN,,1.6136714536120889,1.9722018685462126,1.1346614354614242,1.5785384649669343,1.5774065655682996,,,
AFG_IRQ,,1.0811066174364818,1.2849193992043508,0.7564409569742826,1.5785384649669343,1.5877842403417746,,,
AFG_ISL,,2.93975789568935,3.376648653723061,2.237804497715586,2.6308974416115567,2.6359293924628164,,,
AFG_ISR,,3.083550401456764,2.7192480308743234,3.0888005743116547,2.5364549693485783,2.5425303195015347,,,
AFG_ITA,,2.529682971834133,2.89853910983307,1.9541391388502303,2.576930314604141,2.584041018595438,,,
AFG_JAM,,1.8639769266146242,2.031965561532462,1.5128819139485654,1.915833008763288,1.9198698330929957,,,
AFG_JOR,,2.449798246407792,2.271020333477457,2.3323596173373717,1.8146446456243819,1.8264707601317145,,,
AFG_JPN,,2.929106598965838,2.89853910983307,2.6475433494099896,2.765815259130098,2.7708391645179997,,,
AFG_KAZ,,2.4551238947695473,2.211256640491208,2.395396363751895,1.038867194892769,1.0377674773475654,,,
AFG_KEN,,1.09708356252175,1.1952738597249775,0.8825144498033298,0.03372945437963537,0.03113302432042686,,,
AFG_KGZ,,2.1994927734052565,1.792910789587466,2.30084124413011,1.295211048177997,1.2972093466844568,,,
AFG_KHM,,0.5911469681549237,0.7769280088212356,0.3467021052798793,0.22261439890559287,0.22830884501646476,,,
AFG_KIR,,,1.912438175559964,,0.9646623952575711,0.9755014287067113,,,
AFG_KNA,,,2.5100751054224526,,1.5987761375947156,1.5981619151152513,,,
AFG_KOR,,2.987688730945154,3.0778301887918165,2.584506602995466,2.158685080296662,2.1585563528829357,,,
AFG_KWT,,2.002443784020282,2.599720644901826,1.2607349282904714,2.003529590150339,2.0028912312808007,,,
AFG_LAO,,0.7349394739223369,0.8366917018074842,0.5358123445234502,0.330548652920426,0.3320855927512212,,,
AFG_LBN,,,2.420429565943079,,1.9698001357707038,1.971758206960374,,,
AFG_LBR,,,,0.40973885169440316,0.2630897441611557,0.2594418693368914,,,
AFG_LBY,,2.0716772127231105,3.107712035284941,0.9455511962178534,1.7067103916095487,1.7123163376234827,,,
AFG_LCA,,,2.5399569519155767,,1.8281364273762362,1.8368484349051908,,,
AFG_LIE,,,,2.395396363751895,2.475741951465235,2.4802642708606815,,,
AFG_LKA,,2.407193059513743,2.211256640491208,2.3323596173373717,1.632505591974351,1.639672614209153,,,
AFG_LSO,,1.2728299584597003,1.553856017642471,0.8825144498033298,0.18888494452595816,0.19717582069603745,,,
AFG_LTU,,2.604242048898718,2.330784026463706,2.5529882297882045,1.6999645007336217,1.7019386628500077,,,
AFG_LUX,,2.4870777849400842,2.3009021799705818,2.395396363751895,2.3947912609541095,2.397242872672875,,,
AFG_LVA,,2.3486109275344265,2.181374793998084,2.237804497715586,1.5110795562076635,1.5151405169274448,,,
AFG_MAR,,0.6017982648784357,0.8366917018074842,0.31518373207261785,1.4166370839446845,1.4217414439661649,,,
AFG_MCO,,,,,,,,,
AFG_MDA,,2.1089567512554033,1.8227926360805904,2.1432493780938007,1.3694158478131957,1.3802307448722615,,,
AFG_MDG,,,0.8665735483006087,,0.1956308354018852,0.19717582069603745,,,
AFG_MDV,,0.9479654083925801,1.374564938683724,0.4727755981089268,1.3356863934335603,1.33872004577836,,,
AFG_MEX,,1.7414870142942345,1.8526744825737151,1.4498451675340418,2.0372590445299745,2.044401930374704,,,
AFG_MHL,,,,,,,,,
AFG_MKD,,,2.0020837150393374,,1.9495624631429234,1.9510028574134224,,,
AFG_MLI,,0.35681844023765663,0.38846400441061757,0.2836653588653564,0.7150644328482694,0.7056818845963442,,,
AFG_MLT,,2.31665703736389,2.6296024913949503,1.7965472728139213,2.4622501697133794,2.45950892131373,,,
AFG_MMR,,0.5911469681549237,0.8665735483006087,0.28366535886535593,0.7555397781038318,0.7575702584637224,,,
AFG_MNE,,,,,2.1047179532892453,2.1066679790155574,,,
AFG_MNG,,1.5763919150797963,1.0159827807662312,1.8911023924357069,0.8229986868631025,0.8198363071045764,,,
AFG_MOZ,,0.06923342870282845,0.0896455394793727,0.06303674641452339,0.769031559855686,0.7679479332371983,,,
AFG_MRT,,0.3142132533436077,0.3585821579174935,0.25214698565809424,0.6273678514612173,0.633038161182015,,,
AFG_MUS,,1.773440904464771,2.0020837150393374,1.3552900479122565,1.7471857368651111,1.753827036717386,,,
AFG_MWI,,1.017198837095409,1.7331470966012175,0.28366535886535593,0.7285562146001239,0.7264372341432959,,,
AFG_MYS,,1.9438616520409653,1.8227926360805904,1.859584019228445,1.915833008763288,1.9198698330929957,,,
AFG_NAM,,1.773440904464771,2.211256640491208,1.1661798086686859,0.6071301788334361,0.6122828116350634,,,
AFG_NER,,0.4739827041962905,0.6275187763556125,0.31518373207261763,0.6476055240889986,0.6434158359554905,,,
AFG_NGA,,,0.8068098553143599,,0.7960151233593946,0.7887032827841496,,,
AFG_NIC,,1.1716426395863349,1.3446830921905997,0.8825144498033298,1.4908418835798822,1.4943851673804947,,,
AFG_NLD,,3.3658097646298355,3.675467118654305,2.742098469031775,2.502725514968943,2.501019620407632,,,
AFG_NOR,,3.419066248247397,3.346766807229937,3.120318947518917,2.5364549693485783,2.5425303195015347,,,
AFG_NPL,,0.6390778034107283,1.1653920132318532,0.126073492829047,0.600384287957509,0.6019051368615876,,,
AFG_NRU,,,,,,,,,
AFG_NZL,,3.5575331056530537,3.70534896514743,3.0572822011043925,2.4622501697133794,2.45950892131373,,,
AFG_OMN,,,1.5837378641355953,,1.733693955113257,1.7434493619439095,,,
AFG_PAK,,0.25030547300253536,0.14940923246562265,0.31518373207261785,0.8499822503668109,0.8509693314250039,,,
AFG_PAN,,2.1089567512554033,2.0020837150393374,1.9541391388502303,2.1519391894207347,2.1585563528829357,,,
AFG_PER,,2.1089567512554033,2.271020333477457,1.733510526399398,1.558300792339153,1.556651216021348,,,
AFG_PHL,,1.9119077618704283,1.9423200220530883,1.6704737799848743,1.3424322843094867,1.3490977205518349,,,
AFG_PLW,,,,2.8681719618608223,1.2412439211705806,1.2453209728170784,,,
AFG_PNG,,0.31953890170536403,0.2390547719449958,0.3467021052798793,0.7420479963519776,0.7471925836902473,,,
AFG_POL,,2.8385705768159846,2.599720644901826,2.742098469031775,1.9360706813910684,1.9406251826399474,,,
AFG_PRK,,,,,1.2412439211705806,1.2453209728170784,,,
AFG_PRT,,2.4178443562372554,3.2272394212574387,1.4498451675340418,2.2936028978152034,2.293466124938119,,,
AFG_PRY,,1.5870432118033084,1.7032652501080932,1.3237716747049948,1.619013810222496,1.6189172646622012,,,
AFG_PSE,,,1.6733834036149684,,1.6999645007336217,1.7019386628500077,,,
AFG_QAT,,2.1196080479789154,2.689366184381199,1.3868084211195182,2.3138405704429856,2.31422147448507,,,
AFG_ROU,,2.300680092278622,1.8526744825737151,2.426914736959157,1.6662350463539863,1.6708056385295795,,,
AFG_RUS,,2.5776138070899375,2.181374793998084,2.6475433494099896,1.274973375550216,1.276453997137505,,,
AFG_RWA,,0.28758501153482774,0.5079913903831157,0.031518373207261696,1.8281364273762362,1.8264707601317152,,,
AFG_SAU,,1.8053947946353075,2.061847408025586,1.3868084211195182,1.8416282091280902,1.847226109678666,,,
AFG_SDN,,0.08521037378809693,0.11952738597249812,0.06303674641452339,0.3642781073000614,0.3632186170716478,,,
AFG_SEN,,0.06923342870282867,0.08964553947937359,0.031518373207261696,0.39800756167969675,0.39435164139207446,,,
AFG_SGP,,2.092979806170135,2.1514929475049596,1.7965472728139213,2.489233733217089,2.490641945634157,,,
AFG_SLB,,,0.7769280088212356,,0.7218103237241964,0.7264372341432958,,,
AFG_SLE,,0.2236772311937547,0.3884640044106178,0.031518373207261696,1.8213905365003094,1.8160930853582393,,,
AFG_SLV,,1.3686916289713098,1.8526744825737151,0.7879593301815445,1.463858320076174,1.4632521430600665,,,
AFG_SMR,,,,,,,,,
AFG_SOM,,,,,0.5666548335778738,0.560394437767685,,,
AFG_SRB,,2.471100839854816,2.450311412436204,2.206286124508325,1.9023412270114333,1.9094921583195208,,,
AFG_SSD,,,,,0.6341137423371446,0.6330381611820151,,,
AFG_STP,,0.9639423534778484,1.2849193992043508,0.5673307177307121,0.9579165043816433,0.9651237539332355,,,
AFG_SUR,,,2.031965561532462,,1.4773501018280282,1.4840074926070181,,,
AFG_SVK,,2.7853140931984237,2.271020333477457,2.9312087082753457,1.9563083540188497,1.9613805321868991,,,
AFG_SVN,,2.886501412071789,2.450311412436204,2.9627270814826074,2.205906316428152,2.210444726750314,,,
AFG_SWE,,3.360484116268079,3.496176039695559,2.8681719618608223,2.6376433324874844,2.6463070672362914,,,
AFG_SWZ,,1.1396887494157988,1.4940923246562217,0.724922583767021,0.14840959927039488,0.1452874468286589,,,
AFG_SYC,,,2.181374793998084,,1.8146446456243819,1.8160930853582393,,,
AFG_SYR,,1.2355504199274083,1.553856017642471,0.8194777033888062,1.9360706813910684,1.9406251826399474,,,
AFG_TCD,,,0.26893661843811945,,0.6273678514612178,0.6226604864085392,,,
AFG_TGO,,0.9213371665837995,1.2251557062181018,0.5358123445234502,0.08769658138705205,0.0933990729612808,,,
AFG_THA,,1.3633659806095535,1.553856017642471,1.0401063158396386,1.733693955113257,1.7330716871704344,,,
AFG_TJK,,2.3645878726196945,1.6435015571218439,2.742098469031775,1.0456130857686952,1.0481451521210412,,,
AFG_TKM,,,,,0.9781541770094245,0.985879103480187,,,
AFG_TLS,,,,,0.14840959927039488,0.15566512160213475,,,
AFG_TON,,2.636195939069254,2.7192480308743234,2.2693228709228483,1.740439845989184,1.7434493619439095,,,
AFG_TTO,,2.2048184217670124,2.0020837150393374,2.1432493780938007,1.5380631197113726,1.546273541247873,,,
AFG_TUN,,1.491181541291699,2.1514929475049596,0.7564409569742826,1.9023412270114333,1.9094921583195208,,,
AFG_TUR,,1.3047838486302368,1.5239741711493462,0.9770695694251151,1.4571124292002469,1.4632521430600665,,,
AFG_TUV,,,,,0.9916459587612787,0.9962567782536629,,,
AFG_TZA,,0.5112622427285825,0.2390547719449958,0.6934042105597589,0.404753452555624,0.4047293161655501,,,
AFG_UGA,,0.5858213197931674,0.5976369298624888,0.5042939713161885,0.9444247226297897,0.944368404386285,,,
AFG_UKR,,2.6308702907074983,2.330784026463706,2.6160249762027274,1.463858320076174,1.4632521430600665,,,
AFG_URY,,2.263400553746329,2.569838798408701,1.7650288996066597,2.1114638441651734,2.1170456537890336,,,
AFG_USA,,3.589486995823591,3.346766807229937,3.403984306384272,2.3543159156985474,2.3557321735789736,,,
AFG_UZB,,,1.8227926360805904,,1.3424322843094867,1.3490977205518349,,,
AFG_VCT,,,2.3606658729568304,,1.7741693003688195,1.7745823862643362,,,
AFG_VEN,,1.5657406183562843,1.792910789587466,1.1976981818759476,1.8281364273762362,1.8368484349051908,,,
AFG_VNM,,1.262178661736189,1.4940923246562217,0.9140328230105915,1.9428165722669963,1.9406251826399474,,,
AFG_VUT,,,,,1.2682274846742896,1.276453997137505,,,
AFG_WSM,,2.2314466635757926,2.181374793998084,2.0171758852647543,1.4840959927039552,1.4840074926070181,,,
AFG_YEM,,0.25030547300253536,0.8964553947937333,0.34670210527987977,0.6206219605852903,0.6226604864085393,,,
AFG_ZAF,,2.391216114428475,2.5100751054224526,2.0171758852647543,0.7218103237241964,0.7264372341432958,,,
AFG_ZMB,,1.3686916289713098,1.2849193992043508,1.2922533014977329,1.072596649272404,1.0689005016679916,,,
AFG_ZWE,,1.4539020027594067,1.553856017642471,1.1976981818759476,0.4384829069352596,0.43586234048597805,,,
AGO_ALB,,,1.8825563290668395,,2.9884296580356917,2.9887703347609884,0.13879800650644547,0.6358402826970471,
AGO_AND,,,2.0319655615324614,,3.5213550372339304,3.518031748208246,1.9212056106190838,2.331414369889173,
AGO_ARE,,,2.211256640491208,,3.06263445767089,3.061414058175318,5.323533470653339,2.8911711999558043,
AGO_ARG,,,2.838775416846821,,3.035650894167181,3.0302810338548913,0.6466113491630757,1.5271035849390628,
AGO_ARM,,,1.7929107895874659,,2.6646268959911925,2.6670624167832435,0.00996029139010568,0.06521438796892798,
AGO_ATG,,,,,3.0019214397875467,3.0095256843079397,0.7632275175466913,1.641228763884686,
AGO_AUS,,,4.601804359941161,,3.609051618620983,3.6114308211695274,1.5091187441333067,2.146640270643877,
AGO_AUT,,,3.2571212677505628,,3.460642019350587,3.466143374340868,1.7392822343641265,2.2553309172587572,
AGO_AZE,,,1.7331470966012172,,2.2666193343114953,2.2727107753911677,0.061807646031574626,0.34237553683687183,
AGO_BDI,,,0.1792910789587463,,0.6003842879575092,0.6019051368615882,0.07822866697201902,0.8749597052497828,
AGO_BEL,,,4.063931123064923,,3.460642019350587,3.466143374340868,1.7034251853597464,2.2390273202665254,
AGO_BEN,,,0.5976369298624884,,1.1872767941631646,1.1934325989497006,0.03849518023743537,0.3206374075138956,
AGO_BFA,,,0.2689366184381199,,0.6071301788334365,0.612282811635064,0.06697622967184569,0.6793165413429993,
AGO_BGD,,,0.836691701807484,,1.963054244894777,1.9613805321868987,0.03779526786948206,0.3152028751831517,
AGO_BGR,,,2.5698387984087008,,2.8265282770134426,2.8227275383853785,0.3248131781432836,1.081471933818055,
AGO_BHR,,,2.868657263339945,,3.103109802926452,3.1029247572692196,2.188625974590191,2.4346704841733087,
AGO_BHS,,,2.330784026463706,,2.8804954040208592,2.8849935870262318,1.7277067605864365,2.249896384928013,
AGO_BIH,,,,,2.968191985407911,2.9680149852140367,0.06143077014113818,0.34237553683687183,
AGO_BLR,,,2.6296024913949503,,2.50947140584487,2.5113972951811085,0.1855844563334823,0.7717035909656471,
AGO_BLZ,,,2.211256640491208,,2.6376433324874835,2.6359293924628155,0.1934450106197278,0.793441720288623,
AGO_BOL,,,2.480193258929328,,1.5245713379595176,1.5255181917009208,0.1032101545666625,0.5108460390899358,
AGO_BRA,,,2.838775416846821,,2.529709078472651,2.532152644728059,0.4813243515002413,1.3260258887015348,
AGO_BRB,,,2.868657263339945,,3.0019214397875467,3.0095256843079397,0.5875495131903952,1.4618891969701342,
AGO_BRN,,,2.6594843378880744,,3.17731460256165,3.1755684806835496,4.55799085835111,2.8911711999558043,
AGO_BTN,,,0.7769280088212351,,1.4233829748206126,1.4217414439661642,0.02223567753574951,0.1412978405993438,
AGO_BWA,,,2.0319655615324614,,1.045613085768696,1.0481451521210408,0.3522174393193041,1.1303827247947502,
AGO_CAF,,,0.20917292545187083,,0.20237672627781222,0.2075534954695133,0.07569821456480297,0.8260489142730871,
AGO_CAN,,,3.854758197613051,,3.588813945993201,3.5906754716225757,1.569580404841894,2.173812932297597,
AGO_CHE,,,3.1375938817780655,,3.6427810730006183,3.642563845489954,2.432410836289642,2.5161884691344683,
AGO_CHL,,,2.5698387984087008,,3.318978310956118,3.320855927512209,0.5536306830511164,1.4184129383241828,
AGO_CHN,,,1.5538560176424703,,2.772561150006025,2.770839164518,0.02912712238944415,0.17933956691455188,
AGO_CIV,,,0.7171643158349865,,0.5194335974463844,0.5188837386737832,0.02573523937551625,0.1576014375915764,
AGO_CMR,,,0.9861009342731062,,0.6206219605852905,0.6226604864085397,0.004414831859398172,0.02717266165372001,
AGO_COD,,,0.8068098553143597,,0.5531630518260198,0.5500167629942094,0.0802207252500402,0.9184359638957353,
AGO_COG,,,1.8825563290668395,,0.9309329408779357,0.9339907296128092,0.09034253487890431,0.46193524811323916,
AGO_COL,,,1.942320022053088,,2.698356350370828,2.708573115877145,0.3292818494156013,1.0869064661487984,
AGO_COM,,,1.2251557062181015,,1.5852843558428613,1.587784240341775,0.044794391549015766,0.38585179548282333,
AGO_CPV,,,,,2.435266606209672,2.438753571766779,0.04915538399549446,0.28259568119868783,
AGO_CRI,,,2.1216111010118346,,3.4269125649709515,3.435010350020441,0.35334806699061333,1.1303827247947502,
AGO_CUB,,,2.330784026463706,,3.318978310956118,3.320855927512209,0.07192945566043873,0.3858517954828238,
AGO_CYP,,,2.5698387984087008,,3.5011173646061495,3.5076540734347708,1.2696948748803343,2.016211494706022,
AGO_CZE,,,2.719248030874323,,3.109855693802379,3.1133024320426963,0.9483274191638982,1.798830201476262,
AGO_DEU,,,3.526057886188683,,3.4404043467228056,3.4453880247939175,1.7008947329525301,2.2390273202665254,
AGO_DJI,,,0.3585821579174935,,1.382907629565049,1.380230744872262,0.015290393269135172,0.11412517894562368,
AGO_DMA,,,2.330784026463706,,3.379691328839462,3.383121976153063,0.2498687153593534,0.929305028557223,
AGO_DNK,,,3.406530500216185,,3.332470092707973,3.3312336022856845,1.908176472692567,2.325979837558429,
AGO_DOM,,,2.3905477194499545,,2.7118481321226824,2.708573115877145,0.22892518373367182,0.8803942375805269,
AGO_DZA,,,1.7929107895874659,,2.5701844237282137,2.5736633438219623,0.3656772925491766,1.1521208541177268,
AGO_ECU,,,2.420429565943079,,2.8939871857727133,2.8953712617997067,0.27958807129091195,0.989084884195407,
AGO_EGY,,,1.9722018685462124,,2.4420124970855994,2.449131246540254,0.23264010322511658,0.885828769911271,
AGO_ERI,,,0.059763692986249506,,0.957916504381644,0.95474607915976,0.02788881589229586,0.21738129322975963,
AGO_ESP,,,3.466294193202434,,3.5955598368691284,3.6010531463960525,1.2516586715523053,2.005342430044534,
AGO_EST,,,2.7491298773674475,,2.6106597689837763,2.615174042915865,0.580281192446264,1.4510201323086462,
AGO_ETH,,,0.3287003114243685,,0.6341137423371446,0.6330381611820146,,,
AGO_FIN,,,3.735230811640554,,3.4269125649709515,3.424632675246966,1.3787735254552214,2.0759913503442053,
AGO_FJI,,,2.6594843378880744,,2.3947912609541095,2.3972428726728756,0.22537178248098538,0.869525172919039,
AGO_FRA,,,3.526057886188683,,3.5550844916135658,3.5595424473021486,1.5793791779932413,2.179247464628342,
AGO_FSM,,,,,2.401537151830037,2.4076205474463523,0.050609048144320656,0.2880302135294318,
AGO_GAB,,,2.420429565943079,,1.7269480642373298,1.7330716871704341,0.927222369299458,1.7825266044840293,
AGO_GBR,,,3.316884960736812,,3.4404043467228056,3.4453880247939175,1.4528565576324395,2.119467608990157,
AGO_GEO,,,2.061847408025586,,2.7995447135097344,2.801972188838427,0.01868227628306307,0.11955971127636789,
AGO_GHA,,,1.105628320245604,,1.4166370839446845,1.4113637691926886,0.007429838982889625,0.05434532330744002,
AGO_GIN,,,0.08964553947937315,,0.8297445777390295,0.8302139818780527,0.055508434719994226,0.5162805714206793,
AGO_GMB,,,0.5079913903831155,,1.0928343219001855,1.1000335259884189,0.04151018736092682,0.3532446014983597,
AGO_GNB,,,0.44822769739686663,,0.7892692324834676,0.7887032827841494,0.04549430391696907,0.3967208601443113,
AGO_GNQ,,,,,0.7622856689797588,0.7679479332371986,0.010983240235575953,0.07064892029967218,
AGO_GRC,,,2.6594843378880744,,3.548338600737638,3.549164772528674,1.0761421854347675,1.8912172510989094,
AGO_GRD,,,2.868657263339945,,2.684864568618974,2.687817766330194,0.2621441015049972,0.956477690210943,
AGO_GTM,,,0.9861009342731062,,2.2801111160633494,2.283088450164644,0.1795544420864994,0.7553999939734151,
