Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG_AGO,0.32585660671141636,0.20237463774673103,0.20917292545187105,0.567330717730712,0.5329253791982381,0.5292614134472585,0.14735847316064432,0.9945194165261504
AFG_ALB,1.7741081920954893,1.624322750335601,0.9562190877799815,2.0486942584720156,1.6932186098576945,1.6915609880765317,0.38985118895002757,1.6194906345617102
AFG_AND,2.4861652215759924,1.7148587724854536,0.8366917018074838,2.3323596173373717,2.1991604255522246,2.200067051976838,2.8372832214442063,3.146594219500772
AFG_ARE,2.492199603181759,1.8266973880823318,1.3446830921905994,2.0802126316792777,1.7134562824854758,1.712316337623482,4.796337939345691,3.4183208360379718
AFG_ARG,2.2327211941337795,2.2793774988315976,2.3606658729568304,1.9856575120574922,1.639251482850278,1.6396726142091536,0.8026918072166774,2.1520748029746213
AFG_ARM,1.7439362840666544,1.949187300402721,0.9861009342731059,2.584506602995466,1.4098911930687574,1.4113637691926888,0.2824953995885644,1.40210934133195
AFG_ATG,2.1422054700472746,1.8693025749763805,1.4642104781630971,2.0486942584720156,1.6190138102224974,1.6189172646622019,1.0967088411700128,2.3966287578581014
AFG_AUS,2.9809845132488837,3.040945214562715,3.1674757282711896,2.899690335068084,2.2868570069392766,2.2934661249381194,1.9852745119932769,2.85856400597134
AFG_AUT,2.679265432960535,2.31665703736389,2.031965561532461,2.3323596173373717,2.145193298544809,2.14817867810946,2.230674556080313,2.9563855879247325
AFG_AZE,1.731867520855121,1.8959308167851607,0.9562190877799815,2.5214698565809424,1.052358976644623,1.058522826894516,0.4184937566231963,1.6738359578691502
AFG_BDI,0.4043035675863875,0.23432852791726688,0.35858215791749326,0.09455511962178531,0.6273678514612172,0.6226604864085393,0.023366305207058735,0.3804172631520799
AFG_BEL,2.8904687891623784,2.902478357157058,3.1375938817780646,2.6475433494099896,2.0844802806614644,2.0859126294686066,2.1494308819848023,2.9237783939402684
AFG_BEN,0.18103144817300887,0.165095099214438,0.3287003114243686,0.031518373207261696,0.13491781751854048,0.13490977205518406,0.03095766242870679,0.3315064721753842
AFG_BFA,0.5068880548844259,0.7615677157311178,1.0458646272593553,0.4412572249016653,0.5261794883223111,0.5188837386737827,0.00764519663456753,0.09782158195339186
AFG_BGD,0.5793006341536292,0.3568184402376565,0.029881846493124198,0.5988490909379737,0.9646623952575711,0.965123753933236,0.05287030348693922,0.49997697442844724
AFG_BGR,2.0456553643550026,2.114282399617159,1.5239741711493457,2.4269147369591573,1.4233829748206115,1.4321191187396405,0.6406351743290123,1.9836043007215574
AFG_BHR,2.2689274837683806,1.6829048823149177,1.3745649386837238,1.7965472728139216,1.6999645007336224,1.7019386628500068,2.218399169934669,2.9509510555939884
AFG_BHS,2.2387555757395456,2.066351564361355,1.2251557062181015,2.584506602995466,1.544809010587299,1.546273541247872,1.2307151399266236,2.4835812751500046
AFG_BIH,1.7439362840666544,1.5071584863769674,1.3446830921905994,1.4813635407413037,1.6864727189817674,1.6915609880765317,0.42285474906967496,1.679270490199894
AFG_BLR,1.9551396402684986,2.242097960299305,1.9423200220530878,2.30084124413011,0.9916459587612801,0.9962567782536628,0.6087084024677547,1.94556257440635
AFG_BLZ,1.7077299944320525,2.007769432382038,1.314801245697475,2.3953963637518956,1.045613085768696,1.048145152121041,0.32519005403372003,1.4944963909545976
AFG_BOL,1.2853232820283647,1.6562766405061375,1.7032652501080923,1.4498451675340418,0.5194335974463848,0.5188837386737818,0.1891916969990881,1.1412517894562382
AFG_BRA,1.7197987576435871,1.411296815865358,1.5239741711493457,1.1661798086686859,1.376161738689122,1.3802307448722622,0.6023553517432549,1.9401280420756055
AFG_BRB,2.1422054700472746,2.1355849930641835,1.9722018685462124,2.0486942584720156,1.5785384649669343,1.5774065655682987,0.7637120722629667,2.1140330766594135
AFG_BRN,2.5525434192394285,1.9119077618704283,1.7630289430943415,1.8280656460211833,1.8011528638725285,1.8057154105847633,4.560952026061681,3.4183208360379718
AFG_BTN,0.627575686999765,0.12248991232038975,0.38846400441061724,0.12607349282904723,0.6678431967167797,0.6745488602759167,0.19021464584455838,1.146686321786983
AFG_BWA,1.1706700315187923,1.549763673271016,1.1056283202456036,1.7965472728139216,0.5666548335778735,0.5603944377676852,0.5521770189022902,1.8749136541066775
AFG_CAF,0.5551631077305614,0.22367723119375493,0.6574006228487372,0.18911023924357062,1.470604210952101,1.4632521430600671,0.01852075804430464,0.2825956811986876
AFG_CAN,2.884434407556612,2.801291038283692,2.2112566404912077,3.025763827897131,2.2126522073040795,2.2104447267503144,2.1207883143116333,2.91290932927878
AFG_CHE,2.9870188948546508,2.7160806644955953,2.061847408025586,3.025763827897131,2.3138405704429847,2.314221474485071,3.0803681707757047,3.2118086074697003
AFG_CHL,2.2387555757395456,2.1036311028936474,1.8227926360805902,2.143249378093801,1.9495624631429225,1.9510028574134233,0.7806176479196865,2.1303366736516454
AFG_CHN,1.4723891118071404,1.208922178118628,0.9263372412868572,1.3237716747049948,1.571792574091007,1.5774065655682987,0.2816878083947721,1.3966748090012062
AFG_CIV,0.006034381605766637,0.10651296723512105,0.17929107895874674,0.34670210527987955,1.1333096671557472,1.131166550308846,0.07532133867436663,0.6467093473585351
AFG_CMR,0.33189098831718344,0.4367031656639978,0.0,0.7879593301815445,0.5868925062056548,0.5811497873146368,0.08851199483964167,0.7227927999889511
AFG_COD,0.2715471722595135,0.20237463774673103,0.23905477194499558,0.567330717730712,0.4924500339426757,0.48775071435335604,0.03111918066746533,0.5597568300666311
AFG_COG,0.5189568180959594,0.7668933640928737,0.4183458509037421,1.008587942632377,0.33729454379635293,0.3320855927512213,0.07747491519114624,0.6630129443507671
AFG_COL,1.6534205599801497,1.4325994093123824,1.4642104781630971,1.2607349282904712,1.3896535204409761,1.3906084196457373,0.44584417838629725,1.717312216515102
AFG_COM,0.26551279065374667,0.34084149515238815,0.4781095438899907,0.18911023924357062,0.13491781751854148,0.13490977205518306,0.01625950270168597,0.19020863157603984
AFG_CPV,1.182738794730326,0.8680806829662393,1.135510166738728,0.567330717730712,1.3221946116817054,1.3179646962314073,0.2080354915209096,1.201031645094423
AFG_CRI,1.9128989690281304,1.5710662667180402,1.314801245697475,1.6389554067776126,1.9832919175225578,1.98213588173385,0.5467930776103411,1.8640445894451902
AFG_CUB,2.0275522195377023,2.4284956529607675,2.2411384869843323,2.3323596173373717,1.9832919175225578,1.98213588173385,0.24749978119089588,1.3097222917093023
AFG_CYP,2.5344402744221286,2.2154697184905245,1.5239741711493457,2.584506602995466,2.0372590445299754,2.044401930374703,1.7301295341678133,2.7498733593564606
AFG_CZE,2.5706465640567293,2.646847235792766,1.9722018685462124,2.9627270814826074,1.8078987547484549,1.8160930853582384,1.3249341125357312,2.543361130788189
AFG_DEU,2.9809845132488837,3.1368068850743245,2.4503114124362035,3.4355026795915347,2.104717953289246,2.106667979015558,2.0814317034674863,2.8966057322865484
AFG_DJI,0.006034381605766859,0.378121033684681,1.165392013231853,0.34670210527987955,0.07420479963519777,0.07264372341433001,0.0676223026268794,0.6032330887125834
AFG_DMA,1.7741081920954893,1.5124841347387235,1.2251557062181015,1.6074370335703507,1.8551199908799445,1.8576037844521416,0.4018035386181544,1.6412287638846856
AFG_DNK,2.944778223614282,3.014316972753935,2.4801932589293276,3.18335569393344,1.976546026646632,1.98213588173385,2.4522775796569336,3.0270345082244043
AFG_DOM,1.5991111255282475,1.4166224642271141,1.2849193992043502,1.3868084211195182,1.3221946116817054,1.3283423710048838,0.403741757483256,1.6466632962154302
AFG_DZA,1.6956612312205186,1.3473890355242857,1.165392013231853,1.3552900479122565,1.4638583200761746,1.4632521430600671,0.5661752662613575,1.89121725109891
AFG_ECU,1.6835924680089847,1.4698789478446748,1.3446830921905994,1.4498451675340418,1.5785384649669343,1.5774065655682987,0.39485825435154015,1.6303596992231975
AFG_EGY,1.3577358612975685,1.0331757821806775,0.9861009342731059,0.9770695694251151,1.0860884310242584,1.0896558512149428,0.39157405016345126,1.6249251668924543
AFG_ERI,0.04827505284613598,0.2769337148113158,0.9263372412868576,0.31518373207261785,0.03372945437963537,0.04151069909390248,0.021212728690279126,0.23911942255273533
AFG_ESP,2.6008184720855643,2.2367723119375493,2.2411384869843323,1.9856575120574922,2.253127552559641,2.251955425844216,1.7197385274743517,2.744438827025716
AFG_EST,2.504268366393293,2.8119423350072044,2.3009021799705813,2.994245454689869,1.4503665383243205,1.4528744682865906,1.2321688040754497,2.4835812751500046
AFG_ETH,0.3318909883171832,0.31953890170536425,0.3884640044106178,0.22062861245083254,0.18888494452595828,0.1867981459225624,0.020351298083567282,0.3206374075138956
AFG_FIN,2.9085719339796805,2.950409192412862,2.62960249139495,2.9312087082753457,2.0844802806614644,2.0859126294686066,2.1409780941564422,2.9237783939402684
AFG_FJI,1.6956612312205186,2.0237463774673063,1.7331470966012166,2.0802126316792777,0.9781541770094253,0.9858791034801861,0.32766666702801656,1.4999309232853422
AFG_FRA,2.757712393835506,2.535008620195889,2.3009021799705813,2.4899514833736807,2.2059063164281523,2.2104447267503144,1.9766063665132392,2.85856400597134
AFG_FSM,1.0258448729803855,1.017198837095409,0.7769280088212351,1.134661435461424,0.9309329408779358,0.9339907296128079,0.11893126313915359,0.8749597052497831
AFG_GAB,1.3879077693264035,1.3633659806095533,1.1952738597249772,1.3552900479122565,0.12817192664261445,0.13490977205518306,0.7165487465454933,2.0705568180134613
AFG_GBR,2.8482281179220106,2.8492218735394976,2.3009021799705813,3.057282201104393,2.091226171537392,2.0962903042420815,1.986512818490425,2.8639985383020843
AFG_GEO,1.816348863335858,2.2793774988315976,1.2251557062181015,2.9627270814826074,1.4098911930687574,1.4113637691926888,0.23619350447780296,1.2825496300555823
AFG_GHA,0.6155069237882309,0.7722190124546298,0.20917292545187083,1.1976981818759476,0.00674589087592703,0.01037767477347562,0.07812098814618007,0.6630129443507671
AFG_GIN,0.223272119413378,0.31421325334360817,0.23905477194499558,0.34670210527987977,0.5329253791982381,0.5292614134472585,0.011252437300173557,0.13586330826859983
AFG_GMB,0.0241375264230681,0.05325648361756086,0.0,0.06303674641452384,0.08769658138705194,0.08302139818780552,0.01485967796577925,0.17390503458380757
AFG_GNB,0.07844696087497116,0.005325648361756086,0.1792910789587464,0.12607349282904723,0.5666548335778735,0.5603944377676852,0.008452787828359898,0.10325611428413595
AFG_GNQ,0.971535438528482,0.5698443747078993,0.1792910789587464,0.8509960765960681,0.47221236131489464,0.4773730395798804,1.3677364458067256,2.5650992601111646
AFG_GRC,2.618921616902865,2.401867411151987,2.2710203334774564,2.2693228709228483,2.1384474076688815,2.14817867810946,1.582232666877974,2.679224439056789
AFG_GRD,1.8827270609992954,1.933210355317453,2.061847408025586,1.6389554067776126,1.301956939053925,1.3075870214579324,0.5247189183133502,1.8368719277914702
AFG_GTM,0.977569820134249,0.4207262205787293,0.507991390383115,0.31518373207261785,1.1400555580316742,1.141544225082321,0.27716529770953485,1.3858057443397183
AFG_GUY,1.1887731763360931,1.2834812551832122,0.7171643158349864,1.6389554067776126,0.6745890875927076,0.6745488602759167,0.19554474772358788,1.1629899187792143
AFG_HKG,2.8120218282874085,2.433821301322523,1.9423200220530878,2.616024976202728,2.3880453700781827,2.397242872672876,2.337168914835064,2.9889927819091957
AFG_HND,1.0198104913746178,0.7509164190076058,0.7470461623281107,0.6618858373524973,1.3087028299298513,1.3075870214579324,0.1343293352341277,0.940174093218711
AFG_HRV,2.2689274837683806,2.14091064142594,1.7630289430943415,2.2693228709228483,1.7202021733614028,1.7226940123969583,1.0150344517711463,2.336848902219917
AFG_HTI,0.24740964583644542,0.2875850115348275,0.0,0.5358123445234503,0.04722123613148954,0.0518883738673781,0.02158960458071535,0.24455395488348008
AFG_HUN,2.3775463526721863,2.5083803783871086,2.061847408025586,2.6475433494099896,1.4840959927039559,1.4840074926070188,1.1237362264555968,2.4129323548503328
AFG_IDN,1.3517014796918008,1.294132551906725,0.7769280088212351,1.6389554067776126,0.8567281412427387,0.8613470061984796,0.30381580710468237,1.4510201323086462
AFG_IND,0.7724008455381725,0.62310085832546,0.4482276973968664,0.6934042105597592,0.6071301788334369,0.6122828116350633,0.11984653315878491,0.8749597052497831
AFG_IRL,2.926675078796981,2.977037434221643,2.749129877367448,2.8681719618608223,2.0777343897855376,2.0859126294686066,2.211184688603457,2.945516523263244
AFG_IRN,1.8947958242108287,1.6456253437826254,1.0159827807662307,2.017175885264754,1.3626699569372684,1.3698530700987857,0.8102831644383255,2.1629438676361095
AFG_IRQ,1.3215295716629667,0.8467780895192148,0.5378732368762394,1.008587942632377,0.9444247226297899,0.9443684043862844,0.5621373102923958,1.8857827187681655
AFG_ISL,2.860296881133544,2.737383257942619,2.9583028028193192,2.3638779905446334,2.2936028978152043,2.2934661249381194,1.9725145711313576,2.85856400597134
AFG_ISR,2.745643630623972,2.737383257942619,2.181374793998083,2.9627270814826074,2.219398098180006,2.2208224015237894,1.420714428119504,2.597706454095629
AFG_ITA,2.685299814566302,2.3060057406403778,2.3009021799705813,2.0802126316792777,2.2868570069392766,2.2934661249381194,2.0041183065150983,2.8694330706328284
AFG_JAM,1.7077299944320525,1.6030201568885767,1.2251557062181015,1.7650288996066599,1.5178254470835912,1.5151405169274454,0.3755837445263628,1.5977525052387342
AFG_JOR,1.9008302058165958,2.0237463774673063,1.5538560176424703,2.2378044977155866,1.4166370839446851,1.421741443966164,0.44255997419820836,1.7118776841843575
AFG_JPN,2.7758155386528065,2.4551238947695477,1.9124381755599638,2.6790617226172513,2.421774824457818,2.4179982222198273,1.93531153680399,2.842260408979109
AFG_KAZ,2.0335866011434693,2.5083803783871086,1.8526744825737145,2.8366535886535607,0.6678431967167797,0.6745488602759167,0.8116291497613128,2.1629438676361095
AFG_KEN,0.5310255813074933,0.8094985509869226,0.507991390383115,1.008587942632377,0.19563083540188508,0.1867981459225624,0.06083853659902372,0.5543222977358873
AFG_KGZ,1.231013847576462,1.9651642454879892,1.2849193992043502,2.3638779905446334,0.8432363594908837,0.8405916566515279,0.06326131018040082,0.5706258947281194
AFG_KHM,0.5129224364901925,0.4526801107492656,0.5976369298624885,0.28366535886535593,0.49919592481860287,0.49812838912683105,0.04813243515002408,0.4673697804439836
AFG_KIR,0.983604201740016,1.336737738800773,1.0159827807662307,1.4813635407413037,0.6071301788334369,0.6122828116350633,0.07655964517151481,0.6575784120200238
