Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG_AGO,,,0.02988184649312542,,1.025375413140915,1.017012127800613,,
AFG_ALB,,1.9917924872967698,1.8526744825737143,1.8911023924357069,2.017021371902194,2.023646580827753,,
AFG_AND,,,2.0618474080255855,,2.5566926419763596,2.563285669048487,,
AFG_ARE,,1.9491873004027211,2.1514929475049587,1.575918660363089,2.084480280661465,2.0962903042420824,,
AFG_ARG,,2.5083803783871086,2.749129877367447,2.017175885264754,2.07098849890961,2.075534954695131,,
AFG_ARM,,2.49240343330184,1.9423200220530878,2.7105800958245134,1.659489155478059,1.6604279637561048,,
AFG_ATG,,,,,2.0372590445299745,2.044401930374704,,
AFG_AUS,,3.7652333917615404,4.004167430078674,3.1518373207261785,2.6443892233634116,2.6463070672362914,,
AFG_AUT,,2.8598731702630085,3.2571212677505628,2.206286124508325,2.489233733217089,2.5010196204076323,,
AFG_AZE,,,1.8526744825737143,,1.2884651573020707,1.297209346684457,,
AFG_BDI,,0.06923342870282889,0.20917292545187038,0.06303674641452361,0.4452287978111873,0.43586234048597694,,
AFG_BEL,,3.3178789293740305,3.8846400441061752,2.4899514833736807,2.502725514968943,2.5113972951811085,,
AFG_BEN,,0.3195389017053636,0.5677550833693639,0.06303674641452361,0.26983563503708297,0.2801972188838433,,
AFG_BFA,,,0.2988184649312444,,0.33054865292042623,0.3217079179777447,,
AFG_BGD,,0.6177752099637037,0.7470461623281106,0.4412572249016651,0.8904575956223733,0.8924800305189067,,
AFG_BGR,,2.4870777849400842,2.36066587295683,2.3323596173373717,1.909087117887361,1.9198698330929962,,
AFG_BHR,,2.348610927534426,2.8985391098330693,1.607437033570351,2.1451932985448083,2.1481786781094607,,
AFG_BHS,,,2.36066587295683,,1.9360706813910684,1.9406251826399479,,
AFG_BIH,,,,,1.9225788996392144,1.9302475078664714,,
AFG_BLR,,,2.5399569519155762,,1.6797268281058404,1.6811833133030565,,
AFG_BLZ,,2.348610927534426,2.1813747939980828,2.2378044977155866,1.8011528638725278,1.8057154105847646,,
AFG_BOL,,2.114282399617159,2.4204295659430786,1.6389554067776126,0.4924500339426756,0.49812838912683133,,
AFG_BRA,,1.8266973880823316,2.719248030874323,0.8509960765960681,1.5110795562076635,1.515140516927445,,
AFG_BRB,,2.5829394554516933,2.8088935703536966,2.1117310048865394,2.0440049354059022,2.0547796051481795,,
