Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG_AGO,,,0.08964553947937182,,0.9646623952575717,0.9547460791597602,,
AFG_ALB,,2.199492773405256,2.2411384869843314,1.9541391388502305,2.124955625917027,2.127423328562509,,
AFG_AND,,,2.271020333477456,,2.651135114239338,2.6566847420097686,,
AFG_ARE,,1.9385360036792092,2.3009021799705804,1.449845167534042,2.1586850802966624,2.1585563528829357,,
AFG_ARG,,2.6042420488987177,2.988184649312442,2.0171758852647543,2.1451932985448083,2.1481786781094607,,
AFG_ARM,,2.61489334562223,2.211256640491207,2.710580095824513,1.7269480642373294,1.7330716871704344,,
AFG_ATG,,,,,2.124955625917027,2.127423328562509,,
AFG_AUS,,3.882397655720175,4.213340355530544,3.214874067140702,2.7185940229986088,2.718950790650622,,
AFG_AUT,,2.91312965388057,3.3467668072299355,2.237804497715586,2.570184423728213,2.573663343821962,,
AFG_AZE,,,2.211256640491207,,1.3896535204409757,1.3906084196457382,,
AFG_BDI,,0.1437925057674141,0.35858215791749215,0.03151837320726192,0.3710239981759882,0.36321861707164826,,
AFG_BEL,,3.1953890170536416,3.6455852721611794,2.489951483373681,2.5904220963559945,2.5944186933689135,,
AFG_BEN,,0.37279538532292467,0.6872824693418611,0.06303674641452361,0.3575322164241348,0.3632186170716478,,
AFG_BFA,,,0.1494092324656231,,0.20237672627781222,0.19717582069603679,,
AFG_BGD,,0.6550547484959965,0.8366917018074829,0.44125722490166486,0.8702199229945916,0.8717246809719555,,
AFG_BGR,,2.609567697260474,2.629602491394949,2.3323596173373717,2.0507508262818286,2.054779605148179,,
AFG_BHR,,2.3486109275344265,3.018066495805567,1.5444002871558273,2.226143989055933,2.2312000762972657,,
AFG_BHS,,,2.629602491394949,,2.0440049354059022,2.044401930374704,,
AFG_BIH,,,,,1.9967836992744126,2.0028912312808007,,
AFG_BLR,,,2.779011723860571,,1.9090871178873605,1.9094921583195208,,
