Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG_AGO,0.26551279065374667,0.18107204429970647,0.32870031142436895,0.5988490909379741,0.647605524088998,0.64341583595549,0.1176929566420053,0.9184359638957346
AFG_ALB,1.786176955307024,1.618997101973845,0.8964553947937329,2.0802126316792777,1.7809151912447465,1.7745823862643368,0.3420956296904399,1.5977525052387331
AFG_AND,2.5827153272682635,1.8479999815293562,0.8665735483006086,2.521469856580943,2.2936028978152034,2.2934661249381194,2.6868020623342326,3.179201413485236
AFG_ARE,2.5344402744221277,1.8266973880823318,1.404446785176848,2.0171758852647543,1.7944069729966015,1.7953377358112883,5.251927051470417,3.4944042886683873
AFG_ARG,2.305133773402983,2.4391469496842797,2.5100751054224526,2.1117310048865394,1.733693955113257,1.7330716871704337,0.6754692744879224,2.0922949473364367
AFG_ARM,1.7016956128262861,1.9278847069556972,0.8964553947937329,2.6160249762027283,1.5178254470835908,1.5151405169274454,0.2022746743385242,1.2390733714096298
AFG_ATG,,,,2.0802126316792777,1.706710391609549,1.7123163376234833,0.9464968791246354,2.3531524992121486
AFG_AUS,3.0715002373353886,3.142132533436081,3.7053489651474294,2.931208708275346,2.3678076974504023,2.3661098483524494,1.9508711271377228,2.9183438616095243
AFG_AUT,2.7215061042009046,2.332633982449158,2.09172925451871,2.3008412441301105,2.2261439890559327,2.2208224015237894,2.128433510946201,2.9889927819091957
AFG_AZE,1.6654893231916843,1.9385360036792088,0.986100934273106,2.5529882297882045,1.0725966492724044,1.0689005016679927,0.26666661219023424,1.4238474706549258
AFG_BDI,0.44654423882675576,0.39409797876994945,0.6872824693418624,0.09455511962178509,0.5666548335778734,0.5707721125411611,0.018466918631385054,0.320637407513896
AFG_BEL,2.938743842008515,2.91312965388057,3.1375938817780646,2.521469856580943,2.16543097117259,2.158556352882936,2.0820239370096005,2.972689184916964
AFG_BEN,0.2172377378076109,0.165095099214438,0.23905477194499525,0.06303674641452384,0.10118836313890589,0.10377674773475665,0.036556961372333774,0.4075899248057997
AFG_BFA,0.5189568180959596,0.7455907706458496,1.0757464737524793,0.37822047848714146,0.5464171609500925,0.5500167629942094,0.007160641918292132,0.09782158195339141
AFG_BGD,0.5974037789709307,0.4047492754934612,0.08964553947937293,0.6303674641452358,0.9916459587612796,0.9962567782536628,0.04614037687200301,0.4836733774362152
AFG_BGR,2.093930417201139,2.183515828319989,1.673383403614968,2.3953963637518956,1.5110795562076644,1.5151405169274454,0.5695133098623659,1.9673007037293255
AFG_BHR,2.3775463526721867,1.805394794635307,1.523974171149346,1.8595840192284454,1.7944069729966015,1.7953377358112883,2.2063929808536225,3.0215999758936594
AFG_BHS,2.329271299826051,2.162213234872964,1.3446830921905994,2.6475433494099905,1.6257597010984246,1.618917264662202,1.224954322744238,2.5542301954496764
AFG_BIH,1.786176955307024,1.5337867281857478,1.3745649386837238,1.5128819139485656,1.7876610821206738,1.784960061037812,0.39259699900892153,1.6955740871921257
AFG_BLR,1.9128989690281297,2.1515619381494515,1.942320022053088,2.1117310048865394,1.052358976644624,1.0585228268945162,0.49634554770477896,1.864044589445189
AFG_BLZ,1.7982457185185572,2.11428239961716,1.4642104781630971,2.4584331101664194,1.1333096671557474,1.131166550308846,0.32045218569680484,1.5488417142620376
AFG_BOL,1.3517014796918014,1.7840922011882832,1.942320022053088,1.449845167534042,0.5261794883223113,0.5292614134472584,0.17923140560898243,1.1629899187792145
AFG_BRA,1.8103144817300911,1.549763673271016,1.7630289430943415,1.166179808668686,1.4301288656965394,1.4321191187396405,0.5788813677103573,1.978169768390813
AFG_BRB,2.1965149044991774,2.178190179958232,2.002083715039337,2.1117310048865394,1.6729809372299136,1.6708056385295804,0.712887666466968,2.135771205982389
AFG_BRN,2.6309903801144,1.9758155422115014,1.8526744825737145,1.8595840192284454,1.8888494452595799,1.8887368087725684,4.486330599755268,3.4944042886683873
AFG_BTN,,,0.38846400441061735,,0.6476055240889994,0.64341583595549,0.1704017418901861,1.1358172571254945
AFG_BWA,1.1223949786726564,1.5923688601650645,1.1952738597249772,1.7650288996066599,0.7353021054760505,0.7368149089167717,0.48810811752809696,1.853175524783701
AFG_CAF,0.5008536732786588,0.17574639593795038,0.5976369298624888,0.22062861245083276,1.4368747565724656,1.4321191187396398,0.014644320314101344,0.23911942255273644
AFG_CAN,2.950812605220049,2.8598731702630094,2.36066587295683,2.9942454546898696,2.2936028978152034,2.2934661249381194,2.03033810060689,2.950951055593988
AFG_CHE,3.035293947700786,2.753360203027888,2.181374793998083,2.9627270814826074,2.388045370078183,2.386865197899401,2.8787395693922146,3.2335467367926762
AFG_CHL,2.3232369182202834,2.1994927734052565,1.8825563290668388,2.2378044977155866,2.0507508262818295,2.044401930374703,0.7538056202857805,2.179247464628341
AFG_CHN,1.4301484405667722,1.1716426395863353,0.8068098553143594,1.3552900479122567,1.632505591974351,1.629294939435677,0.22009552001487542,1.2934186947170698
AFG_CIV,0.054309434451902616,0.14379250576741365,0.1195273859724979,0.34670210527987977,1.106326103652039,1.1104112007618945,0.08183590763762494,0.7282273323196946
AFG_CMR,0.39826918598062,0.5219135394520951,0.11952738597249812,0.8194777033888064,0.5801466153297268,0.5811497873146365,0.09260379022152287,0.7880071879578786
AFG_COD,0.24740964583644565,0.21835158283199885,0.14940923246562243,0.5042939713161885,0.519433597446384,0.5188837386737828,0.026919706459745063,0.5217151037514243
AFG_COG,0.6215413053939979,0.8041729026251663,0.4482276973968665,1.040106315839639,0.4452287978111862,0.4462400152594528,0.13212191930442863,0.9836503518646619
AFG_COL,1.6473861783743826,1.3740172773330661,1.3148012456974751,1.292253301497733,1.4706042109521011,1.4736298178335423,0.4104716840981923,1.7227467488458457
AFG_COM,0.30775346189411534,0.3301901984288762,0.5378732368762394,0.09455511962178553,0.20912261715373948,0.20755349546951307,0.02115888927735965,0.26085755187571147
AFG_CPV,1.1706700315187928,0.8148241993486787,1.045864627259355,0.5358123445234506,1.4233829748206124,1.421741443966164,0.1853152592688848,1.1847280481021898
AFG_CRI,1.9732427850857994,1.6349740470591132,1.3446830921905994,1.7019921531921365,2.084480280661465,2.085912629468606,0.4983376059828001,1.864044589445189
AFG_CUB,1.9310021138454305,2.2314466635757926,1.8825563290668388,2.3008412441301105,2.0507508262818295,2.0547796051481795,0.19123759469002877,1.206466177425166
AFG_CYP,2.5947840904797976,2.2474236086610615,1.673383403614968,2.521469856580943,2.138447407668882,2.1378010033359844,1.6603536550241542,2.793349618002412
AFG_CZE,2.5766809456624964,2.620218993983986,2.002083715039337,2.8681719618608223,1.8753576635077258,1.8783591339990933,1.184197887164184,2.527057533795957
AFG_DEU,3.0111564212777187,3.110178643265544,2.539956951915576,3.2779108135552257,2.1924145346762973,2.189689377203363,1.9721376952409213,2.9292129262710116
AFG_DJI,0.01206876321153394,0.3727953853229249,1.165392013231853,0.34670210527987977,0.02023767262778131,0.020755349546950796,0.05728513534633739,0.5706258947281189
AFG_DMA,1.8465207713646936,1.6083458052503328,1.3446830921905994,1.6704737799848746,1.9698001357707047,1.9613805321868982,0.36734631434968074,1.6466632962154297
AFG_DNK,3.0171908028834857,3.1261555883508123,2.5997206449018258,3.2463924403479645,2.0507508262818295,2.0547796051481795,2.304326872954175,3.054207169878124
AFG_DOM,1.6292830335570818,1.475204596206431,1.404446785176848,1.3868084211195186,1.4031453021928304,1.4009860944192138,0.3420956296904399,1.5977525052387331
AFG_DZA,1.725833139249354,1.3580403322477979,1.2251557062181015,1.323771674704995,1.4908418835798831,1.4943851673804938,0.5480852235204089,1.934693509744861
AFG_ECU,1.7499706656724212,1.5550893216327721,1.4642104781630971,1.481363540741304,1.6662350463539863,1.6604279637561052,0.3692845332147824,1.6466632962154297
AFG_EGY,1.3879077693264033,1.038501430542434,1.045864627259355,0.914032823010592,1.1805309032872378,1.1830549241762243,0.36153165775437585,1.635794231553941
AFG_ERI,,,0.6275187763556132,,0.0,0.0,0.029288640628202578,0.3423755368368713
AFG_ESP,2.649093524931701,2.252749257022817,2.3307840264637054,1.9226207656429688,2.320586461318913,2.324599149258546,1.6634763409734847,2.793349618002412
AFG_EST,2.5103027479990603,2.870524466986521,2.3905477194499545,2.9942454546898696,1.4840959927039552,1.4840074926070188,1.0079276492657736,2.4020632901888446
AFG_ETH,0.4405098572209889,0.4313775173022414,0.6275187763556132,0.22062861245083232,0.28332741678893636,0.2801972188838422,0.02115888927735965,0.3749827308213358
AFG_FIN,2.9749501316431166,3.030293917839203,2.749129877367448,2.9627270814826074,2.16543097117259,2.158556352882936,2.0138094008406062,2.945516523263244
AFG_FJI,1.8163488633358587,2.092979806170135,1.7929107895874659,2.1432493780938016,1.0725966492724044,1.0689005016679927,0.3748299927454899,1.6575323608769177
AFG_FRA,2.7878843018643407,2.5137060267488645,2.2710203334774564,2.4584331101664194,2.28011111606335,2.2830884501646445,1.9213671288578422,2.907474796948036
AFG_FSM,1.0680855442207535,1.001221892010141,0.8366917018074838,1.040106315839639,1.032121304016842,1.0273898025740895,0.11903894196499254,0.9238704962264785
AFG_GAB,1.4663547302013733,1.4219481125888702,1.3446830921905994,1.3552900479122567,0.16864727189817708,0.1660427963756107,0.7736185242401528,2.1955510616205722
AFG_GBR,2.944778223614281,2.977037434221643,2.5698387984087008,3.025763827897131,2.16543097117259,2.1689340276564115,1.923897581265058,2.907474796948036
AFG_GEO,1.828417626547392,2.332633982449158,1.2849193992043502,2.9942454546898696,1.538063119711372,1.5358958664743971,0.18590749281099916,1.1901625804329343
AFG_GHA,0.6034381605766971,0.71896252883707,0.05976369298624862,1.2292165550832097,0.03372945437963559,0.031133024320427305,0.07435222924181584,0.6847510736737427
AFG_GIN,0.223272119413378,0.35149279187590055,0.3884640044106178,0.28366535886535593,0.5666548335778734,0.5707721125411611,0.01792852450219018,0.22281582556050283
AFG_GMB,0.0844813424807378,0.04793083525580455,0.02988184649312453,0.06303674641452339,0.040475345255561734,0.04151069909390248,0.025681399962596774,0.3043338105216631
AFG_GNB,,,0.02988184649312453,,0.49919592481860264,0.4981283891268311,0.01195234966812675,0.15760143759157552
