Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
AFG,,,,,,,,,,,,,0.23076923076923078,0.24403183023872674,0.2639257294429708,0.2771883289124668,0.28912466843501333,0.3050397877984085,0.31564986737400547,0.33687002652519893,0.35013262599469497,0.3607427055702918,0.3753315649867374,0.38196286472148544,0.3872679045092839,0.3899204244031831,0.39124668435013266,0.3965517241379311
ALB,0.5915119363395226,0.5663129973474802,0.5450928381962865,0.5490716180371353,0.557029177718833,0.5742705570291777,0.5862068965517241,0.5862068965517241,0.6007957559681698,0.6140583554376658,0.6233421750663131,0.6326259946949602,0.6405835543766579,0.6498673740053051,0.6564986737400532,0.6697612732095493,0.6790450928381963,0.6909814323607427,0.6962864721485413,0.7029177718832893,0.7188328912466844,0.73342175066313,0.7533156498673741,0.7586206896551724,0.7612732095490717,0.7652519893899203,0.7732095490716181,0.7771883289124669
DZA,0.5013262599469498,0.506631299734748,0.5145888594164458,0.519893899204244,0.5251989389920425,0.5318302387267905,0.5424403183023873,0.5543766578249337,0.5676392572944298,0.5795755968169762,0.590185676392573,0.6021220159151195,0.6167108753315651,0.6299734748010611,0.6432360742705572,0.653846153846154,0.6618037135278515,0.6737400530503981,0.6763925729442972,0.6896551724137933,0.7029177718832893,0.7122015915119364,0.7175066312997348,0.7241379310344828,0.726790450928382,0.7294429708222814,0.7347480106100797,0.7360742705570292
AND,,,,,,,,,,,0.7427055702917773,0.7533156498673741,0.770557029177719,0.8236074270557029,0.8315649867374005,0.8222811671087534,0.8355437665782495,0.8355437665782495,0.8381962864721485,0.8368700265251989,0.8342175066312998,0.8328912466843503,0.8620689655172415,0.863395225464191,0.8673740053050398,0.8687002652519896,0.8713527851458887,0.8740053050397878
AGO,,,,,,,,,,0.23209549071618038,0.24933687002652524,0.2679045092838197,0.29045092838196285,0.3050397877984085,0.3222811671087533,0.3395225464190981,0.3607427055702918,0.3885941644562336,0.4018567639257295,0.4283819628647216,0.4257294429708224,0.44562334217506644,0.4562334217506631,0.4708222811671087,0.48408488063660476,0.4946949602122017,0.5013262599469498,0.506631299734748
ATG,,,,,,,,,,,,,,,,0.7519893899204243,0.7599469496021221,0.7679045092838197,0.7665782493368701,0.7572944297082229,0.7519893899204243,0.746684350132626,0.7506631299734748,0.7546419098143237,0.7572944297082229,0.7639257294429709,0.7679045092838197,0.770557029177719
ARG,0.6697612732095493,0.6816976127320955,0.6909814323607427,0.6976127320954908,0.7015915119363395,0.7055702917771883,0.7148541114058355,0.7254641909814324,0.7347480106100797,0.7493368700265253,0.7586206896551724,0.7652519893899203,0.7559681697612732,0.7639257294429709,0.770557029177719,0.7732095490716181,0.7798408488063662,0.7864721485411141,0.790450928381963,0.7957559681697614,0.8143236074270557,0.8222811671087534,0.8209549071618037,0.8236074270557029,0.8236074270557029,0.8262599469496023,0.8262599469496023,0.830238726790451
ARM,0.5729442970822282,0.5689655172413793,0.5053050397877984,0.5159151193633953,0.5305039787798409,0.5384615384615385,0.5477453580901858,0.5623342175066314,0.5795755968169762,0.5875331564986738,0.5941644562334218,0.6007957559681698,0.6153846153846153,0.6273209549071619,0.6379310344827588,0.6551724137931034,0.6724137931034483,0.6909814323607427,0.7002652519893899,0.6962864721485413,0.7015915119363395,0.7055702917771883,0.713527851458886,0.720159151193634,0.7241379310344828,0.7281167108753316,0.7294429708222814,0.7374005305039788
AUS,0.8846153846153847,0.8859416445623343,0.8872679045092838,0.8925729442970822,0.896551724137931,0.907161803713528,0.9111405835543765,0.9151193633952255,0.9190981432360743,0.9230769230769231,0.927055702917772,0.9297082228116712,0.93368700265252,0.9350132625994696,0.9389920424403184,0.9403183023872679,0.9442970822281167,0.9496021220159152,0.9562334217506633,0.9575596816976127,0.9602122015915119,0.9628647214854112,0.9681697612732096,0.9708222811671088,0.9734748010610079,0.9774535809018567,0.980106100795756,0.9814323607427057
AUT,0.790450928381963,0.797082228116711,0.803713527851459,0.8063660477453582,0.8143236074270557,0.8196286472148543,0.8236074270557029,0.8289124668435015,0.843501326259947,0.8421750663129975,0.8474801061007957,0.8620689655172415,0.8474801061007957,0.8527851458885943,0.8620689655172415,0.870026525198939,0.8779840848806366,0.9045092838196286,0.9084880636604775,0.9111405835543765,0.9230769230769231,0.9257294429708224,0.9283819628647215,0.9257294429708224,0.9310344827586207,0.93368700265252,0.9376657824933686,0.9403183023872679
