Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.23246575342465756,36.5,14.6,130.7,19.5,12.2,4.9,4.0,1460.0,339.4,57.6,5.6
ALB,0.9057955742887249,56.1,10.7,92.0,17.4,12.0,6.7,2.6,949.0,859.6,113.8,10.5
DZA,0.03254123567235113,36.3,14.1,16.7,29.9,22.8,15.8,4.9,1788.5,58.2,17.3,9.3
AND,0.773972602739726,57.7,10.0,137.2,13.1,8.0,3.0,2.4,876.0,678.0,119.0,7.8
AGO,0.8996264009962639,62.8,13.3,2.1,28.4,21.7,15.0,3.3,1204.5,1083.6,84.4,17.5
ATG,1.256033920417482,56.2,7.3,0.0,29.0,25.3,21.7,4.2,1533.0,1925.5,170.0,24.8
ARG,0.3803776379118845,47.1,13.7,63.6,22.3,15.4,8.6,3.7,1350.5,513.7,69.4,11.1
ARM,0.5413066385669126,49.8,12.7,184.1,12.6,6.2,-0.1,2.6,949.0,513.7,108.4,5.4
AUS,0.2512644889357218,34.0,14.0,9.2,28.4,21.4,14.4,5.2,1898.0,476.9,62.0,12.9
AUT,1.7263497179693796,66.2,8.1,145.6,10.7,6.6,2.6,1.7,620.5,1071.2,172.8,8.3
AZE,0.4113647894469812,55.3,11.2,123.4,16.6,11.0,5.4,2.7,985.5,405.4,86.9,9.3
BHS,0.8541622760800843,57.4,10.4,0.0,29.8,24.6,19.4,3.9,1423.5,1215.9,108.2,22.6
BHR,0.03279492946227765,32.4,13.2,0.0,33.2,26.6,20.0,6.7,2445.5,80.2,22.6,15.9
BGD,2.1606164383561643,52.6,9.0,0.0,29.5,25.0,20.5,3.2,1168.0,2523.6,90.9,24.4
BRB,1.2822602739726028,56.6,7.2,0.0,29.4,25.7,22.1,4.0,1460.0,1872.1,184.0,25.9
BLR,1.1753424657534246,71.7,8.0,165.1,9.5,5.5,1.5,1.5,547.5,643.5,185.9,8.4
BEL,1.1257534246575345,71.8,8.8,78.3,14.9,10.5,6.1,2.0,730.0,821.8,199.5,10.2
BLZ,1.5541974007727433,56.7,10.3,0.0,30.6,25.4,20.2,3.9,1423.5,2212.4,176.4,26.1
BEN,0.652923488138991,69.2,12.0,0.0,33.4,27.4,21.4,4.1,1496.5,977.1,81.8,21.7
BTN,2.201120797011208,52.8,11.9,155.9,13.6,7.6,1.7,2.2,803.0,1767.5,104.8,8.1
BOL,0.8867339581831292,63.6,11.9,30.8,27.7,21.8,15.9,3.8,1387.0,1229.9,104.8,19.4
BIH,0.9572364502680168,63.2,9.8,108.7,15.2,10.3,5.4,2.3,839.5,803.6,128.3,9.5
BWA,0.22,35.6,16.2,18.1,29.8,21.7,13.6,4.0,1460.0,321.2,43.9,15.9
BRA,1.6188356164383562,71.8,10.7,0.2,30.3,24.9,19.6,3.2,1168.0,1890.8,211.4,24.9
BRN,2.840325342465753,69.9,7.9,0.0,30.9,26.9,23.0,3.2,1168.0,3317.5,229.4,29.8
BGR,0.4551232876712329,61.0,10.7,120.8,15.8,10.5,5.1,2.5,912.5,415.3,80.9,9.6
BFA,0.4594836670179136,35.5,13.7,0.0,35.1,28.2,21.3,5.2,1898.0,872.1,75.0,17.8
BDI,1.020406235238545,74.3,11.8,0.0,25.5,19.6,13.7,2.9,1058.5,1080.1,179.1,17.6
CPV,0.2970471841704718,42.9,7.4,0.0,28.0,24.2,20.6,4.5,1642.5,487.9,64.3,21.6
KHM,1.6493150684931508,62.4,9.8,0.0,31.9,27.0,22.1,3.5,1277.5,2107.0,141.9,28.9
CMR,1.2195809830781628,69.9,11.1,0.0,30.5,25.0,19.5,3.4,1241.0,1513.5,136.0,21.8
CAN,1.2418430884184308,62.4,9.5,262.9,-0.8,-5.5,-10.3,1.1,401.5,498.6,114.5,4.7
CAF,0.9814708002883922,47.4,13.1,0.0,31.6,25.1,18.6,3.8,1387.0,1361.3,108.4,21.4
TCD,0.15435337822149986,24.6,15.8,2.0,34.1,26.2,18.3,5.9,2153.5,332.4,34.1,13.0
CHL,0.8270058708414874,47.2,10.1,113.5,14.1,9.0,3.9,2.8,1022.0,845.2,59.8,7.4
CHN,0.6366701791359326,53.4,12.6,164.9,13.4,7.1,0.7,2.6,949.0,604.2,101.4,8.2
COL,2.1224315068493147,72.7,9.8,0.7,29.3,24.4,19.5,3.2,1168.0,2479.0,196.9,24.9
COM,0.996027397260274,52.6,7.9,0.0,29.9,25.9,22.0,4.0,1460.0,1454.2,101.4,26.1
COG,1.6211350293542075,77.6,9.4,0.0,29.6,24.8,20.1,2.8,1022.0,1656.8,130.0,25.3
COD,1.3381352187361908,70.7,11.0,0.0,29.6,24.1,18.6,3.1,1131.5,1514.1,127.7,22.9
CRI,1.9872639763050723,53.9,10.3,0.0,29.8,24.6,19.5,3.7,1350.5,2683.8,168.5,26.0
CIV,1.115234537152345,70.6,10.8,0.0,32.0,26.6,21.2,3.3,1204.5,1343.3,123.5,24.7
HRV,1.0163138231631383,61.7,9.8,92.3,16.2,11.3,6.4,2.2,803.0,816.1,130.0,10.5
CUB,0.9205479452054794,52.8,10.1,0.0,30.1,25.0,20.0,3.8,1387.0,1276.8,122.7,25.0
