Country,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017
AFG,,,1950.0,2795.0,2885.0,3189.0,3180.0,3120.0,3050.0,3029.0,3030.0
ALB,5585.0,7547.0,10190.0,12238.0,12763.0,12255.0,12957.0,13220.0,13102.0,13585.0,14028.0
DZA,15696.0,17022.0,20149.0,21944.0,21698.0,21514.0,21503.0,22071.0,22409.0,23223.0,23181.0
AGO,2218.0,2874.0,4113.0,6343.0,6271.0,6305.0,6770.0,7088.0,7075.0,6738.0,6546.0
ARG,18584.0,20139.0,20754.0,24513.0,25711.0,25208.0,25679.0,24847.0,24802.0,23975.0,24789.0
ARM,2827.0,4405.0,7945.0,9786.0,9852.0,10589.0,10981.0,11272.0,11432.0,11228.0,12281.0
AUS,38083.0,43801.0,46980.0,48179.0,48401.0,49852.0,50571.0,50912.0,51584.0,51976.0,51857.0
AUT,44341.0,53744.0,56852.0,54643.0,59581.0,59293.0,58833.0,54534.0,54009.0,54485.0,55591.0
AZE,4223.0,5288.0,9372.0,20030.0,19856.0,20998.0,22009.0,21735.0,21621.0,21375.0,21152.0
BHS,38356.0,29213.0,28556.0,26131.0,26048.0,34205.0,33343.0,32632.0,32525.0,31473.0,31397.0
BHR,59117.0,61302.0,54124.0,43079.0,41023.0,48303.0,50371.0,49008.0,56370.0,55812.0,55130.0
BGD,2427.0,2726.0,3208.0,4071.0,4256.0,4477.0,4487.0,4618.0,4827.0,5050.0,5285.0
BRB,15599.0,17622.0,17896.0,18049.0,18157.0,18133.0,17893.0,17650.0,17871.0,18227.0,18384.0
BLR,6877.0,9447.0,14036.0,19219.0,20210.0,20493.0,20270.0,20746.0,19498.0,18923.0,19592.0
BEL,44531.0,49768.0,51701.0,52531.0,51780.0,52234.0,50939.0,50629.0,50858.0,50734.0,51302.0
BLZ,8922.0,9448.0,9895.0,9325.0,9611.0,9107.0,9006.0,9098.0,9539.0,8954.0,8655.0
BEN,1929.0,2058.0,2059.0,2024.0,2065.0,2090.0,2177.0,2252.0,2242.0,2274.0,2329.0
BTN,3248.0,4516.0,5415.0,7190.0,7591.0,7453.0,8036.0,8522.0,8684.0,9341.0,9889.0
BOL,5201.0,5561.0,5754.0,6760.0,6872.0,7120.0,7439.0,7694.0,8128.0,8621.0,8737.0
BIH,2734.0,10061.0,11761.0,13204.0,13348.0,13400.0,13973.0,14221.0,14794.0,15363.0,15856.0
BWA,10772.0,11857.0,13377.0,15077.0,15438.0,15887.0,16738.0,17112.0,18057.0,18459.0,18521.0
BRA,14836.0,14568.0,14373.0,17495.0,17419.0,17280.0,18989.0,18218.0,16206.0,17533.0,17566.0
BRN,117055.0,107447.0,107403.0,98962.0,93497.0,93085.0,90662.0,88158.0,90246.0,88485.0,88204.0
BGR,9838.0,10785.0,15063.0,18230.0,18335.0,18884.0,18893.0,19610.0,20322.0,21737.0,22930.0
BFA,1087.0,1331.0,1621.0,1728.0,1758.0,1843.0,1880.0,1853.0,1862.0,1949.0,2014.0
BDI,945.0,860.0,802.0,828.0,653.0,660.0,672.0,678.0,634.0,611.0,594.0
CPV,4348.0,5621.0,6479.0,7386.0,7569.0,7510.0,7487.0,7327.0,7356.0,7485.0,7683.0
KHM,1258.0,1540.0,2230.0,2726.0,2868.0,3016.0,3162.0,3343.0,3505.0,3688.0,3878.0
CMR,2748.0,2965.0,3322.0,3407.0,3451.0,3492.0,3566.0,3716.0,3797.0,3839.0,3878.0
CAN,40245.0,46502.0,49092.0,48395.0,49230.0,49502.0,50151.0,51089.0,51288.0,51190.0,52070.0
CAF,1116.0,1107.0,993.0,1071.0,1101.0,1146.0,727.0,733.0,763.0,786.0,809.0
TCD,1284.0,1217.0,1877.0,2233.0,2179.0,2294.0,2288.0,2371.0,2402.0,2207.0,2088.0
CHL,17687.0,20468.0,22332.0,24360.0,25631.0,27080.0,28058.0,28494.0,28881.0,28656.0,28809.0
CHN,3051.0,4416.0,6891.0,11314.0,12274.0,13271.0,14151.0,15257.0,16156.0,17167.0,18295.0
COL,12538.0,11310.0,11979.0,12825.0,13309.0,13820.0,14321.0,15248.0,15484.0,15841.0,15692.0
COM,1997.0,2025.0,1949.0,1800.0,1810.0,1802.0,1827.0,1817.0,1772.0,1767.0,1764.0
COG,4519.0,4026.0,3381.0,4480.0,4401.0,5251.0,5657.0,6580.0,8446.0,7554.0,6483.0
COD,793.0,649.0,648.0,710.0,725.0,745.0,749.0,796.0,838.0,884.0,889.0
CRI,12811.0,13209.0,13573.0,16424.0,16500.0,17178.0,17153.0,17426.0,17802.0,18699.0,18851.0
HRV,16578.0,18750.0,22772.0,23088.0,24100.0,23420.0,23361.0,23212.0,25505.0,25888.0,27164.0
CUB,4773.0,5797.0,7165.0,8806.0,9093.0,9351.0,9578.0,9661.0,10066.0,9988.0,10045.0
CYP,34562.0,37338.0,41731.0,39857.0,39586.0,36849.0,33871.0,33747.0,35522.0,35832.0,36543.0
CZE,24643.0,26664.0,31666.0,33934.0,33873.0,33921.0,33592.0,34229.0,35914.0,36764.0,38206.0
CIV,3679.0,3844.0,3511.0,3932.0,3655.0,3966.0,4151.0,4468.0,4702.0,4214.0,4409.0
DNK,46127.0,50774.0,54714.0,52607.0,52856.0,52706.0,53254.0,54345.0,54876.0,54822.0,55624.0
DJI,2890.0,2646.0,2902.0,3398.0,3478.0,3562.0,3665.0,3799.0,3959.0,4132.0,4286.0
DOM,8632.0,10703.0,10647.0,13906.0,13711.0,13796.0,14007.0,14890.0,15732.0,18112.0,18975.0
ECU,10265.0,9224.0,10946.0,12247.0,13022.0,13441.0,13952.0,14373.0,13873.0,13140.0,13307.0
EGY,10110.0,12300.0,13015.0,15633.0,14494.0,17085.0,15981.0,16119.0,16408.0,16232.0,16489.0
SLV,8103.0,8532.0,9189.0,9003.0,9061.0,9077.0,8684.0,9117.0,9484.0,9737.0,8722.0
GNQ,2019.0,11267.0,25523.0,25549.0,26277.0,28105.0,27232.0,26760.0,27682.0,25392.0,23258.0
