Country,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017
AFG,,,0.742,0.728,0.7170000000000001,0.706,0.6940000000000001,0.682,0.672,0.66,0.653
ALB,,0.38,0.329,0.273,0.276,0.275,0.267,0.261,0.256,0.25,0.238
DZA,0.679,0.627,0.561,0.528,0.519,0.436,0.4320000000000001,0.4370000000000001,0.4370000000000001,0.4320000000000001,0.442
ARG,0.419,0.411,0.3720000000000001,0.374,0.368,0.366,0.365,0.365,,0.361,0.358
ARM,0.474,0.468,0.403,0.344,0.339,0.319,0.312,0.306,0.302,0.29600000000000004,0.262
AUS,0.18,0.16,0.139,0.133,0.129,0.127,0.122,0.121,0.118,0.111,0.109
AUT,0.18600000000000005,0.15,0.118,0.103,0.099,0.095,0.086,0.084,0.083,0.077,0.071
AZE,,,0.319,0.31,0.311,0.31,0.314,0.32,0.313,0.318,0.318
BHS,,0.388,0.359,0.378,0.377,0.374,0.371,0.37,0.364,0.35600000000000004,0.34
BHR,,,0.325,0.234,0.22,0.219,0.213,0.21600000000000005,0.225,0.223,0.222
BGD,0.71,0.68,0.634,0.586,0.5760000000000001,0.569,0.561,0.5529999999999999,0.547,0.544,0.542
BRB,0.3720000000000001,0.35600000000000004,0.345,0.32,0.313,0.307,0.295,0.292,0.294,0.284,0.284
BLR,,,,0.14800000000000002,0.146,0.15,0.14800000000000002,0.146,0.145,0.129,0.13
BEL,0.162,0.122,0.104,0.078,0.07400000000000001,0.07,0.065,0.057,0.052000000000000005,0.047,0.048
BLZ,0.515,0.481,0.464,0.418,0.408,0.392,0.384,0.381,0.38,0.375,0.386
BEN,0.682,0.6779999999999999,0.6559999999999999,0.62,0.628,0.623,0.618,0.614,0.619,0.614,0.611
BTN,,,,,,0.478,0.52,0.502,0.489,0.476,0.476
BOL,,0.591,0.5579999999999999,0.499,0.495,0.4920000000000001,0.487,0.452,0.454,0.451,0.45
BIH,,,,0.225,0.202,0.194,0.187,,0.172,0.166,0.166
BWA,0.5670000000000001,0.532,0.532,0.496,0.488,0.481,0.469,0.452,0.445,0.435,0.434
BRA,0.521,0.507,0.467,0.452,0.447,0.446,0.429,0.42,0.413,0.41,0.407
BRN,,,,,,,,,,0.26,0.236
BGR,0.373,0.336,0.25,0.234,0.232,0.218,0.22,0.232,0.23,0.227,0.217
BFA,,,0.645,0.615,0.612,0.606,0.603,,0.621,0.618,0.61
BDI,,0.593,0.526,0.498,0.496,0.491,0.487,0.482,0.474,0.471,0.471
KHM,0.66,0.598,0.561,0.494,0.489,0.484,0.481,0.477,0.473,0.473,0.473
CMR,0.6990000000000001,0.691,0.659,0.621,0.617,0.613,0.579,0.5760000000000001,0.573,0.568,0.569
CAN,0.184,,0.132,0.121,0.113,0.11,0.107,0.104,0.102,0.093,0.092
CAF,0.741,0.706,0.6859999999999999,0.6779999999999999,0.664,0.662,,,,0.6809999999999999,0.6729999999999999
TCD,,,,,,,,,0.7040000000000001,0.7020000000000001,0.708
CHL,0.478,0.435,0.389,0.358,0.35200000000000004,0.34600000000000003,0.33,0.327,0.325,0.32,
CHN,,0.255,0.231,0.189,0.183,0.177,0.165,0.161,0.157,0.154,0.152
COL,0.542,0.508,0.49,0.434,0.419,0.413,0.413,0.393,0.389,0.381,0.383
COG,,0.62,0.624,0.615,0.61,0.608,0.605,0.593,0.591,0.5870000000000001,0.578
COD,,,0.665,0.677,,0.6709999999999999,0.642,0.652,0.655,0.652,0.652
CRI,0.461,0.423,0.345,0.324,0.317,0.312,0.306,0.308,0.303,0.303,0.3
HRV,0.279,0.206,0.16399999999999998,0.13699999999999998,0.136,0.131,0.126,0.12,0.14300000000000002,0.149,0.124
CUB,0.428,0.394,0.341,0.328,0.322,0.318,0.312,0.309,0.307,0.301,0.301
