Country,1995,1997,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017
AFG,,,,25.9,27.6,27.6,27.6,27.6,27.6,27.4,27.4,27.4
ALB,,,5.2,7.1,16.4,15.7,15.7,17.9,20.0,20.7,22.9,27.9
DZA,3.2,3.2,4.0,5.3,7.0,7.2,25.8,25.8,25.7,25.7,25.8,21.3
AND,7.1,7.1,7.1,28.6,35.7,50.0,50.0,50.0,50.0,39.3,32.1,32.1
AGO,9.5,9.5,15.5,15.0,38.6,38.2,34.1,34.1,36.8,36.8,36.8,30.5
ATG,11.1,11.1,8.3,13.9,19.4,19.4,19.4,19.4,21.2,25.7,25.7,20.0
ARG,22.8,22.8,21.3,37.4,37.8,37.7,37.7,37.1,37.1,,37.1,38.9
ARM,6.3,6.3,3.1,5.3,9.2,8.4,10.7,10.7,10.7,10.7,10.7,18.1
AUS,20.5,20.5,25.0,28.3,28.3,29.2,29.2,31.1,30.1,30.5,31.4,32.7
AUT,24.7,24.7,25.1,32.2,28.3,28.7,28.7,32.2,31.4,30.3,30.3,33.6
AZE,12.0,12.0,,13.0,16.0,16.0,16.0,15.6,15.6,16.9,16.8,16.8
BHS,19.6,19.6,19.6,26.8,17.9,17.9,16.7,16.7,16.7,16.7,16.7,21.8
BHR,,,,7.5,15.0,18.8,18.8,18.8,17.5,15.0,15.0,15.0
BGD,9.1,9.1,9.1,14.8,18.6,19.7,19.7,19.7,19.8,20.0,20.0,20.3
BRB,18.4,18.4,20.4,17.6,19.6,19.6,19.6,21.6,21.6,19.6,19.6,19.6
BLR,,,,29.8,32.1,32.1,29.5,29.5,29.5,29.2,33.9,33.1
BEL,15.8,15.8,24.9,35.7,38.9,38.9,38.9,38.9,42.4,42.4,42.4,41.4
BLZ,10.8,10.8,13.5,11.9,11.1,11.1,13.3,13.3,13.3,13.3,13.3,11.1
BEN,7.2,7.2,6.0,7.2,10.8,8.4,8.4,8.4,8.4,7.2,7.2,7.2
BTN,2.0,2.0,9.3,9.3,13.9,13.9,13.9,6.9,8.3,8.3,8.3,8.3
BOL,,,10.2,14.7,30.1,30.1,30.1,30.1,51.8,51.8,51.8,51.8
BIH,,,,12.3,15.8,19.3,19.3,19.3,,19.3,19.3,19.3
BWA,8.5,8.5,17.0,11.1,7.9,7.9,7.9,7.9,9.5,9.5,9.5,9.5
BRA,6.7,6.7,5.9,9.1,9.6,9.6,9.6,9.6,10.4,10.8,10.8,11.3
BRN,,,,,,,,,,,6.5,9.1
BGR,10.8,10.8,10.8,22.1,20.8,20.8,22.9,24.6,20.0,20.4,20.4,23.8
BFA,10.8,10.8,10.5,11.7,15.3,15.3,15.7,15.7,,9.4,9.4,11.0
BDI,,,14.4,31.7,36.1,34.9,34.9,34.9,34.9,37.8,37.8,37.8
CPV,11.1,11.1,11.1,11.1,18.1,20.8,20.8,20.8,20.8,20.8,20.8,20.8
KHM,5.8,5.8,9.3,10.9,19.0,18.5,18.5,18.5,18.5,19.0,19.0,18.5
CMR,5.6,5.6,5.6,8.9,13.9,13.9,13.9,27.1,27.1,27.1,27.1,27.1
CAN,21.2,21.2,,24.7,24.9,27.7,28.0,28.0,28.5,28.3,29.8,30.1
CAF,3.5,3.5,7.3,10.5,9.6,12.5,12.5,,,,7.2,8.6
TCD,2.4,2.4,2.4,6.5,5.2,12.8,14.9,14.9,14.9,14.9,14.9,12.8
CHL,7.2,7.2,8.9,11.9,13.9,13.9,13.9,16.5,16.5,15.8,15.8,15.8
CHN,,,21.8,20.3,21.3,21.3,21.3,23.4,23.4,23.6,23.6,24.2
COL,9.8,9.8,12.2,10.9,13.8,13.6,13.6,13.6,20.9,20.9,20.9,19.8
COM,0.1,0.1,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.1
COG,,,12.0,10.1,9.2,9.6,9.6,9.6,11.5,11.5,11.5,14.0
COD,,,,10.2,7.7,,8.3,8.3,9.7,8.2,8.2,8.2
CRI,15.8,15.8,19.3,35.1,38.6,38.6,38.6,38.6,33.3,33.3,33.3,35.1
HRV,7.2,7.2,16.1,21.7,23.5,23.8,23.8,23.8,23.8,15.2,12.6,18.5
CUB,22.8,22.8,27.6,36.0,43.2,45.2,45.2,48.9,48.9,48.9,48.9,48.9
CYP,5.4,5.4,7.1,16.1,12.5,10.7,10.7,10.7,12.5,12.5,17.9,17.9
CZE,13.9,13.9,,15.7,21.0,21.0,20.6,18.9,18.5,19.6,19.6,21.1
CIV,8.0,8.0,,8.5,8.9,11.0,10.4,10.4,9.4,9.2,9.2,9.2
DNK,33.0,33.0,37.4,36.9,38.0,39.1,39.1,39.1,39.1,37.4,37.4,37.4
DJI,,,0.1,10.8,13.8,13.8,13.8,12.7,12.7,12.7,12.7,10.8
DMA,9.4,9.4,,12.9,12.5,12.5,12.5,12.5,12.9,21.9,21.9,25.0
DOM,10.0,10.0,14.5,15.4,19.1,19.1,19.1,19.1,19.1,19.1,24.3,24.3
ECU,3.7,3.7,14.6,16.0,32.3,32.3,32.3,38.7,41.6,41.6,41.6,38.0
EGY,2.0,2.0,2.0,3.8,,,2.2,,,,14.9,14.9
SLV,15.5,15.5,9.5,10.7,19.0,19.0,26.2,26.2,27.4,32.1,32.1,32.1
GNQ,8.8,8.8,5.0,18.0,10.0,10.0,10.0,10.3,18.3,19.7,19.7,19.7
ERI,21.0,21.0,14.7,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
EST,10.9,10.9,17.8,18.8,22.8,19.8,20.8,20.8,19.0,23.8,23.8,26.7
