Country,1990,1995,2000,2005,2010,2011,2012,2013,2014
AFG,,,,0.05,0.18,0.25,0.19,0.17,0.16
ALB,0.35,0.15,0.17,0.18,0.16,0.18,0.16,0.17,0.18
DZA,0.29,0.35,0.28,0.26,0.26,0.25,0.26,0.27,0.28
AGO,0.12,0.31,0.2,0.25,0.21,0.21,0.22,0.2,0.21
ATG,0.26,0.23,0.22,0.24,0.29,0.29,0.28,0.28,0.28
ARG,0.32,0.26,0.26,0.27,0.24,0.23,0.24,0.23,0.25
ARM,,0.49,0.39,0.27,0.22,0.24,0.26,0.25,0.24
AUS,0.54,0.51,0.49,0.44,0.43,0.42,0.4,0.37,0.35
AUT,0.24,0.22,0.2,0.22,0.19,0.17,0.17,0.17,0.15
AZE,,1.31,0.82,0.51,0.21,0.23,0.24,0.23,0.23
BHS,0.25,0.21,0.17,0.16,0.16,0.18,0.18,0.26,0.22
BHR,0.71,0.61,0.62,0.5,0.58,0.56,0.5,0.56,0.54
BGD,0.11,0.13,0.13,0.14,0.16,0.16,0.16,0.16,0.15
BRB,0.29,0.23,0.28,0.31,0.32,0.33,0.32,0.31,0.27
BLR,,1.09,0.71,0.55,0.41,0.39,0.38,0.38,0.37
BEL,0.35,0.34,0.3,0.26,0.25,0.22,0.21,0.21,0.2
BLZ,0.32,0.29,0.23,0.19,0.21,0.23,0.18,0.19,0.18
BEN,0.1,0.15,0.14,0.17,0.3,0.31,0.3,0.3,0.31
BTN,0.1,0.17,0.2,0.13,0.1,0.15,0.15,0.17,0.17
BOL,0.23,0.32,0.3,0.28,0.28,0.29,0.32,0.3,0.31
BIH,,0.49,0.58,0.52,0.59,0.65,0.61,0.59,0.59
BWA,0.24,0.22,0.21,0.19,0.17,0.15,0.14,0.16,0.2
BRA,0.14,0.14,0.17,0.15,0.15,0.15,0.15,0.16,0.17
BRN,0.28,0.19,0.17,0.17,0.26,0.3,0.29,0.24,0.29
BGR,0.92,0.82,0.6,0.5,0.39,0.43,0.39,0.34,0.36
BFA,0.08,0.07,0.08,0.07,0.09,0.09,0.1,0.12,0.1
BDI,0.04,0.05,0.06,0.03,0.03,0.04,0.04,0.04,0.06
CPV,0.17,0.13,0.13,0.2,0.19,0.2,0.16,0.16,0.16
KHM,,0.13,0.12,0.11,0.14,0.14,0.13,0.13,0.14
CMR,0.05,0.13,0.09,0.07,0.12,0.1,0.1,0.1,0.1
CAN,0.5,0.49,0.46,0.43,0.39,0.38,0.36,0.35,0.35
CAF,0.07,0.08,0.09,0.07,0.07,0.07,0.07,0.11,0.11
TCD,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.03
CHL,0.28,0.24,0.27,0.23,0.22,0.23,0.22,0.22,0.21
CHN,1.41,1.07,0.73,0.79,0.69,0.7,0.67,0.63,0.59
COL,0.22,0.19,0.17,0.15,0.15,0.14,0.14,0.15,0.14
COM,0.1,0.11,0.13,0.15,0.17,0.14,0.14,0.17,0.14
COG,0.1,0.12,0.07,0.06,0.09,0.1,0.12,0.12,0.12
COD,0.09,0.06,0.03,0.05,0.05,0.06,0.05,0.07,0.08
CRI,0.12,0.15,0.14,0.15,0.13,0.13,0.12,0.12,0.11
HRV,,0.29,0.28,0.26,0.23,0.22,0.21,0.2,0.2
CYP,0.32,0.31,0.33,0.3,0.27,0.26,0.25,0.23,0.24
CZE,,0.62,0.57,0.46,0.38,0.35,0.34,0.33,0.32
CIV,0.13,0.16,0.14,0.16,0.13,0.14,0.16,0.17,0.16
DNK,0.29,0.29,0.23,0.2,0.19,0.16,0.15,0.15,0.13
DJI,,,,,,0.2,0.2,0.2,0.2
DMA,0.12,0.16,0.18,0.19,0.19,0.18,0.19,0.18,0.18
DOM,0.23,0.31,0.28,0.22,0.19,0.19,0.19,0.17,0.16
ECU,0.22,0.26,0.22,0.26,0.26,0.26,0.24,0.24,0.25
EGY,0.22,0.24,0.27,0.27,0.24,0.26,0.25,0.24,0.22
SLV,0.1,0.17,0.17,0.18,0.17,0.17,0.16,0.15,0.14
GNQ,0.15,0.15,0.07,0.2,0.15,0.18,0.14,0.15,0.15
ERI,,0.19,0.11,0.12,0.08,0.09,0.09,0.09,0.09
EST,,1.07,0.68,0.54,0.6,0.57,0.52,0.57,0.55
SWZ,0.09,0.08,0.19,0.14,0.12,0.12,0.13,0.11,0.12
ETH,0.1,0.08,0.09,0.09,0.07,0.07,0.07,0.09,0.08
FJI,0.19,0.16,0.16,0.18,0.19,0.17,0.16,0.17,0.16
FIN,0.36,0.37,0.29,0.27,0.29,0.26,0.23,0.22,0.22
FRA,0.22,0.19,0.17,0.17,0.15,0.14,0.14,0.14,0.12
GAB,0.24,0.21,0.21,0.21,0.19,0.18,0.18,0.18,0.17
GMB,0.13,0.13,0.13,0.13,0.16,0.17,0.16,0.15,0.17
GEO,,0.21,0.32,0.25,0.24,0.28,0.28,0.25,0.28
