Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015
AFG,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
ALB,28.8,28.4,28.1,28.6,28.3,28.3,28.3,28.2,28.2,28.2
DZA,0.7,0.7,0.7,0.6,0.8,0.8,0.8,0.8,0.8,0.8
AND,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
AGO,48.9,48.4,47.9,47.4,46.9,46.8,46.7,46.6,46.5,46.4
ATG,23.4,23.1,22.7,22.3,22.3,22.3,22.3,22.3,22.3,22.3
ARG,12.7,12.2,11.6,11.0,10.4,10.3,10.2,10.1,10.0,9.9
ARM,11.8,11.7,11.7,11.7,11.6,11.6,11.6,11.6,11.7,11.7
AUS,16.7,16.8,16.8,16.6,16.0,16.1,16.1,16.2,16.2,16.2
AUT,45.7,46.1,46.5,46.6,46.7,46.8,46.8,46.8,46.9,46.9
AZE,10.2,10.4,10.6,10.6,12.2,12.5,12.8,13.2,13.5,13.8
BHS,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4
BHR,0.3,0.4,0.5,0.6,0.7,0.7,0.7,0.7,0.8,0.8
BGD,11.5,11.4,11.3,11.2,11.1,11.1,11.0,11.0,11.0,11.0
BRB,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7
BLR,38.4,39.6,40.8,41.6,42.1,42.2,42.3,42.4,42.5,42.5
BEL,,,22.0,22.3,22.5,22.5,22.5,22.5,22.6,22.6
BLZ,70.8,67.4,64.0,62.1,61.0,60.8,60.6,60.3,60.1,59.9
BEN,51.1,48.0,44.9,42.7,40.4,40.0,39.6,39.1,38.7,38.2
BTN,53.6,64.2,65.5,69.7,71.0,71.2,71.5,71.8,72.0,72.3
BOL,58.0,56.7,55.5,54.2,51.9,51.6,51.4,51.1,50.8,50.6
BIH,43.3,42.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
BWA,24.2,23.2,22.1,21.1,20.0,19.8,19.7,19.5,19.3,19.1
BRA,65.4,63.9,62.4,60.6,59.6,59.5,59.4,59.3,59.2,59.0
BRN,78.4,76.8,75.3,73.8,72.1,72.1,72.1,72.1,72.1,72.1
BGR,30.1,30.3,30.5,33.6,34.4,34.6,34.7,34.9,35.1,35.2
BFA,25.0,23.9,22.8,21.7,20.6,20.4,20.2,20.0,19.8,19.6
BDI,11.3,9.5,7.7,7.0,9.9,10.0,10.2,10.4,10.6,10.7
CPV,14.3,17.4,20.4,20.7,21.1,21.4,21.6,21.8,22.1,22.3
KHM,73.3,69.4,65.4,60.8,57.2,56.5,55.7,55.0,54.3,53.6
CMR,51.4,49.1,46.8,44.5,42.1,41.7,41.2,40.7,40.3,39.8
CAN,38.3,38.3,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2
CAF,36.2,36.1,36.0,35.8,35.7,35.7,35.7,35.6,35.6,35.6
TCD,5.3,5.2,5.0,4.9,4.4,4.3,4.2,4.1,4.0,3.9
CHL,20.5,20.9,21.3,21.6,21.8,22.2,22.6,23.0,23.4,23.9
CHN,16.7,17.8,18.9,20.6,21.4,21.5,21.7,21.9,22.0,22.2
COL,58.1,56.9,55.7,54.3,52.8,52.8,52.8,52.8,52.8,52.7
COM,26.3,25.3,24.2,22.6,21.0,20.7,20.5,20.3,20.1,19.9
COG,66.5,66.3,66.0,65.8,65.6,65.6,65.5,65.5,65.4,65.4
COD,70.7,70.0,69.4,68.7,68.0,67.9,67.7,67.6,67.4,67.3
CRI,50.2,48.4,46.5,48.8,51.0,51.6,52.2,52.8,53.4,54.0
HRV,33.1,33.4,33.7,34.0,34.3,34.3,34.3,34.3,34.3,34.3
CUB,19.2,20.9,22.7,25.3,27.5,27.9,28.6,29.7,30.2,30.8
CYP,17.4,18.0,18.6,18.7,18.7,18.7,18.7,18.7,18.7,18.7
CZE,34.0,34.1,34.1,34.3,34.4,34.4,34.5,34.5,34.5,34.5
CIV,32.1,32.3,32.5,32.7,32.7,32.7,32.7,32.7,32.7,32.7
DNK,12.8,13.3,13.8,13.1,13.8,14.0,14.2,14.3,14.5,14.6
DJI,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
DMA,66.7,64.9,63.1,61.3,59.5,59.2,58.8,58.5,58.1,57.8
DOM,22.9,26.8,30.8,34.2,37.6,38.3,39.0,39.7,40.4,41.0
ECU,52.8,51.2,55.3,53.7,52.1,51.8,51.5,51.2,50.8,50.5
EGY,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLV,18.2,17.1,16.0,14.9,13.9,13.6,13.4,13.2,13.0,12.8
GNQ,66.3,64.2,62.1,60.1,58.0,57.6,57.1,56.7,56.3,55.9
ERI,,15.8,15.6,15.4,15.2,15.1,15.1,15.0,15.0,15.0
EST,52.0,52.5,52.9,53.1,52.7,52.7,52.7,52.7,52.7,52.7
SWZ,27.4,28.8,30.1,31.5,32.7,33.0,33.3,33.5,33.8,34.1
ETH,15.2,14.4,13.7,13.0,12.3,12.3,12.4,12.4,12.5,12.5
FJI,52.2,52.9,53.7,54.6,54.3,54.6,54.9,55.1,55.4,55.7
FIN,71.8,72.8,73.7,72.7,73.1,73.1,73.1,73.1,73.1,73.1
FRA,26.4,27.1,27.9,29.0,30.0,30.2,30.4,30.6,30.8,31.0
GAB,85.4,85.4,85.4,85.4,85.4,86.2,86.9,87.7,88.5,89.3
GMB,43.7,44.6,45.6,46.5,47.4,47.6,47.7,47.9,48.1,48.2
GEO,39.6,39.7,39.7,39.9,40.6,40.6,40.6,40.6,40.6,40.6
DEU,32.4,32.4,32.5,32.6,32.7,32.7,32.7,32.7,32.7,32.7
GHA,37.9,38.5,39.2,39.8,40.4,40.5,40.7,40.8,40.9,41.0
GRC,25.6,26.8,27.9,29.1,30.3,30.5,30.7,31.0,31.2,31.5
GRD,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
GTM,44.3,41.8,39.3,36.7,34.7,34.4,34.1,33.7,33.4,33.0
GIN,29.6,28.8,28.1,27.4,26.6,26.5,26.3,26.2,26.0,25.9
GNB,78.8,77.1,75.4,73.7,71.9,71.6,71.2,70.8,70.5,70.1
GUY,84.6,84.5,84.4,84.3,84.2,84.2,84.1,84.1,84.0,84.0
HTI,4.2,4.1,4.0,3.8,3.7,3.6,3.6,3.6,3.5,3.5
HND,72.7,64.9,57.1,51.8,46.4,45.3,44.3,43.2,42.1,41.0
HUN,20.0,20.7,21.4,22.1,22.6,22.7,22.7,22.8,22.8,22.9
ISL,0.2,0.2,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.5
IND,21.5,21.7,22.0,22.8,23.5,23.5,23.6,23.7,23.7,23.8
IDN,65.4,60.2,54.9,54.0,52.1,51.7,51.4,51.0,50.6,50.2
IRN,5.6,5.6,5.7,6.6,6.6,6.6,6.6,6.6,6.6,6.6
IRQ,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
IRL,6.8,8.0,9.2,10.1,10.5,10.6,10.7,10.8,10.9,10.9
ISR,6.1,6.6,7.1,7.2,7.1,7.2,7.3,7.4,7.5,7.6
ITA,25.8,27.1,28.5,29.8,30.7,30.9,31.1,31.2,31.4,31.6
JAM,31.8,31.6,31.5,31.3,31.1,31.1,31.1,31.0,31.0,31.0
JPN,68.4,68.3,68.2,68.4,68.5,68.5,68.5,68.5,68.5,68.5
JOR,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
KAZ,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
KEN,8.3,7.3,6.3,7.1,7.4,7.5,7.6,7.6,7.7,7.8
KIR,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
PRK,68.1,62.8,57.6,52.3,47.1,46.0,44.9,43.9,42.8,41.8
KOR,66.0,65.6,65.2,64.6,64.0,63.9,63.8,63.6,63.5,63.4
KWT,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4
KGZ,4.4,4.4,4.5,4.5,3.5,3.5,3.4,3.4,3.4,3.3
LAO,76.5,74.0,71.6,73.1,77.2,78.0,78.8,79.6,80.5,81.3
LVA,51.0,51.6,52.1,53.0,53.9,53.9,54.0,54.0,54.0,54.0
LBN,12.8,12.8,12.8,13.3,13.4,13.4,13.4,13.4,13.4,13.4
LSO,1.3,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.6,1.6
LBR,51.2,49.6,48.1,46.5,44.9,44.6,44.3,44.0,43.7,43.4
LBY,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
