"Gross capital formation (% of GDP)"
"HDI Rank (2017)","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017",""
"168"," Afghanistan","","","","","","","21.6","","17.9","","16.6","","16.8","","17.2","","18.1","","19.4","","17.7","","",""
"68"," Albania","29.3","","21.0","","31.7","","37.0","","30.3","","31.4","","28.3","","28.4","","24.6","","24.4","","24.8","","25.2",""
"85"," Algeria","28.6","","30.9","","23.6","","31.7","","41.4","","38.1","","39.2","","43.4","","45.6","","50.7","","50.7","","47.8",""
"147"," Angola","0.0","","","","30.5","","8.8","","14.4","","12.9","","15.1","","14.7","","15.3","","9.6","","8.4","","7.8",""
"47"," Argentina","14.0","","17.9","","16.2","","18.9","","17.7","","18.4","","16.5","","17.3","","17.3","","17.1","","17.0","","19.1",""
"83"," Armenia","47.1","","18.4","","18.6","","30.5","","32.9","","27.3","","25.3","","22.3","","20.9","","20.7","","18.0","","19.0",""
"3"," Australia","29.0","","26.0","","26.3","","27.5","","26.8","","26.4","","27.6","","27.8","","26.7","","26.1","","25.3","","24.2",""
"20"," Austria","26.7","","26.8","","25.9","","23.8","","22.6","","24.1","","24.0","","23.7","","23.5","","23.6","","24.1","","25.1",""
"80"," Azerbaijan","26.5","","23.8","","20.7","","41.5","","18.1","","20.3","","21.7","","24.5","","25.7","","27.9","","24.9","","24.1",""
"54"," Bahamas","29.4","","27.7","","30.1","","27.3","","28.0","","30.1","","31.3","","28.7","","32.2","","24.7","","24.7","","27.0",""
"43"," Bahrain","16.4","","14.6","","16.6","","26.7","","27.3","","22.4","","28.1","","25.9","","26.8","","26.5","","29.6","","",""
"136"," Bangladesh","16.5","","19.1","","23.8","","25.8","","26.2","","27.4","","28.3","","28.4","","28.6","","28.9","","29.7","","30.5",""
"58"," Barbados","14.8","","11.9","","17.7","","18.5","","16.0","","17.0","","15.9","","16.7","","16.7","","17.3","","17.1","","17.8",""
"53"," Belarus","26.5","","24.8","","25.4","","28.5","","40.7","","37.2","","35.1","","38.8","","34.8","","29.0","","26.5","","26.2",""
"17"," Belgium","24.4","","21.8","","23.8","","23.6","","22.7","","24.0","","23.2","","22.2","","23.3","","23.6","","24.0","","24.6",""
"106"," Belize","25.7","","21.7","","31.7","","20.9","","13.2","","17.0","","16.0","","18.3","","21.3","","22.5","","22.1","","19.0",""
"163"," Benin","14.1","","21.4","","23.6","","17.8","","23.1","","24.1","","22.6","","27.8","","28.6","","26.0","","24.6","","28.6",""
"134"," Bhutan","30.4","","45.4","","48.7","","52.0","","61.7","","67.7","","67.9","","46.0","","51.7","","54.0","","55.6","","47.2",""
"118"," Bolivia (Plurinational State of)","12.5","","15.2","","18.1","","14.3","","17.0","","19.8","","17.7","","19.0","","21.0","","20.3","","21.1","","22.2",""
"77"," Bosnia and Herzegovina","","","20.0","","20.6","","27.2","","16.3","","18.7","","19.2","","18.2","","19.1","","18.7","","19.6","","20.5",""
"101"," Botswana","37.4","","27.1","","29.6","","27.1","","41.4","","37.8","","38.1","","29.4","","27.9","","32.1","","24.3","","",""
"79"," Brazil","20.2","","17.3","","18.9","","17.2","","21.8","","21.8","","21.4","","21.7","","20.5","","17.4","","15.4","","15.5",""
"39"," Brunei Darussalam","18.7","","36.7","","13.1","","11.4","","23.7","","26.0","","32.9","","39.6","","27.4","","35.2","","34.6","","34.8",""
"51"," Bulgaria","25.6","","15.7","","19.2","","27.9","","22.6","","21.5","","21.9","","21.3","","21.4","","21.2","","19.1","","20.9",""
"183"," Burkina Faso","18.9","","23.9","","20.1","","24.1","","26.9","","28.0","","32.5","","32.5","","25.9","","24.3","","23.2","","25.5",""
"185"," Burundi","14.5","","6.4","","2.8","","22.4","","30.5","","27.6","","28.4","","28.7","","27.8","","16.6","","16.9","","",""
"125"," Cabo Verde","","","","","","","","","47.6","","47.5","","37.2","","31.6","","37.0","","30.2","","36.1","","37.3",""
"146"," Cambodia","","","14.6","","17.4","","18.5","","17.4","","17.1","","18.5","","20.0","","22.1","","22.5","","22.7","","22.9",""
"151"," Cameroon","17.8","","20.1","","20.0","","22.0","","23.2","","24.1","","22.8","","23.1","","24.1","","22.4","","22.2","","21.6",""
"12"," Canada","21.4","","19.4","","20.7","","22.7","","23.5","","24.2","","24.9","","25.0","","24.9","","24.1","","23.2","","23.7",""
"188"," Central African Republic","12.7","","14.1","","11.1","","9.9","","14.3","","15.0","","14.8","","8.7","","10.2","","13.9","","13.6","","17.7",""
"186"," Chad","6.8","","13.2","","23.3","","20.7","","34.5","","28.5","","31.1","","29.3","","33.8","","28.4","","26.2","","21.4",""
"44"," Chile","25.8","","27.5","","22.1","","21.8","","23.1","","24.6","","26.4","","25.6","","23.2","","23.8","","22.2","","22.1",""
"86"," China","34.7","","39.7","","34.4","","41.4","","47.6","","47.7","","47.2","","47.4","","47.0","","45.4","","44.3","","43.6",""
"90"," Colombia","18.5","","25.8","","14.9","","20.2","","22.1","","23.9","","23.9","","24.3","","26.3","","26.7","","24.7","","23.4",""
"165"," Comoros","19.7","","19.5","","6.3","","10.6","","14.7","","15.6","","17.7","","21.8","","27.4","","18.4","","20.9","","20.9",""
"137"," Congo","15.9","","36.6","","22.6","","20.2","","20.5","","25.3","","26.0","","30.9","","41.3","","40.9","","50.4","","26.6",""
"176"," Congo (Democratic Republic of the)","9.1","","9.4","","14.4","","11.8","","28.8","","24.9","","14.3","","21.8","","23.2","","19.6","","17.4","","20.8",""
"63"," Costa Rica","18.5","","19.7","","20.7","","19.1","","19.7","","19.9","","20.5","","19.0","","18.8","","18.4","","17.9","","18.0",""
"46"," Croatia","","","16.8","","20.2","","27.9","","21.4","","20.6","","19.2","","19.3","","18.8","","20.0","","20.2","","20.5",""
"73"," Cuba","24.8","","7.0","","12.5","","10.8","","10.1","","8.5","","8.6","","9.4","","7.6","","9.4","","","","",""
"32"," Cyprus","27.0","","26.6","","20.6","","22.5","","23.8","","18.8","","16.1","","13.2","","12.3","","14.2","","16.8","","20.4",""
"27"," Czechia","24.2","","33.7","","31.4","","29.1","","27.1","","27.0","","26.2","","24.7","","25.9","","28.0","","26.3","","26.3",""
"170"," Côte d'Ivoire","6.7","","15.6","","10.5","","13.9","","13.4","","4.7","","15.1","","20.7","","19.8","","20.1","","20.7","","22.6",""
"11"," Denmark","20.8","","20.7","","22.4","","22.2","","18.1","","19.1","","19.5","","19.7","","20.1","","20.0","","21.0","","21.0",""
"172"," Djibouti","","","","","","","","","","","","","","","29.8","","33.8","","44.7","","28.8","","50.4",""
"94"," Dominican Republic","25.1","","20.1","","27.9","","24.8","","26.4","","25.0","","24.3","","22.7","","23.0","","22.6","","21.9","","21.8",""
"86"," Ecuador","24.1","","19.8","","21.3","","21.6","","28.0","","28.1","","27.8","","28.5","","28.3","","26.9","","25.2","","25.4",""
"115"," Egypt","28.8","","20.1","","19.6","","18.0","","19.5","","17.1","","16.0","","14.2","","13.6","","14.3","","15.0","","15.3",""
"121"," El Salvador","13.8","","20.9","","17.7","","18.6","","16.7","","17.8","","17.8","","17.2","","16.4","","15.6","","15.1","","16.9",""
"141"," Equatorial Guinea","117.9","","158.5","","131.1","","39.5","","38.1","","32.0","","41.1","","30.3","","28.7","","24.7","","16.6","","12.0",""
"179"," Eritrea","","","22.5","","22.0","","20.3","","9.3","","10.0","","","","","","","","","","","","",""
"30"," Estonia","","","28.7","","28.8","","33.2","","21.3","","25.1","","29.1","","26.9","","27.1","","24.9","","24.2","","25.4",""
"144"," Eswatini (Kingdom of)","15.1","","16.0","","23.5","","17.4","","14.5","","12.9","","12.3","","12.1","","12.3","","11.4","","12.4","","",""
"173"," Ethiopia","0.0","","0.0","","0.0","","0.0","","0.0","","32.1","","37.1","","34.1","","38.0","","40.7","","38.0","","39.0",""
"92"," Fiji","14.3","","22.7","","17.3","","23.0","","","","21.0","","17.3","","27.6","","19.0","","17.9","","20.0","","",""
"15"," Finland","30.1","","20.3","","23.9","","24.6","","21.6","","23.5","","22.5","","21.4","","20.9","","20.9","","21.9","","22.8",""
"24"," France","24.4","","20.5","","22.5","","22.5","","21.9","","23.2","","22.6","","22.3","","22.7","","22.7","","22.7","","23.5",""
"110"," Gabon","21.7","","23.3","","21.9","","21.4","","29.7","","26.6","","27.0","","29.2","","35.1","","30.5","","32.4","","",""
"174"," Gambia","22.3","","6.9","","4.6","","22.0","","21.3","","18.9","","27.8","","20.0","","20.9","","19.7","","18.7","","19.2",""
"70"," Georgia","30.7","","4.0","","26.6","","33.5","","21.6","","26.2","","28.9","","24.8","","29.8","","31.5","","32.7","","31.9",""
"5"," Germany","24.7","","23.7","","23.9","","18.8","","19.6","","21.1","","19.3","","19.5","","19.5","","19.1","","19.2","","19.8",""
"140"," Ghana","14.4","","20.0","","24.0","","29.0","","13.1","","12.8","","17.0","","13.3","","18.8","","16.7","","14.5","","16.1",""
"31"," Greece","27.6","","22.5","","25.8","","22.1","","17.0","","15.1","","12.8","","11.6","","11.9","","9.8","","10.6","","11.7",""
"127"," Guatemala","13.6","","15.1","","17.8","","19.7","","13.9","","15.2","","15.0","","14.0","","13.7","","13.6","","12.9","","12.1",""
"175"," Guinea","24.5","","21.4","","20.5","","19.5","","20.3","","24.1","","26.0","","23.5","","22.8","","24.2","","51.8","","43.1",""
"177"," Guinea-Bissau","29.9","","22.3","","11.7","","11.0","","10.8","","9.9","","6.7","","7.2","","11.4","","8.1","","7.8","","10.5",""
"125"," Guyana","31.1","","33.2","","23.8","","24.8","","25.2","","23.9","","24.8","","18.6","","28.7","","32.3","","29.6","","30.1",""
"168"," Haiti","","","26.1","","27.3","","27.4","","25.4","","27.9","","35.6","","36.7","","38.2","","41.1","","38.7","","43.4",""
"133"," Honduras","23.0","","31.6","","28.3","","27.6","","21.9","","26.0","","24.6","","21.8","","22.2","","25.1","","23.3","","23.8",""
"7"," Hong Kong, China (SAR)","27.2","","34.3","","27.6","","21.1","","23.9","","24.1","","25.2","","24.0","","23.8","","21.5","","21.5","","22.3",""
"45"," Hungary","","","23.1","","28.3","","25.4","","20.7","","20.5","","19.5","","21.0","","23.3","","21.8","","19.8","","22.5",""
"6"," Iceland","19.0","","16.3","","24.6","","29.3","","13.8","","15.4","","16.0","","15.4","","17.3","","19.1","","21.5","","22.2",""
"130"," India","29.0","","28.2","","27.0","","38.6","","40.7","","39.6","","38.3","","34.0","","34.3","","31.8","","30.3","","30.7",""
