Country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
TGO,1,2,3,1,1,1,7,6,3,6,3,1,4,12,7,6,13,3,12,2
THA,1,1,1,2,4,3,5,5,1,4,1,5,9,5,13,12,4,8,18,19
TJK,1,2,1,4,5,3,2,5,1,4,1,5,9,5,13,12,4,8,18,19
TKM,1,2,1,4,5,3,2,5,1,4,1,5,9,5,13,12,4,8,18,19
TLS,1,2,3,4,5,3,2,6,3,6,3,1,4,12,7,6,13,8,12,1
TON,1,2,1,4,5,3,2,5,1,4,1,5,9,5,13,12,4,8,18,19
TTO,1,1,1,2,4,4,5,5,1,4,1,5,9,5,13,12,4,1,18,19
TUN,1,1,1,2,4,3,5,5,1,4,1,5,9,5,13,12,4,8,18,19
TUR,1,1,1,2,4,4,5,5,1,4,1,5,9,5,13,12,4,1,18,19
TUV,1,2,1,4,5,3,5,5,1,4,1,5,9,5,13,6,13,8,18,19
TZA,1,2,3,1,1,1,7,6,3,6,3,1,4,12,7,6,13,3,12,2
UGA,1,2,3,1,1,1,7,6,3,6,3,1,4,12,7,6,13,3,12,2
UKR,1,2,1,4,5,2,5,5,1,4,1,9,9,5,13,12,4,1,18,19
URY,1,1,1,2,4,4,5,5,1,4,1,5,9,5,13,12,4,1,18,19
USA,1,1,1,3,2,5,6,3,9,10,10,8,11,1,11,13,7,14,7,17
UZB,1,1,1,2,4,3,5,5,1,4,1,5,9,5,13,12,4,8,18,19
VCT,1,1,1,2,4,3,5,5,1,4,1,5,9,5,13,12,4,8,18,19
VEN,1,1,1,2,4,4,5,5,1,4,1,5,9,5,13,12,4,1,18,19
VNM,1,1,1,2,4,3,5,5,1,4,1,5,9,5,13,12,4,8,18,19
VUT,1,2,3,4,5,3,2,5,1,6,3,5,4,12,7,6,13,8,18,1
WSM,1,2,1,4,5,3,5,5,1,4,1,5,9,5,13,12,4,8,18,19
YEM,1,2,3,1,3,1,7,8,6,7,11,1,1,4,9,14,5,3,3,16
ZAF,1,2,1,4,5,3,5,5,1,4,1,5,9,5,13,6,13,8,18,19
ZMB,1,2,3,1,1,1,7,6,3,6,3,1,4,12,7,6,13,3,12,2
ZWE,1,2,3,1,1,1,7,6,3,6,3,1,4,12,7,6,13,3,12,2
