Country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
LSO,1,1,2,4,5,2,6,5,9,6,3,12,9,2,13,1,6,17,7,20
LTU,1,2,1,2,4,6,5,2,6,3,8,9,4,3,4,14,14,2,5,12
LUX,1,2,1,3,4,4,5,2,7,3,7,9,4,3,4,14,7,15,5,12
LVA,1,2,1,2,4,6,5,2,6,3,8,9,4,3,4,14,14,2,5,12
MAR,1,1,2,1,2,3,1,5,3,6,11,12,9,2,13,5,2,13,7,20
MCO,1,2,1,3,4,6,5,2,6,3,8,9,4,3,4,14,14,2,5,12
MDA,1,2,1,1,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
MDG,1,1,2,4,5,2,1,5,9,6,3,12,9,2,13,1,6,17,7,20
MDV,1,2,1,1,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
MEX,1,2,1,2,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
MHL,1,2,1,1,1,3,4,7,3,6,11,3,13,12,13,13,3,13,15,20
MKD,1,2,1,2,1,3,4,2,3,2,11,3,13,12,12,13,3,13,15,7
MLI,1,1,2,4,5,5,6,5,9,6,2,2,9,2,5,1,15,10,12,1
MLT,1,2,1,3,4,6,5,2,6,3,8,9,4,3,4,14,14,2,5,12
MMR,1,1,2,1,2,2,1,5,9,6,3,12,9,2,13,5,2,17,7,20
MNE,1,2,1,2,1,6,5,2,6,3,8,9,4,3,4,13,14,2,5,12
MNG,1,2,1,2,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
MOZ,1,1,2,4,5,5,6,5,9,5,2,2,3,8,5,1,15,10,12,1
MRT,1,1,2,4,5,2,7,5,9,6,3,12,9,2,13,1,6,17,7,20
MUS,1,2,1,2,1,3,4,2,3,2,11,3,13,12,12,13,3,13,15,7
MWI,1,1,2,4,5,5,6,5,9,6,2,2,9,2,13,1,6,17,12,20
MYS,1,2,1,2,1,3,4,2,6,3,11,3,4,3,12,13,3,13,15,7
NAM,1,1,2,1,2,2,1,5,9,6,3,12,9,2,13,5,2,17,7,20
NER,1,1,2,4,5,5,6,6,1,9,2,2,3,8,6,1,15,10,12,3
NGA,1,1,2,4,5,5,6,5,9,6,2,1,9,2,5,1,6,10,12,1
NIC,1,2,1,1,1,3,4,7,3,6,11,3,13,12,13,13,3,13,15,20
NLD,1,2,1,3,4,6,5,2,6,3,8,9,4,3,4,14,7,2,5,12
NOR,1,2,3,3,3,4,3,8,7,1,7,7,8,1,4,3,8,15,8,12
NPL,1,1,2,1,2,2,1,5,9,6,3,12,9,2,13,5,2,17,7,20
NRU,1,2,1,1,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
NZL,1,2,1,3,4,6,5,2,6,3,8,9,4,3,4,14,14,2,5,12
OMN,1,2,1,2,1,6,4,2,6,3,11,3,4,3,4,13,14,2,5,12
PAK,1,1,2,4,2,2,1,5,9,6,3,12,9,2,13,1,6,17,7,20
PAN,1,2,1,2,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
PER,1,2,1,2,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
PHL,1,1,1,1,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
PLW,1,2,1,2,4,6,4,2,6,3,8,3,4,3,4,13,14,2,5,12
PNG,1,1,2,4,2,2,1,5,9,6,3,12,9,2,13,5,6,17,7,20
POL,1,2,1,2,4,6,5,2,6,3,8,9,4,3,4,13,14,2,5,12
PRK,1,2,1,2,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
PRT,1,2,1,2,4,6,5,2,6,3,8,9,4,3,4,13,14,2,5,12
PRY,1,2,1,2,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
PSE,1,2,1,1,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
QAT,1,2,3,3,3,1,3,8,4,1,4,11,8,1,6,3,8,7,8,3
ROU,1,2,1,2,1,6,4,2,6,3,11,3,4,3,4,13,14,2,5,12
RUS,1,2,1,2,4,6,5,2,6,3,8,9,4,3,4,13,14,2,5,12
RWA,1,1,2,4,5,2,7,5,9,6,3,12,9,2,13,1,6,17,7,20
SAU,1,2,1,3,4,6,5,2,6,3,8,9,4,3,4,14,14,2,5,12
SDN,1,1,2,4,2,2,7,5,9,6,3,1,9,2,13,1,6,17,12,20
SEN,1,1,2,4,5,2,1,5,9,6,3,12,9,2,13,1,6,17,7,20
SGP,1,2,3,3,3,4,3,8,7,1,7,11,8,1,4,3,8,15,8,12
SLB,1,1,2,1,2,2,1,5,9,6,3,12,9,2,13,5,2,17,7,20
SLE,1,1,2,4,5,5,6,5,1,9,2,2,3,8,5,1,15,10,12,1
SLV,1,2,1,1,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
SMR,1,2,1,2,1,3,4,2,6,3,11,3,4,3,12,13,14,13,5,7
SOM,1,1,2,4,5,5,6,6,1,4,2,2,3,8,6,1,15,10,12,3
SRB,1,2,1,2,1,3,4,2,6,3,11,3,4,3,4,13,3,2,15,12
SSD,1,1,2,4,5,5,6,5,9,9,2,2,9,2,5,1,15,10,12,1
STP,1,1,2,1,2,2,1,5,9,6,3,12,9,2,13,5,2,17,7,20
SUR,1,2,1,2,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
SVK,1,2,1,2,4,6,5,2,6,3,8,9,4,3,4,14,14,2,5,12
SVN,1,2,1,3,4,6,5,2,6,3,8,9,4,3,4,14,7,2,5,12
SWE,1,2,1,3,4,6,5,2,6,3,8,9,4,3,4,14,7,2,5,12
SWZ,1,1,2,4,2,2,1,5,9,6,3,12,9,2,13,5,6,17,7,20
SYC,1,2,1,2,1,3,4,2,6,2,11,3,4,3,12,13,3,13,15,7
SYR,1,1,2,1,2,2,1,5,9,6,3,12,9,2,13,5,6,17,7,20
TCD,1,1,2,4,5,5,6,6,1,9,2,2,3,8,5,1,15,10,12,1
TGO,1,1,2,4,5,2,1,5,9,6,3,12,9,2,13,1,6,17,7,20
THA,1,2,1,2,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
TJK,1,1,1,1,1,3,4,7,3,2,11,3,13,12,13,13,3,13,15,20
TKM,1,1,1,1,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
TLS,1,1,2,1,2,2,1,5,9,6,3,12,9,2,13,5,2,17,7,20
TON,1,2,1,1,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
TTO,1,2,1,2,1,3,4,2,6,3,11,3,4,3,4,13,3,2,15,7
TUN,1,2,1,2,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
TUR,1,2,1,2,1,3,4,2,6,3,11,3,4,3,12,13,3,13,15,7
TUV,1,2,1,1,1,3,4,7,3,6,11,3,13,12,13,13,3,13,15,20
TZA,1,1,2,4,5,2,1,5,9,6,3,12,9,2,13,1,6,17,7,20
UGA,1,1,2,4,5,2,1,5,9,6,3,12,9,2,13,1,6,17,7,20
UKR,1,2,1,1,1,3,4,4,6,2,11,3,13,12,12,13,3,13,15,7
URY,1,2,1,2,1,3,4,2,6,3,11,3,4,3,12,13,3,13,15,7
USA,1,2,1,3,4,4,5,2,7,3,7,9,4,3,4,14,7,15,5,12
UZB,1,2,1,1,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
VCT,1,2,1,2,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
VEN,1,2,1,2,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
VNM,1,2,1,1,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
VUT,1,1,2,1,2,3,1,5,3,6,11,12,9,2,13,5,2,13,7,20
WSM,1,2,1,1,1,3,4,7,3,2,11,3,13,12,12,13,3,13,15,7
YEM,1,1,2,4,5,2,6,5,9,6,3,1,9,2,13,1,6,17,12,20
ZAF,1,2,1,1,1,3,4,7,3,2,11,3,13,12,13,13,3,13,15,20
ZMB,1,1,2,4,2,2,1,5,9,6,3,12,9,2,13,5,6,17,7,20
ZWE,1,1,2,4,2,2,1,5,9,6,3,12,9,2,13,5,6,17,7,20
