Country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
BRA,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
BRB,1,2,1,1,2,4,3,5,1,4,8,11,5,13,8,14,5,18,19,20
BRN,1,1,1,1,5,2,4,3,2,8,2,9,13,8,1,16,3,15,16,16
BTN,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
BWA,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
CAF,1,1,2,3,1,3,5,4,7,7,1,3,11,10,5,7,1,17,2,1
CAN,1,1,1,1,5,2,7,3,1,4,2,9,13,8,1,11,12,15,5,17
CHE,1,1,1,1,5,2,4,3,2,8,2,9,13,8,1,16,3,15,16,3
CHL,1,2,1,1,2,4,3,5,1,4,8,11,13,13,8,14,5,18,19,20
CHN,1,2,3,2,3,5,3,5,6,6,9,6,5,13,8,14,5,14,19,20
CIV,1,1,3,2,4,1,5,4,9,1,4,8,11,11,5,7,1,10,2,1
CMR,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
COD,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
COG,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
COL,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
COM,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
CPV,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
CRI,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
CUB,1,2,3,2,3,5,3,5,6,6,9,6,5,13,8,14,5,14,19,20
CYP,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
CZE,1,1,1,1,2,4,7,7,1,4,8,9,13,13,4,11,12,18,5,17
DEU,1,1,1,1,5,2,4,3,2,8,2,9,13,8,1,16,3,15,16,16
DJI,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
DMA,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
DNK,1,1,1,1,5,2,4,3,2,8,2,9,13,8,1,16,3,15,16,16
DOM,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
DZA,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
ECU,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
EGY,1,2,3,2,3,5,3,5,6,6,9,6,9,5,10,14,5,14,19,20
ERI,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
ESP,1,1,1,1,2,4,7,3,1,4,8,9,13,13,4,11,12,18,5,17
EST,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
ETH,1,1,2,4,1,3,5,4,7,7,1,3,11,10,5,7,1,17,2,1
FIN,1,1,1,1,5,2,7,3,1,4,2,9,13,8,1,11,12,15,5,17
FJI,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
FRA,1,1,1,1,2,4,7,3,1,4,8,9,13,13,4,11,12,18,5,17
FSM,1,2,3,2,4,1,1,5,9,1,4,6,9,11,11,9,10,10,7,10
GAB,1,2,3,2,3,5,3,5,9,1,9,6,9,5,10,9,5,14,19,10
GBR,1,1,1,1,2,4,7,3,1,4,8,9,13,13,4,11,12,18,5,17
GEO,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
GHA,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
GIN,1,1,3,2,4,1,5,4,9,1,4,8,11,11,5,7,1,10,2,1
GMB,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
GNB,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
GNQ,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
GRC,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
GRD,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
GTM,1,2,3,2,4,1,1,5,9,1,4,6,9,11,11,9,10,10,7,10
GUY,1,2,3,2,3,5,3,5,6,6,9,6,9,5,10,14,5,14,19,20
HKG,1,1,1,1,5,2,4,3,2,8,2,9,13,8,1,16,3,15,16,16
HND,1,2,3,2,4,1,1,5,9,1,4,6,9,11,11,9,10,10,7,10
HRV,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
HTI,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
HUN,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
IDN,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
IND,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
IRL,1,1,1,1,2,4,7,3,1,4,8,9,13,13,4,11,12,18,5,17
IRN,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
IRQ,1,2,3,2,3,5,3,5,6,6,9,6,9,5,10,14,5,14,19,20
ISL,1,1,1,1,5,2,7,3,1,4,2,9,13,8,1,11,12,15,5,17
ISR,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
ITA,1,1,1,1,2,4,7,3,1,4,8,9,13,13,4,11,12,18,5,17
JAM,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
JOR,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
JPN,1,1,1,1,2,4,7,7,1,4,8,9,13,13,4,11,12,18,5,17
KAZ,1,2,1,1,2,4,3,5,1,4,8,11,5,13,8,14,5,18,19,20
KEN,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
KGZ,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
KHM,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
KIR,1,2,3,2,3,5,3,5,6,6,9,6,9,5,10,14,5,14,19,20
KNA,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
KOR,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
KWT,1,1,1,1,5,2,4,3,2,8,2,9,13,8,1,16,3,15,16,16
LAO,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
LBN,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
LBR,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
LBY,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
LCA,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
LIE,1,1,1,1,5,2,4,3,2,9,2,9,10,12,2,12,3,15,9,3
LKA,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
LSO,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
LTU,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
LUX,1,1,1,1,5,2,4,3,2,8,2,9,10,12,2,16,3,15,16,3
LVA,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
MAR,1,2,3,2,3,5,1,5,9,1,9,6,9,5,10,9,10,14,7,10
MCO,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
MDA,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
MDG,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
MDV,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
MEX,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
MHL,1,2,3,2,3,5,1,5,6,6,9,6,9,5,10,14,5,14,19,20
MKD,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
MLI,1,1,2,4,1,3,5,4,7,2,1,3,11,11,5,7,1,17,2,1
MLT,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
MMR,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
MNE,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
MNG,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
MOZ,1,1,2,4,1,3,5,4,7,7,1,3,11,10,5,7,1,17,2,1
MRT,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
MUS,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
MWI,1,1,2,4,1,3,5,4,7,2,1,3,11,11,5,7,1,17,2,1
MYS,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
NAM,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
NER,1,1,2,3,1,3,5,4,3,5,1,3,4,10,12,7,7,17,12,13
NGA,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
NIC,1,2,3,2,3,5,3,5,6,6,9,6,9,5,10,14,5,14,19,20
NLD,1,1,1,1,5,2,4,3,1,4,2,9,13,8,1,11,3,15,16,17
NOR,1,1,1,1,5,2,4,3,2,8,2,9,10,12,2,16,3,15,16,3
NPL,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
NRU,1,2,3,2,3,5,1,5,6,6,9,6,9,5,10,14,5,14,19,20
NZL,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
OMN,1,2,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,20
PAK,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
PAN,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
PER,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
PHL,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
PLW,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
PNG,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
POL,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
PRK,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
PRT,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
PRY,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
PSE,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
QAT,1,1,1,1,5,2,4,3,2,9,2,9,10,12,2,12,3,15,9,3
ROU,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
RUS,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
RWA,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
SAU,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
SDN,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
SEN,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
SGP,1,1,1,1,5,2,4,3,2,8,2,9,13,8,1,16,3,15,16,3
SLB,1,2,3,2,4,1,1,6,9,1,4,6,9,11,11,9,10,10,7,10
SLE,1,1,2,3,1,3,5,4,7,7,1,3,11,10,5,7,1,17,2,1
SLV,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
SMR,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
SOM,1,1,2,3,1,3,5,4,7,7,1,3,4,10,12,7,1,17,2,1
SRB,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
SSD,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,1
STP,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
SUR,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
SVK,1,1,1,1,2,4,7,7,1,4,8,11,13,13,4,11,12,18,5,17
SVN,1,1,1,1,2,4,7,7,1,4,8,9,13,13,4,11,12,18,5,17
SWE,1,1,1,1,5,2,7,3,1,4,2,9,13,8,1,11,12,15,5,17
SWZ,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
SYC,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
SYR,1,2,3,2,3,5,1,5,9,2,9,6,9,5,10,8,16,14,7,10
TCD,1,1,2,3,1,3,5,4,7,7,1,3,11,10,5,7,1,17,2,1
TGO,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
THA,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
TJK,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
TKM,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
TLS,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
TON,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
TTO,1,2,1,1,2,4,3,5,1,4,8,11,13,13,8,14,5,18,19,20
TUN,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
TUR,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
TUV,1,2,3,2,3,5,3,5,6,6,9,6,9,5,10,14,5,14,19,20
TZA,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
UGA,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
UKR,1,2,3,2,3,5,3,5,6,6,9,6,5,13,8,14,5,14,19,20
URY,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
USA,1,1,1,1,5,2,4,3,2,8,2,9,13,8,1,16,3,15,16,3
UZB,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
VCT,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
VEN,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
VNM,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
VUT,1,2,3,2,3,5,3,5,6,6,9,6,9,5,10,14,5,14,19,20
WSM,1,2,3,2,3,5,3,5,6,6,9,6,5,5,8,14,5,14,19,20
YEM,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
ZAF,1,2,3,2,3,5,3,5,6,6,9,6,9,5,10,14,5,14,19,20
ZMB,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
ZWE,1,2,3,2,4,1,1,6,9,1,4,8,9,11,11,9,10,10,7,10
