Measure,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Log-Likelihood,72823,156730.0,293370.0,356100.0,337960.0,350900.0,371240.0,368390.0,376860.0,350480.0,361920.0,377100.0,374290.0,370730.0,373860.0,376680.0,363380.0,377370.0,377650.0,373650.0
