Country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
ERI,1,1,1,1,2,4,6,5,4,2,8,12,8,12,2,13,9,3,3,10
ESP,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
EST,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
ETH,1,1,1,1,2,4,6,5,6,2,8,5,8,12,2,13,9,3,3,10
FIN,1,2,3,3,1,6,5,8,9,3,11,6,3,5,15,12,11,18,9,8
FJI,1,1,1,1,4,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
FRA,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
FSM,1,1,1,1,4,3,1,7,7,6,9,12,12,14,3,3,1,9,4,3
GAB,1,1,2,1,3,3,1,5,7,6,3,12,12,14,1,13,1,6,5,14
GBR,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
GEO,1,2,3,3,5,2,2,8,7,6,9,6,3,1,3,12,13,9,9,4
GHA,1,1,1,1,4,3,1,5,1,1,3,12,8,14,1,13,1,6,3,14
GIN,1,1,1,1,2,4,6,5,6,2,8,12,8,12,2,13,9,3,3,10
GMB,1,1,1,1,2,4,6,5,1,1,3,12,8,12,1,13,9,6,3,10
GNB,1,1,1,1,2,4,6,5,4,2,3,12,8,12,2,13,9,3,3,10
GNQ,1,1,1,1,2,4,6,5,1,1,3,12,8,12,1,13,9,6,3,14
GRC,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
GRD,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
GTM,1,1,1,1,4,3,1,5,1,1,3,12,8,14,1,13,1,6,3,14
GUY,1,1,1,1,4,3,1,7,7,6,9,12,12,14,3,3,1,9,4,14
HKG,1,2,3,3,1,6,5,8,9,3,2,6,7,5,15,5,11,13,19,8
HND,1,1,1,1,4,3,1,5,1,1,3,12,8,14,1,13,1,6,3,14
HRV,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
HTI,1,1,1,1,2,3,1,5,1,1,3,12,8,14,1,13,1,6,3,10
HUN,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
IDN,1,1,1,1,4,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
IND,1,1,2,1,3,3,1,5,1,1,3,12,8,14,1,13,1,6,5,14
IRL,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
IRN,1,2,3,3,5,2,2,8,7,6,9,10,3,1,3,12,13,9,9,4
IRQ,1,1,1,1,4,3,1,5,7,6,3,12,8,14,1,13,1,6,3,14
ISL,1,2,3,3,1,6,5,8,9,3,11,6,7,5,15,12,11,13,9,8
ISR,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
ITA,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
JAM,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
JOR,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
JPN,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
KAZ,1,2,3,3,5,2,2,8,7,6,11,6,3,1,3,12,13,9,9,4
KEN,1,1,1,1,4,3,1,5,1,1,3,12,8,14,1,13,1,6,3,14
KGZ,1,1,2,1,3,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
KHM,1,1,2,1,3,3,1,5,1,1,3,12,8,14,1,13,1,6,5,14
KIR,1,1,1,1,4,3,1,7,7,6,9,12,12,14,3,3,1,9,4,14
KNA,1,2,3,3,5,2,2,8,7,6,9,10,3,1,3,12,13,9,4,4
KOR,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
KWT,1,2,3,3,1,6,5,8,9,3,2,6,7,5,9,5,11,13,19,2
LAO,1,1,1,1,4,3,1,5,1,1,3,12,8,14,1,13,1,6,3,14
LBN,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
LBR,1,1,1,1,2,4,6,5,4,2,3,12,8,12,2,13,9,3,3,10
LBY,1,2,3,3,5,2,2,8,7,6,9,10,3,1,3,12,13,9,9,4
LCA,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
LIE,1,2,3,3,1,1,3,3,9,3,2,11,7,13,11,9,16,13,19,13
LKA,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
LSO,1,1,1,1,2,4,1,5,4,2,3,12,8,14,2,13,1,3,3,10
LTU,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
LUX,1,2,3,3,1,6,5,3,9,3,2,6,7,5,9,5,11,13,19,2
LVA,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
MAR,1,1,1,1,4,3,1,5,7,6,3,12,8,14,1,13,1,6,3,14
MCO,1,2,3,3,1,1,3,8,2,7,2,2,3,13,11,12,16,18,16,17
MDA,1,1,2,1,3,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
MDG,1,1,1,1,2,3,1,5,1,1,3,12,8,14,1,13,1,6,3,14
MDV,1,1,2,1,3,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
MEX,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
MHL,1,1,2,1,3,3,1,5,7,6,9,12,8,14,3,3,1,9,4,3
MKD,1,2,3,3,5,2,2,8,7,6,11,6,3,1,3,12,13,9,9,4
MLI,1,1,1,1,2,4,6,5,6,2,8,5,8,12,2,10,9,3,15,15
MLT,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
MMR,1,1,1,1,4,3,1,5,1,1,3,12,8,14,1,13,1,6,3,14
MNE,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
MNG,1,1,2,1,3,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
MOZ,1,1,1,2,2,4,6,4,6,2,8,5,1,12,2,10,9,3,15,15
MRT,1,1,1,1,2,4,6,5,4,2,3,12,8,12,2,13,9,3,3,10
MUS,1,2,3,3,5,2,2,8,7,6,9,6,3,1,3,12,13,9,9,4
MWI,1,1,1,1,2,4,6,5,4,2,3,12,8,12,2,13,9,3,3,10
MYS,1,2,3,3,5,2,2,8,7,6,9,10,3,1,3,3,13,9,4,3
NAM,1,1,1,1,4,3,1,5,1,1,3,12,8,14,1,13,1,6,3,14
NER,1,1,1,2,2,5,7,1,8,5,1,8,1,8,14,10,8,14,14,15
NGA,1,1,1,1,2,4,6,5,4,2,3,12,8,12,2,13,9,3,3,10
NIC,1,1,2,1,3,3,1,5,7,6,3,12,12,14,1,13,1,9,4,14
NLD,1,2,3,3,1,6,5,8,9,3,11,6,7,5,15,12,11,13,19,8
NOR,1,2,3,3,1,1,3,3,9,3,2,11,7,13,11,9,16,13,19,13
NPL,1,1,1,1,4,3,1,5,1,1,3,12,8,14,1,13,1,6,3,14
NRU,1,1,2,1,3,3,1,7,7,6,9,12,12,14,3,3,1,9,4,3
NZL,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
OMN,1,2,3,3,5,6,5,8,2,9,11,6,3,5,15,12,11,18,9,4
PAK,1,1,1,1,2,3,1,5,1,1,3,12,8,14,1,13,1,6,3,10
PAN,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
PER,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
PHL,1,1,1,1,4,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
PLW,1,2,3,3,5,6,5,8,7,6,9,6,3,5,3,12,11,9,9,4
PNG,1,1,1,1,2,3,1,5,1,1,3,12,8,14,1,13,1,6,3,14
POL,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
PRK,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
PRT,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
PRY,1,1,2,1,3,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
PSE,1,1,2,1,3,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
QAT,1,2,3,3,1,1,3,3,9,3,2,11,7,13,11,9,16,13,19,13
ROU,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,4
RUS,1,2,3,3,5,6,5,8,2,9,11,6,3,5,15,12,11,18,9,4
RWA,1,1,1,1,2,3,1,5,1,1,3,12,8,14,1,13,1,6,3,10
SAU,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
SDN,1,1,1,1,2,4,6,5,1,1,3,12,8,12,1,13,9,6,3,10
SEN,1,1,1,1,2,3,1,5,1,1,3,12,8,14,1,13,1,6,3,10
SGP,1,2,3,3,1,1,3,3,9,3,2,11,7,13,9,5,16,13,19,2
SLB,1,1,1,1,4,3,1,5,1,1,3,12,8,14,1,13,1,6,3,14
SLE,1,1,1,2,2,4,6,4,6,2,8,5,1,12,2,10,9,3,15,15
SLV,1,1,1,1,4,3,1,7,7,6,9,12,12,14,3,3,1,9,4,3
SMR,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,4
SOM,1,1,1,2,2,5,7,1,8,4,1,8,6,3,4,10,8,17,14,15
SRB,1,2,3,3,5,6,5,8,2,9,11,6,3,5,15,12,11,18,9,4
SSD,1,1,1,1,2,4,6,5,4,2,8,5,8,12,2,13,9,3,15,10
STP,1,1,1,1,4,3,1,5,1,1,3,12,8,14,1,13,1,6,3,14
SUR,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
SVK,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
SVN,1,2,3,3,1,6,5,8,2,9,11,6,3,5,15,12,11,18,9,8
SWE,1,2,3,3,1,6,5,8,9,3,11,6,7,5,15,12,11,18,9,8
SWZ,1,1,1,1,2,3,1,5,1,1,3,12,8,14,1,13,1,6,3,10
SYC,1,2,3,3,5,2,2,8,7,6,9,10,3,1,3,12,13,9,4,4
SYR,1,1,2,1,3,3,1,5,1,1,3,12,11,14,1,13,1,6,5,14
TCD,1,1,1,2,2,4,6,4,6,2,8,5,1,12,2,10,9,3,14,15
TGO,1,1,1,1,2,3,1,5,1,1,3,12,8,14,1,13,1,6,3,10
THA,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
TJK,1,1,1,1,4,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
TKM,1,1,1,1,4,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
TLS,1,1,1,1,4,3,1,5,1,1,3,12,8,14,1,13,1,6,3,14
TON,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
TTO,1,2,3,3,5,2,2,8,7,6,11,6,3,1,3,12,13,9,9,4
TUN,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
TUR,1,2,3,3,5,2,2,8,7,6,9,10,3,1,3,3,13,9,4,3
TUV,1,1,2,1,3,3,1,5,7,6,9,12,8,14,1,3,1,9,4,14
TZA,1,1,1,1,2,3,1,5,1,1,3,12,8,14,1,13,1,6,3,10
UGA,1,1,1,1,2,3,1,5,1,1,3,12,8,14,1,13,1,6,3,10
UKR,1,2,3,3,5,2,2,8,7,6,11,6,3,1,3,12,13,9,9,4
URY,1,2,3,3,5,2,2,8,7,6,11,6,3,1,3,12,13,9,9,4
USA,1,2,3,3,1,6,5,3,9,3,2,6,7,5,9,5,11,13,19,2
UZB,1,1,2,1,3,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
VCT,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
VEN,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
VNM,1,2,3,3,5,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
VUT,1,1,1,1,4,3,1,5,7,6,9,12,12,14,1,3,1,9,4,14
WSM,1,1,2,1,3,2,2,7,7,6,9,10,12,1,3,3,13,9,4,3
YEM,1,1,1,1,2,4,6,5,4,2,3,12,8,12,2,13,9,3,3,10
ZAF,1,1,2,1,3,3,1,5,7,6,9,12,12,14,3,3,1,9,4,3
ZMB,1,1,1,1,4,3,1,5,1,1,3,12,8,14,1,13,1,6,3,14
ZWE,1,1,1,1,2,3,1,5,1,1,3,12,8,14,1,13,1,6,3,14
