Country,2000,2005,2010,2011,2012,2013,2014,2015,2016
Afghanistan,,,3.4,4.1,6.3,,,,
Albania,4.2,5.0,4.3,4.9,5.4,4.2,4.0,2.3,2.7
Algeria,,0.6,0.7,0.8,1.4,1.3,1.5,1.4,
Andorra,,,,1.2,,,,,
Angola,,,,4.4,4.8,,,,
Antigua and Barbuda,6.0,3.4,6.3,,10.3,,,,
Argentina,,,,,,,7.5,6.5,5.9
Armenia,3.0,1.9,1.9,2.5,2.3,2.2,2.5,2.6,3.0
Australia,1.9,1.3,1.0,1.1,1.1,1.1,1.0,1.0,0.9
Austria,1.0,0.7,0.7,0.9,0.9,0.7,0.5,0.5,0.7
Azerbaijan,2.8,2.2,2.3,,2.2,2.4,2.5,,2.1
Bahamas,24.8,15.8,26.1,34.6,29.8,31.5,32.2,37.7,28.4
Bahrain,,0.5,0.9,0.5,0.3,0.4,0.5,,
Bangladesh,2.5,2.5,2.6,2.6,2.6,2.8,2.8,2.5,
Barbados,7.4,10.6,11.1,9.6,7.8,8.5,8.8,10.9,
Belarus,10.2,8.6,4.2,3.9,3.6,3.5,3.6,,
Belgium,2.1,2.1,1.7,1.9,1.9,1.8,1.9,1.9,
Belize,16.6,28.6,40.1,37.7,43.1,28.8,35.0,33.1,37.6
Benin,7.3,7.2,6.6,,,,,6.2,
Bhutan,3.1,1.7,2.2,4.3,4.4,3.1,,1.5,1.1
Bolivia (Plurinational State of),,5.2,12.8,12.3,11.9,9.0,8.9,6.3,6.3
Bosnia and Herzegovina,2.6,1.9,1.5,1.4,1.7,1.3,1.4,1.6,1.3
Botswana,,15.7,15.0,,,,,,
Brazil,23.7,23.4,22.0,24.2,26.5,26.8,28.0,28.4,29.5
Brunei Darussalam,1.2,0.5,0.3,0.3,1.0,0.5,,,
Bulgaria,4.2,2.6,2.0,1.7,1.9,1.5,1.6,1.8,1.1
Burkina Faso,,0.5,0.6,0.5,0.5,0.7,0.8,0.4,
Burundi,,,4.0,3.9,5.4,5.4,5.7,4.5,6.0
Cabo Verde,,9.3,7.8,10.4,10.9,10.4,12.3,8.6,11.5
Cambodia,4.7,3.4,2.3,1.8,,,,,
Cameroon,3.0,,5.0,4.1,4.2,,,,
Canada,1.8,2.1,1.6,1.8,1.6,1.4,1.5,1.7,1.7
Central African Republic,,,,,,,,,19.8
Chad,11.4,10.7,9.7,,,,,9.0,
Chile,,3.6,3.2,3.7,2.5,3.2,3.6,3.0,3.5
China,2.1,1.6,1.0,0.9,0.8,0.8,0.7,0.7,0.6
Colombia,65.7,41.8,33.7,34.8,35.1,32.6,27.9,26.5,25.5
Comoros,10.4,9.5,8.5,,,,,7.7,
Congo,11.3,10.6,9.9,,,,,9.3,
Congo (Democratic Republic of the),14.1,14.7,14.3,,,,,13.5,
Costa Rica,6.3,7.9,11.6,10.3,8.7,8.7,10.0,11.6,11.9
Croatia,2.3,1.6,1.4,1.1,1.2,1.1,0.8,0.9,1.0
Cuba,5.3,6.1,4.5,4.7,5.5,5.9,5.2,5.4,5.0
Cyprus,0.8,1.9,0.7,0.8,1.9,1.0,1.0,1.3,1.1
Czechia,1.8,1.1,1.0,0.8,1.0,0.8,0.8,0.8,0.6
Côte d'Ivoire,16.1,14.7,12.6,,,,,11.6,
Denmark,1.1,1.0,0.8,0.8,0.8,0.9,1.3,1.0,1.0
Djibouti,8.9,8.1,7.4,,,,,6.5,
Dominica,2.9,11.3,21.0,8.4,,,,,
Dominican Republic,14.1,25.9,25.0,25.1,22.3,19.2,17.4,,15.2
Ecuador,14.5,15.4,17.6,15.4,12.5,11.0,8.2,6.5,5.9
Egypt,,0.7,2.2,3.1,2.5,,,,
El Salvador,60.5,64.4,64.7,70.6,41.7,40.2,62.4,105.4,82.8
Equatorial Guinea,3.3,2.9,2.6,,,,,2.3,
Eritrea,9.9,9.6,8.9,,,,,8.0,
Estonia,10.2,8.3,5.3,4.9,4.8,3.9,3.1,3.2,
Eswatini (Kingdom of),,13.7,17.3,,,,,,
Ethiopia,10.7,9.4,8.5,,,,,7.6,
Fiji,,2.8,2.3,2.3,2.3,2.2,2.3,,
Finland,2.9,2.3,2.2,2.0,1.6,1.6,1.6,1.5,1.4
France,1.8,1.6,1.3,1.4,1.2,1.2,1.2,1.6,1.4
Gabon,10.8,11.0,8.7,,,,,8.0,
Gambia,12.4,9.8,9.8,,,,,9.1,
Georgia,5.1,9.0,4.4,,,,2.7,,1.0
Germany,1.2,1.1,1.0,0.9,0.8,0.8,0.9,0.8,1.2
Ghana,,1.8,1.7,1.7,,,,,
Greece,,1.2,1.5,1.6,1.5,1.4,0.9,0.8,0.8
Grenada,14.8,10.7,9.6,3.8,13.3,5.7,7.5,5.6,10.2
Guatemala,24.9,40.8,40.7,38.0,33.8,33.7,31.4,29.4,27.3
Guinea,10.9,10.1,9.4,,,,,8.8,
Guinea-Bissau,13.0,11.7,10.5,,,,,9.6,
Guyana,10.1,18.9,18.8,17.4,18.5,20.4,19.5,19.4,18.4
Haiti,,,6.8,9.0,10.0,,,,
Honduras,48.7,43.6,76.1,85.1,84.3,74.3,66.9,57.5,56.5
"Hong Kong, China (SAR)",0.6,0.5,0.5,0.2,0.4,0.9,0.4,0.3,0.4
Hungary,2.0,1.6,1.4,1.5,1.3,1.6,1.5,2.3,2.1
Iceland,1.8,1.0,0.6,0.9,0.3,0.3,0.6,0.9,0.3
India,4.9,3.9,3.8,3.8,3.8,3.6,3.7,3.4,3.2
Indonesia,1.0,,0.4,0.6,0.6,0.6,0.5,0.6,0.5
Iran (Islamic Republic of),,,,,,2.6,2.5,,
Iraq,,,8.7,8.3,8.2,9.9,,,
Ireland,1.0,1.2,1.1,0.9,1.1,1.1,1.1,0.6,0.8
Israel,2.4,2.5,2.0,2.0,1.7,,1.5,1.4,
Italy,1.3,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.7
Jamaica,33.4,61.0,51.4,40.0,38.7,42.1,35.1,42.1,47.0
Japan,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.3
Jordan,,1.2,1.6,1.9,2.0,1.7,2.0,1.7,1.5
Kazakhstan,15.4,,8.5,8.5,7.5,6.5,5.2,4.8,
Kenya,,3.0,4.7,5.3,5.4,5.5,5.0,4.8,4.9
Kiribati,3.6,,3.9,10.5,7.5,,,,
Korea (Democratic People's Rep. of),6.6,5.0,4.8,,,,,4.4,
Korea (Republic of),,,,0.9,0.8,0.7,0.7,0.7,0.7
Kuwait,,1.8,2.0,1.8,1.8,,,,
Kyrgyzstan,8.7,8.3,19.8,9.0,5.4,3.6,3.7,5.2,4.5
Lao People's Democratic Republic,10.7,9.6,8.0,,,,,7.0,
Latvia,10.0,5.6,3.3,3.3,3.4,2.5,3.2,3.4,
Lebanon,,,3.8,3.7,3.9,4.5,4.3,3.9,4.0
Lesotho,,,37.4,34.5,30.7,31.1,,41.2,
Liberia,,,3.3,4.0,3.2,,,,
Libya,3.7,3.7,3.1,,,,,2.5,
Liechtenstein,,,2.8,,,,2.7,,
Lithuania,10.6,11.1,7.0,6.9,6.7,6.6,5.4,5.9,5.2
Luxembourg,0.9,0.9,2.0,0.8,,0.2,0.7,,
Madagascar,11.4,10.0,9.2,,,,,7.7,
Malawi,6.2,1.5,3.4,2.2,1.7,,,,
Malaysia,2.4,2.4,1.9,1.9,2.1,2.1,,,
Maldives,,,1.6,0.8,2.6,0.8,,,
Mali,12.9,12.7,12.2,,,,,10.9,
Malta,1.0,1.0,1.0,0.7,2.9,1.7,1.4,0.9,
Mauritania,13.7,12.4,10.9,,,,,9.9,
Mauritius,2.2,3.0,2.6,2.7,2.3,2.8,1.5,1.7,1.8
Mexico,10.6,9.1,22.0,22.9,21.5,18.8,16.1,16.5,19.3
Micronesia (Federated States of),4.0,4.6,4.5,,,,,4.7,
Moldova (Republic of),10.3,7.1,6.5,7.5,5.6,4.2,3.2,,
Monaco,,3.0,,,,,,,
Mongolia,,15.8,8.8,9.6,7.1,7.1,7.3,6.2,5.7
Montenegro,,3.6,2.4,3.4,2.7,1.6,3.2,2.7,4.5
Morocco,1.6,1.5,1.4,1.3,1.1,1.3,1.0,1.2,
Mozambique,,5.2,3.6,3.4,,,,,
Myanmar,2.3,1.4,1.6,2.1,2.8,2.4,2.4,2.2,2.3
Namibia,20.0,,14.4,13.9,17.1,,,,
Nepal,2.7,3.4,3.0,2.5,2.3,2.2,2.0,,2.2
Netherlands,1.1,1.1,0.9,0.9,0.9,0.7,0.7,0.6,0.6
New Zealand,1.3,1.5,1.0,0.9,0.9,1.0,1.0,,
Nicaragua,9.5,13.6,13.7,12.7,11.5,10.0,8.7,8.6,7.4
Niger,,,,4.9,4.4,,,,
Nigeria,12.8,11.8,10.7,,,,,9.8,
Norway,1.1,0.7,0.6,2.2,0.5,0.9,0.6,0.5,0.5
Oman,,2.1,1.6,1.1,1.1,2.6,0.7,,
Pakistan,6.4,6.4,7.7,8.0,7.8,7.7,7.2,5.0,4.4
Palau,,,,,3.1,,,,
"Palestine, State of",,2.4,0.8,0.6,0.6,0.5,0.8,1.0,0.7
Panama,9.9,10.9,12.6,14.8,16.9,17.3,14.5,11.3,9.7
Papua New Guinea,8.3,,,,,,,,
Paraguay,18.8,15.3,11.9,10.4,10.2,9.3,8.8,9.3,
Peru,,,,5.4,6.5,6.6,6.7,7.2,7.7
Philippines,7.4,7.5,9.5,9.1,8.8,9.3,9.7,9.5,11.0
Poland,2.2,1.4,1.1,1.2,1.0,0.8,0.7,0.8,0.7
Portugal,1.1,1.3,1.2,1.1,1.2,1.4,0.9,1.0,0.6
Qatar,0.2,0.7,0.2,0.2,0.3,0.4,0.4,,
Romania,2.6,2.1,2.0,1.7,1.9,1.7,1.5,1.5,1.2
Russian Federation,28.1,24.8,,,,11.0,11.3,11.5,10.8
Rwanda,,,2.8,,2.4,3.2,3.8,2.5,
Saint Kitts and Nevis,6.6,16.5,40.8,65.4,34.2,,,,
Saint Lucia,14.7,25.0,25.5,26.5,22.3,18.8,19.3,,
Saint Vincent and the Grenadines,18.5,23.9,22.9,19.2,25.6,,,,36.5
Samoa,,,8.6,,,3.1,,,
Sao Tome and Principe,,,3.4,3.4,,,,,
Saudi Arabia,0.8,1.2,,,,,,1.5,
Senegal,10.0,9.3,8.5,,,,,7.4,
Serbia,2.4,1.6,1.4,1.5,1.2,1.6,1.4,1.2,1.4
Seychelles,,,9.8,17.4,4.3,19.4,17.2,7.5,12.7
Sierra Leone,,1.8,2.5,2.8,1.7,,,1.7,
Singapore,0.9,0.5,0.4,0.3,0.2,0.3,0.3,0.3,0.3
Slovakia,2.4,1.7,1.5,1.6,1.2,1.3,1.3,0.8,1.0
Slovenia,1.8,1.0,0.7,0.8,0.7,0.6,0.8,1.0,0.5
Solomon Islands,,5.5,,,,,,,
Somalia,5.4,5.0,5.3,,,,,4.3,
South Africa,47.6,38.0,30.8,29.8,30.6,31.7,32.6,33.8,34.0
South Sudan,,,,,13.9,,,,
Spain,1.4,1.2,0.9,0.8,0.8,0.6,0.7,0.7,0.6
Sri Lanka,,6.2,3.8,3.6,3.3,3.0,2.7,2.4,2.5
Suriname,14.4,13.8,,,,,,,
Sweden,1.1,0.9,1.0,0.9,0.7,0.9,0.9,1.1,1.1
Switzerland,1.0,1.0,0.7,0.6,0.6,0.7,0.5,0.7,0.5
Syrian Arab Republic,2.2,2.4,2.2,,,,,,
Tajikistan,4.6,2.3,2.4,1.6,,,,,
Tanzania (United Republic of),,,8.4,8.7,8.3,7.3,7.5,7.0,
Thailand,8.2,7.3,5.4,4.9,4.9,4.2,3.9,3.5,3.2
The former Yugoslav Republic of Macedonia,2.3,2.1,2.1,1.4,1.4,1.1,1.6,,
Timor-Leste,,4.5,3.5,,,,,3.9,
Togo,10.5,10.7,9.6,,,,,9.0,
Tonga,1.0,4.0,1.0,1.9,1.0,,,,
Trinidad and Tobago,9.5,29.8,35.6,26.4,28.3,30.3,29.9,30.9,
Tunisia,,2.6,2.7,,3.0,,,,
Turkey,,4.9,4.2,4.2,4.3,,,,
Turkmenistan,5.9,4.3,,,,,,,
Tuvalu,,,9.5,9.4,18.6,,,,
Uganda,,8.7,9.3,10.7,11.2,10.3,11.5,,
Ukraine,9.0,6.5,4.3,,5.2,,6.3,,
United Arab Emirates,,1.2,0.8,0.6,0.8,0.6,0.7,0.7,0.9
United Kingdom,1.6,1.4,1.2,1.0,1.0,0.9,0.9,1.0,1.2
United States,5.5,5.7,4.8,4.7,4.7,4.5,4.5,5.0,5.4
Uruguay,6.4,5.7,6.1,5.9,7.9,7.6,7.8,8.5,7.7
Uzbekistan,4.3,3.4,,,,,,,
Vanuatu,2.9,2.5,2.3,,,,,2.1,
Venezuela (Bolivarian Republic of),32.8,37.2,45.1,47.8,53.8,,61.9,,56.3
Viet Nam,,1.2,1.5,1.5,,,,,
Yemen,3.9,4.6,4.7,5.7,6.5,6.7,,,
Zambia,7.6,,5.9,6.0,6.0,5.7,5.3,5.3,
Zimbabwe,,10.4,5.0,,6.7,,,,
