Country,2000,2005,2010,2015
AFG,-0.5794295081654584,-0.50920289641769,-0.5618728552285163,-0.5794295081654584
ALB,-0.6759910993186398,-0.7023260787240531,-0.895449261030416,-1.071015790399837
DZA,-1.1149074227421922,-1.0622374639313659,-1.071015790399837,-1.09735076980525
AGO,1.6502654148261873,1.8433885971325505,1.8697235765379636,1.8082752912586666
ATG,-1.1324640756791344,-1.2553606462377291,-1.5011537873549183,-1.5362670932288025
ARG,0.4651913415825963,0.26328983280776214,0.34229477102400147,0.5441962797988356
ARM,-0.9481192198412424,-0.895449261030416,-0.8427793022195897,-0.8340009757511188
AUS,0.21939820046540692,-0.06150824652566652,-0.07906489946260856,-0.19318314355273222
AUT,0.6495361974204881,0.31595979161858856,0.16672824165458053,0.08772330343834121
AZE,-1.1149074227421922,-1.0095675051205397,-1.0095675051205397,-1.071015790399837
BHS,-1.3168089315170264,-1.4397055020756209,-1.3080306050485553,-1.281695625643142
BHR,-0.7462177110664082,-0.6408777934447557,-0.6672127728501688,-0.7023260787240531
BGD,-0.9568975463097134,-1.079794116868308,-1.09735076980525,-1.071015790399837
BRB,-1.2465823197692578,-1.2114690138953739,-1.3343655844539684,-1.4923754608864472
BLR,4.494443190610807,3.3795957291149836,2.2208566352768053,1.5361471707360639
BEL,0.9392209708800328,0.6407578709520172,0.5529746062673068,0.5178613003934224
BLZ,-0.08784322593107972,-0.5530945287600453,-0.5004245699492189,-0.24585310236355862
BEN,0.37740807689788586,0.47396966805106716,0.42129970924024107,0.45641301511412513
BTN,0.21939820046540692,-0.026394940651782457,-0.26340975530050065,-0.3160797141113269
BOL,1.685378720700072,1.325467335492759,1.0708958679070983,0.8075460738529671
BIH,-0.24585310236355862,-0.5618728552285163,-0.8778926080934739,-0.9130059139673582
BWA,0.5617529327357776,0.5003046474564804,0.28084648574470417,0.17550656812305168
BRA,-0.7023260787240531,-0.6496561199132268,-0.711104405192524,-0.693547752255582
BRN,-1.422148849138679,-1.3255872579854973,-1.4572621550125633,-1.413370522670208
BGR,0.6056445650781329,0.21061987399693574,0.043831671095985986,0.07016665050139918
BFA,0.7373194621051986,0.6583145238889593,0.6495361974204881,0.6670928503574305
BDI,0.24573317987082013,0.36862975042941465,0.3510730974924726,0.24573317987082013
CPV,0.44763468864565426,0.10527995637528324,0.11405828284375442,0.08772330343834121
KHM,0.061388324032928016,0.03505334462751481,-0.026394940651782457,0.03505334462751481
CMR,0.5529746062673068,0.7812110944475538,0.8514377061953222,0.8426593797268513
CAN,-0.008838287714840425,-0.07906489946260856,-0.12295653180496378,-0.19318314355273222
CAF,0.7285411356367277,1.0621175414386275,1.2815757031504038,1.123565826717925
TCD,0.008718365222101919,0.10527995637528324,0.2018415475284649,0.2984031386816462
CHL,0.14917158871763847,-0.017616614183311285,0.13161493578069644,-0.19318314355273222
CHN,-0.5794295081654584,-0.7374393845979372,-0.8164443228141767,-0.8603359551565319
COL,-0.6584344463816978,-0.7023260787240531,-0.5179812228861611,-0.6496561199132268
COM,0.05260999756445715,0.07894497696987005,0.03505334462751481,-0.026394940651782457
COG,0.7285411356367277,0.7373194621051986,0.27206815927623335,0.03505334462751481
COD,0.24573317987082013,0.061388324032928016,-0.035173267120253315,-0.017616614183311285
CRI,-0.32485804057979795,-0.35119301998521113,-0.2897447347059139,-0.43019795820145057
HRV,0.9041076650061487,0.596866238609662,0.3510730974924726,0.14917158871763847
CUB,0.3598514239609438,-0.04395159358872449,0.08772330343834121,-0.04395159358872449
CYP,-1.3343655844539684,-1.3080306050485553,-0.9832325257151264,-0.9481192198412424
CZE,0.47396966805106716,0.3949647298348279,0.26328983280776214,0.017496691690572778
CIV,1.290354029618875,1.6678220677631297,1.7907186383217242,1.8697235765379636
DNK,0.10527995637528324,-0.12295653180496378,-0.4214196317329796,-0.35119301998521113
DJI,-0.14051318474190597,-0.15806983767884816,-0.2897447347059139,-0.1844048170842612
DOM,-0.35119301998521113,-0.04395159358872449,-0.4389762846699216,-0.4653112640753348
ECU,-0.6759910993186398,-0.23707477589508746,-0.3336363670482691,-0.5267595493546321
EGY,-1.0885724433367792,-1.1412424021476053,-1.1675773815530186,-1.1412424021476053
SLV,0.8602160326637934,0.7548761150421409,0.3598514239609438,0.14917158871763847
GNQ,2.115516717655153,1.8258319441956083,2.0716250853127978,1.8960585559433771
ERI,1.2201274178711061,1.0796741943755697,0.825102726789909,0.5178613003934224
EST,2.387644838177756,1.5800388030784192,0.7987677473844962,0.7812110944475538
SWZ,1.325467335492759,1.2552407237449905,0.9655559502854459,0.8602160326637934
ETH,0.5003046474564804,0.27206815927623335,0.254511506339291,0.28084648574470417
FJI,-0.34241469351674014,-0.2897447347059139,-0.25463142883202966,-0.35119301998521113
FIN,1.3781372943035854,0.6934278297628433,0.6846495032943725,0.34229477102400147
FRA,0.5617529327357776,0.43007803570871195,0.3335164445555306,0.13161493578069644
GAB,0.026275018159043952,-0.09662155239955089,0.05260999756445715,0.05260999756445715
GMB,0.05260999756445715,-0.0702865729941377,-0.15806983767884816,-0.1756264906157902
GEO,-0.684769425787111,-0.8603359551565319,-0.719882731660995,-0.684769425787111
DEU,0.03505334462751481,-0.14929151121037698,-0.2019614700212034,-0.3160797141113269
GHA,-0.1844048170842612,-0.11417820533649292,-0.08784322593107972,0.026275018159043952
GRC,-1.09735076980525,-1.0885724433367792,-1.0885724433367792,-1.0622374639313659
GRD,-1.1763557080214895,-1.0359024845259528,-1.3958138697332658,-1.5362670932288025
GTM,-0.886670934561945,-0.9217842404358292,-1.0271241580574817,-1.1675773815530186
GIN,-0.3336363670482691,-0.14929151121037698,-0.09662155239955089,-0.1756264906157902
GNB,-0.23707477589508746,-0.26340975530050065,-0.24585310236355862,-0.34241469351674014
GUY,2.080403411781269,2.3613098587723425,2.273526594087632,2.501763082267879
HTI,-0.1756264906157902,-0.21951812295814543,-0.14051318474190597,0.017496691690572778
HND,-0.9832325257151264,-0.9130059139673582,-0.9481192198412424,-1.0271241580574817
HUN,2.282304920556103,1.5273688442675928,1.3342456619612302,0.7285411356367277
ISL,0.3949647298348279,-0.3336363670482691,0.0965016299068124,-0.026394940651782457
IND,0.3510730974924726,0.24573317987082013,0.17550656812305168,0.03505334462751481
IDN,-1.1149074227421922,-1.09735076980525,-1.1149074227421922,-1.1412424021476053
IRN,-0.6408777934447557,-0.6233211405078135,-0.9305625669043002,-1.1675773815530186
IRQ,-1.1061290962737211,-1.1763557080214895,-1.1587990550845475,-1.1149074227421922
IRL,0.17550656812305168,-0.04395159358872449,-0.04395159358872449,0.043831671095985986
ISR,-0.4828679170122768,-0.5969861611024005,-0.5267595493546321,-0.7725526904718214
ITA,-0.7725526904718214,-0.8164443228141767,-0.8340009757511188,-0.7725526904718214
JAM,-1.5011537873549183,-1.2465823197692578,-1.4572621550125633,-1.3080306050485553
JPN,0.8777726856007354,0.9655559502854459,0.8953293385376775,0.36862975042941465
JOR,-0.9481192198412424,-0.9920108521835976,-1.053459137462895,-1.071015790399837
KAZ,4.634896414106343,3.1425809144662655,2.475428102862466,2.686107938105771
KEN,0.11405828284375442,0.05260999756445715,0.026275018159043952,-0.035173267120253315
KIR,0.7285411356367277,0.5617529327357776,0.6319795444835461,0.5354179533303648
PRK,0.5441962797988356,0.5354179533303648,0.3071814651501174,-0.017616614183311285
KOR,0.2896248122131754,1.509812191330651,1.9136152088803187,1.6327087618892455
KWT,-1.1851340344899606,-1.2026906874269025,-1.09735076980525,-1.0359024845259528
KGZ,0.7812110944475538,0.26328983280776214,-0.15806983767884816,-0.3599713464536822
LAO,0.5617529327357776,0.3510730974924726,0.18428489459152286,0.08772330343834121
LVA,3.484935646736637,2.0716250853127978,1.685378720700072,1.2640190502134614
LBN,-1.1500207286160764,-1.1939123609584317,-1.2290256668323158,-1.1851340344899606
LSO,0.5003046474564804,0.32473811808705944,0.32473811808705944,0.21061987399693574
LBR,-0.23707477589508746,-5.9961246369252545e-05,-0.0702865729941377,-0.12295653180496378
LBY,-0.684769425787111,-0.693547752255582,-0.6759910993186398,-0.7286610581294662
LTU,5.486394081548035,4.09941849952961,2.8880094468806052,2.598324673421061
LUX,0.21939820046540692,-0.05272992005719566,-0.25463142883202966,-0.5179812228861611
MDG,-0.32485804057979795,-0.36874967292215316,-0.3599713464536822,-0.4389762846699216
MWI,0.3071814651501174,0.07894497696987005,0.026275018159043952,0.043831671095985986
MYS,-0.5530945287600453,-0.693547752255582,-0.7286610581294662,-0.7023260787240531
MDV,0.7812110944475538,0.21061987399693574,-0.25463142883202966,-0.38630632585909536
MLI,-0.2985230611743849,-0.2809664082374427,-0.24585310236355862,-0.26340975530050065
MLT,-0.7374393845979372,-0.9217842404358292,-0.4828679170122768,-0.8164443228141767
MRT,-0.47408959054380584,-0.4126413052645084,-0.32485804057979795,-0.26340975530050065
MUS,0.15794991518610965,-0.3336363670482691,-0.43019795820145057,-0.3073013876428559
MEX,-0.9568975463097134,-0.895449261030416,-0.895449261030416,-0.8252226492826477
FSM,-0.12295653180496378,-0.008838287714840425,-0.14051318474190597,-0.15806983767884816
