Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017
AFG,4.4,4.7,4.6,4.4,4.6,4.6,4.7,4.7,4.7,4.7,4.7,4.8
ALB,8.9,10.6,11.3,13.1,16.0,16.4,16.8,17.1,17.6,18.1,18.5,19.0
DZA,6.3,6.4,7.1,7.5,8.1,8.2,8.3,8.5,8.7,9.0,9.3,9.6
AGO,5.2,5.0,4.8,4.7,4.6,4.6,4.6,4.5,4.5,4.6,4.6,4.7
ATG,12.2,12.6,10.3,10.4,10.0,9.9,9.7,9.6,9.5,9.6,9.7,10.0
ARG,15.0,15.6,16.0,16.1,16.3,16.5,16.6,16.8,16.9,17.1,17.3,17.5
ARM,8.8,13.4,15.6,17.9,15.8,15.6,15.5,15.6,15.6,15.8,16.0,16.3
AUS,16.5,17.8,18.5,19.2,19.9,20.4,20.9,21.5,22.1,22.6,23.2,23.7
AUT,21.9,22.6,22.7,23.9,26.4,26.8,27.1,27.5,27.8,28.1,28.5,28.8
AZE,7.5,8.7,9.3,9.8,8.3,8.1,8.0,8.0,8.0,8.0,8.2,8.5
BHS,6.8,7.3,8.2,9.1,9.9,10.2,10.5,10.8,11.2,11.7,12.2,12.8
BHR,3.4,3.6,3.6,3.1,2.7,2.8,2.8,2.9,3.0,3.0,3.0,3.0
BGD,5.7,5.9,6.5,7.0,7.4,7.5,7.6,7.7,7.7,7.7,7.7,7.7
BRB,15.3,16.1,17.3,17.4,18.4,18.8,19.3,19.9,20.6,21.3,22.0,22.7
BLR,16.1,18.9,19.9,21.2,19.7,19.7,19.8,20.1,20.3,20.6,21.1,21.6
BEL,22.3,24.1,25.7,26.4,26.4,26.6,26.9,27.3,27.6,28.0,28.4,28.9
BLZ,7.9,8.6,7.1,5.8,6.3,6.2,6.1,6.0,5.9,5.9,5.9,6.0
BEN,7.4,6.8,6.3,6.0,6.1,6.1,6.1,6.1,6.0,6.0,6.0,6.0
BTN,5.2,6.0,6.4,6.2,6.4,6.5,6.6,6.7,6.8,6.9,7.0,7.1
BOL,8.1,8.7,8.9,9.3,10.0,10.1,10.2,10.3,10.4,10.6,10.7,10.9
BIH,9.5,13.4,16.0,19.6,19.8,20.2,20.6,21.2,21.8,22.5,23.2,23.9
BWA,5.0,4.8,5.0,5.3,5.5,5.6,5.6,5.6,5.7,5.8,5.9,6.1
BRA,6.7,7.2,7.8,8.9,9.9,10.1,10.4,10.7,11.1,11.4,11.8,12.3
BRN,4.2,4.1,3.6,4.3,4.8,4.9,5.0,5.2,5.4,5.7,6.0,6.3
BGR,19.8,22.5,24.5,25.1,26.4,27.1,27.9,28.8,29.7,30.5,31.3,32.0
BFA,6.6,6.1,5.5,5.0,4.8,4.8,4.8,4.7,4.7,4.6,4.6,4.6
BDI,6.3,6.2,6.4,5.6,5.0,4.9,4.8,4.8,4.7,4.7,4.8,4.9
CPV,8.7,9.1,9.8,10.2,9.0,8.5,8.0,7.6,7.2,6.9,6.8,6.8
KHM,5.5,6.0,5.6,5.7,5.9,6.0,6.1,6.1,6.3,6.4,6.6,6.9
CMR,7.1,6.9,6.5,6.3,6.0,6.0,6.0,6.0,5.9,5.9,5.9,5.8
CAN,16.5,17.7,18.4,19.0,20.5,21.0,21.6,22.3,23.0,23.8,24.6,25.4
CAF,7.6,7.4,7.1,6.9,6.8,6.9,7.0,7.0,7.0,7.0,6.9,6.9
TCD,6.5,6.2,5.9,5.6,5.3,5.2,5.1,5.0,5.0,4.9,4.9,4.9
CHL,9.8,10.6,11.4,12.2,13.5,13.8,14.1,14.4,14.7,15.2,15.6,16.2
CHN,8.6,9.3,10.1,10.6,11.4,11.7,12.0,12.3,12.8,13.3,14.0,14.8
COL,7.0,7.2,7.4,7.9,8.7,8.9,9.2,9.5,9.9,10.3,10.7,11.1
COM,6.2,6.0,5.7,5.5,5.3,5.2,5.2,5.1,5.1,5.1,5.1,5.2
COG,7.1,6.8,6.5,6.2,6.1,6.1,6.1,6.2,6.2,6.2,6.2,6.3
COD,5.7,5.7,5.7,5.8,5.9,5.9,5.9,6.0,6.0,6.0,6.0,6.0
CRI,7.8,8.4,9.0,9.8,11.0,11.3,11.7,12.1,12.5,12.9,13.3,13.7
HRV,16.9,20.2,23.2,25.7,26.2,26.5,26.9,27.4,27.9,28.5,29.3,30.1
CUB,13.0,13.5,14.4,15.7,17.8,18.2,18.5,18.9,19.4,19.9,20.6,21.3
CYP,15.3,15.4,15.2,15.5,16.1,16.5,16.9,17.3,17.8,18.3,18.7,19.2
CZE,19.3,19.4,19.8,19.7,22.0,22.8,23.8,24.8,25.9,26.9,28.0,29.0
CIV,5.1,5.2,5.1,5.2,5.3,5.4,5.4,5.4,5.3,5.3,5.3,5.4
DNK,23.2,22.6,22.3,22.9,25.5,26.1,26.9,27.9,28.8,29.7,30.4,30.8
