Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
AFG,0.02358490566037736,0.037735849056603765,0.0518867924528302,0.07075471698113207,0.08490566037735849,0.09905660377358491,0.11792452830188678,0.13207547169811323,0.14622641509433962,0.16037735849056603,0.17924528301886794,0.19339622641509432,0.2075471698113208,0.22169811320754715,0.2735849056603774,0.2830188679245283,0.29716981132075476,0.3113207547169811,0.3207547169811321,0.33490566037735847,0.34905660377358494,0.3632075471698114,0.3726415094339623,0.3820754716981132,0.3915094339622642,0.3915094339622642,0.3915094339622642,0.3915094339622642
ALB,0.4481132075471698,0.4575471698113208,0.4056603773584906,0.3820754716981132,0.37735849056603776,0.3820754716981132,0.38679245283018876,0.4009433962264151,0.4056603773584906,0.4056603773584906,0.4009433962264151,0.4056603773584906,0.4103773584905661,0.419811320754717,0.4150943396226416,0.44339622641509435,0.4481132075471698,0.4669811320754717,0.47641509433962265,0.4811320754716982,0.5188679245283019,0.5518867924528302,0.5943396226415094,0.5990566037735849,0.5990566037735849,0.5990566037735849,0.5990566037735849,0.5990566037735849
DZA,0.3537735849056604,0.3584905660377358,0.3632075471698114,0.3632075471698114,0.3679245283018868,0.3632075471698114,0.3726415094339623,0.38679245283018876,0.39622641509433965,0.4056603773584906,0.4150943396226416,0.42452830188679247,0.44339622641509435,0.4528301886792453,0.4669811320754717,0.4811320754716982,0.4811320754716982,0.49528301886792453,0.5188679245283019,0.5424528301886793,0.5613207547169812,0.5754716981132076,0.5754716981132076,0.5754716981132076,0.5754716981132076,0.5754716981132076,0.5754716981132076,0.5801886792452831
AND,0.4103773584905661,0.4103773584905661,0.4103773584905661,0.4103773584905661,0.4103773584905661,0.4103773584905661,0.4103773584905661,0.4103773584905661,0.4103773584905661,0.4103773584905661,0.4103773584905661,0.4103773584905661,0.419811320754717,0.4150943396226416,0.4103773584905661,0.4103773584905661,0.42924528301886794,0.42924528301886794,0.4528301886792453,0.4528301886792453,0.4528301886792453,0.4528301886792453,0.5377358490566038,0.5377358490566038,0.5377358490566038,0.5377358490566038,0.5377358490566038,0.5377358490566038
AGO,0.08018867924528301,0.07075471698113207,0.0660377358490566,0.07547169811320756,0.08018867924528301,0.08490566037735849,0.08962264150943396,0.09433962264150941,0.09905660377358491,0.11792452830188678,0.14150943396226415,0.16037735849056603,0.17924528301886794,0.20283018867924532,0.22169811320754715,0.24056603773584906,0.2641509433962264,0.2830188679245283,0.30188679245283023,0.3254716981132076,0.30660377358490565,0.34905660377358494,0.3679245283018868,0.38679245283018876,0.4056603773584906,0.419811320754717,0.43867924528301894,0.4575471698113208
ATG,,,,,,,,,,,,,,,,0.5283018867924529,0.5283018867924529,0.5283018867924529,0.5188679245283019,0.5141509433962265,0.5094339622641509,0.49528301886792453,0.5047169811320755,0.5141509433962265,0.5141509433962265,0.5283018867924529,0.5235849056603774,0.5235849056603774
ARG,0.5235849056603774,0.5235849056603774,0.5235849056603774,0.5188679245283019,0.5188679245283019,0.5283018867924529,0.5377358490566038,0.5518867924528302,0.5613207547169812,0.6084905660377359,0.6367924528301887,0.669811320754717,0.6745283018867925,0.669811320754717,0.669811320754717,0.6603773584905661,0.669811320754717,0.669811320754717,0.679245283018868,0.6933962264150945,0.7075471698113208,0.7122641509433962,0.7122641509433962,0.7075471698113208,0.7169811320754718,0.7216981132075472,0.7216981132075472,0.7216981132075472
ARM,0.4056603773584906,0.4056603773584906,0.4009433962264151,0.4103773584905661,0.3915094339622642,0.3820754716981132,0.3726415094339623,0.3915094339622642,0.42452830188679247,0.42924528301886794,0.42452830188679247,0.4103773584905661,0.4103773584905661,0.4150943396226416,0.4150943396226416,0.42924528301886794,0.4528301886792453,0.4811320754716982,0.48584905660377364,0.5141509433962265,0.5141509433962265,0.5141509433962265,0.5141509433962265,0.5141509433962265,0.5141509433962265,0.5141509433962265,0.5141509433962265,0.5141509433962265
AUS,0.7216981132075472,0.7169811320754718,0.7169811320754718,0.7169811320754718,0.7169811320754718,0.7877358490566038,0.8160377358490565,0.8537735849056604,0.8490566037735849,0.8632075471698112,0.8679245283018867,0.8490566037735849,0.8726415094339623,0.8773584905660377,0.8584905660377359,0.8584905660377359,0.7971698113207547,0.8018867924528302,0.8018867924528302,0.820754716981132,0.8349056603773585,0.8490566037735849,0.8584905660377359,0.8632075471698112,0.8632075471698112,1.0,0.981132075471698,0.981132075471698
AUT,0.5613207547169812,0.5660377358490566,0.5801886792452831,0.5801886792452831,0.5990566037735849,0.6037735849056605,0.6037735849056605,0.6084905660377359,0.6415094339622641,0.6273584905660378,0.6320754716981133,0.6603773584905661,0.5943396226415094,0.5943396226415094,0.6037735849056605,0.6084905660377359,0.6179245283018868,0.6132075471698113,0.6226415094339623,0.6273584905660378,0.6556603773584906,0.6556603773584906,0.6603773584905661,0.6462264150943396,0.6462264150943396,0.6509433962264152,0.6603773584905661,0.6603773584905661
