Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017
AFG,0.4235294117647059,,,,0.4588235294117647,0.4588235294117647,0.47058823529411764,0.4823529411764706,,0.4588235294117647,,0.4588235294117647
ALB,,,0.21176470588235294,,0.17647058823529413,0.17647058823529413,0.16470588235294117,0.16470588235294117,0.16470588235294117,0.16470588235294117,0.15294117647058825,
DZA,0.27058823529411763,0.25882352941176473,0.27058823529411763,0.23529411764705882,0.21176470588235294,0.21176470588235294,0.21176470588235294,0.21176470588235294,0.2235294117647059,0.2235294117647059,0.2235294117647059,
AND,,,,0.07058823529411765,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.047058823529411764,0.058823529411764705,0.058823529411764705,0.058823529411764705,
AGO,,,,,0.4823529411764706,0.4470588235294118,,,,,,
ATG,,,0.16470588235294117,,0.11764705882352941,0.11764705882352941,0.10588235294117647,,0.10588235294117647,0.10588235294117647,,
ARG,,,0.17647058823529413,0.1411764705882353,,,,,,,,
ARM,,,,0.18823529411764706,,,,,,,,
AUS,,0.15294117647058825,,,,,,,,,,
AUT,0.07058823529411765,0.08235294117647059,,0.08235294117647059,0.07058823529411765,0.07058823529411765,0.07058823529411765,0.07058823529411765,0.07058823529411765,0.07058823529411765,0.058823529411764705,
AZE,,0.16470588235294117,0.16470588235294117,0.09411764705882353,0.07058823529411765,0.07058823529411765,0.08235294117647059,0.08235294117647059,0.09411764705882353,0.09411764705882353,0.11764705882352941,
BHS,,0.2,,,0.10588235294117647,,,,,,0.16470588235294117,
BHR,0.18823529411764706,0.17647058823529413,,,,0.08235294117647059,0.08235294117647059,0.08235294117647059,0.08235294117647059,0.08235294117647059,0.08235294117647059,
BGD,0.6823529411764706,,,0.49411764705882355,0.4470588235294118,0.4117647058823529,,,,0.36470588235294116,0.3411764705882353,
BRB,0.15294117647058825,,0.15294117647058825,0.11764705882352941,0.09411764705882353,0.09411764705882353,,,0.09411764705882353,0.09411764705882353,0.09411764705882353,
BLR,,0.17647058823529413,0.15294117647058825,0.12941176470588237,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.12941176470588237,0.15294117647058825,0.15294117647058825,
BEL,,,0.08235294117647059,0.07058823529411765,0.07058823529411765,0.07058823529411765,0.07058823529411765,0.07058823529411765,0.07058823529411765,0.07058823529411765,,
BLZ,,,0.21176470588235294,0.2235294117647059,0.2,0.2,0.2,0.21176470588235294,0.2,0.17647058823529413,0.18823529411764706,
BEN,0.3058823529411765,0.5294117647058824,0.5647058823529412,0.49411764705882355,0.4823529411764706,0.4588235294117647,0.4588235294117647,0.4588235294117647,0.4823529411764706,0.47058823529411764,,
BTN,,0.35294117647058826,0.4235294117647059,0.3058823529411765,0.24705882352941178,0.23529411764705882,0.2235294117647059,0.2823529411764706,0.4117647058823529,0.4117647058823529,0.38823529411764707,
BOL,,,,,,0.12941176470588237,0.12941176470588237,0.15294117647058825,0.15294117647058825,0.15294117647058825,0.15294117647058825,
BIH,,,,,,,,0.1411764705882353,0.1411764705882353,0.1411764705882353,0.1411764705882353,
BWA,0.3176470588235294,0.23529411764705882,0.25882352941176473,0.24705882352941178,,,0.21176470588235294,0.21176470588235294,,,,
BRA,,,0.23529411764705882,0.18823529411764706,0.2,0.18823529411764706,0.18823529411764706,0.18823529411764706,0.18823529411764706,0.2,,
BRN,,0.11764705882352941,0.10588235294117647,0.058823529411764705,0.07058823529411765,0.07058823529411765,0.07058823529411765,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,
BGR,,,0.1411764705882353,0.12941176470588237,0.1411764705882353,0.1411764705882353,0.1411764705882353,0.15294117647058825,0.15294117647058825,,0.15294117647058825,
BFA,0.5882352941176471,0.5411764705882353,0.5176470588235295,0.49411764705882355,0.5529411764705883,0.5647058823529412,0.5058823529411764,0.4823529411764706,0.4588235294117647,0.43529411764705883,0.43529411764705883,
BDI,0.7176470588235294,,0.5882352941176471,0.5176470588235295,0.5411764705882353,0.5058823529411764,0.49411764705882355,0.47058823529411764,0.4588235294117647,0.4470588235294118,0.5294117647058824,
CPV,0.32941176470588235,,0.2823529411764706,0.24705882352941178,0.2235294117647059,0.21176470588235294,0.21176470588235294,0.21176470588235294,0.21176470588235294,0.2,0.18823529411764706,
KHM,0.35294117647058826,0.47058823529411764,0.5294117647058824,0.5647058823529412,0.5058823529411764,0.49411764705882355,0.4823529411764706,0.49411764705882355,0.47058823529411764,0.4823529411764706,0.4470588235294118,
CMR,0.5411764705882353,0.4823529411764706,,0.5058823529411764,0.4823529411764706,0.47058823529411764,0.4823529411764706,,0.4588235294117647,0.4235294117647059,0.4470588235294118,
CAN,0.12941176470588237,0.12941176470588237,0.1411764705882353,,,,,,,,,
CAF,1.0,,,0.9882352941176471,0.9294117647058824,0.8941176470588236,0.8823529411764706,,,,0.9176470588235294,
TCD,0.7294117647058823,0.6705882352941176,0.7529411764705882,0.6823529411764706,0.6705882352941176,0.6823529411764706,0.6588235294117647,0.6705882352941176,0.6,0.6,0.611764705882353,
CHL,,,0.3176470588235294,0.24705882352941178,0.21176470588235294,0.2,0.18823529411764706,0.17647058823529413,0.16470588235294117,0.15294117647058825,,
CHN,0.2,0.21176470588235294,,,0.1411764705882353,0.1411764705882353,0.1411764705882353,0.1411764705882353,0.12941176470588237,0.12941176470588237,0.1411764705882353,
COL,0.29411764705882354,0.23529411764705882,0.24705882352941178,0.27058823529411763,0.27058823529411763,0.27058823529411763,0.23529411764705882,0.23529411764705882,0.2235294117647059,0.2235294117647059,0.2235294117647059,
COM,0.36470588235294116,,0.3764705882352941,,,0.27058823529411763,,0.27058823529411763,,,,
COG,0.6941176470588235,0.9058823529411765,0.6470588235294118,,0.5176470588235295,0.49411764705882355,0.4588235294117647,,,,,
COD,,0.47058823529411764,,,0.3764705882352941,0.3764705882352941,0.35294117647058826,0.3764705882352941,0.35294117647058826,0.32941176470588235,,
CRI,0.3176470588235294,0.3058823529411765,0.23529411764705882,0.18823529411764706,0.15294117647058825,0.1411764705882353,,0.09411764705882353,0.09411764705882353,0.09411764705882353,0.08235294117647059,
HRV,,,0.16470588235294117,0.15294117647058825,0.10588235294117647,0.10588235294117647,0.10588235294117647,,0.10588235294117647,0.10588235294117647,,
CUB,0.08235294117647059,0.10588235294117647,0.08235294117647059,0.058823529411764705,0.047058823529411764,0.047058823529411764,0.047058823529411764,0.047058823529411764,0.047058823529411764,0.047058823529411764,,
CYP,0.18823529411764706,0.15294117647058825,0.15294117647058825,0.15294117647058825,0.10588235294117647,0.09411764705882353,0.10588235294117647,0.10588235294117647,0.09411764705882353,0.08235294117647059,,
CZE,0.2235294117647059,0.17647058823529413,0.1411764705882353,0.12941176470588237,0.16470588235294117,0.16470588235294117,0.16470588235294117,0.16470588235294117,,,,
CIV,0.36470588235294116,0.47058823529411764,0.47058823529411764,,,0.5176470588235295,0.43529411764705883,0.4235294117647059,0.4470588235294118,0.43529411764705883,0.4470588235294118,
DNK,0.07058823529411765,0.058823529411764705,0.058823529411764705,,,,,,0.07058823529411765,,,
DJI,0.4588235294117647,0.4117647058823529,,,,0.35294117647058826,0.35294117647058826,0.3411764705882353,0.32941176470588235,0.32941176470588235,0.3058823529411765,0.29411764705882354
DMA,,,0.17647058823529413,0.15294117647058825,0.12941176470588237,0.12941176470588237,0.12941176470588237,0.11764705882352941,0.10588235294117647,0.10588235294117647,0.09411764705882353,
DOM,,,0.3058823529411765,0.2235294117647059,0.24705882352941178,0.23529411764705882,0.2235294117647059,0.21176470588235294,0.18823529411764706,0.15294117647058825,0.16470588235294117,
ECU,0.29411764705882354,0.24705882352941178,0.21176470588235294,0.21176470588235294,0.21176470588235294,0.2,0.2,0.2,0.21176470588235294,0.23529411764705882,0.23529411764705882,0.23529411764705882
EGY,0.23529411764705882,0.23529411764705882,0.21176470588235294,0.24705882352941178,0.27058823529411763,,,,,,0.21176470588235294,
SLV,,,,0.4470588235294118,,0.2823529411764706,,,,0.29411764705882354,0.27058823529411763,
GNQ,,,0.4470588235294118,,0.25882352941176473,0.27058823529411763,0.24705882352941178,,,0.21176470588235294,,
ERI,0.38823529411764707,0.4117647058823529,0.5058823529411764,0.5058823529411764,0.38823529411764707,0.4117647058823529,0.4235294117647059,0.4823529411764706,0.43529411764705883,0.4470588235294118,,
EST,,,0.10588235294117647,,0.08235294117647059,0.08235294117647059,0.08235294117647059,0.08235294117647059,,,,
SWZ,0.32941176470588235,0.3411764705882353,0.3058823529411765,0.32941176470588235,0.3176470588235294,0.29411764705882354,0.2823529411764706,0.27058823529411763,0.27058823529411763,0.27058823529411763,,
ETH,0.4235294117647059,0.32941176470588235,0.7294117647058823,,0.5764705882352941,0.5882352941176471,,,,,,
FJI,,0.2235294117647059,0.27058823529411763,,,0.3058823529411765,0.27058823529411763,,,,,
FIN,,,0.1411764705882353,0.12941176470588237,0.10588235294117647,0.10588235294117647,0.10588235294117647,0.09411764705882353,0.09411764705882353,,0.09411764705882353,
FRA,,0.16470588235294117,0.16470588235294117,0.16470588235294117,0.15294117647058825,0.15294117647058825,0.15294117647058825,0.15294117647058825,,,,
GAB,,0.5529411764705883,,,,0.23529411764705882,,,,,,
GMB,0.3058823529411765,0.3411764705882353,0.3764705882352941,0.3764705882352941,0.3764705882352941,0.38823529411764707,0.3411764705882353,0.36470588235294116,0.47058823529411764,0.3764705882352941,,0.4
GEO,,0.12941176470588237,0.1411764705882353,,,,,0.047058823529411764,0.047058823529411764,0.047058823529411764,0.047058823529411764,
DEU,,0.1411764705882353,0.11764705882352941,0.10588235294117647,0.09411764705882353,0.08235294117647059,0.08235294117647059,0.08235294117647059,0.08235294117647059,0.08235294117647059,,
GHA,0.25882352941176473,0.29411764705882354,0.3411764705882353,0.32941176470588235,,0.3058823529411765,0.32941176470588235,0.3176470588235294,0.29411764705882354,0.3058823529411765,0.3058823529411765,0.25882352941176473
GRC,0.17647058823529413,0.12941176470588237,0.09411764705882353,0.07058823529411765,,,0.047058823529411764,0.047058823529411764,0.047058823529411764,0.058823529411764705,,
GRD,0.23529411764705882,0.24705882352941178,0.17647058823529413,0.15294117647058825,0.12941176470588237,,,0.11764705882352941,0.10588235294117647,0.1411764705882353,0.11764705882352941,
GTM,,0.3411764705882353,0.32941176470588235,0.3058823529411765,0.25882352941176473,0.24705882352941178,0.24705882352941178,0.2235294117647059,0.21176470588235294,0.17647058823529413,0.2,
GIN,0.38823529411764707,0.49411764705882355,0.4823529411764706,0.47058823529411764,0.43529411764705883,0.4588235294117647,0.4588235294117647,0.4588235294117647,0.4823529411764706,,,
GNB,,,0.4588235294117647,,0.5529411764705883,,,,,,,
GUY,,0.2823529411764706,0.24705882352941178,0.27058823529411763,0.23529411764705882,0.23529411764705882,0.21176470588235294,,,,,
HTI,,0.32941176470588235,,,,,,,,,,
HND,0.35294117647058826,0.35294117647058826,0.3411764705882353,0.2823529411764706,,,,,,0.2823529411764706,0.27058823529411763,
HKG,,,0.2,0.15294117647058825,0.11764705882352941,0.11764705882352941,0.10588235294117647,0.10588235294117647,0.10588235294117647,0.10588235294117647,0.10588235294117647,
HUN,,0.07058823529411765,0.07058823529411765,0.058823529411764705,0.07058823529411765,0.07058823529411765,0.058823529411764705,0.058823529411764705,0.07058823529411765,0.07058823529411765,0.07058823529411765,
ISL,,,,,,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,,
IND,,,0.4117647058823529,,,0.35294117647058826,,0.3176470588235294,0.3058823529411765,0.3058823529411765,0.35294117647058826,
IDN,0.21176470588235294,0.21176470588235294,0.2,0.17647058823529413,0.16470588235294117,0.16470588235294117,0.16470588235294117,0.12941176470588237,0.1411764705882353,,0.10588235294117647,
IRN,,0.3176470588235294,0.24705882352941178,0.2,,,,0.24705882352941178,0.24705882352941178,0.25882352941176473,,
IRQ,,,0.18823529411764706,,,,,,,,,
IRL,0.25882352941176473,0.21176470588235294,,0.15294117647058825,0.12941176470588237,0.12941176470588237,0.12941176470588237,,,,,
ISR,0.10588235294117647,,0.10588235294117647,0.09411764705882353,0.09411764705882353,0.09411764705882353,,0.08235294117647059,0.08235294117647059,0.08235294117647059,,
ITA,0.08235294117647059,0.07058823529411765,0.07058823529411765,0.058823529411764705,,,,0.08235294117647059,0.08235294117647059,0.08235294117647059,,
JAM,0.3411764705882353,,,,,0.21176470588235294,0.21176470588235294,0.2,0.2,0.2,0.24705882352941178,
JPN,0.18823529411764706,0.16470588235294117,0.18823529411764706,0.16470588235294117,0.15294117647058825,0.1411764705882353,0.1411764705882353,0.1411764705882353,0.12941176470588237,0.12941176470588237,,
JOR,,0.2235294117647059,,,,,,,0.1411764705882353,,0.15294117647058825,
KAZ,0.18823529411764706,0.17647058823529413,,0.1411764705882353,0.12941176470588237,0.12941176470588237,0.12941176470588237,0.12941176470588237,0.1411764705882353,0.12941176470588237,0.16470588235294117,0.18823529411764706
KEN,,,0.3411764705882353,0.43529411764705883,,,0.611764705882353,,0.3058823529411765,0.3058823529411765,,
KIR,0.2823529411764706,0.25882352941176473,0.3176470588235294,0.23529411764705882,,,,,0.24705882352941178,,0.24705882352941178,
PRK,,,,,,,,,,0.18823529411764706,,
KOR,0.36470588235294116,0.29411764705882354,0.3176470588235294,0.27058823529411763,0.18823529411764706,0.16470588235294117,0.15294117647058825,0.1411764705882353,0.1411764705882353,0.1411764705882353,,
KWT,0.15294117647058825,0.11764705882352941,0.10588235294117647,0.08235294117647059,0.03529411764705882,0.047058823529411764,0.047058823529411764,0.047058823529411764,0.047058823529411764,0.047058823529411764,0.047058823529411764,
