Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
AFG,0.04767441860465116,0.060465116279069774,0.07441860465116278,0.0872093023255814,0.10116279069767443,0.11395348837209301,0.12674418604651164,0.14069767441860465,0.15348837209302327,0.1662790697674418,0.17906976744186043,0.19302325581395346,0.2069767441860465,0.22093023255813954,0.2569767441860465,0.2686046511627907,0.28255813953488373,0.29651162790697677,0.30930232558139537,0.32325581395348835,0.3372093023255814,0.35,0.35930232558139535,0.3686046511627906,0.37790697674418605,0.38255813953488366,0.38255813953488366,0.38837209302325576
ALB,0.5848837209302326,0.5906976744186047,0.5546511627906976,0.5372093023255813,0.5360465116279071,0.5465116279069768,0.5546511627906976,0.5697674418604651,0.5802325581395348,0.5872093023255814,0.5895348837209302,0.5906976744186047,0.6011627906976744,0.6093023255813954,0.6104651162790699,0.6302325581395349,0.6372093023255815,0.6523255813953489,0.6569767441860465,0.6639534883720931,0.6883720930232557,0.7116279069767442,0.7546511627906977,0.7569767441860465,0.758139534883721,0.758139534883721,0.7686046511627908,0.772093023255814
DZA,0.35348837209302325,0.36511627906976746,0.37674418604651166,0.3872093023255814,0.3988372093023256,0.4069767441860465,0.42093023255813944,0.43837209302325575,0.45581395348837206,0.472093023255814,0.4872093023255814,0.5023255813953489,0.5209302325581395,0.5360465116279071,0.5534883720930233,0.5686046511627906,0.5767441860465117,0.5895348837209302,0.5895348837209302,0.6127906976744186,0.6337209302325582,0.6546511627906978,0.6639534883720931,0.6732558139534884,0.6744186046511628,0.6755813953488373,0.6767441860465115,0.6779069767441861
AND,,,,,,,,,,,0.5151162790697674,0.5313953488372092,0.555813953488372,0.65,0.6604651162790699,0.6337209302325582,0.6569767441860465,0.658139534883721,0.6744186046511628,0.6744186046511628,0.6755813953488373,0.6767441860465115,0.7372093023255815,0.7372093023255815,0.7383720930232558,0.7372093023255815,0.7360465116279071,0.7360465116279071
AGO,,,,,,,,,,0.22674418604651164,0.24069767441860468,0.25465116279069766,0.2686046511627907,0.28255813953488373,0.29651162790697677,0.31046511627906975,0.3267441860465117,0.3430232558139535,0.35930232558139535,0.37558139534883717,0.3686046511627906,0.39767441860465114,0.4116279069767442,0.4255813953488372,0.44069767441860463,0.45465116279069767,0.472093023255814,0.4848837209302325
ATG,,,,,,,,,,,,,,,,0.6883720930232557,0.6906976744186047,0.6918604651162791,0.6895348837209303,0.6872093023255815,0.6813953488372094,0.672093023255814,0.6767441860465115,0.6837209302325582,0.6837209302325582,0.6918604651162791,0.6918604651162791,0.6918604651162791
ARG,0.636046511627907,0.6406976744186047,0.6430232558139536,0.6453488372093024,0.6488372093023257,0.6593023255813955,0.672093023255814,0.6848837209302326,0.6976744186046512,0.7372093023255815,0.7616279069767442,0.7848837209302325,0.7918604651162792,0.7906976744186046,0.7895348837209303,0.7790697674418604,0.780232558139535,0.7790697674418604,0.7813953488372094,0.8069767441860466,0.8383720930232559,0.844186046511628,0.8418604651162792,0.8406976744186048,0.8453488372093023,0.8500000000000001,0.852325581395349,0.8546511627906976
ARM,0.6430232558139536,0.6465116279069768,0.6453488372093024,0.6523255813953489,0.6453488372093024,0.6406976744186047,0.636046511627907,0.6511627906976744,0.6767441860465115,0.6848837209302326,0.6813953488372094,0.6697674418604652,0.6732558139534884,0.6755813953488373,0.6779069767441861,0.6906976744186047,0.708139534883721,0.7279069767441861,0.7337209302325582,0.7534883720930234,0.7558139534883721,0.7569767441860465,0.7604651162790698,0.7651162790697676,0.7686046511627908,0.7732558139534884,0.7767441860465119,0.7767441860465119
AUS,0.9209302325581395,0.9220930232558141,0.9220930232558141,0.9232558139534884,0.9232558139534884,0.9453488372093024,0.9465116279069768,0.9465116279069768,0.9465116279069768,0.9465116279069768,0.9465116279069768,0.9476744186046511,0.9465116279069768,0.944186046511628,0.9430232558139535,0.9430232558139535,0.9465116279069768,0.9534883720930232,0.9651162790697674,0.9627906976744187,0.9674418604651163,0.9709302325581395,0.9744186046511629,0.9767441860465116,0.980232558139535,0.9825581395348837,0.9860465116279071,0.9860465116279071
AUT,0.6918604651162791,0.7,0.7104651162790699,0.7127906976744187,0.7255813953488373,0.730232558139535,0.7337209302325582,0.7372093023255815,0.7616279069767442,0.7511627906976744,0.7558139534883721,0.7825581395348837,0.7441860465116279,0.7523255813953489,0.7662790697674419,0.7767441860465119,0.7883720930232558,0.8430232558139534,0.8465116279069769,0.8581395348837211,0.8790697674418606,0.8802325581395349,0.8837209302325582,0.8744186046511628,0.8872093023255816,0.8906976744186047,0.8965116279069768,0.8965116279069768
