Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,,,,,-1.1,0.2,-0.2,0.1,0.5,-0.5,-0.1,-0.4
Albania,0.0,,-3.2,-3.1,-11.4,-7.3,-6.4,-8.4,-6.9,-10.2,-6.7,-9.2
Algeria,0.0,,,-1.1,-2.2,-1.0,-0.7,-0.9,-0.7,0.3,-1.0,
Angola,3.0,-8.5,-9.6,9.9,5.9,5.0,8.3,10.7,1.8,-9.5,-1.5,
Antigua and Barbuda,-13.2,-5.4,-5.5,-22.6,-7.7,-6.6,-11.2,-11.7,-2.9,-4.5,-2.1,
Argentina,-0.4,-2.5,-2.4,-1.8,-3.2,-1.8,-2.6,-1.7,-0.2,-1.9,-6.6,-7.1
Armenia,,-1.7,-4.5,-5.8,-5.8,-4.2,-4.5,-9.1,-3.0,-3.8,-2.9,-1.2
Australia,-5.0,-5.9,-3.6,-5.8,-7.5,-6.2,-4.2,-7.0,-4.3,-6.3,-1.4,-3.6
Austria,,,,4.3,4.5,-1.7,1.4,1.8,3.2,5.8,7.1,5.6
Azerbaijan,,-10.8,,-3.7,-0.4,-0.9,-1.6,-2.5,-5.0,-3.6,-6.4,-7.3
Bahamas,,,,,-8.4,-6.2,-4.6,-3.1,-2.1,-0.5,-0.4,
Bahrain,-11.6,-5.7,-6.0,29.4,-17.8,-19.0,2.9,-4.0,3.6,-10.4,9.2,9.9
Bangladesh,-0.0,0.0,-0.5,-1.1,-0.7,0.2,-1.0,-1.5,-2.0,-1.5,-1.1,-0.7
Barbados,0.8,-2.0,-2.9,-6.7,-9.6,-11.1,-5.7,0.9,,,,
Belarus,,,-1.3,-0.9,-4.4,-7.7,-1.7,-2.5,-2.2,-1.1,-3.7,-4.6
Belgium,,,,11.2,-5.4,-1.7,-7.2,-6.7,-1.8,-1.1,-0.5,7.5
Belize,-4.2,-4.0,-16.4,-12.9,-6.3,-5.5,-12.1,-4.7,-8.1,-3.3,-1.7,-1.4
Benin,-2.9,2.3,-2.3,-1.5,-1.0,1.4,-0.8,-1.6,-3.2,0.8,-1.3,
Bhutan,,,,,,,,,,,,0.4
Bolivia (Plurinational State of),-0.5,-5.8,-9.4,4.1,-3.8,-4.2,-2.6,-4.3,0.1,0.2,2.0,-5.4
Bosnia and Herzegovina,,,-2.7,-5.4,-1.4,-2.4,-1.9,-0.7,-2.5,-1.3,-1.0,-1.6
Botswana,-2.4,0.0,-0.3,7.1,0.3,-7.4,-2.3,6.1,0.7,3.4,1.2,2.8
Brazil,-0.2,-1.7,-5.7,-2.0,-5.8,-4.8,-3.9,-3.5,-4.5,-4.6,-2.6,-2.5
Brunei Darussalam,,,,-2.1,2.8,-2.9,-1.5,-1.8,1.3,1.3,6.8,
Bulgaria,-0.0,-0.3,-6.2,-9.1,-0.8,-2.0,-0.3,-2.6,-5.0,-6.3,-2.9,4.0
Burkina Faso,,,,-0.5,1.9,0.5,-2.6,-3.7,-1.7,1.7,0.5,
Burundi,-0.1,-0.1,-1.3,-0.1,,,,,-4.5,,,
Cabo Verde,0.0,,-6.1,-8.3,-7.3,-5.4,-5.6,-1.6,-7.9,-4.8,-4.3,-3.1
Cambodia,,-4.4,-3.7,-5.9,-11.4,-10.4,-12.6,-11.9,-9.9,-9.1,-10.8,
Cameroon,0.6,0.2,-1.5,-1.4,-0.4,-1.4,-2.8,-2.0,-1.9,-4.3,-2.0,
Canada,-2.7,-1.8,1.4,3.0,-6.4,-5.2,-2.8,-2.1,-1.8,-1.5,-5.4,-1.7
Central African Republic,0.2,,,,,,,,,,,
Chad,0.0,,,,,,,,,,,
Chile,-3.1,-3.0,-1.9,-2.0,-0.1,-6.1,-2.0,-5.6,-5.7,-2.6,-2.0,1.0
China,-0.7,-4.7,-2.8,-3.7,-3.4,-3.3,-2.6,-2.8,-2.2,-0.0,0.8,-0.6
Colombia,-1.2,-2.3,-2.3,-2.7,-0.3,-3.7,-5.5,-4.2,-6.3,-6.1,-4.7,-4.0
Comoros,0.3,-0.4,,-0.1,-1.6,-3.9,-1.8,,,,,
Congo,0.0,-5.7,-4.9,-8.4,-7.9,-1.3,2.1,-3.7,-11.3,-43.3,,
Congo (Democratic Republic of the),,,,-1.3,2.3,2.1,2.2,-5.2,-4.1,-2.8,-2.6,
Costa Rica,-1.8,-2.7,-3.0,-6.2,-4.9,-6.1,-8.5,-9.3,-6.7,-5.7,-5.0,-5.5
Croatia,,-0.5,-8.1,-0.1,-2.8,-3.9,-6.8,-6.3,-1.4,-0.5,-1.4,-2.1
Cyprus,-1.5,-0.9,-3.9,-3.0,18.8,-55.9,-18.6,-71.5,-24.9,35.6,-26.6,-23.0
Czechia,,-6.5,-5.2,-6.0,-6.1,-1.3,-4.3,-2.1,0.2,-2.5,-7.5,-7.2
Côte d'Ivoire,,,,-1.8,-3.1,-1.5,-1.7,-1.9,-3.8,-4.4,-3.1,
Denmark,-1.8,-4.0,6.2,6.1,3.9,-0.4,5.8,-1.6,3.9,-3.9,-1.0,4.3
Dominica,-7.5,-20.6,-9.3,-6.2,-3.8,-2.4,-5.0,-0.3,2.6,-8.0,-4.8,
Dominican Republic,-1.9,-2.5,-5.0,-3.8,-5.2,-5.2,-4.4,-6.0,-5.6,-8.2,-5.7,-7.2
Ecuador,,-25.7,9.5,-2.1,0.8,-0.9,-0.7,0.2,-2.2,-2.8,-3.0,-6.9
Egypt,-1.7,-0.9,-1.5,-9.8,-7.2,5.0,-0.2,-2.4,-0.7,-2.0,-2.6,-13.2
El Salvador,,-1.2,-1.3,-3.6,1.9,-1.6,-6.3,-0.9,-4.9,-1.9,-2.9,-4.4
Equatorial Guinea,-9.9,-89.5,,,,,,,,,,
Estonia,,-4.0,-7.3,0.0,-4.1,-17.8,-1.7,1.9,0.1,3.3,9.1,8.0
Eswatini (Kingdom of),-1.8,-1.3,-4.2,0.6,-4.2,-1.1,-0.7,2.0,1.4,-0.1,-1.4,
Ethiopia,0.0,,,-2.1,-1.0,-2.0,,,,,,
Fiji,-5.9,-3.7,0.1,-5.4,-11.1,-9.4,-8.1,-5.4,-6.7,-5.8,-5.8,-5.1
Finland,-2.3,1.5,13.2,3.5,6.6,-3.1,-3.4,-2.6,-4.7,-9.7,0.1,1.1
France,-1.0,-0.8,7.1,2.4,-4.5,-11.0,-1.3,-3.3,0.7,2.0,1.0,0.4
Gabon,-0.8,6.0,1.6,-1.8,-1.9,-6.0,1.4,,,,,
Gambia,0.0,-1.0,,,,,,,,,,
Georgia,,,-4.3,-8.7,-8.3,-7.7,-9.9,-5.4,-9.8,-8.5,-8.6,-10.0
Germany,1.3,-0.3,0.0,2.3,6.3,-1.1,2.8,6.3,7.0,8.5,7.5,7.5
Ghana,-0.3,-1.6,-3.3,-1.4,-10.3,-8.4,-10.5,-8.1,-10.7,-10.4,-9.4,-12.2
Greece,-1.0,-0.8,-5.4,-3.3,9.4,9.5,51.8,1.7,3.5,4.7,3.0,-13.7
Grenada,-4.6,-5.6,-10.9,-12.6,-8.2,-6.8,-3.6,-10.6,-6.6,3.5,-2.3,
Guatemala,-0.4,-0.4,-1.4,-1.4,-1.9,-1.3,-3.8,-4.1,-3.5,-1.7,-2.5,-2.4
Guinea,,,-0.6,-3.6,-1.5,-17.9,-8.0,,1.1,1.2,-16.3,
Guinea-Bissau,0.0,,,-0.6,-2.6,-1.8,-0.5,-0.3,-3.4,-2.2,0.3,
Guyana,,-12.5,-8.2,-7.3,-9.9,-7.7,-6.8,-6.8,-11.5,-4.0,1.3,
Haiti,,,-0.3,-0.6,-2.7,-1.6,-2.0,,,,,
Honduras,-1.4,-1.3,-4.5,-6.0,-5.9,-6.2,-4.6,-10.8,-6.8,-4.4,-3.7,-7.8
"Hong Kong, China (SAR)",,,-14.6,13.2,31.8,0.5,6.6,20.4,6.6,7.3,0.9,-17.8
Hungary,,-15.0,-3.6,-8.8,-2.8,-7.7,-3.7,-3.1,0.3,2.8,1.9,1.2
Iceland,-0.6,-1.7,-4.5,-49.1,-17.2,-7.6,-32.9,7.5,-10.8,19.1,5.5,10.8
India,0.0,-1.0,-1.2,-2.1,-2.9,-1.5,-2.4,-1.8,-3.0,-2.2,-1.5,-2.3
Indonesia,-0.9,-3.9,3.9,-3.3,-3.2,-1.7,-2.6,-2.5,-4.6,-3.1,-3.8,-4.0
Iran (Islamic Republic of),0.0,-0.0,-0.0,,,,,,,,,
Iraq,,,,3.1,-1.5,2.6,1.3,-8.2,-3.9,-2.1,0.5,
Ireland,,,,-9.0,-63.2,-26.1,-7.9,18.7,-6.2,-60.6,17.2,-30.5
Israel,,-2.4,-4.6,2.5,0.2,2.5,1.5,-0.1,-0.2,2.2,-0.1,-3.1
Italy,0.1,-3.3,1.1,-0.7,4.0,1.9,-0.7,-0.3,0.1,6.0,9.3,5.0
Jamaica,-3.0,-1.2,-3.7,-4.1,1.8,-2.2,0.7,-4.3,-7.6,-15.6,0.7,
Japan,,,1.4,1.3,3.8,-0.8,2.4,-2.5,1.6,6.0,8.1,2.0
Jordan,-1.7,-0.6,-8.6,-17.0,-9.2,-5.9,-6.4,-10.7,-9.1,-7.7,-7.1,-6.5
Kazakhstan,,-4.8,-6.7,3.2,-8.2,2.2,2.7,-0.8,-1.6,-4.9,-9.2,-5.8
Kenya,-0.7,-0.3,-0.8,0.1,-0.4,-3.2,-2.7,-2.2,-7.3,-0.3,0.2,0.5
Kiribati,20.2,,,,4.8,-2.8,3.7,1.4,2.1,2.1,1.4,
Korea (Republic of),-0.0,-1.9,-3.4,-0.2,-2.2,0.6,1.2,1.9,3.5,5.0,6.0,4.7
Kuwait,3.4,4.0,32.7,22.3,21.8,9.9,16.0,20.9,33.4,33.0,23.8,26.9
Kyrgyzstan,,-5.9,0.6,-1.8,-10.1,-11.1,-4.3,-8.5,-3.1,-13.2,-8.4,-1.3
Lao People's Democratic Republic,-0.7,-5.4,,-1.0,-4.7,-3.6,-2.9,-4.8,-9.6,-13.6,-9.6,
Latvia,,-3.6,-0.8,-2.7,0.2,-2.7,-7.8,-0.8,-1.6,6.1,3.6,6.5
Lebanon,,,,-11.5,-3.0,-3.6,-7.5,-4.9,-8.9,-4.5,-18.3,
Lesotho,-2.8,-2.4,-3.7,-0.1,-0.3,-2.1,-2.0,-1.9,-3.5,-4.4,-3.3,-1.6
Liberia,,,,-15.1,-35.0,-84.9,,,-35.8,-35.4,,
Libya,0.2,1.0,1.7,-1.1,7.1,1.3,3.7,4.5,1.8,-4.4,-3.1,
Lithuania,,-1.1,-5.5,-0.3,-8.1,-7.1,-3.6,3.5,-2.7,-2.2,8.6,2.2
Luxembourg,,,,-106.4,-165.5,-249.7,-759.8,-421.6,-120.2,-39.1,-172.0,-23.8
Madagascar,-0.7,-0.3,,,-8.8,-7.8,,,-2.9,-4.3,-4.5,
Malawi,-0.0,-0.4,-1.5,-3.6,-0.8,-10.1,-0.1,-8.4,-10.1,-8.3,-6.2,-4.6
Malaysia,-4.7,-4.2,0.8,1.9,-4.1,-1.9,-4.0,0.9,5.1,2.7,-0.0,-0.4
Maldives,-2.6,-1.8,-3.6,-4.6,-7.9,-15.3,-9.7,-9.3,-8.6,-10.5,-7.7,-17.3
Mali,-0.2,-4.1,-3.2,-3.4,0.5,-4.7,-2.7,-1.5,-1.1,,,
