Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016
Afghanistan,,,,45.1,40.4,37.9,32.0,25.1,23.8,21.9,20.6
Albania,0.5,7.3,8.5,3.8,3.1,2.9,2.9,2.1,2.1,2.9,1.4
Algeria,0.6,0.7,0.4,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Angola,2.6,8.7,4.1,1.7,0.3,0.2,0.2,0.2,0.2,0.4,0.2
Antigua and Barbuda,1.1,0.4,1.3,0.8,1.8,1.4,0.2,0.1,0.2,0.1,0.0
Argentina,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
Armenia,,14.8,11.0,3.4,3.5,3.8,2.5,2.4,2.2,3.2,3.0
Azerbaijan,,3.9,2.8,1.8,0.3,0.5,0.4,-0.1,0.3,0.1,0.2
Bahamas,0.1,0.1,,,,,,,,,
Bahrain,3.9,1.7,0.7,,,,,,,,
Bangladesh,6.5,3.3,2.1,1.8,1.1,1.1,1.5,1.6,1.3,1.2,1.1
Barbados,0.1,-0.1,0.0,-0.1,0.4,,,,,,
Belarus,,,,0.2,0.2,0.2,0.2,0.1,0.2,0.2,-0.0
Belize,7.5,3.1,2.1,1.2,2.0,1.6,1.8,3.4,2.4,1.7,2.0
Benin,13.9,13.2,9.6,7.3,10.0,8.6,6.3,7.3,6.2,5.2,5.7
Bhutan,16.4,27.5,12.2,11.2,8.8,8.3,9.6,8.2,7.2,5.2,2.5
Bolivia (Plurinational State of),11.8,11.0,5.9,7.0,3.8,3.2,2.6,2.4,2.2,2.5,2.1
Bosnia and Herzegovina,,59.5,12.1,4.6,2.9,3.3,3.3,2.8,3.4,2.2,2.6
Botswana,3.9,1.9,0.6,0.5,1.3,0.8,0.5,0.7,0.6,0.5,0.6
Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Brunei Darussalam,0.1,0.1,,,,,,,,,
Burkina Faso,10.6,20.7,6.9,12.8,11.9,9.5,10.5,8.9,9.5,10.0,9.2
Burundi,23.5,29.0,10.5,33.2,31.2,24.5,21.3,20.6,16.7,12.0,24.7
Cabo Verde,34.1,23.9,18.0,17.4,20.6,14.0,14.7,13.7,13.1,9.9,7.2
Cambodia,,16.3,11.2,9.0,6.8,6.5,6.1,5.5,5.1,4.0,3.9
Cameroon,4.2,4.9,4.0,2.4,2.1,2.1,2.1,2.4,2.5,2.2,2.4
Central African Republic,17.5,15.3,8.4,6.7,13.1,12.2,10.5,13.3,35.7,30.6,28.4
Chad,18.0,16.3,9.6,6.9,4.8,3.9,3.9,3.7,2.9,5.7,6.8
Chile,0.3,0.2,0.1,0.2,0.1,0.1,0.1,0.0,0.1,0.0,0.1
China,0.6,0.5,0.1,0.1,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Colombia,0.2,0.2,0.2,0.4,0.2,0.3,0.2,0.2,0.3,0.5,0.4
Comoros,18.0,17.9,9.5,6.1,13.2,9.5,17.9,13.1,11.5,11.6,8.8
Congo,9.3,10.3,1.4,35.4,14.6,2.4,1.3,1.4,0.9,1.0,1.2
Congo (Democratic Republic of the),10.5,4.0,1.0,16.4,16.9,22.5,10.3,8.7,7.3,7.4,6.2
Costa Rica,3.2,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.2,0.2
Croatia,,0.2,0.3,0.3,0.2,,,,,,
Cuba,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,,,
Cyprus,0.7,0.2,,,,,,,,,
Côte d'Ivoire,7.5,12.1,3.6,0.6,3.5,5.9,11.1,4.3,2.7,2.0,1.9
Djibouti,,,,,,,,11.0,11.3,10.2,10.4
Dominica,12.2,11.9,5.2,6.2,6.7,5.0,5.4,4.2,3.2,2.3,1.5
Dominican Republic,1.5,0.8,0.2,0.2,0.3,0.4,0.4,0.2,0.3,0.4,0.3
Ecuador,1.1,1.0,0.9,0.6,0.2,0.2,0.2,0.2,0.2,0.3,0.3
Egypt,14.4,3.4,1.4,1.2,0.3,0.2,0.7,2.0,1.2,0.8,0.6
El Salvador,7.4,3.1,1.4,1.2,1.3,1.2,1.0,0.7,0.4,0.4,0.5
Equatorial Guinea,50.4,28.3,3.1,0.9,0.9,0.2,0.1,0.0,0.0,0.1,0.1
Eritrea,,25.3,25.2,32.1,7.7,5.2,,,,,
Eswatini (Kingdom of),4.6,3.2,0.7,1.4,2.2,2.6,1.9,2.6,2.0,2.3,4.0
Ethiopia,8.3,11.5,8.4,15.6,11.6,11.0,7.5,8.2,6.5,5.0,5.6
Fiji,3.8,2.3,1.7,2.2,2.5,2.1,2.8,2.2,2.2,2.4,2.4
Gabon,2.5,3.3,0.3,0.6,0.9,0.4,0.4,0.5,0.6,0.7,0.3
Gambia,33.4,5.9,6.6,10.1,13.1,15.7,15.8,12.8,12.4,12.3,9.8
Georgia,,8.1,5.4,4.5,5.6,4.2,4.2,4.1,3.4,3.3,3.4
Ghana,9.7,10.3,12.4,10.9,5.4,4.7,4.5,2.9,3.0,4.8,3.2
Grenada,5.2,3.3,3.5,7.9,4.6,1.6,1.0,1.5,4.5,2.5,0.8
Guatemala,2.7,1.4,1.4,1.0,1.0,0.8,0.6,0.9,0.5,0.7,0.4
Guinea,11.6,11.5,5.3,7.3,3.4,3.3,8.9,6.0,6.8,6.4,6.4
Guinea-Bissau,54.2,49.8,22.7,11.6,15.2,10.9,8.1,10.3,10.1,8.9,16.5
Guyana,61.2,15.2,17.6,19.3,7.3,6.2,4.0,3.4,5.3,1.0,2.0
Haiti,,,5.2,10.0,46.3,22.4,16.0,13.6,12.3,11.9,13.3
Honduras,16.0,11.0,6.5,7.5,4.2,3.7,3.3,3.7,3.3,2.8,2.0
"Hong Kong, China (SAR)",0.1,0.0,,,,,,,,,
India,0.4,0.5,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.1
Indonesia,1.7,0.7,1.1,0.9,0.2,0.0,0.0,0.0,-0.0,-0.0,-0.0
Iran (Islamic Republic of),0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,0.0,,,43.5,1.6,1.0,0.6,0.7,0.6,0.8,1.3
Israel,2.4,0.3,,,,,,,,,
Jamaica,6.5,1.7,0.1,0.4,1.1,0.3,0.2,0.5,0.7,0.4,0.2
Jordan,24.1,8.4,6.5,5.5,3.6,3.4,3.8,4.2,7.6,5.8,7.1
Kazakhstan,,0.3,1.1,0.4,0.2,0.1,0.1,0.0,0.0,0.0,0.0
Kenya,14.4,8.4,4.1,4.0,4.1,5.9,5.3,6.1,4.4,3.9,3.1
Kiribati,41.9,16.8,16.4,17.5,10.5,26.7,24.1,22.1,23.9,18.5,19.5
Korea (Republic of),0.0,0.0,,,,,,,,,
Kuwait,0.1,0.0,,,,,,,,,
Kyrgyzstan,,17.5,16.7,11.3,8.6,9.4,7.3,7.8,8.8,12.0,8.0
Lao People's Democratic Republic,17.2,17.5,16.9,11.1,6.2,4.9,4.3,3.7,3.7,3.4,2.6
Lebanon,8.3,1.6,1.1,1.1,1.2,1.2,1.6,1.4,1.7,2.0,2.3
Lesotho,14.5,8.4,3.3,3.1,8.5,7.8,8.9,11.1,3.7,3.0,4.4
Liberia,,,15.8,56.3,127.2,53.7,38.5,32.6,44.6,62.4,44.8
Libya,,,,0.1,0.0,1.8,0.1,0.2,0.5,0.5,0.5
Madagascar,13.4,10.0,8.5,18.5,5.5,4.6,3.8,4.9,5.7,7.2,6.5
Malawi,27.2,32.2,26.3,15.9,14.8,10.1,19.9,21.1,15.8,17.0,23.5
Malaysia,1.1,0.1,0.1,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
Maldives,10.8,15.3,3.2,6.8,4.9,2.2,2.2,0.7,0.7,0.7,0.7
Mali,18.0,20.3,9.9,12.0,10.6,10.1,8.3,10.9,8.8,9.4,8.8
Malta,0.2,0.3,0.5,,,,,,,,
Marshall Islands,,25.4,38.9,31.7,16.4,39.0,39.2,41.3,24.0,23.0,4.8
Mauritania,24.6,17.2,17.1,8.4,8.7,7.6,8.1,5.3,5.0,6.8,6.3
Mauritius,3.4,0.6,0.5,0.5,1.2,1.6,1.5,1.2,0.4,0.7,0.3
Mexico,0.1,0.1,-0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1
Micronesia (Federated States of),,33.0,42.5,41.2,20.7,41.7,42.0,41.9,34.1,21.7,13.2
Moldova (Republic of),,,9.4,5.1,7.5,6.1,5.9,3.9,5.9,4.5,4.5
Mongolia,0.5,14.7,19.3,8.9,4.6,3.7,3.9,3.6,2.8,2.2,3.1
Montenegro,,,,0.2,1.9,2.8,2.5,2.6,2.2,2.4,1.9
Morocco,4.2,1.3,1.2,1.2,1.1,1.4,1.5,1.9,2.1,1.5,2.0
Mozambique,41.2,44.1,18.8,17.5,19.8,16.0,14.3,14.5,12.6,12.5,14.2
Myanmar,,,1.2,1.2,0.7,0.6,0.9,6.8,2.2,2.0,2.5
Namibia,4.2,4.6,3.9,1.6,2.4,2.3,2.0,2.1,1.8,1.2,1.5
Nauru,,,,,48.4,46.4,28.6,21.7,16.1,25.1,18.3
Nepal,11.6,9.7,7.0,5.2,5.1,4.7,4.0,4.5,4.3,5.6,5.0
Nicaragua,33.4,17.2,11.5,12.4,7.5,7.1,5.1,4.5,3.6,3.6,3.3
Niger,16.0,14.9,11.7,15.4,13.1,10.1,13.1,10.7,11.4,12.2,12.8
Nigeria,0.9,0.8,0.4,6.5,0.6,0.5,0.4,0.5,0.5,0.5,0.6
Oman,0.6,0.6,0.4,0.1,-0.0,,,,,,
