Country,2000,2005,2010,2015
AFG,0.12484993997599042,0.24729891956782712,0.3997599039615846,0.5558223289315726
ALB,0.8511404561824729,0.8547418967587035,0.8571428571428571,0.8967587034813926
DZA,0.8775510204081632,0.8943577430972389,0.9087635054021609,0.921968787515006
AND,1.0,1.0,1.0,1.0
AGO,0.25330132052821125,0.26770708283313327,0.28091236494597843,0.2917166866746699
ATG,0.9795918367346939,0.9723889555822329,0.9651860744297719,0.9603841536614646
ARG,0.9879951980792316,0.9903961584633854,0.9927971188475391,0.9951980792316926
ARM,0.95078031212485,0.9603841536614646,0.971188475390156,0.9867947178871549
AUS,0.9963985594237695,0.9975990396158463,0.9987995198079233,1.0
AUT,1.0,1.0,1.0,1.0
AZE,0.716686674669868,0.7490996398559423,0.7815126050420168,0.8127250900360145
BHS,0.9807923169267708,0.9771908763505401,0.9747899159663866,0.9735894357743097
BHR,0.9987995198079233,0.9987995198079233,1.0,1.0
BGD,0.9351740696278511,0.9471788715486193,0.957983193277311,0.9675870348139255
BRB,0.9819927971188476,0.9807923169267708,0.9783913565426171,0.9771908763505401
BLR,0.9747899159663866,0.9747899159663866,0.9759903961584634,0.9759903961584634
BEL,1.0,1.0,1.0,1.0
BLZ,0.8511404561824729,0.8883553421368547,0.9267707082833134,0.9651860744297719
BEN,0.5210084033613446,0.5486194477791116,0.5774309723889556,0.6038415366146458
BTN,0.7719087635054022,0.8535414165666266,0.9231692677070827,0.971188475390156
BOL,0.7454981992797118,0.8067226890756303,0.8631452581032413,0.9147659063625451
BIH,0.9567827130852342,0.9603841536614646,0.9675870348139255,0.9723889555822329
BWA,0.7226890756302522,0.7334933973589436,0.7430972388955581,0.7503001200480193
BRA,0.9243697478991597,0.9411764705882352,0.9555822328931572,0.9699879951980792
BRN,,,0.9939975990396158,0.9939975990396158
BGR,0.9963985594237695,0.9963985594237695,0.9927971188475391,0.9915966386554621
BFA,0.3601440576230493,0.3853541416566626,0.4153661464585834,0.4465786314525811
BDI,0.4285714285714286,0.4429771908763506,0.4573829531812725,0.4705882352941177
CPV,0.7346938775510204,0.758703481392557,0.801920768307323,0.8379351740696278
KHM,0.4285714285714286,0.518607442977191,0.6086434573829532,0.6998799519807923
CMR,0.4633853541416566,0.5042016806722689,0.5450180072028813,0.5834333733493396
CAN,0.9987995198079233,0.9987995198079233,0.9927971188475391,0.9867947178871549
CAF,0.42496998799519814,0.4333733493397358,0.4417767106842737,0.4489795918367348
TCD,0.26770708283313327,0.28091236494597843,0.29531812725090034,0.30972388955582236
CHL,0.9435774309723889,0.9675870348139255,0.9879951980792316,1.0
CHN,0.7298919567827131,0.8115246098439375,0.8895558223289315,0.9495798319327731
COL,0.879951980792317,0.9087635054021609,0.9351740696278511,0.957983193277311
COM,0.8367346938775511,0.8247298919567828,0.8127250900360145,0.8043217286914767
COG,0.4813925570228091,0.5162064825930373,0.5702280912364946,0.6194477791116446
COD,0.21248499399759904,0.2424969987995198,0.27130852340936373,0.3013205282112845
CRI,0.9267707082833134,0.9567827130852342,0.9807923169267708,0.9963985594237695
HRV,0.9819927971188476,0.9867947178871549,0.9915966386554621,0.9951980792316926
CUB,0.9159663865546218,0.9255702280912365,0.9339735894357744,0.9423769507803121
CYP,1.0,1.0,1.0,1.0
CZE,0.9975990396158463,0.9975990396158463,0.9987995198079233,0.9987995198079233
CIV,0.6626650660264106,0.6650660264105641,0.6710684273709483,0.6770708283313325
DNK,1.0,1.0,1.0,1.0
DJI,0.6974789915966386,0.7070828331332533,0.715486194477791,0.7226890756302522
DMA,0.921968787515006,0.9375750300120048,0.9543817527010805,0.957983193277311
DOM,0.893157262905162,0.907563025210084,0.921968787515006,0.9339735894357744
ECU,0.7971188475390155,0.8355342136854742,0.8739495798319328,0.9111644657863145
EGY,0.9783913565426171,0.9795918367346939,0.9795918367346939,0.9807923169267708
SLV,0.7623049219687875,0.8139255702280912,0.8691476590636253,0.9159663865546218
GNQ,0.38655462184873957,0.3877551020408163,0.39015606242497,0.3949579831932774
ERI,0.0012004801920768478,0.008403361344537806,0.016806722689075657,0.031212484993997616
EST,0.9891956782713085,0.9915966386554621,0.9939975990396158,0.9951980792316926
SWZ,0.42617046818727494,0.48619447779111646,0.5474189675870348,0.6110444177671067
ETH,0.0,0.08763505402160865,0.17767106842737096,0.26890756302521013
FJI,0.9351740696278511,0.9327731092436975,0.9291716686674669,0.9243697478991597
FIN,1.0,1.0,1.0,1.0
FRA,0.9987995198079233,0.9987995198079233,1.0,1.0
GAB,0.7442977190876351,0.7899159663865546,0.8235294117647058,0.8499399759903962
GMB,0.6854741896758703,0.7118847539015606,0.7370948379351739,0.7611044417767107
GEO,0.8631452581032413,0.8811524609843937,0.9003601440576231,0.9195678271308523
DEU,1.0,1.0,1.0,1.0
GHA,0.5726290516206484,0.6278511404561825,0.6818727490996398,0.7334933973589436
GRC,0.9927971188475391,0.9963985594237695,0.9987995198079233,1.0
GRD,0.9195678271308523,0.9339735894357744,0.9471788715486193,0.9471788715486193
GTM,0.8259303721488596,0.8595438175270108,0.8919567827130852,0.9231692677070827
GIN,0.453781512605042,0.5042016806722689,0.5558223289315726,0.6086434573829532
GNB,0.4333733493397358,0.4993997599039615,0.5654261704681872,0.6302521008403361
GUY,0.8595438175270108,0.8847539015606243,0.9111644657863145,0.9411764705882352
HTI,0.4765906362545019,0.5138055222088835,0.5450180072028813,0.5702280912364946
HND,0.7863145258103241,0.8283313325330133,0.8691476590636253,0.9063625450180073
HKG,0.9843937575030013,0.9903961584633854,0.9963985594237695,1.0
HUN,1.0,1.0,1.0,1.0
ISL,1.0,1.0,1.0,1.0
IND,0.7647058823529412,0.794717887154862,0.8235294117647058,0.8511404561824729
IDN,0.6950780312124849,0.7575030012004802,0.8175270108043217,0.8739495798319328
IRN,0.9399759903961584,0.9423769507803121,0.9411764705882352,0.9387755102040817
IRQ,0.7767106842737096,0.7466986794717888,0.7899159663865546,0.8331332533013205
IRL,0.9531812725090035,0.9651860744297719,0.9771908763505401,0.9867947178871549
ISR,1.0,1.0,1.0,1.0
ITA,1.0,1.0,1.0,1.0
JAM,0.8895558223289315,0.8991596638655461,0.907563025210084,0.9147659063625451
JPN,0.9819927971188476,0.9819927971188476,0.9843937575030013,0.9867947178871549
JOR,0.9951980792316926,0.9903961584633854,0.9867947178871549,0.9831932773109243
KAZ,0.8343337334933973,0.8547418967587035,0.8751500600240095,0.893157262905162
KEN,0.3565426170468187,0.4069627851140457,0.45498199279711893,0.5018007202881152
KIR,0.5294117647058822,0.546218487394958,0.5630252100840337,0.5726290516206484
PRK,1.0,0.9975990396158463,0.9963985594237695,0.9951980792316926
KOR,,0.9819927971188476,0.9879951980792316,0.9951980792316926
KWT,1.0,1.0,1.0,1.0
KGZ,0.7635054021608643,0.7875150060024009,0.8175270108043217,0.8475390156062425
LAO,0.34933973589435774,0.496998799519808,0.6350540216086433,0.7647058823529412
LVA,0.9723889555822329,0.9747899159663866,0.9795918367346939,0.9831932773109243
LBN,0.8247298919567828,0.8523409363745499,0.879951980792317,0.907563025210084
LSO,0.596638655462185,0.6170468187274909,0.638655462184874,0.65906362545018
LBR,0.5402160864345739,0.5738295318127251,0.6062424969987995,0.638655462184874
LBY,,,0.9615846338535414,0.9615846338535414
LIE,1.0,1.0,1.0,1.0
