Country,2010/2017
ALB,0.20567375886524825
AGO,0.2269503546099291
ARG,0.1418439716312057
ARM,0.33333333333333337
AUS,0.46099290780141844
AUT,0.4893617021276596
AZE,0.1418439716312057
BGD,0.2340425531914894
BLR,0.11347517730496458
BEL,0.4539007092198582
BLZ,0.1914893617021277
BEN,0.46099290780141844
BOL,0.09219858156028374
BIH,0.17730496453900713
BRA,0.29787234042553196
BGR,0.5460992907801419
BFA,0.30496453900709225
BDI,0.3191489361702128
KHM,0.08510638297872342
CMR,0.425531914893617
CAN,0.34042553191489366
CAF,0.4184397163120568
TCD,0.3900709219858156
CHL,0.2411347517730497
CHN,0.04255319148936174
COL,0.2411347517730497
COM,0.4539007092198582
COG,0.12765957446808515
COD,0.25531914893617025
CRI,0.29078014184397166
HRV,0.0
CYP,0.4113475177304965
CZE,0.29787234042553196
CIV,0.4397163120567376
DNK,0.5886524822695036
DJI,0.3758865248226951
DOM,0.26241134751773054
ECU,0.39716312056737596
EGY,0.4822695035460994
SLV,0.21985815602836883
EST,0.3191489361702128
SWZ,0.24822695035460995
ETH,0.2411347517730497
FIN,0.16312056737588654
FRA,0.5319148936170213
GAB,0.4822695035460994
GMB,0.3687943262411348
GEO,0.15602836879432624
DEU,0.425531914893617
GHA,0.5602836879432624
GRC,0.7446808510638298
GTM,0.25531914893617025
GIN,0.28368794326241137
GNB,0.34751773049645396
GUY,0.4184397163120568
HTI,0.3758865248226951
HND,0.25531914893617025
HUN,0.33333333333333337
ISL,0.3262411347517731
IND,0.3191489361702128
IDN,0.4822695035460994
IRL,0.39716312056737596
ISR,0.4397163120567376
ITA,0.4397163120567376
JAM,0.4397163120567376
JOR,0.25531914893617025
KAZ,0.0
KEN,0.24822695035460995
KOR,0.2765957446808511
KGZ,0.06382978723404258
LAO,0.4680851063829788
LVA,0.3617021276595745
LSO,0.3262411347517731
LBR,0.26241134751773054
LTU,0.4397163120567376
LUX,0.5673758865248227
MDG,0.30496453900709225
MWI,0.3617021276595745
MDV,0.9219858156028369
MLI,0.30496453900709225
MRT,0.3546099290780142
MEX,0.4326241134751774
MDA,0.18439716312056742
MNG,0.3191489361702128
MNE,0.3191489361702128
MOZ,0.13475177304964542
NAM,0.19858156028368798
NPL,0.21985815602836883
NLD,0.39716312056737596
NIC,0.34751773049645396
NER,0.2765957446808511
NGA,0.24822695035460995
NOR,0.6312056737588653
PAK,0.4042553191489362
PAN,0.16312056737588654
PRY,0.4539007092198582
PER,0.04255319148936174
PHL,0.3617021276595745
POL,0.25531914893617025
PRT,0.5602836879432624
ROU,0.3829787234042554
RUS,0.2411347517730497
RWA,0.2269503546099291
SEN,0.3191489361702128
SRB,0.8368794326241136
SLE,0.34751773049645396
SVK,0.4326241134751774
SVN,0.2340425531914894
ZAF,0.4893617021276596
ESP,1.0
LKA,0.2269503546099291
SUR,0.34751773049645396
SWE,0.5035460992907802
CHE,0.5248226950354611
TJK,0.12765957446808515
TZA,0.29078014184397166
THA,0.15602836879432624
MKD,0.17021276595744683
TLS,0.24822695035460995
TGO,0.3829787234042554
TUN,0.29078014184397166
TUR,0.07092198581560284
TKM,0.11347517730496458
UGA,0.29787234042553196
UKR,0.21985815602836883
GBR,0.3829787234042554
USA,0.6312056737588653
URY,0.30496453900709225
VEN,0.1914893617021277
VNM,0.475177304964539
YEM,0.34751773049645396
ZMB,0.5035460992907802
