Country,2000,2005,2010,2015
AFG,0.21465428276573784,0.25799793601651183,0.31475748194014447,0.37254901960784315
ALB,0.8792569659442724,0.9195046439628484,0.9545923632610939,0.9762641898864809
DZA,0.8317853457172343,0.848297213622291,0.8617131062951496,0.8710010319917441
AND,1.0,1.0,1.0,1.0
AGO,0.17956656346749222,0.24355005159958718,0.3095975232198142,0.37461300309597517
ATG,0.8183694530443757,0.8390092879256966,0.8586171310629515,0.8710010319917441
ARG,0.9463364293085655,0.9463364293085655,0.9473684210526316,0.9463364293085655
ARM,0.9009287925696595,0.9050567595459236,0.9091847265221878,0.913312693498452
AUS,1.0,1.0,1.0,1.0
AUT,1.0,1.0,1.0,1.0
AZE,0.6449948400412796,0.7285861713106295,0.8101135190918473,0.8895768833849329
BHS,0.8823529411764706,0.8968008255933952,0.9112487100103199,0.9174406604747162
BHR,0.9979360165118679,0.998968008255934,1.0,1.0
BGD,0.22910216718266252,0.30546955624355004,0.37977296181630543,0.45201238390092874
BRB,0.8751289989680083,0.9060887512899898,0.9380804953560371,0.9638802889576883
BLR,0.9484004127966976,0.9463364293085655,0.9432404540763674,0.9411764705882353
BEL,0.9948400412796697,0.9948400412796697,0.9948400412796697,0.9948400412796697
BLZ,0.8204334365325077,0.8359133126934984,0.8513931888544891,0.867905056759546
BEN,0.07120743034055728,0.08359133126934984,0.09700722394220845,0.11145510835913312
BTN,0.5170278637770898,0.5541795665634675,0.587203302373581,0.6171310629514963
BOL,0.36326109391124867,0.4117647058823529,0.46130030959752316,0.5108359133126935
BIH,0.9473684210526316,0.9473684210526316,0.9463364293085655,0.9463364293085655
BWA,0.5283797729618163,0.5521155830753354,0.5727554179566563,0.587203302373581
BRA,0.7244582043343654,0.7708978328173375,0.8142414860681114,0.8565531475748194
BRN,,,0.9628482972136223,0.9618163054695562
BGR,0.8534571723426212,0.8544891640866874,0.8544891640866874,0.8555211558307534
BFA,0.06707946336429309,0.10732714138286893,0.15479876160990713,0.20020639834881318
BDI,0.3962848297213622,0.4293085655314757,0.4623323013415892,0.48916408668730643
CPV,0.3550051599587203,0.4654282765737874,0.5737874097007224,0.6408668730650154
KHM,0.09494324045407637,0.21981424148606807,0.3446852425180598,0.4716202270381836
CMR,0.37874097007223934,0.37358101135190913,0.370485036119711,0.36842105263157887
CAN,0.9845201238390093,0.9845201238390093,0.9845201238390093,0.9845201238390093
CAF,0.12280701754385964,0.1630546955624355,0.2053663570691434,0.22703818369453044
TCD,0.07017543859649124,0.06811145510835913,0.06707946336429309,0.06604747162022703
CHL,0.9164086687306502,0.9473684210526316,0.9762641898864809,0.998968008255934
CHN,0.5933952528379772,0.6398348813209493,0.6914344685242517,0.7420020639834881
COL,0.7502579979360166,0.7822497420020641,0.8121775025799793,0.8390092879256966
COM,0.24458204334365322,0.2714138286893704,0.2982456140350877,0.32094943240454077
COG,0.09907120743034055,0.10629514963880289,0.11558307533539731,0.12280701754385964
COD,0.1991744066047471,0.18885448916408665,0.1805985552115583,0.17131062951496384
CRI,0.9401444788441693,0.9514963880288957,0.9618163054695562,0.9700722394220845
HRV,0.9700722394220845,0.9711042311661507,0.9721362229102167,0.9742002063983488
CUB,0.8885448916408669,0.8947368421052632,0.8998968008255934,0.9050567595459236
CYP,1.0,0.998968008255934,0.9958720330237357,0.9938080495356038
CZE,0.9907120743034055,0.9907120743034055,0.9907120743034055,0.9907120743034055
CIV,0.1991744066047471,0.2239422084623323,0.2507739938080495,0.2765737874097007
