Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015
Afghanistan,1340.0,1270.0,1100.0,821.0,584.0,536.0,496.0,459.0,425.0,396.0
Albania,71.0,53.0,43.0,30.0,30.0,30.0,30.0,29.0,29.0,29.0
Algeria,216.0,192.0,170.0,148.0,147.0,147.0,145.0,144.0,141.0,140.0
Angola,1160.0,1150.0,924.0,705.0,561.0,546.0,526.0,509.0,493.0,477.0
Argentina,72.0,63.0,60.0,58.0,58.0,56.0,55.0,54.0,54.0,52.0
Armenia,58.0,50.0,40.0,40.0,33.0,31.0,30.0,28.0,26.0,25.0
Australia,8.0,8.0,9.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0
Austria,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
Azerbaijan,64.0,86.0,48.0,34.0,27.0,26.0,25.0,25.0,26.0,25.0
Bahamas,46.0,49.0,61.0,74.0,85.0,86.0,82.0,81.0,83.0,80.0
Bahrain,26.0,22.0,21.0,20.0,16.0,16.0,16.0,15.0,15.0,15.0
Bangladesh,569.0,479.0,399.0,319.0,242.0,228.0,214.0,201.0,188.0,176.0
Barbados,58.0,49.0,48.0,40.0,33.0,31.0,29.0,28.0,28.0,27.0
Belarus,33.0,33.0,26.0,13.0,5.0,5.0,4.0,4.0,4.0,4.0
Belgium,9.0,10.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0
Belize,54.0,55.0,53.0,52.0,37.0,33.0,32.0,29.0,28.0,28.0
Benin,576.0,550.0,572.0,502.0,446.0,436.0,429.0,422.0,414.0,405.0
Bhutan,945.0,636.0,423.0,308.0,204.0,190.0,177.0,166.0,156.0,148.0
Bolivia (Plurinational State of),425.0,390.0,334.0,305.0,253.0,241.0,230.0,222.0,215.0,206.0
Bosnia and Herzegovina,28.0,22.0,17.0,14.0,13.0,12.0,12.0,12.0,12.0,11.0
Botswana,243.0,238.0,311.0,276.0,169.0,159.0,153.0,139.0,134.0,129.0
Brazil,104.0,84.0,66.0,67.0,65.0,59.0,60.0,48.0,46.0,44.0
Brunei Darussalam,35.0,33.0,31.0,30.0,27.0,29.0,25.0,24.0,23.0,23.0
Bulgaria,25.0,24.0,21.0,15.0,11.0,11.0,10.0,11.0,11.0,11.0
Burkina Faso,727.0,636.0,547.0,468.0,417.0,408.0,398.0,389.0,379.0,371.0
Burundi,1220.0,1210.0,954.0,863.0,808.0,796.0,780.0,760.0,737.0,712.0
