Country,2005-2018
AFG,0.7268292682926829
ALB,0.3008130081300813
AGO,0.4666666666666667
ARM,0.03414634146341463
AUS,0.17560975609756097
AUT,0.11219512195121953
AZE,0.12032520325203254
BGD,0.767479674796748
BEL,0.2910569105691057
BTN,0.33170731707317075
BGR,0.27479674796747966
BFA,0.08780487804878051
CPV,0.10569105691056911
KHM,0.24065040650406505
CMR,0.7317073170731708
CAF,0.38536585365853665
TCD,0.3658536585365854
COM,0.004878048780487817
COD,0.7252032520325205
HRV,0.11219512195121953
CYP,0.14471544715447157
CZE,0.24227642276422767
CIV,0.32195121951219513
DNK,0.4211382113821138
DOM,0.23252032520325205
ECU,0.510569105691057
EGY,0.3170731707317074
SLV,0.3284552845528456
GNQ,0.8260162601626017
EST,0.22601626016260165
ETH,0.3560975609756098
FJI,0.943089430894309
FIN,0.38861788617886184
FRA,0.32357723577235775
GAB,0.6910569105691058
GMB,0.22764227642276427
GEO,0.0
DEU,0.2585365853658537
GHA,0.2975609756097561
GRC,0.20975609756097563
GTM,0.1934959349593496
HTI,0.23902439024390248
HND,0.2520325203252033
HUN,0.24227642276422767
ISL,0.26504065040650404
IND,0.36747967479674803
IDN,0.19837398373983745
IRL,0.14471544715447157
ITA,0.20975609756097563
JAM,0.22113821138211384
JOR,0.28455284552845533
KEN,0.5414634146341464
KIR,1.0
KGZ,0.3138211382113821
LAO,0.14959349593495938
LVA,0.4211382113821138
LBR,0.526829268292683
LTU,0.2910569105691057
LUX,0.2585365853658537
MWI,0.510569105691057
MDV,0.21788617886178865
MLI,0.46341463414634154
MLT,0.14471544715447157
MHL,0.7284552845528456
MEX,0.13008130081300814
FSM,0.43414634146341463
MDA,0.6406504065040651
MOZ,0.25365853658536586
MMR,0.18211382113821142
NAM,0.3073170731707317
NRU,0.6829268292682927
NPL,0.3073170731707317
NLD,0.3073170731707317
NIC,0.26666666666666666
NGA,0.16422764227642278
NOR,0.33983739837398375
PLW,0.31056910569105695
PER,0.4406504065040651
PHL,0.17560975609756097
POL,0.11219512195121953
PRT,0.20975609756097563
ROU,0.2910569105691057
RWA,0.46016260162601624
WSM,0.6504065040650407
STP,0.3544715447154472
SLE,0.6373983739837399
SGP,0.0
SVK,0.27479674796747966
SVN,0.11219512195121953
SLB,0.9333333333333335
ESP,0.11219512195121953
SWE,0.3560975609756098
TJK,0.2308943089430895
TZA,0.5788617886178863
TLS,0.8569105691056911
TGO,0.2601626016260163
TON,0.5447154471544716
TTO,0.3918699186991871
TUR,0.51869918699187
TUV,0.49918699186991866
UGA,0.7121951219512196
UKR,0.11544715447154472
GBR,0.3723577235772358
VUT,0.8764227642276423
VNM,0.46016260162601624
ZMB,0.5951219512195123
ZWE,0.4764227642276423
