Country,2007-2017
ALB,0.20794392523364488
DZA,0.5233644859813084
AGO,0.12616822429906543
ARG,0.10747663551401869
ARM,0.06542056074766354
AUS,0.12149532710280372
AUT,0.22897196261682246
AZE,0.25
BHR,0.18925233644859812
BGD,0.07943925233644861
BLR,0.25700934579439255
BEL,0.07476635514018692
BLZ,0.16822429906542055
BEN,0.34112149532710284
BIH,0.2383177570093458
BRA,0.09813084112149531
BRN,0.44626168224299073
BGR,0.18224299065420563
BFA,0.1869158878504673
BDI,0.294392523364486
CPV,0.058411214953271035
KHM,0.03504672897196262
CHL,0.04672897196261683
COL,0.2266355140186916
CRI,0.058411214953271035
HRV,0.26869158878504673
CUB,0.037383177570093455
CYP,0.13785046728971964
CZE,0.20327102803738317
DNK,0.17990654205607476
DOM,0.049065420560747655
ECU,0.08878504672897199
EGY,0.07476635514018692
SLV,0.11682242990654207
EST,0.2757009345794393
ETH,0.07242990654205607
FIN,0.21028037383177572
FRA,0.22429906542056074
GEO,0.26869158878504673
GHA,0.03504672897196262
GRC,0.3504672897196262
GRD,0.1518691588785047
GTM,0.02102803738317758
GUY,0.016355140186915893
HND,0.09579439252336448
HUN,0.16822429906542055
ISL,0.1355140186915888
IND,0.5233644859813084
IDN,0.24065420560747666
IRN,0.6448598130841122
IRL,0.21495327102803738
ITA,0.26869158878504673
JOR,0.3247663551401869
KAZ,0.21495327102803738
PRK,0.4135514018691589
KOR,0.2546728971962617
KGZ,0.1191588785046729
LAO,0.0280373831775701
LVA,0.12850467289719628
LBN,0.31542056074766356
LSO,0.0
LTU,0.16121495327102806
LUX,0.018691588785046728
MDG,0.2733644859813084
MYS,0.4369158878504673
MLT,0.09579439252336448
MRT,0.2873831775700935
MEX,0.28271028037383183
MDA,0.17757009345794392
MNG,0.18457943925233647
MAR,0.3037383177570094
MOZ,0.032710280373831786
MMR,1.0
NLD,0.04205607476635514
NZL,0.1869158878504673
NOR,0.13785046728971964
OMN,0.8247663551401869
PSE,0.18925233644859812
PAN,0.19158878504672897
PHL,0.31074766355140193
POL,0.25233644859813087
PRT,0.3224299065420561
QAT,0.2640186915887851
ROU,0.36915887850467294
SAU,0.3014018691588785
SRB,0.32009345794392524
SYC,0.12149532710280372
SVK,0.1752336448598131
SVN,0.22196261682242993
ZAF,0.20794392523364488
ESP,0.19158878504672897
SDN,0.19392523364485983
SWE,0.2266355140186916
CHE,0.16121495327102806
SYR,0.34345794392523366
THA,0.22429906542056074
MKD,0.2616822429906542
TUN,0.7640186915887852
TUR,0.2266355140186916
UKR,0.23598130841121495
ARE,0.2990654205607477
GBR,0.3014018691588785
USA,0.12616822429906543
URY,0.147196261682243
VNM,0.2546728971962617
ZWE,0.38317757009345793
