Country,1995,2000,2005,2010,2011,2012,2013,2014,2015
Afghanistan,,,,6.3,6.7,9.1,11.7,10.3,13.6
Albania,2.6,8.1,7.1,,,,7.0,,8.8
Angola,,0.8,1.4,1.5,,,,,
Argentina,,8.4,12.1,14.5,15.2,14.8,14.1,13.4,14.9
Armenia,,2.6,3.4,2.0,1.8,2.6,2.7,2.4,3.1
Australia,4.8,6.6,6.8,7.2,7.5,8.1,8.4,8.0,
Austria,11.8,15.1,17.4,19.3,19.6,20.1,21.0,21.0,
Azerbaijan,1.7,3.4,4.5,2.8,1.5,1.5,1.7,1.8,1.8
Bahrain,,,,,,1.8,1.6,1.6,1.7
Bangladesh,,3.1,,,3.4,3.5,3.5,,
Belarus,,8.7,8.1,7.8,7.6,8.3,8.4,8.0,8.5
Belgium,5.7,,13.6,15.1,15.8,,16.8,17.4,
Belize,,10.5,,11.3,,,10.9,10.5,11.7
Benin,,12.7,8.2,,,9.9,9.0,8.3,7.6
Bolivia (Plurinational State of),3.7,4.7,,7.6,7.1,6.3,6.4,6.9,
Botswana,,,5.6,,,,,,
Brazil,4.0,7.1,8.2,8.8,9.6,9.9,10.4,10.8,
Brunei Darussalam,,1.5,,1.5,2.3,2.2,,1.8,
Bulgaria,2.9,,4.7,6.2,7.4,7.4,7.4,,
Burkina Faso,,,6.6,7.1,7.5,6.8,7.7,7.1,6.8
Burundi,1.5,1.9,2.9,,,6.1,6.1,,
Cabo Verde,,,,20.3,17.9,,17.7,18.3,18.2
Cambodia,,3.7,,5.7,6.0,5.7,5.6,4.9,
Cameroon,,5.0,5.9,5.9,5.5,6.3,6.3,,
Canada,8.3,12.3,12.5,13.3,13.0,,,,
Central African Republic,,,5.3,1.9,2.2,,,,
Chad,,5.7,7.8,1.0,1.2,,1.4,,
Chile,2.1,4.0,3.9,4.9,4.8,,6.0,6.3,6.8
China,2.1,,,,,,,,
Colombia,,3.0,2.8,3.0,3.4,3.3,3.3,3.5,3.4
Congo,,,2.2,4.5,,,,,
Congo (Democratic Republic of the),,,,6.6,,,5.3,,5.1
Croatia,,,,7.3,6.7,,7.2,,
Cyprus,1.8,3.7,5.7,6.9,7.5,,8.3,8.4,
Czechia,6.0,5.0,5.7,9.1,10.4,10.5,11.6,12.0,
Côte d'Ivoire,,,6.5,6.9,7.2,7.0,7.1,6.6,6.0
Denmark,8.4,11.1,13.1,13.5,14.2,13.0,15.2,15.6,
Djibouti,,2.9,2.0,,,,,,
Dominican Republic,4.0,5.9,,,,,,,
Ecuador,2.0,3.1,,4.0,4.0,4.4,4.7,5.1,5.2
Egypt,1.9,,3.5,,,,,,
El Salvador,,11.2,11.0,9.5,9.4,9.6,9.6,9.9,9.7
Estonia,12.3,7.6,5.2,7.0,6.5,5.6,5.7,6.0,
Eswatini (Kingdom of),5.0,7.2,6.6,6.2,6.9,,,7.7,
Ethiopia,,1.1,,8.9,9.2,11.7,10.6,,
Fiji,,5.0,6.0,,4.7,,5.3,,
Finland,8.7,10.1,9.6,10.3,10.3,10.7,10.8,11.4,
France,,6.1,6.5,7.0,7.2,7.3,7.4,7.5,
Gabon,,3.7,,3.0,3.8,3.4,3.7,4.5,
Gambia,,12.0,12.6,,,8.3,7.7,,
Georgia,,15.6,3.2,,3.4,3.3,,,
Germany,,,,11.8,12.1,12.0,13.0,13.5,
Ghana,,,23.0,31.7,24.0,16.6,22.2,17.2,
Greece,,3.0,4.6,,,,,,
Guatemala,,,,22.4,21.9,20.7,19.5,21.9,21.9
Guinea,,4.9,,,,2.9,3.1,3.0,
