Country,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
AFG,0.17220180420982292,0.14934847978616772,0.2267650158061117,0.20908469945355193,0.19501229364243064,0.20404109589041095,0.2059009483667018,0.2382653776096399,0.20514533912462413,0.20589041095890412,0.218013698630137,0.20571771291483407,0.1891095890410959,0.26147677915135314,0.17171073590315386,0.21092896174863388,0.11112596057467425,0.1969178082191781,0.21232876712328766,0.20959160195570894,0.17616438356164382,0.19625793518209153,0.24067439409905164,0.29562841530054645,0.13881278538812786,0.2226027397260274,0.1516872702973605,0.18025781140535238,0.1927643133122585,0.21053740779768176,0.29228550829127614,0.20912147961328287,0.2521250439058658,0.2455659697188176,0.24425711275026343,0.20371851259496201,0.2221917808219178,0.21931172736384896,0.2722602739726027,0.19738771158203386,0.19882583170254403,0.27143835616438355,0.24794520547945206,0.2263761162201786,0.23246575342465753,0.1379647749510763,0.16888454011741683,0.18812475009996005,0.19536354056902003,0.19205479452054794,0.22095890410958904,0.2112704918032787,0.24842465753424656,0.2372321742184756,0.18516538590043435,0.2530737704918033,0.33979812545061283,0.21280821917808218,0.2493150684931507,0.25744535519125683,0.23220848646842632,0.1726027397260274,0.22626127631139326,0.23048900098080424,0.25787671232876713,0.19224858002004677,0.26399719002458727,0.24541123721451588,0.25043905865823674,0.15549615770130304,0.12361382909328114,0.29709519700891573,0.18643835616438356,0.2056164383561644,0.22397260273972602,0.2604735883424408,0.2,0.19732876712328767,0.2328767123287671,0.23843795815007332,0.25430277485072006,0.2990516332982086,0.21486301369863012,0.17978142076502732,0.15242231874373538,0.21705479452054793,0.2117808219178082,0.22868852459016395,0.22493150684931507,0.24704310056799197,0.32126892573900506,0.29989933851021,0.22852125043905866,0.23910958904109592,0.21034246575342466,0.22424863387978142,0.23116438356164384,0.25287671232876713,0.20347477447377213,0.13927762228441956,0.12420091324200913,0.20040093551620447,0.23709167544783982,0.19752099160335865,0.24910958904109587,0.22445706648847308,0.21315068493150685,0.17712914834066376,0.26273972602739726,0.1906164383561644,0.21009021049114598,0.27280369903320717,0.23875709989976612,0.2146341463414634,0.2827397260273973,0.2333066773290684
ALB,1.3044257112750264,1.187144362486828,0.987881981032666,1.033942833123161,1.0027397260273974,1.1840885142255007,1.0464699683877767,0.8572929802437999,1.2986301369863014,1.1726027397260275,1.0081050228310502,1.0917577413479054,1.0696347031963471,1.2296803652968038,1.681972602739726,1.1817486338797814,1.0232876712328767,1.0700913242009131,1.3934931506849315,0.9659608378870674,0.8704337899543378,1.0475616438356163,1.3277808219178082,1.0598907103825137,1.1046803652968038,1.0395616438356166,1.1511064278187566,1.1546448087431693,1.077917808219178,1.1466301369863012,1.1987945205479453,0.906120218579235,1.3443716497915426,1.0622760800842992,1.1492602739726028,1.2674180327868851,1.5495890410958904,1.0633561643835616,1.3863013698630138,1.4814682822523164,1.1590182648401826,1.1071780821917807,1.014436248682824,1.3987883107626515,0.905795574288725,0.8479959411466261,0.9083713850837138,0.7587221521647751,1.1727123287671233,1.0265166340508804,1.128451001053741,0.9712138953942233,0.9085353003161223,1.2004214963119073,1.2247671232876711,1.1610970996216898,1.0580821917808219,1.1576396206533193,1.2681643835616438,1.2534678436317779,0.8648401826484018,1.259536354056902,1.285563751317176,1.1357377049180328,0.9535342465753425,1.2005268703898841,0.9804931506849316,1.1616393442622952,1.2793424657534247,1.1546301369863012,1.071890410958904,1.2572859744990894,1.1643835616438356,1.2211506849315068,0.838904109589041,1.3194444444444444,0.7853530031612223,1.1152876712328768,1.4273972602739726,1.2147540983606557,1.0848261327713382,0.9702845100105374,0.956059009483667,0.9656830601092896,0.9291730086250635,0.9795574288724974,1.0136986301369864,0.7996357012750456,0.8387945205479452,0.8293252156265855,0.9896986301369863,0.8378520386717108,0.8515655577299412,0.987866927592955,1.1752328767123288,1.2621857923497268,0.8972602739726028,1.0125395152792414,1.115068493150685,0.7452185792349727,0.775951293759513,1.0948366701791359,0.9031648559282003,1.0497874924104433,1.060063224446786,1.0236037934668072,0.9650684931506849,0.9626268540202967,1.279959411466261,1.3692307692307693,0.700293542074364,0.9139815338232522,0.9845401174168298,1.331296101159115,0.9035225048923679,1.0956284153005464
DZA,0.06620072686608891,0.05814928711210512,0.04517752306402013,0.06752537080405932,0.05468269499580654,0.057648401826484015,0.05188356164383562,0.06073542805100182,0.04571917808219178,0.0430365296803653,0.05724885844748858,0.05418943533697632,0.03785294939893766,0.05108447488584475,0.05302511415525114,0.05214025500910747,0.052054794520547946,0.059516176041970265,0.04571917808219178,0.03825136612021857,0.05165525114155251,0.043093607305936074,0.057534246575342465,0.04009144641463143,0.05097031963470319,0.03008107352530053,0.05104836455129997,0.05821344931415189,0.05342465753424657,0.046183953033268096,0.04473022085546548,0.048781876138433516,0.05636007827788649,0.059817351598173515,0.051439753983785294,0.04828816772610683,0.03237349734414314,0.04769359798714006,0.05104836455129997,0.044329207092673135,0.047525859658932065,0.04657534246575342,0.061783617556611686,0.03596520575443292,0.032541235672351135,0.04797316186748672,0.03424657534246575,0.04516560722649715,0.04925915571708135,0.0512720156555773,0.05842885099245178,0.05297200847552135,0.062271689497716894,0.053710045662100456,0.0523343584008946,0.05248178506375228,0.06906392694063927,0.05362035225048924,0.05082471344702265,0.04962640794022527,0.034889572267263066,0.05613642717360917,0.05507408442829186,0.048566967770714835,0.04646351691361476,0.044953871959742805,0.050097847358121325,0.04444072711051634,0.059323455409561084,0.03472183393905508,0.054850433324014534,0.057042489126798254,0.04892367906066536,0.0474140341067934,0.04998602180598267,0.07012750455373407,0.04232597148448421,0.03892694063926941,0.05691920603857981,0.054923608787777405,0.03315627620911378,0.05854067654459044,0.02851551579535924,0.046392327422772384,0.049147330164942694,0.05714285714285714,0.0435068493150685,0.04728448756551801,0.04003354766564159,0.051890410958904114,0.051439753983785294,0.05235864837738374,0.036109589041095895,0.049424657534246574,0.043726027397260274,0.060276569644251134,0.05194296896840928,0.03780821917808219,0.0513972602739726,0.030054644808743168,0.03448831587429493,0.03945205479452055,0.06191780821917808,0.058142076502732246,0.04071232876712329,0.05506849315068493,0.05012087026591459,0.04551912568306011,0.05216223475691646,0.05210851463873221,0.055561643835616445,0.04819672131147541,0.04958366908407198,0.04317808219178082,0.044821917808219175,0.03701917925640201
AND,1.3080946450809465,1.1722291407222913,1.0890410958904109,0.8101092896174864,1.2003735990037359,1.1337701012507444,1.2926525529265256,1.1725037257824142,1.0189171559034573,1.3691780821917807,1.0424061941631924,1.063231850117096,1.3766470971950424,1.4230919765166339,1.500456621004566,1.16679085941381,1.5201369863013698,1.3163013698630137,1.3731506849315067,1.4233730750124192,1.0868374032162,1.158904109589041,0.935958904109589,0.8265027322404371,0.9404407385348421,1.2123287671232876,1.0375223347230493,0.9005702066999288,0.8972602739726028,1.5552926525529267,1.0665006226650062,1.8086130627114232,1.2266500622665006,1.072066706372841,1.2672602739726029,1.6271210813920047,1.1458577951728637,1.3197260273972602,1.6800608828006087,1.1494925839188135,1.4805479452054795,1.0627646326276463,1.2341870160810005,1.132762046696473,0.773972602739726,1.1190535491905356,1.04526503871352,1.020367610531545,0.9756998213222157,0.8699875466998755,1.6067840834964122,0.9674507008790687,0.9753424657534246,1.0536203522504892,1.2923168552709947,1.255327868852459,1.2887149380300065,1.0748858447488585,1.5496886674968868,1.5482695810564662,0.9467540202501489,1.36605122096486,1.6384866275277234,1.236873366595391,1.3482061317677758,1.2954990215264188,0.9407222914072229,1.3896695290137913,1.6720547945205477,1.0310087173100873,1.468244084682441,1.5541243819932344,0.8950565812983918,1.2921069797782125,1.2233529028049577,1.0792349726775956,1.6623287671232876,1.0308841843088419,1.360024906600249,1.0896435076762945,1.196607958251794,1.3485678704856787,0.9635118306351184,1.1489071038251366,0.8690639269406392,0.8340678975580703,1.1946450809464508,1.3289617486338796,0.9811643835616438,0.948972602739726,1.0820726622989876,1.5832682799895916,1.314819427148194,1.0036114570361145,0.8786529680365297,1.4493989071038251,1.036931506849315,0.9013698630136987,1.2458281444582815,1.0711570444286054,0.8464611872146118,1.3430884184308842,1.0280295047418335,1.1298952641165756,0.9473496128648005,0.777972602739726,0.8712328767123287,1.0746812386156648,0.8132771338250789,0.9552160168598525,0.9701917808219177,0.7784699453551912,1.2075342465753425,1.192,0.7702845100105374,0.8234552332912989
AGO,0.7443190975020145,0.7825946817082998,0.8323932312651088,0.6534876245580199,0.6495568090249799,0.8492344883158743,0.7477034649476229,0.7559466409514626,0.9804898298048983,0.8390203403902035,0.7269406392694064,0.9205239472838315,0.7545039435450394,0.6033843674456083,0.640290088638195,0.8352619736419158,0.7269137792103143,0.756247405562474,0.7637389202256245,0.7652684024429443,0.8005640612409347,0.7494762288477035,1.0734085414987913,0.9057377049180326,0.844914902449149,0.8872683319903303,0.7713574097135741,0.6489874638379942,0.7529411764705882,0.6107171635777598,0.7938759065269944,0.6491481838637093,0.839887187751813,0.9293482772934828,0.8427563304275634,0.7678423580062924,0.9496056454960564,0.8294728102947281,0.7770029057700291,0.7341690774670524,0.6659951651893634,0.7039484286865432,0.7439967767929089,0.9179524268723882,0.8996264009962639,0.7459307010475423,0.8655873806558737,0.7895346911740355,0.7409347300564061,0.9240348692403487,0.9787463677874637,0.8403709223381355,0.7940224159402242,0.8851805728518057,0.8567870485678705,0.8246398410332837,0.9445413034454131,0.7168119551681196,0.8406124093473006,0.9384003974167909,1.0092984640929847,0.912494811124948,0.9184075342465754,0.7483026991223712,0.7738480697384807,0.904192611041926,0.9738480697384807,0.8645130183220828,0.9911166459111664,0.7334407735697019,0.7683686176836861,0.7446962391513983,0.8121676067687349,0.8672478206724781,0.8253217102532171,0.9186304644808744,0.8924865089248651,0.8298048982980489,0.8778404512489928,0.7329855936413313,0.6462530217566479,0.7295729250604351,0.6854011741682975,0.6864949258391881,0.7378726833199033,0.9216272312162722,0.7498791297340854,0.8800298062593146,0.7482772934827729,0.8024906600249067,0.8468244084682441,0.6578270652523304,0.7928601079286011,0.7180572851805729,0.6672038678485093,0.7380360986918364,0.8721461187214612,0.7726833199033037,0.8292237442922374,0.8217420102666004,0.7755036261079774,0.8547139403706688,0.7397260273972602,0.8488988243086604,0.724979854955681,0.8866749688667497,0.8034869240348692,0.8364795495943037,0.8217566478646252,0.7642224012892829,0.8283105022831051,0.8522106308991555,0.7887920298879203,0.8478206724782068,0.7278807413376309,0.7806171648987463
ATG,1.8240704500978475,1.6936852656197794,1.570731707317073,1.4880464480874316,1.4983628466421652,1.5484246575342464,1.3636108184053388,1.2793032786885246,1.8939936775553212,1.6248738284066329,1.694041095890411,1.2039184326269492,1.5417632595714785,1.4960908787170064,1.6415636485131975,1.8734289617486337,1.5023287671232877,1.1559034572733202,1.727564316739058,1.2807702315899037,1.6789726027397263,1.3973287671232877,1.1789302022178734,1.2796214847394376,1.2590345727332029,1.089327811404906,1.7568994320080187,1.7508330001332804,1.473972602739726,1.3991519895629485,2.3471624266144815,1.6243487101283518,1.7452054794520546,1.102348336594912,1.3782126549249838,1.716367421285454,1.0340508806262232,1.5784163047109923,1.0968461293405543,1.1780404117422798,1.3095890410958904,1.7071041733036,1.3073711676451403,1.3912071535022354,1.256033920417482,1.188910632746249,1.1095890410958904,1.5322014051522248,1.512596057467424,1.6285616438356163,1.3774450461930552,1.7466641250476556,1.4736540299458427,1.7952851226505255,1.7520866517999363,1.668358053603955,1.3233513857916535,1.866199426568971,1.3853456514813636,1.6710134128166914,1.3729850270786876,1.4705320165657854,1.3906976744186046,1.2338289490405387,1.4834964122635355,1.559425962165688,1.311545988258317,1.1922503725782414,1.6044444444444446,1.5974470734744708,1.3832503113325032,1.356525606811539,1.0805728518057285,1.297292131251991,1.50748646065626,1.2887717928701534,1.358712965912711,1.2872889455240524,1.9821599235425296,1.3379082475536916,1.6914941064033133,1.5292768397578846,1.3809464508094647,1.6138645317066973,1.3497292131251992,1.603486924034869,1.8495641344956415,1.6422627918529555,1.7019925280199253,1.5271105447594777,1.2303237858032379,1.7899279682066567,1.4434094368340944,0.9466057838660578,1.2868188736681887,1.6025240697371845,1.376587795765878,1.8088563236699586,1.607773176170755,1.209937730334223,1.3849315068493149,1.521917808219178,1.5501115004778592,1.936703096539162,1.908530510585305,1.8912633181126333,1.4047488584474888,1.9023845007451563,1.052724505327245,1.7809436834094368,1.7133250311332502,1.5348512446873104,1.2997869101978692,1.4893759512937597,0.7751637879690292,1.518822100789314
ARG,0.309959274342836,0.3613476490188819,0.4150684931506849,0.42493928354584093,0.40890410958904105,0.31856925418569254,0.37158512720156556,0.35299028536733457,0.3015981735159817,0.3409436834094368,0.41385518590998044,0.39966605950212514,0.38230285079600146,0.5020362828582007,0.3967419474268789,0.2793531236154187,0.3137747336377473,0.4654490106544901,0.49870624048706236,0.4203096539162113,0.42669275929549905,0.4402348336594912,0.4270058708414873,0.30663544106167057,0.4299804305283757,0.4235159817351598,0.36255707762557077,0.42138953942232626,0.317660125879304,0.4341704718417047,0.4378864970645792,0.43639951426836676,0.38896281800391386,0.4140900195694716,0.3485540334855403,0.36270491803278687,0.29337899543379,0.37321156773211567,0.478234398782344,0.4961293260473589,0.41750380517503805,0.360162902628656,0.37719363198815253,0.36523408654556194,0.3803776379118845,0.4953424657534246,0.37222222222222223,0.38577717061323624,0.39467275494672754,0.39553816046966733,0.3821156773211568,0.37879477838494235,0.42952815829528157,0.4067732115677321,0.4081409001956947,0.46088992974238874,0.43272450532724505,0.4493911719939117,0.4855403348554033,0.380076798109585,0.4531202435312024,0.30807498197548666,0.4900195694716243,0.3841833636915604,0.42298325722983254,0.45882800608828006,0.392299148463532,0.3835474819081376,0.38457101658255227,0.37993335801554984,0.39200296186597555,0.46007893139040684,0.4948727984344423,0.41301369863013704,0.4384322678843227,0.4747072599531616,0.49185692541856924,0.47473363774733635,0.45761035007610346,0.44631516762664303,0.46811263318112634,0.47732115677321163,0.45867579908675804,0.5761812921890067,0.48576864535768643,0.5024353120243532,0.4821917808219178,0.3551912568306011,0.38326545723806,0.49824961948249624,0.5081800391389433,0.5539422326307573,0.45251141552511415,0.4487062404870624,0.3662861491628615,0.4644808743169399,0.5025440313111545,0.4806262230919765,0.4778082191780822,0.5528493364558938,0.5452054794520548,0.5801174168297456,0.4317660125879304,0.4124206173386501,0.417427701674277,0.4131218457101658,0.44086757990867576,0.3738855335058959,0.37195385724585434,0.41499238964992385,0.3994816734542762,0.4458721016098065,0.36099495313626534,0.5334094368340944,0.48721461187214615,0.49112021857923505
ARM,0.6298325722983258,0.581041095890411,0.5574794520547945,0.7601320582877961,0.6397260273972603,0.5969315068493151,0.5773972602739726,0.6121357012750456,0.6591324200913242,0.5853881278538813,0.6344252531268613,0.6102353930222782,0.4833972602739726,0.6884383561643836,0.7477260273972602,0.5662295081967214,0.4445732349841939,0.6161095890410959,0.7353881278538813,0.9913479052823315,0.6396118721461187,0.7256059009483667,0.6184109589041096,0.4870744010088272,0.44014752370916754,0.5960547945205479,0.6225753424657534,0.6417349726775957,0.5823561643835616,0.5598524762908325,0.7705205479452055,0.5756284153005465,0.5618630136986302,0.5267945205479452,0.552581664910432,0.8431693989071039,0.6714520547945206,0.542781875658588,0.7042191780821918,0.6358764186633039,0.478335870116692,0.6711232876712329,0.5800547945205479,0.5873224043715847,0.5413066385669126,0.736,0.6567966280295047,0.5659941151744431,0.49146469968387774,0.5587987355110642,0.6848261327713382,0.45060949978982767,0.5888303477344573,0.5533192834562698,0.6813487881981033,0.6545355191256831,0.5526870389884089,0.5899894625922023,0.7401826484018265,0.5730054644808743,0.36671740233384065,0.5410451547437849,1.0044073853484217,0.5256830601092897,0.6733150684931507,0.60927291886196,0.7053652968036529,0.6020765027322404,0.6294794520547945,0.4317605276509386,0.4709167544783983,0.7352003642987249,0.5925799086757991,0.6665205479452055,0.5963119072708114,0.6374863387978141,0.6272876712328767,0.6112750263435195,0.5249736564805058,0.4936948297604035,0.6897534246575342,0.7358447488584475,0.6497534246575343,0.540327868852459,0.4950474183350896,0.6389041095890411,0.5915700737618546,0.7794854280510018,0.4465753424657534,0.528986301369863,0.5655890410958905,0.6594945355191256,0.5889315068493151,0.6492054794520548,0.5079030558482613,0.5221857923497268,0.6176940639269407,0.4952581664910432,0.5113804004214964,0.42116980368346485,0.5048472075869337,0.7469178082191781,0.7654794520547945,0.6759562841530055,0.6901917808219178,0.6047418335089568,0.7844383561643835,0.5455737704918032,0.7753424657534247,0.7103266596417281,0.7259178082191781,0.5276376628835645,0.5708113804004216,0.55220700152207,0.7279241306638566,0.7316939890710382
AUS,0.24600672008270869,0.1770483329025588,0.315498254096159,0.29218900675024106,0.2016859852476291,0.26389247867666066,0.2755532139093783,0.27788492446158797,0.2677947891485361,0.31675447839831405,0.2553213909378293,0.21650475612224243,0.27181243414120126,0.24718417047184169,0.21638762049720953,0.3097940311055065,0.3517472742521666,0.2583245521601686,0.21638762049720953,0.2988856744883746,0.32513171759747106,0.24864306022227967,0.2363267376966007,0.24563892391761244,0.2515279241306638,0.22734652460679858,0.24497286120444559,0.2128617688726978,0.2309799789251844,0.27781875658587984,0.2553740779768177,0.2276523352922982,0.26459430979978926,0.2735428417942519,0.20672008270871026,0.24074646870811425,0.22626001550788316,0.21192288178589547,0.2955680902497986,0.22788909127706938,0.28573730862207897,0.29494204425711273,0.24436248682824027,0.21909475203629242,0.2512644889357218,0.23298208640674392,0.2955680902497986,0.2265697494587071,0.2867042707493957,0.37117808219178083,0.2127681571465495,0.22924548129466163,0.264436248682824,0.2731822971548999,0.33961643835616434,0.3660109289617486,0.2291730086250634,0.24709227190488497,0.2455414835874903,0.28817100610736096,0.1998477929984779,0.2649104320337197,0.2828240252897787,0.27043926019335857,0.2095115016800207,0.24093473005640612,0.2560063224446786,0.3198864245151613,0.24797105195140862,0.23008529335745673,0.29771689497716897,0.21796061449633983,0.40257534246575344,0.46116857701984904,0.36345205479452053,0.32310082502946535,0.28393045310853526,0.3147461724415794,0.2691780821917808,0.25554180843385915,0.32570507655116837,0.24741833508956798,0.2984689766317486,0.33409836065573767,0.2435194942044257,0.24004214963119075,0.2809562181036798,0.27459016393442626,0.28659683051302715,0.24894625922023184,0.2661152752649263,0.2692349726775956,0.29003491807681975,0.19700180925303698,0.30937416062315337,0.2703371481596041,0.30300316122233933,0.319072708113804,0.3428955143701316,0.4040437158469945,0.28724973656480507,0.1860984271943176,0.26017058671491344,0.2788947314156099,0.22059868087265347,0.2669423623675368,0.2672008270871026,0.26492421899164864,0.2640791476407915,0.3836153639538007,0.35154445339779744,0.2700278379214352,0.2403486924034869,0.24687422166874223,0.24753932014205984,0.28178162697185277
AUT,1.7087832393231264,1.8587328767123288,1.9622884770346494,1.861459337833494,1.8502820306204673,2.1308219178082193,1.813859790491539,1.4431051108968176,2.0059931506849313,2.4190068493150685,1.5895245769540691,2.290528233151184,2.230684931506849,1.9922945205479452,2.1198630136986303,2.3220628415300544,1.6552780016116033,2.0397260273972604,2.2368949771689497,1.7799742847958855,1.4862207896857373,2.158561643835616,2.0659246575342465,1.7336065573770492,2.043493150684932,2.2159246575342464,1.8207896857373085,1.83477981356477,1.5664786462530218,1.8467365028203064,1.9179794520547944,1.4927675988428157,2.1241438356164384,1.541248097412481,1.8721998388396455,2.0162226775956285,2.2957191780821917,1.775,2.0554794520547945,1.9357923497267757,2.10736301369863,1.584528605962933,1.4969558599695585,2.3241120218579234,1.7263497179693796,1.5386605783866059,1.3958183129055515,1.897621343619415,1.7835616438356166,1.7007610350076106,1.787429492344883,1.8989071038251364,1.4889605157131345,2.43689497716895,2.102648401826484,2.026468579234973,1.7729250604351328,2.0559226430298145,1.672146118721461,2.0114412568306013,1.6044140030441398,1.9818493150684933,1.5850120870265914,1.7937158469945358,2.2958904109589042,2.3018835616438356,1.7274778404512492,1.7670765027322404,1.6140209508460919,2.1736301369863016,1.3550362610797744,2.0076502732240438,1.6947622884770346,1.8962127316680095,1.8970890410958905,1.540072859744991,1.7240934730056405,1.6916095890410958,2.1257050765511685,1.8922472677595625,1.8314262691377923,1.597869101978691,1.413554434030281,1.7040642076502732,1.8725221595487511,1.5549467275494673,1.945688960515713,1.765330904675167,1.729089443996777,1.6281182408074981,1.7893634165995165,1.5060109289617487,1.55717375630858,1.4993511175198269,1.9044319097502016,2.0428620218579234,1.6694063926940639,1.7187214611872146,1.9379532634971797,1.7372735116479723,1.6902587519025876,1.814419610670512,1.1945205479452055,1.7738669238187077,1.8663980660757453,1.6447488584474885,1.7388608507570298,1.6948998178506376,1.8216294160057678,1.8939564867042709,1.3146575342465754,1.556830601092896,1.7945205479452055,2.0530217566478646,1.5215068493150685,2.13554948391014
