Country,2010,2011,2012,2013,2014,2015,2016,2017
Syrian Arab Republic,20.8,20.4,20.4,21.2,21.2,21.8,21.3,
Tajikistan,19.1,17.6,18.4,19.2,17.5,15.2,14.1,13.6
Tanzania (United Republic of),28.4,28.8,27.4,27.1,27.3,25.4,24.9,24.8
Thailand,21.2,21.3,21.3,20.7,20.7,20.8,16.8,15.7
The former Yugoslav Republic of Macedonia,16.7,16.4,14.7,13.6,16.7,16.7,16.4,12.6
Timor-Leste,33.4,32.9,33.0,30.7,30.7,31.2,30.1,27.7
Togo,32.9,33.5,33.5,32.9,33.4,31.9,31.2,31.7
Trinidad and Tobago,15.5,15.3,15.3,15.2,15.2,15.3,15.0,
Tunisia,25.2,25.2,,,22.0,22.5,22.0,22.0
Turkey,23.6,22.5,22.5,15.8,15.8,15.9,15.4,15.4
Turkmenistan,26.4,,,,,,18.5,18.5
Uganda,32.1,33.6,33.6,30.8,30.2,30.9,29.7,28.3
Ukraine,8.1,9.2,9.2,9.2,7.8,7.2,6.8,6.6
United Kingdom,9.7,8.3,8.3,8.9,8.6,8.0,10.5,9.4
United States,11.4,15.3,12.4,17.4,17.0,13.5,13.3,13.8
Uruguay,16.1,16.4,16.4,16.1,14.5,15.7,14.7,14.3
Uzbekistan,15.7,15.1,15.8,15.8,15.8,15.8,13.2,
Vanuatu,,,,,17.1,17.2,16.7,17.1
Venezuela (Bolivarian Republic of),21.2,26.6,26.6,19.7,19.7,19.4,18.2,16.5
Viet Nam,16.4,14.0,14.0,14.9,17.5,17.8,17.3,17.3
Yemen,34.2,32.3,32.3,32.8,34.0,33.7,31.5,31.9
Zambia,31.5,29.5,36.7,35.0,34.4,35.6,34.1,34.1
Zimbabwe,29.9,28.7,28.5,27.2,27.1,28.5,23.6,23.6
