Country,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,0.225,0.23199999999999998,0.237,0.21899999999999997,0.22399999999999998,0.226,0.22399999999999998,0.22699999999999998
Albania,0.5870000000000001,0.611,0.644,0.645,0.645,0.6459999999999999,0.675,0.6809999999999999
Algeria,,,,,,,0.44,0.441
Andorra,,,,,,,,0.647
Angola,0.294,,0.285,0.293,0.301,0.309,0.32,0.327
Argentina,0.705,0.7090000000000001,0.708,0.735,0.743,0.747,0.764,0.765
Armenia,0.6829999999999999,0.684,0.708,0.711,0.715,0.718,0.728,0.727
Australia,0.897,0.9,0.903,0.905,0.9059999999999999,0.909,0.894,0.904
Austria,0.8170000000000001,0.818,0.82,0.8029999999999999,0.815,0.8109999999999999,0.8290000000000001,0.83
Azerbaijan,0.599,0.627,0.632,0.64,0.65,0.65,0.679,0.682
Bahamas,0.659,0.6659999999999999,,0.667,,,,0.68
Bahrain,,,,,,,,0.614
Bangladesh,0.235,0.268,0.275,0.289,0.293,0.306,0.307,0.319
Barbados,,,,,0.7340000000000001,0.7340000000000001,0.7340000000000001,0.7340000000000001
Belarus,0.763,0.7879999999999999,0.7909999999999999,0.795,0.804,0.8059999999999999,0.807,0.807
Belgium,0.826,0.816,0.8079999999999999,0.799,0.8109999999999999,0.818,0.81,0.815
Belize,0.557,,,,0.5920000000000001,0.5920000000000001,0.594,0.594
Benin,0.22399999999999998,0.23800000000000002,0.251,0.263,0.254,0.257,0.26,0.265
Bhutan,,0.225,0.373,0.37200000000000005,0.245,0.245,0.24600000000000002,0.259
Bolivia (Plurinational State of),0.457,0.47,0.47700000000000004,0.48,0.502,0.532,0.542,0.5489999999999999
Bosnia and Herzegovina,0.49,0.593,0.637,0.65,0.612,0.608,0.628,0.5760000000000001
Botswana,,,,0.444,0.446,0.447,0.44799999999999995,
Brazil,0.46,0.462,0.47,0.493,0.507,0.526,0.535,0.535
Bulgaria,0.695,0.715,0.718,0.7340000000000001,0.743,0.7659999999999999,0.7509999999999999,0.753
Burkina Faso,0.145,0.154,0.162,0.161,0.163,0.17,0.183,0.174
Burundi,0.24,,,0.24100000000000002,0.264,0.266,0.267,0.256
Cabo Verde,0.355,0.36200000000000004,,0.44,0.444,0.449,0.428,0.423
Cambodia,0.31,0.317,0.335,0.34,0.34299999999999997,0.349,0.35100000000000003,0.354
Cameroon,0.303,0.314,0.33,0.34299999999999997,0.35,0.354,0.35700000000000004,0.36700000000000005
Canada,0.8320000000000001,0.835,0.8390000000000001,0.836,0.852,0.856,0.875,0.887
Central African Republic,0.16699999999999998,0.171,0.174,0.17800000000000002,0.21899999999999997,0.222,0.223,0.223
Chad,0.155,0.152,0.157,0.162,0.17,0.17300000000000001,0.17,0.17
Chile,0.648,0.65,0.652,0.669,0.685,0.731,0.7340000000000001,0.741
China,0.46299999999999997,0.46799999999999997,0.474,,,,,0.5710000000000001
Colombia,0.49,0.503,0.508,0.517,0.524,0.5529999999999999,0.561,0.545
Comoros,0.228,0.23399999999999999,0.24100000000000002,0.24600000000000002,0.247,0.248,0.248,0.248
Congo,0.35,0.373,0.373,0.379,0.40399999999999997,0.409,0.413,0.413
Congo (Democratic Republic of the),0.301,0.303,0.304,0.321,0.337,0.34600000000000003,0.35100000000000003,0.365
Costa Rica,0.535,0.542,0.5770000000000001,0.5820000000000001,0.59,0.624,0.627,0.634
Croatia,0.6809999999999999,0.691,0.6970000000000001,0.706,0.758,0.758,0.752,0.752
Cuba,,,,0.6759999999999999,0.68,0.684,0.69,0.695
Cyprus,0.647,0.655,0.6509999999999999,0.6779999999999999,0.6890000000000001,0.6940000000000001,0.706,0.7140000000000001
Czechia,0.847,0.852,0.848,0.8690000000000001,0.88,0.879,0.879,0.879
Côte d'Ivoire,0.207,0.21899999999999997,0.223,0.218,0.21600000000000003,0.226,0.231,0.223
Denmark,0.868,0.8959999999999999,0.897,0.912,0.899,0.89,0.88,0.88
Djibouti,0.157,0.159,0.16,0.162,0.163,0.163,0.16399999999999998,0.16399999999999998
Dominican Republic,0.47100000000000003,0.447,0.451,0.47100000000000003,0.48100000000000004,0.515,0.507,0.52
Ecuador,0.494,0.49700000000000005,0.5,0.514,0.53,0.5710000000000001,0.596,0.601
Egypt,0.311,0.32899999999999996,0.33799999999999997,0.344,0.34600000000000003,0.39,0.381,0.381
El Salvador,0.396,0.385,0.39,0.402,0.397,0.419,0.40399999999999997,0.40399999999999997
Equatorial Guinea,0.31,0.31,,,,,,
Estonia,0.845,0.852,0.8540000000000001,0.853,0.8490000000000001,0.848,0.848,0.8490000000000001
Eswatini (Kingdom of),0.309,0.35700000000000004,0.36200000000000004,0.382,0.387,0.387,0.401,0.401
Ethiopia,0.188,0.193,0.19399999999999998,0.17800000000000002,0.179,0.204,0.20600000000000002,0.185
Fiji,0.655,,,0.685,0.6890000000000001,0.703,,
Finland,0.838,0.866,0.866,0.88,0.884,0.885,0.887,0.887
France,0.736,0.7390000000000001,0.74,0.7509999999999999,0.767,0.777,0.767,0.768
Gabon,0.556,0.56,0.564,0.473,0.473,0.473,0.47600000000000003,0.48100000000000004
Gambia,0.18600000000000003,,,,,,0.18600000000000003,0.18899999999999997
Georgia,0.7390000000000001,0.753,0.764,0.777,0.789,0.813,0.826,0.826
Germany,0.9059999999999999,0.915,0.9179999999999999,0.9109999999999999,0.9129999999999999,0.9159999999999999,0.9159999999999999,0.915
Ghana,0.48700000000000004,0.315,0.32,0.353,0.342,0.36200000000000004,0.363,0.363
Greece,0.747,0.6809999999999999,0.7140000000000001,0.721,0.7340000000000001,0.735,0.7190000000000001,0.728
Guatemala,0.292,0.3,0.28800000000000003,0.289,0.325,0.325,0.335,0.335
Guinea,0.165,0.179,0.187,0.193,0.175,0.175,0.175,0.175
Guinea-Bissau,0.215,0.221,0.225,0.22899999999999998,0.23199999999999998,0.23199999999999998,0.228,0.228
Guyana,0.519,0.522,0.529,0.531,0.5329999999999999,0.534,0.532,0.532
Haiti,0.237,0.24100000000000002,0.244,0.248,0.26,0.263,0.264,0.267
Honduras,0.32899999999999996,0.327,0.34,0.337,0.35600000000000004,0.373,0.386,0.38799999999999996
"Hong Kong, China (SAR)",,,,,,,0.76,0.768
Hungary,0.7859999999999999,0.79,0.797,0.805,0.795,0.792,0.7909999999999999,0.789
Iceland,0.831,0.845,0.861,0.875,0.885,0.884,0.889,0.889
India,0.284,0.294,0.292,0.298,0.308,0.32899999999999996,0.337,0.341
Indonesia,0.461,0.47600000000000003,0.483,0.47200000000000003,0.48700000000000004,0.488,0.49200000000000005,0.52
Iran (Islamic Republic of),,,,0.46299999999999997,0.46299999999999997,0.465,,0.705
Iraq,,,0.33899999999999997,0.35100000000000003,0.348,0.348,0.353,0.389
Ireland,0.878,0.8340000000000001,0.85,0.848,0.861,0.883,0.8909999999999999,0.8909999999999999
Israel,0.792,0.799,0.8009999999999999,0.8009999999999999,0.7879999999999999,0.802,0.8,0.813
Italy,0.6859999999999999,0.698,0.684,0.701,0.705,0.713,0.7,0.708
Jamaica,0.598,0.601,0.596,0.607,0.645,0.648,0.652,0.652
Japan,,,,0.6659999999999999,0.672,0.672,0.679,0.835
Jordan,0.513,0.528,0.531,0.5329999999999999,0.579,0.5870000000000001,0.591,0.591
Kazakhstan,0.74,0.7490000000000001,0.745,0.755,0.758,0.758,0.7829999999999999,0.7879999999999999
Kenya,0.355,0.35200000000000004,0.35700000000000004,0.36200000000000004,0.391,0.41200000000000003,0.419,0.425
Kiribati,,,,0.49,0.488,0.488,0.488,0.488
Korea (Republic of),0.6409999999999999,0.643,0.6409999999999999,0.619,0.642,0.642,0.703,0.703
Kuwait,,,,,,,0.511,0.51
Kyrgyzstan,0.619,0.62,0.664,0.6729999999999999,0.691,0.6920000000000001,0.698,0.698
Lao People's Democratic Republic,0.298,0.311,0.316,0.31,0.314,0.319,0.319,0.32
Latvia,0.8220000000000001,0.816,0.813,0.828,0.835,0.833,0.8340000000000001,0.8340000000000001
Lebanon,,0.483,0.47,0.473,0.475,0.479,0.595,0.598
Lesotho,0.369,0.377,0.38299999999999995,0.37799999999999995,0.38,0.377,0.392,0.392
Liberia,0.215,0.218,0.222,0.225,0.228,0.243,0.24600000000000002,0.248
Lithuania,0.8170000000000001,0.815,0.802,0.7959999999999999,0.8290000000000001,0.83,0.8320000000000001,0.84
