"International inbound tourists (thousands)"
"179"," Eritrea","315","","70","","83","","84","","107","","129","","141","","119","","114","","142",""
"30"," Estonia","530","","1220","","1917","","2372","","2665","","2744","","2873","","2918","","2989","","3147",""
"144"," Eswatini (Kingdom of)","300","","281","","837","","868","","879","","888","","968","","939","","873","","947",""
"173"," Ethiopia","103","","136","","227","","468","","523","","597","","681","","770","","864","","871",""
"92"," Fiji","318","","294","","545","","632","","675","","661","","659","","693","","755","","792",""
"15"," Finland","1779","","1971","","2080","","2319","","2623","","2778","","2797","","2731","","2622","","2789",""
"24"," France","60033","","77190","","74988","","76647","","80499","","81980","","83634","","83701","","84452","","82570",""
"110"," Gabon","125","","155","","269","","","","","","","","","","","","","","",""
"174"," Gambia","45","","79","","108","","91","","106","","157","","171","","156","","135","","161",""
"70"," Georgia","85","","387","","560","","2032","","2822","","4428","","5392","","5516","","5901","","6361",""
"5"," Germany","14847","","18983","","21500","","26875","","28374","","30411","","31545","","32999","","34970","","35555",""
"140"," Ghana","286","","399","","429","","931","","821","","903","","994","","825","","897","","",""
"31"," Greece","10130","","13096","","14765","","15007","","16427","","15518","","17920","","22033","","23599","","24799",""
"75"," Grenada","108","","129","","99","","110","","118","","125","","128","","150","","155","","156",""
"127"," Guatemala","563","","826","","1316","","1384","","1434","","1491","","1516","","1739","","1865","","1906",""
"175"," Guinea","","","33","","45","","12","","131","","96","","56","","33","","35","","",""
"177"," Guinea-Bissau","","","","","5","","22","","37","","35","","36","","36","","44","","",""
"125"," Guyana","106","","105","","117","","152","","157","","177","","158","","206","","207","","235",""
"168"," Haiti","145","","140","","112","","255","","349","","349","","420","","465","","516","","",""
"133"," Honduras","271","","471","","673","","863","","871","","895","","863","","868","","880","","",""
"7"," Hong Kong, China (SAR)","","","8814","","14773","","20085","","22316","","23770","","25661","","27770","","26686","","26553",""
"45"," Hungary","2878","","2992","","3446","","3462","","3822","","4164","","4388","","4618","","4929","","5302",""
"6"," Iceland","190","","303","","374","","489","","566","","673","","807","","998","","1289","","1792",""
"130"," India","2124","","2649","","3919","","5776","","6309","","6578","","6968","","13107","","13284","","14569",""
"116"," Indonesia","4324","","5064","","5002","","7003","","7650","","8044","","8802","","9435","","10407","","11519",""
"60"," Iran (Islamic Republic of)","568","","1342","","1889","","2938","","3354","","3834","","4769","","4967","","5237","","4942",""
"120"," Iraq","61","","78","","","","1518","","1510","","1111","","892","","","","","","",""
"4"," Ireland","4818","","6646","","7333","","7134","","7630","","7550","","8260","","8813","","9528","","10100",""
"22"," Israel","2215","","2417","","1903","","2803","","2820","","2886","","2962","","2927","","2799","","2900",""
"28"," Italy","31052","","41181","","36513","","43626","","46119","","46360","","47704","","48576","","50732","","52372",""
"97"," Jamaica","1147","","1323","","1479","","1922","","1952","","1986","","2008","","2080","","2123","","2182",""
"19"," Japan","3345","","4757","","6728","","8611","","6219","","8358","","10364","","13413","","19737","","24040",""
"95"," Jordan","1075","","1580","","2987","","4207","","3960","","4162","","3945","","3990","","3761","","3858",""
"58"," Kazakhstan","","","1683","","4365","","4097","","5685","","6163","","6841","","6333","","6430","","6509",""
"142"," Kenya","918","","899","","1399","","1470","","1750","","1619","","1434","","1261","","1114","","1268",""
"134"," Kiribati","4","","5","","4","","5","","5","","5","","6","","5","","4","","6",""
"22"," Korea (Republic of)","3753","","5322","","6023","","8798","","9795","","11140","","12176","","14202","","13232","","17242",""
"56"," Kuwait","72","","78","","104","","207","","269","","300","","307","","","","","","",""
"122"," Kyrgyzstan","36","","59","","319","","855","","2278","","2406","","3076","","2849","","3051","","2930",""
"139"," Lao People's Democratic Republic","60","","191","","672","","1670","","1894","","2291","","2700","","3164","","3543","","3315",""
"41"," Latvia","539","","509","","1116","","1373","","1493","","1435","","1536","","1843","","2024","","1793",""
"80"," Lebanon","450","","742","","1140","","2168","","1655","","1366","","1274","","1355","","1518","","1688",""
"159"," Lesotho","209","","302","","304","","426","","398","","423","","433","","1079","","1082","","1196",""
"108"," Libya","","","","","81","","","","","","","","","","","","","","",""
"17"," Liechtenstein","59","","62","","50","","50","","53","","54","","52","","54","","49","","60",""
"35"," Lithuania","650","","1083","","2000","","1507","","1775","","1900","","2012","","2063","","2071","","2296",""
"21"," Luxembourg","768","","852","","913","","805","","874","","950","","945","","1038","","1090","","1054",""
"161"," Madagascar","75","","160","","277","","196","","225","","256","","196","","222","","244","","293",""
"171"," Malawi","192","","228","","438","","746","","767","","770","","795","","819","","805","","849",""
"57"," Malaysia","7469","","10222","","16431","","24577","","24714","","25033","","25715","","27437","","25721","","26757",""
"101"," Maldives","315","","467","","395","","792","","931","","958","","1125","","1205","","1234","","1286",""
"182"," Mali","42","","86","","143","","169","","160","","134","","142","","168","","159","","173",""
"29"," Malta","1116","","1216","","1171","","1339","","1415","","1443","","1582","","1690","","1783","","1966",""
"106"," Marshall Islands","6","","5","","9","","5","","5","","5","","","","5","","6","","10",""
"159"," Mauritania","","","30","","","","","","","","","","","","","","","","",""
"65"," Mauritius","422","","656","","761","","935","","965","","965","","993","","1038","","1151","","1275",""
"74"," Mexico","20241","","20641","","21915","","23290","","23403","","23403","","24151","","29346","","32093","","35079",""
"131"," Micronesia (Federated States of)","","","21","","19","","45","","35","","38","","42","","35","","31","","30",""
"112"," Moldova (Republic of)","32","","18","","67","","64","","75","","89","","96","","94","","94","","121",""
"n.a"," Monaco","233","","300","","286","","279","","295","","292","","328","","329","","331","","336",""
"92"," Mongolia","108","","137","","338","","456","","460","","476","","418","","393","","386","","404",""
"50"," Montenegro","","","","","272","","1088","","1201","","1264","","1324","","1350","","1560","","1662",""
"123"," Morocco","2602","","4278","","5843","","9288","","9342","","9375","","10046","","10283","","10177","","10332",""
"180"," Mozambique","","","","","578","","1718","","1902","","2113","","1886","","1661","","1552","","1639",""
"148"," Myanmar","194","","416","","660","","792","","816","","1059","","2044","","3081","","4681","","2907",""
"129"," Namibia","272","","656","","778","","984","","1027","","1079","","1176","","1320","","1388","","1469",""
"149"," Nepal","363","","464","","375","","603","","736","","803","","798","","790","","539","","753",""
"10"," Netherlands","6574","","10003","","10012","","10883","","11300","","11680","","12783","","13925","","15007","","15828",""
"16"," New Zealand","","","1780","","2353","","2435","","2511","","2473","","2629","","2772","","3039","","3370",""
"124"," Nicaragua","281","","486","","712","","1011","","1060","","1180","","1229","","1330","","1386","","1504",""
"189"," Niger","35","","50","","58","","74","","82","","94","","123","","135","","135","","152",""
"157"," Nigeria","656","","813","","1010","","1555","","715","","486","","600","","","","1255","","1889",""
"1"," Norway","2880","","3104","","3824","","4767","","4963","","4538","","4778","","4855","","5361","","5960",""
"48"," Oman","279","","571","","891","","1441","","1018","","1241","","1392","","1611","","1909","","2292",""
"150"," Pakistan","378","","557","","798","","907","","1161","","966","","","","","","","","",""
"60"," Palau","53","","58","","81","","85","","111","","120","","108","","140","","162","","138",""
"119"," Palestine, State of","","","310","","88","","522","","449","","490","","545","","556","","432","","400",""
"66"," Panama","345","","484","","702","","1324","","1473","","1606","","1658","","1745","","2110","","2007",""
"153"," Papua New Guinea","42","","58","","69","","140","","158","","168","","174","","182","","184","","",""
"110"," Paraguay","438","","289","","341","","465","","524","","579","","610","","649","","1215","","1308",""
"89"," Peru","479","","800","","1571","","2299","","2598","","2846","","3164","","3215","","3456","","3744",""
"113"," Philippines","1760","","1992","","2623","","3520","","3917","","4273","","4681","","4833","","5361","","5967",""
"33"," Poland","19215","","17400","","15200","","12470","","13350","","14840","","15800","","16000","","16728","","17471",""
"41"," Portugal","4572","","5599","","5769","","6756","","7264","","7503","","8097","","9092","","9957","","11223",""
"37"," Qatar","309","","378","","913","","1700","","2057","","2324","","2612","","2839","","2941","","2938",""
"52"," Romania","5445","","5264","","5839","","7498","","7611","","7937","","8019","","8442","","9331","","10223",""
"49"," Russian Federation","10290","","21169","","22201","","22281","","24932","","28177","","30792","","32421","","33729","","24571",""
"158"," Rwanda","","","104","","","","504","","688","","815","","864","","926","","987","","932",""
"72"," Saint Kitts and Nevis","79","","73","","141","","98","","104","","104","","107","","113","","122","","",""
"90"," Saint Lucia","231","","270","","318","","306","","312","","307","","319","","338","","345","","348",""
"99"," Saint Vincent and the Grenadines","60","","73","","96","","72","","74","","74","","72","","71","","75","","79",""
"104"," Samoa","68","","88","","102","","122","","121","","126","","116","","120","","128","","134",""
"n.a"," San Marino","28","","43","","50","","120","","156","","139","","71","","75","","54","","60",""
"143"," Sao Tome and Principe","6","","7","","16","","8","","12","","","","","","","","26","","29",""
"39"," Saudi Arabia","3325","","6585","","8037","","10850","","14179","","16332","","15772","","18260","","17994","","18049",""
"164"," Senegal","280","","389","","769","","900","","968","","962","","1063","","963","","1007","","",""
"67"," Serbia","","","","","453","","683","","764","","810","","922","","1029","","1132","","1281",""
"62"," Seychelles","121","","130","","129","","175","","194","","208","","230","","233","","276","","303",""
"184"," Sierra Leone","14","","16","","40","","39","","52","","60","","81","","44","","24","","55",""
"9"," Singapore","6070","","6062","","7079","","9161","","10390","","11098","","11899","","11864","","12051","","12914",""
"38"," Slovakia","903","","1053","","1515","","1327","","1460","","1528","","1670","","1475","","1721","","2027",""
"25"," Slovenia","732","","1090","","1555","","1869","","2037","","2156","","2259","","2411","","2707","","3032",""
"152"," Solomon Islands","12","","5","","9","","21","","23","","24","","24","","20","","22","","23",""
"113"," South Africa","4488","","5872","","7369","","8074","","8339","","9188","","9537","","9549","","8904","","10044",""
"26"," Spain","32971","","46403","","55914","","52677","","56177","","57464","","60675","","64939","","68175","","75315",""
"76"," Sri Lanka","403","","400","","549","","654","","856","","1006","","1275","","1527","","1798","","2051",""
"167"," Sudan","29","","38","","246","","495","","536","","575","","591","","684","","741","","",""
"100"," Suriname","43","","57","","161","","205","","220","","240","","249","","252","","228","","256",""
"7"," Sweden","2310","","3828","","4883","","5183","","5222","","5146","","5229","","5660","","6482","","6782",""
"2"," Switzerland","6946","","7821","","7229","","8628","","8534","","8566","","8967","","9158","","9305","","9205",""
"155"," Syrian Arab Republic","815","","2100","","3571","","8546","","5070","","","","","","","","","","",""
"127"," Tajikistan","","","8","","","","160","","183","","244","","208","","213","","414","","",""
"154"," Tanzania (United Republic of)","285","","459","","590","","754","","843","","1043","","1063","","1113","","1104","","1233",""
"83"," Thailand","6952","","9579","","11567","","15936","","19230","","22354","","26547","","24810","","29923","","32530",""
"80"," The former Yugoslav Republic of Macedonia","147","","224","","197","","262","","327","","351","","400","","425","","486","","510",""
"132"," Timor-Leste","","","","","","","40","","51","","58","","79","","60","","62","","66",""
"165"," Togo","53","","60","","81","","202","","300","","235","","327","","282","","273","","338",""
"98"," Tonga","29","","35","","42","","47","","46","","47","","48","","50","","54","","59",""
"69"," Trinidad and Tobago","260","","399","","463","","388","","431","","455","","434","","412","","440","","410",""
"95"," Tunisia","4120","","5058","","6378","","7828","","5746","","6999","","7352","","7163","","5359","","5724",""
"64"," Turkey","7083","","9586","","20273","","31364","","34654","","35698","","37795","","39811","","39478","","30289",""
"108"," Turkmenistan","218","","3","","12","","","","","","","","","","","","","","",""
"n.a"," Tuvalu","1","","1","","1","","2","","1","","1","","1","","1","","2","","3",""
"162"," Uganda","160","","193","","468","","946","","1151","","1197","","1206","","1266","","1303","","1323",""
"88"," Ukraine","3716","","6431","","17631","","21203","","21415","","23013","","24671","","12712","","12428","","13333",""
"34"," United Arab Emirates","2315","","3907","","7126","","","","","","","","","","","","","","",""
"14"," United Kingdom","21719","","23212","","28039","","28295","","29306","","29282","","31063","","32613","","34436","","35814",""
"13"," United States","43318","","51238","","49206","","60010","","62821","","66657","","69995","","75022","","77465","","75608",""
"55"," Uruguay","2022","","1968","","1808","","2353","","2857","","2695","","2683","","2682","","2773","","3037",""
"105"," Uzbekistan","92","","302","","242","","975","","","","","","1969","","","","","","",""
"138"," Vanuatu","44","","58","","62","","97","","94","","108","","110","","109","","90","","95",""
"78"," Venezuela (Bolivarian Republic of)","700","","469","","706","","526","","595","","988","","986","","857","","789","","601",""
"116"," Viet Nam","1351","","2140","","3477","","5050","","6014","","6848","","7572","","7874","","7944","","10013",""
"178"," Yemen","61","","73","","336","","1025","","829","","874","","990","","1018","","367","","",""
"144"," Zambia","163","","457","","669","","815","","920","","859","","915","","947","","932","","956",""
"156"," Zimbabwe","1416","","1967","","1559","","2239","","2423","","1794","","1833","","1880","","2057","","2168",""
""
