Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.8013392857142857,54.2,13.0,24.4,5.2,-1.4,-7.9,1.6,44.8,35.9,4.9,2.8
ALB,1.9770408163265305,70.0,11.7,17.9,10.2,4.3,-1.5,1.4,39.2,77.5,11.3,5.7
DZA,0.04387755102040816,34.3,14.5,2.4,21.9,14.6,7.4,3.5,98.0,4.3,1.2,5.8
AND,1.131868131868132,62.5,8.8,21.0,6.6,2.2,-2.2,1.3,36.4,41.2,10.0,5.2
AGO,1.5238095238095242,74.7,10.9,0.0,28.5,23.0,17.6,3.3,92.4,140.8,11.7,21.2
ATG,0.8342490842490842,49.6,6.6,0.0,27.3,23.9,20.6,3.9,109.2,91.1,11.8,23.0
ARG,0.3494397759103641,44.9,13.9,1.0,27.8,20.9,13.9,5.1,142.8,49.9,5.7,15.0
ARM,1.3163265306122451,66.0,10.2,27.7,-4.0,-9.0,-14.1,0.7,19.6,25.8,9.8,1.6
AUS,0.5860655737704917,46.9,12.6,0.0,32.6,26.2,20.0,6.1,170.8,100.1,8.0,17.6
AUT,3.3163265306122445,67.2,7.7,22.7,3.7,-0.2,-4.0,0.7,19.6,65.0,13.2,5.0
AZE,1.2040816326530612,69.0,8.9,24.2,1.9,-2.6,-7.1,0.7,19.6,23.6,7.9,4.5
BHS,0.2986111111111112,49.4,11.3,0.0,27.4,21.8,16.1,3.6,100.8,30.1,5.2,18.1
BHR,0.00974025974025974,38.6,11.6,0.1,20.8,15.0,9.2,3.3,92.4,0.9,0.8,11.4
BGD,0.4769585253456221,31.5,12.7,0.0,26.7,20.4,14.0,3.1,86.8,41.4,2.5,16.1
BRB,0.7371794871794871,49.6,7.4,0.0,28.3,24.5,20.9,3.9,109.2,80.5,11.5,24.2
BLR,4.047619047619048,86.1,5.4,23.9,0.2,-2.5,-5.2,0.3,8.4,34.0,15.1,4.6
BEL,3.8285714285714287,76.3,7.2,10.9,9.4,5.8,2.2,1.0,28.0,107.2,21.0,7.3
BLZ,0.9805194805194803,53.8,10.5,0.0,27.9,22.6,17.4,3.3,92.4,90.6,12.5,22.3
BEN,0.06928571428571427,58.3,15.0,0.0,34.8,27.2,19.8,5.0,140.0,9.7,0.6,14.6
BTN,0.3169642857142857,39.8,14.2,21.2,7.6,0.5,-6.6,1.6,44.8,14.2,1.5,4.7
BOL,1.3998015873015872,76.1,11.0,1.3,28.2,22.7,17.2,3.6,100.8,141.1,12.3,22.3
BIH,2.781746031746032,72.8,9.4,20.6,6.9,2.2,-2.5,0.9,25.2,70.1,12.3,5.8
BWA,0.6642857142857143,53.1,13.5,0.0,32.9,26.1,19.4,4.5,126.0,83.7,10.6,22.7
BRA,2.438616071428572,81.2,9.8,0.0,30.2,25.3,20.4,3.2,89.6,218.5,22.0,26.2
BRN,2.8798701298701297,66.3,7.1,0.0,29.9,26.3,22.8,3.3,92.4,266.1,18.1,28.8
BGR,0.5,69.7,9.7,22.0,6.3,1.4,-3.4,0.9,25.2,12.6,5.4,5.6
BFA,0.016233766233766232,24.1,17.3,0.0,34.6,25.9,17.3,5.5,154.0,2.5,1.4,8.0
BDI,1.4947089947089949,80.3,11.4,0.0,24.6,18.9,13.2,2.7,75.6,113.0,17.9,18.5
CPV,0.006644518272425249,37.0,8.4,0.0,25.3,21.1,16.9,4.3,120.4,0.8,0.4,16.6
KHM,0.2142857142857143,47.1,12.2,0.0,32.2,26.0,20.0,4.1,114.8,24.6,3.8,23.2
CMR,0.23170731707317074,54.6,12.4,0.0,31.4,25.2,19.1,4.1,114.8,26.6,3.7,18.1
CAN,5.6607142857142865,55.7,10.3,27.9,-18.5,-23.7,-28.9,0.2,5.6,31.7,8.8,1.1
CAF,0.06746031746031746,27.3,17.9,0.0,34.6,25.7,16.8,4.5,126.0,8.5,1.6,15.1
TCD,0.008004926108374385,13.1,18.4,0.7,30.6,21.4,12.3,5.8,162.4,1.3,0.0,6.7
CHL,0.34398496240601506,43.9,11.0,4.2,17.9,12.3,6.9,3.8,106.4,36.6,4.5,9.1
CHN,0.6785714285714285,51.2,12.7,22.8,0.6,-5.8,-12.1,1.1,30.8,20.9,5.6,3.1
COL,1.717032967032967,56.9,11.7,0.2,30.0,24.1,18.3,3.9,109.2,187.5,13.6,23.1
COM,3.243055555555556,70.8,6.7,0.0,29.9,26.5,23.2,3.6,100.8,326.9,18.1,29.4
COG,1.536866359447005,71.1,10.5,0.0,30.6,25.3,20.1,3.1,86.8,133.4,9.7,25.4
