Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.035748792270531404,22.8,15.8,0.9,30.8,22.9,15.0,6.9,207.0,7.4,6.0,8.1
ALB,0.3751937984496124,40.5,12.6,0.2,23.8,17.4,11.2,4.3,129.0,48.4,10.2,13.3
DZA,0.0045662100456621,37.7,15.1,0.0,38.5,30.9,23.4,7.3,219.0,1.0,0.8,11.5
AND,0.7021505376344086,59.9,9.8,2.5,16.4,11.5,6.6,3.1,93.0,65.3,13.8,10.0
AGO,0.005555555555555557,41.3,16.6,1.1,26.4,18.1,9.8,3.0,90.0,0.5,0.1,12.5
ATG,0.7432624113475177,64.2,6.6,0.0,30.9,27.5,24.2,4.7,141.0,104.8,11.2,28.4
ARG,0.7205128205128205,58.5,10.4,11.4,13.2,8.0,2.8,1.3,39.0,28.1,5.1,8.2
ARM,0.2733333333333333,36.2,15.1,0.7,24.8,17.2,9.7,5.0,150.0,41.0,8.3,8.7
AUS,0.3432098765432099,42.3,12.3,1.7,21.9,15.7,9.6,2.7,81.0,27.8,5.2,11.0
AUT,1.6214285714285712,72.3,8.8,2.0,17.2,12.8,8.4,2.8,84.0,136.2,16.7,11.5
AZE,0.26666666666666666,37.2,13.6,0.6,28.7,21.9,15.1,5.5,165.0,44.0,6.1,13.3
BHS,1.2385185185185184,66.3,9.3,0.0,32.3,27.6,23.0,4.5,135.0,167.2,11.0,27.6
BHR,0.0,38.8,15.2,0.0,43.3,35.7,28.1,10.9,327.0,0.0,0.0,18.9
BGD,3.651515151515152,81.1,5.9,0.0,30.8,27.9,25.0,3.3,99.0,361.5,14.1,31.6
BRB,1.3753968253968254,66.5,7.0,0.0,30.6,27.1,23.7,4.2,126.0,173.3,18.6,28.6
BLR,0.773873873873874,56.8,10.4,0.0,22.0,16.8,11.6,3.7,111.0,85.9,17.1,13.4
BEL,1.0911111111111111,73.5,8.9,0.0,19.3,14.8,10.4,3.0,90.0,98.2,18.9,13.0
BLZ,3.205691056910569,62.3,7.9,0.0,31.5,27.5,23.6,4.1,123.0,394.3,24.1,30.8
BEN,1.262745098039216,78.5,8.8,0.0,31.6,27.2,22.9,3.4,102.0,128.8,11.3,27.3
BTN,4.451851851851852,75.7,9.7,4.4,18.4,13.5,8.7,2.7,81.0,360.6,18.2,12.4
BOL,0.25,49.2,14.6,5.3,25.4,18.1,10.8,3.0,90.0,22.5,2.8,15.6
BIH,0.8590476190476191,56.9,10.9,0.1,22.1,16.6,11.2,3.5,105.0,90.2,12.7,13.9
BWA,0.0014492753623188404,20.6,19.0,6.6,23.4,13.9,4.4,2.3,69.0,0.1,0.0,10.1
BRA,1.0214285714285714,60.4,11.5,0.1,29.3,23.5,17.8,2.8,84.0,85.8,12.6,23.2
BRN,3.0344444444444445,74.5,8.2,0.0,31.2,27.1,23.0,3.0,90.0,273.1,19.1,29.9
BGR,0.3601626016260162,49.4,11.3,0.0,24.0,18.3,12.7,4.1,123.0,44.3,9.9,14.6
BFA,0.6262820512820513,42.6,10.2,0.0,34.6,29.5,24.4,5.2,156.0,97.7,9.9,25.9
BDI,0.12777777777777774,60.3,12.7,0.0,25.0,18.7,12.3,3.0,90.0,11.5,3.9,16.1
CPV,0.22439024390243906,47.6,6.9,0.0,26.0,22.5,19.1,4.1,123.0,27.6,8.9,20.8
KHM,3.115625,81.6,7.7,0.0,31.6,27.7,23.8,3.2,96.0,299.1,17.1,30.6
CMR,1.9873563218390808,79.1,9.3,0.0,29.0,24.3,19.7,2.9,87.0,172.9,15.8,23.9
CAN,0.6802469135802469,65.7,10.1,10.2,13.2,8.2,3.1,2.7,81.0,55.1,10.8,8.1
