Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.08516129032258064,22.1,16.6,0.4,33.6,25.3,17.1,7.5,232.5,19.8,3.7,9.0
ALB,0.32653061224489793,29.8,12.9,0.0,26.9,20.4,14.0,4.9,151.9,49.6,8.2,15.3
DZA,0.005376344086021507,37.3,14.6,0.0,38.9,31.6,24.3,7.2,223.2,1.2,0.8,11.7
AND,1.0516129032258066,41.3,11.3,0.2,20.4,14.7,9.1,4.0,124.0,130.4,15.4,11.4
AGO,0.0030241935483870967,43.2,16.7,1.1,26.4,18.0,9.7,3.2,99.2,0.3,0.0,10.2
ATG,0.6424159231297186,58.8,8.3,0.0,29.5,25.4,21.2,4.7,145.7,93.6,12.1,24.7
ARG,0.7351443123938879,46.7,12.5,11.1,16.0,9.7,3.5,1.9,58.9,43.3,6.1,7.8
ARM,0.34169653524492233,35.3,14.0,0.0,27.5,20.5,13.5,5.4,167.4,57.2,7.7,11.2
AUS,0.21023359288097884,33.8,14.0,4.5,20.7,13.7,6.7,2.9,89.9,18.9,4.3,9.0
AUT,2.733036707452725,58.9,8.6,1.0,18.3,14.0,9.7,2.9,89.9,245.7,20.8,13.0
AZE,0.12384792626728112,40.6,12.9,0.1,31.2,24.7,18.3,5.6,173.6,21.5,3.6,16.0
BHS,0.7364447494852437,58.5,10.6,0.0,32.6,27.3,22.1,4.7,145.7,107.3,10.9,26.7
BHR,0.0,32.5,14.0,0.0,42.1,35.1,28.1,9.6,297.6,0.0,0.0,18.5
BGD,7.111342351716963,84.8,5.3,0.0,30.4,27.8,25.2,3.1,96.1,683.4,18.0,31.6
BRB,1.8775847808105872,60.0,6.8,0.0,29.1,25.6,22.3,3.9,120.9,227.0,20.0,27.3
BLR,0.6490015360983103,51.2,12.2,0.0,26.3,20.2,14.1,4.2,130.2,84.5,14.7,16.2
BEL,0.7115207373271891,67.1,9.9,0.0,22.9,17.9,13.0,3.5,108.5,77.2,15.6,15.4
BLZ,1.7056451612903225,59.4,8.0,0.0,30.8,26.8,22.9,4.0,124.0,211.5,19.3,29.7
BEN,1.0949820788530469,80.2,9.3,0.0,32.3,27.6,23.0,3.6,111.6,122.2,12.1,26.0
BTN,5.861559139784946,85.4,8.8,3.2,18.6,14.2,9.9,2.4,74.4,436.1,20.7,13.3
BOL,0.06989247311827958,40.5,14.6,4.8,26.5,19.2,11.9,3.6,111.6,7.8,1.9,15.0
BIH,1.033026113671275,41.6,11.0,0.0,24.0,18.5,13.0,4.2,130.2,134.5,13.2,14.0
BWA,0.0,25.1,19.2,7.5,23.4,13.7,4.2,2.3,71.3,0.0,0.0,9.9
BRA,0.7066532258064515,56.0,12.0,0.0,30.2,24.2,18.2,3.2,99.2,70.1,12.6,22.9
BRN,1.5887096774193548,71.3,8.3,0.0,31.0,26.9,22.7,3.2,99.2,157.6,14.5,29.1
BGR,0.664796633941094,44.1,12.5,0.0,27.5,21.2,15.0,4.6,142.6,94.8,9.7,16.7
BFA,0.836076366030283,48.4,10.9,0.0,33.9,28.5,23.0,4.9,151.9,127.0,11.6,25.4
BDI,0.038501560874089485,53.8,14.0,0.1,24.5,17.5,10.6,3.1,96.1,3.7,3.4,15.3
CPV,0.10723626852659113,51.4,6.2,0.0,26.8,23.7,20.6,3.7,114.7,12.3,0.8,24.5
KHM,3.2993951612903225,79.2,7.2,0.0,30.6,27.0,23.4,3.2,99.2,327.3,20.5,29.7
CMR,1.533498759305211,86.5,8.5,0.0,27.5,23.3,19.1,2.6,80.6,123.6,12.7,23.4
CAN,0.6118279569892473,61.3,10.7,5.2,17.2,11.8,6.5,3.0,93.0,56.9,11.2,10.6
CAF,2.243496357960458,66.5,9.6,0.0,28.8,23.9,19.2,3.1,96.1,215.6,15.1,23.3
TCD,0.3342147012162877,36.7,13.7,0.0,36.2,29.3,22.5,6.1,189.1,63.2,10.4,18.7
CHL,2.606854838709677,45.8,9.4,15.3,10.3,5.6,0.9,1.6,49.6,129.3,6.5,5.7
CHN,0.9181746656176241,62.7,11.6,3.1,25.7,19.8,14.0,4.1,127.1,116.7,13.9,15.7
COL,2.167533818938606,74.8,9.2,0.1,28.6,23.9,19.3,3.1,96.1,208.3,16.9,24.8
COM,1.0885028949545077,41.6,8.7,0.0,28.0,23.7,19.3,3.9,120.9,131.6,7.7,21.1
COG,0.6012903225806452,78.0,8.9,0.0,27.4,22.9,18.5,2.5,77.5,46.6,3.7,22.2
COD,0.7634408602150538,63.1,11.8,0.0,28.4,22.4,16.5,3.0,93.0,71.0,5.2,20.3
CRI,0.6230414746543779,60.2,9.5,0.0,29.7,25.0,20.2,3.5,108.5,67.6,10.7,27.4
CIV,0.6474654377880185,88.7,8.8,0.0,30.0,25.5,21.2,2.8,86.8,56.2,8.8,24.9
HRV,1.0778914240755308,40.8,10.8,0.0,24.3,18.9,13.6,4.1,127.1,137.0,14.7,15.5
CUB,0.5014662756598239,56.1,9.8,0.0,32.0,27.0,22.2,4.4,136.4,68.4,7.6,28.4
CYP,0.01026392961876833,22.5,11.6,0.0,32.3,26.5,20.7,6.6,204.6,2.1,0.0,18.8
CZE,1.4261974584555233,61.7,9.9,0.0,21.9,16.9,11.9,3.3,102.3,145.9,18.3,15.4
DNK,0.7071307300509337,59.3,8.2,0.0,23.4,19.3,15.3,3.8,117.8,83.3,15.0,16.8
DJI,0.024603608529250955,50.8,11.0,0.0,37.8,32.3,26.8,5.9,182.9,4.5,0.4,29.3
DMA,2.7195340501792122,60.7,7.8,0.0,26.0,22.0,18.2,3.6,111.6,303.5,20.4,21.8
DOM,1.0078853046594982,56.2,10.7,0.0,30.0,24.6,19.3,4.5,139.5,140.6,14.9,22.9
ECU,0.06666666666666668,77.7,12.3,1.3,26.8,20.7,14.6,3.0,93.0,6.2,4.0,19.7
EGY,0.010473397570171765,25.4,15.1,0.0,36.4,28.8,21.3,7.7,238.7,2.5,0.1,14.3
SLV,1.868768328445748,49.7,11.0,0.0,30.8,25.2,19.7,4.4,136.4,254.9,22.4,24.3
GNQ,0.033660589060308554,90.5,7.1,0.0,26.6,23.0,19.5,2.3,71.3,2.4,0.5,23.8
ERI,0.5380645161290323,52.4,11.5,0.0,33.1,27.3,21.6,5.0,155.0,83.4,4.4,22.4
EST,0.1763440860215054,55.0,10.9,0.0,26.2,20.7,15.3,4.5,139.5,24.6,8.8,15.8
ETH,1.2241086587436332,64.2,10.8,0.1,27.0,21.6,16.2,3.8,117.8,144.2,7.5,18.0
FJI,0.4590570719602978,61.3,5.7,0.0,25.1,22.2,19.4,2.6,80.6,37.0,12.2,21.7
FIN,0.4617996604414261,62.8,10.7,0.1,23.3,18.0,12.6,3.8,117.8,54.4,13.7,13.7
FRA,0.8200339558573854,49.3,10.1,0.1,22.4,17.3,12.3,3.8,117.8,96.6,13.9,14.9
GAB,0.041474654377880185,93.3,7.5,0.0,26.6,22.9,19.2,2.1,65.1,2.7,0.4,22.6
GMB,1.2865716429107277,50.8,9.6,0.0,32.6,27.7,23.0,4.3,133.3,171.5,15.5,27.5
GEO,0.8955453149001537,47.5,12.4,1.5,23.8,17.5,11.3,4.2,130.2,116.6,12.2,12.6
DEU,1.0566959921798629,63.8,9.3,0.0,22.5,17.8,13.2,3.3,102.3,108.1,18.3,16.1
GHA,1.0863683662851198,84.2,8.4,0.0,31.4,27.1,23.0,3.1,96.1,104.4,14.1,25.6
GRC,0.13515016685205786,18.3,11.8,0.0,29.6,23.7,17.9,5.8,179.8,24.3,4.7,16.8
GRD,1.596360628618693,60.0,7.1,0.0,29.9,26.3,22.8,3.9,120.9,193.0,19.7,28.2
GTM,2.8734491315136474,57.5,9.6,0.0,29.5,24.6,19.9,3.9,120.9,347.4,22.1,25.7
GIN,1.9980449657869013,72.8,8.9,0.0,29.3,24.8,20.4,3.3,102.3,204.4,17.0,24.3
GNB,3.2371403661726244,58.9,7.6,0.0,30.0,26.2,22.4,3.7,114.7,371.3,19.0,27.6
GUY,1.696394686907021,65.1,8.4,0.0,29.6,25.4,21.3,3.4,105.4,178.8,20.0,24.6
HTI,0.485929993136582,54.3,11.1,0.0,31.0,25.4,19.9,4.7,145.7,70.8,9.0,22.8
HND,1.9174793698424604,52.7,8.4,0.0,28.6,24.4,20.2,4.3,133.3,255.6,21.2,24.8
HKG,5.094470046082949,62.5,6.6,0.0,31.5,28.2,24.9,4.2,130.2,663.3,21.9,30.1
HUN,1.0725806451612905,52.9,11.3,0.0,24.9,19.2,13.6,4.0,124.0,133.0,15.2,15.5
ISL,0.511520737327189,77.3,5.9,4.7,11.4,8.4,5.5,2.1,65.1,33.3,11.7,8.7
IND,2.5401157981803144,73.1,8.0,0.5,30.4,26.3,22.4,3.9,120.9,307.1,12.3,26.7
IDN,0.6129032258064515,59.4,9.7,0.0,30.0,25.1,20.3,3.4,105.4,64.6,7.4,25.9
IRN,0.009721608484312859,41.1,15.5,0.0,35.8,28.1,20.3,7.3,226.3,2.2,0.4,12.5
IRQ,0.0012775471095496649,7.7,17.1,0.0,41.2,32.6,24.1,10.1,313.1,0.4,0.2,11.9
IRL,1.1741935483870969,76.3,7.3,0.0,18.3,14.6,11.0,2.5,77.5,91.0,18.7,13.9
ISR,0.0,18.1,11.9,0.0,31.1,25.1,19.2,6.3,195.3,0.0,0.0,18.7
ITA,0.3141654978962132,33.6,8.7,0.4,25.1,20.7,16.4,4.6,142.6,44.8,6.9,17.2
JAM,0.20806451612903226,56.6,8.8,0.0,30.1,25.7,21.3,4.0,124.0,25.8,4.3,27.7
JPN,1.5018975332068312,75.4,7.5,0.0,26.3,22.5,18.8,3.4,105.4,158.3,17.1,22.2
JOR,0.0007680491551459294,3.2,16.3,0.0,34.4,26.2,18.1,8.4,260.4,0.2,0.0,11.0
KAZ,0.06451612903225806,37.5,14.0,0.1,29.1,22.1,15.1,6.1,189.1,12.2,4.5,11.9
KEN,0.26881720430107525,66.8,10.7,0.2,27.0,21.6,16.2,3.9,120.9,32.5,6.8,17.7
KIR,,64.7,5.8,0.0,30.9,28.0,25.2,,,249.3,21.2,28.1
PRK,3.643080124869928,77.4,8.4,0.0,25.8,21.6,17.4,3.1,96.1,350.1,22.3,21.7
KOR,2.1778801843317974,77.0,6.6,0.0,28.7,25.4,22.1,3.5,108.5,236.3,13.6,25.2
KWT,0.0011837821840781295,26.8,15.2,0.0,42.4,34.7,27.2,10.9,337.9,0.4,0.0,14.6
KGZ,0.08064516129032259,30.1,15.2,4.0,22.9,15.3,7.7,5.2,161.2,13.0,6.8,4.6
LAO,3.3913978494623653,83.2,6.9,0.0,28.7,25.2,21.8,3.0,93.0,315.4,25.3,26.3
LVA,0.2843210802700675,53.3,11.2,0.0,26.0,20.4,14.8,4.3,133.3,37.9,10.7,16.1
LBN,0.0,20.3,13.1,0.0,30.3,23.7,17.2,6.4,198.4,0.0,0.0,17.0
