Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.0949820788530466,44.6,14.2,21.1,11.4,4.2,-2.9,1.8,55.8,5.3,1.9,3.4
ALB,4.093189964157706,65.6,6.8,19.0,5.7,2.3,-1.1,0.9,27.9,114.2,14.6,4.8
DZA,0.08064516129032258,37.1,13.5,5.8,19.3,12.5,5.8,2.4,74.4,6.0,1.5,6.3
AND,7.296774193548387,65.5,7.5,24.0,4.7,0.9,-2.9,0.5,15.5,113.1,14.2,5.8
AGO,1.9229968782518208,79.3,10.8,0.0,27.9,22.5,17.1,3.1,96.1,184.8,13.4,21.0
ATG,4.098790322580645,63.6,5.3,0.0,28.9,26.2,23.6,3.2,99.2,406.6,24.4,27.7
ARG,0.3187534171678513,46.4,14.8,1.1,28.1,20.7,13.3,5.9,182.9,58.3,6.6,13.6
ARM,0.6082949308755761,68.9,8.6,25.4,3.8,-0.5,-4.8,0.7,21.7,13.2,7.0,3.0
AUS,0.3339391185824625,42.0,13.3,0.0,33.6,26.9,20.3,7.1,220.1,73.5,7.5,15.5
AUT,2.5483870967741935,65.6,6.1,27.0,0.3,-2.7,-5.8,0.6,18.6,47.4,11.6,3.5
AZE,0.5268817204301075,71.9,7.9,13.9,8.6,4.7,0.7,0.9,27.9,14.7,6.3,6.1
BHS,0.3336693548387097,36.8,9.1,0.0,28.6,24.0,19.5,3.2,99.2,33.1,6.6,21.3
BHR,0.0008271298593879238,42.2,13.1,0.0,27.6,21.0,14.5,3.9,120.9,0.1,0.1,13.9
BGD,0.0,18.5,11.9,0.0,26.3,20.3,14.4,2.4,74.4,0.0,0.0,16.3
BRB,5.0276497695852544,45.9,6.9,0.0,29.8,26.3,22.9,3.5,108.5,545.5,27.7,27.9
BLR,12.32258064516129,85.9,5.2,28.8,-2.8,-5.3,-7.9,0.1,3.1,38.2,16.9,3.8
BEL,12.0,89.0,4.8,13.3,6.6,4.1,1.7,0.2,6.2,74.4,20.8,7.8
BLZ,1.875,57.5,6.7,0.0,26.7,23.3,20.0,2.4,74.4,139.5,16.0,25.9
BEN,0.011014948859166013,62.6,15.0,0.0,34.6,27.0,19.5,4.1,127.1,1.4,1.0,16.1
BTN,0.018433179723502304,19.3,15.4,23.2,9.0,1.3,-6.4,1.4,43.4,0.8,1.1,4.2
BOL,1.2820705176294074,71.5,11.1,1.0,29.2,23.6,18.1,4.3,133.3,170.9,12.7,21.6
BIH,5.980645161290322,73.0,6.9,25.5,2.1,-1.3,-4.8,0.5,15.5,92.7,11.9,4.2
BWA,0.6150537634408602,62.8,12.3,0.0,31.7,25.5,19.3,4.5,139.5,85.8,10.6,21.3
BRA,1.9297912713472485,80.6,9.8,0.0,31.1,26.2,21.4,3.4,105.4,203.4,21.3,27.2
BRN,3.7634408602150535,71.7,6.9,0.0,30.4,26.9,23.5,3.0,93.0,350.0,23.3,30.3
