Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.4344086021505376,43.8,12.6,19.8,10.7,4.3,-2.0,1.5,46.5,20.2,4.5,4.8
ALB,4.183870967741935,84.9,7.7,13.9,9.2,5.4,1.6,1.0,31.0,129.7,13.7,6.3
DZA,0.04590570719602978,29.3,13.5,1.8,21.5,14.7,8.0,2.6,80.6,3.7,1.2,7.1
AND,3.1491935483870965,71.0,7.6,21.3,6.3,2.5,-1.3,0.8,24.8,78.1,11.0,5.8
AGO,1.4887585532746823,77.6,10.7,0.0,28.0,22.6,17.3,3.3,102.3,152.3,13.0,20.1
ATG,1.0113339145597209,54.7,7.5,0.0,29.4,25.6,21.8,3.7,114.7,116.0,12.7,25.2
ARG,0.40787315472936025,46.8,14.1,1.1,28.0,20.9,13.9,5.9,182.9,74.6,8.4,13.9
ARM,1.3778801843317972,79.1,8.3,27.4,1.5,-2.6,-6.8,0.7,21.7,29.9,11.0,2.6
AUS,0.2394366197183099,39.7,14.2,0.0,33.3,26.2,19.1,7.1,220.1,52.7,6.0,14.7
AUT,3.5806451612903225,72.8,5.7,25.7,1.2,-1.7,-4.6,0.4,12.4,44.4,12.6,4.4
AZE,1.4879032258064515,77.4,7.7,17.4,6.6,2.8,-1.1,0.8,24.8,36.9,9.4,5.6
BHS,0.6562847608453837,56.8,9.4,0.0,28.3,23.6,18.9,2.9,89.9,59.0,7.6,21.1
BHR,0.009216589861751152,33.7,11.7,0.0,25.4,19.5,13.7,3.5,108.5,1.0,0.7,13.7
BGD,0.0028050490883590466,21.3,12.4,0.0,26.3,20.0,13.8,2.3,71.3,0.2,0.0,16.5
BRB,0.9686635944700459,53.2,7.4,0.0,29.5,25.8,22.2,3.5,108.5,105.1,13.6,26.0
BLR,13.06451612903226,80.9,7.4,30.8,-6.0,-9.7,-13.4,0.1,3.1,40.5,18.2,2.7
BEL,12.096774193548384,81.1,5.7,18.4,5.5,2.6,-0.2,0.3,9.3,112.5,23.3,6.9
BLZ,1.9590570719602982,61.2,7.4,0.0,27.6,23.9,20.3,2.6,80.6,157.9,16.9,25.6
BEN,0.007081038552321008,57.0,15.1,0.0,34.2,26.6,19.1,4.1,127.1,0.9,0.6,16.4
BTN,0.019851116625310174,21.3,16.0,24.0,8.9,0.9,-7.2,1.3,40.3,0.8,0.3,4.6
BOL,2.0223325062034743,75.1,10.5,1.4,27.7,22.4,17.2,3.9,120.9,244.5,17.1,21.0
BIH,5.994623655913978,87.0,6.4,19.6,5.6,2.4,-0.8,0.6,18.6,111.5,15.6,6.0
BWA,0.36734693877551017,55.5,13.9,0.0,32.7,25.7,18.8,4.9,151.9,55.8,8.3,20.1
BRA,2.043010752688172,81.1,9.9,0.0,30.5,25.6,20.7,3.3,102.3,209.0,22.1,26.2
BRN,2.7107897664071188,72.8,7.3,0.0,30.3,26.5,22.9,2.9,89.9,243.7,19.8,29.4
BGR,2.0737327188940093,89.8,6.3,20.5,5.1,1.9,-1.2,0.7,21.7,45.0,8.3,5.5
BFA,0.002745367192862045,21.4,17.0,0.0,34.5,26.0,17.5,4.7,145.7,0.4,0.4,10.6
BDI,2.111559139784946,88.4,9.9,0.0,24.6,19.6,14.7,2.4,74.4,157.1,23.9,19.4
CPV,0.1808149405772496,41.3,7.3,0.0,26.0,22.4,18.7,3.8,117.8,21.3,1.4,18.9
KHM,0.00552995391705069,43.1,10.1,0.0,30.5,25.4,20.4,3.5,108.5,0.6,0.3,24.3
CMR,0.08188585607940446,49.7,15.7,0.0,31.6,23.8,16.0,3.9,120.9,9.9,1.5,17.1
CAN,11.903225806451614,61.3,8.9,30.7,-14.4,-18.8,-23.3,0.1,3.1,36.9,11.4,1.4
CAF,0.04880066170388751,31.6,17.3,0.0,32.5,23.8,15.2,3.9,120.9,5.9,1.2,15.0
TCD,0.0012903225806451613,13.5,17.9,0.4,30.7,21.7,12.8,5.0,155.0,0.2,0.0,7.7
CHL,0.2073732718894009,48.6,10.6,4.7,17.4,12.1,6.8,4.2,130.2,27.0,3.6,8.7
CHN,0.2258064516129032,40.3,12.8,24.3,2.3,-4.1,-10.5,1.0,31.0,7.0,3.7,3.5
COL,1.7075962539021852,67.9,9.2,0.1,29.1,24.5,19.9,3.1,96.1,164.1,14.9,25.6
COM,1.89537925021796,67.9,6.1,0.0,29.4,26.3,23.3,3.7,114.7,217.4,17.1,28.3
COG,1.2246117084826762,77.8,9.2,0.0,29.1,24.5,19.9,2.7,83.7,102.5,10.0,25.4
COD,1.8029953917050687,80.3,9.9,0.0,29.0,24.0,19.1,2.8,86.8,156.5,14.0,23.7
CRI,1.7575757575757578,54.2,10.2,0.0,29.1,23.9,18.8,3.3,102.3,179.8,15.9,24.6
CIV,0.4162330905306973,64.9,12.3,0.0,32.0,25.8,19.7,3.1,96.1,40.0,4.3,22.2
HRV,8.206451612903226,81.1,6.5,18.5,6.0,2.8,-0.5,0.5,15.5,127.2,14.5,6.4
CUB,0.37486095661846497,52.5,9.2,0.0,29.3,24.7,20.1,2.9,89.9,33.7,6.9,24.4
CYP,2.586337760910816,54.4,8.4,1.4,16.6,12.4,8.2,1.7,52.7,136.3,13.8,10.1
CZE,4.733870967741937,84.8,5.1,25.1,1.3,-1.3,-3.8,0.4,12.4,58.7,17.4,4.7
DNK,15.580645161290322,77.3,3.8,25.2,-0.3,-2.2,-4.2,0.1,3.1,48.3,16.9,5.1
DJI,0.1003584229390681,41.2,9.3,0.0,29.1,24.4,19.8,3.6,111.6,11.2,0.8,22.6
DMA,2.8148148148148144,54.3,7.4,0.0,25.7,22.0,18.4,2.7,83.7,235.6,16.0,22.5
DOM,0.5873192436040043,52.9,9.3,0.0,27.7,23.0,18.4,2.9,89.9,52.8,9.0,21.8
ECU,1.4516129032258065,78.5,12.2,1.0,28.2,22.1,16.0,3.3,102.3,148.5,17.0,21.5
EGY,0.0589543937708565,30.4,13.3,1.9,21.2,14.6,7.9,2.9,89.9,5.3,1.5,9.0
SLV,0.12303075768942233,36.4,13.5,0.0,30.7,23.9,17.2,4.3,133.3,16.4,6.6,19.8
GNQ,1.1505376344086022,72.8,9.1,0.0,29.3,24.8,20.3,3.0,93.0,107.0,10.1,25.8
ERI,0.2139219015280136,22.4,12.9,0.0,29.7,23.2,16.8,3.8,117.8,25.2,3.2,18.0
