Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.8225806451612904,45.8,10.9,22.5,7.0,1.5,-4.0,1.4,43.4,35.7,6.8,3.1
ALB,6.193548387096773,94.8,5.3,11.0,8.3,5.6,2.9,1.1,34.1,211.2,20.1,6.0
DZA,0.16,34.2,12.9,1.3,21.6,15.1,8.6,2.5,77.5,12.4,2.9,7.7
AND,3.9090909090909087,73.8,6.5,20.8,5.5,2.2,-1.1,1.1,34.1,133.3,19.6,4.9
AGO,1.278937381404175,72.2,11.1,0.0,28.6,23.0,17.5,3.4,105.4,134.8,11.3,21.3
ATG,3.4289450741063643,54.4,7.2,0.0,29.8,26.2,22.6,3.7,114.7,393.3,24.3,26.1
ARG,0.1925243215565796,46.9,15.4,0.7,30.2,22.5,14.8,6.3,195.3,37.6,6.1,14.7
ARM,0.3225806451612903,53.7,9.2,29.0,0.2,-4.4,-9.0,0.7,21.7,7.0,5.1,1.7
AUS,0.28294930875576035,41.6,13.5,0.1,33.2,26.4,19.7,7.0,217.0,61.4,7.1,15.4
AUT,6.038709677419353,81.3,5.2,26.3,0.1,-2.5,-5.1,0.5,15.5,93.6,19.4,4.0
AZE,0.8306451612903226,60.1,8.3,21.1,5.5,1.4,-2.8,0.8,24.8,20.6,6.6,4.7
BHS,0.5316606929510155,54.0,9.7,0.0,26.8,21.9,17.0,2.7,83.7,44.5,7.2,19.7
BHR,0.8231780167264039,36.3,8.5,0.0,21.6,17.3,13.1,2.7,83.7,68.9,11.2,13.8
BGD,0.01262272089761571,20.4,11.3,0.0,25.0,19.4,13.8,2.3,71.3,0.9,0.1,16.4
BRB,1.1870967741935483,52.5,6.8,0.0,29.8,26.4,23.0,3.5,108.5,128.8,17.1,27.2
BLR,4.080645161290323,79.2,6.3,30.4,-4.6,-7.8,-10.9,0.2,6.2,25.3,13.8,2.9
BEL,9.516129032258064,79.6,5.0,22.8,2.9,0.4,-2.1,0.2,6.2,59.0,13.3,5.9
BLZ,1.6529032258064515,58.5,7.0,0.0,27.4,23.8,20.3,2.5,77.5,128.1,15.6,26.1
BEN,0.04327301337529504,56.4,15.3,0.0,34.8,27.1,19.5,4.1,127.1,5.5,1.4,17.5
BTN,0.08986175115207372,23.0,15.0,22.9,9.1,1.6,-5.9,1.4,43.4,3.9,1.3,4.2
BOL,1.0430107526881722,72.5,11.3,1.3,28.9,23.2,17.6,4.2,130.2,135.8,12.0,20.9
BIH,9.04301075268817,97.2,5.7,19.5,5.0,2.1,-0.7,0.6,18.6,168.2,21.4,5.5
BWA,0.5676046671242281,56.5,13.1,0.0,31.8,25.3,18.8,4.7,145.7,82.7,10.3,21.4
BRA,2.1375711574952563,80.8,10.0,0.0,30.9,25.9,21.0,3.4,105.4,225.3,22.0,26.6
BRN,4.724137931034481,74.1,6.9,0.0,30.0,26.4,23.0,2.9,89.9,424.7,25.8,29.6
BGR,3.3317972350230414,96.5,5.4,21.5,3.8,1.0,-1.7,0.7,21.7,72.3,10.5,5.0
BFA,0.0042075736325385684,25.1,15.7,0.0,34.3,26.4,18.5,4.6,142.6,0.6,0.7,11.1
BDI,1.1457174638487206,80.7,12.6,0.0,27.0,20.7,14.4,2.9,89.9,103.0,19.8,18.6
CPV,0.4966044142614601,41.5,6.9,0.0,26.6,23.1,19.7,3.8,117.8,58.5,1.4,20.3
KHM,0.3176930596285435,46.5,9.5,0.0,29.4,24.6,19.8,3.3,102.3,32.5,4.2,23.1
CMR,0.07585004359197907,54.1,13.7,0.0,31.1,24.2,17.4,3.7,114.7,8.7,1.4,18.4
CAN,11.32258064516129,58.4,8.2,30.7,-15.9,-20.0,-24.1,0.1,3.1,35.1,8.9,1.4
CAF,0.02812241521918941,31.4,16.9,0.0,32.5,24.0,15.5,3.9,120.9,3.4,0.9,15.7
TCD,0.001265022137887413,9.3,18.3,0.4,31.6,22.4,13.2,5.1,158.1,0.2,0.0,7.8
CHL,0.16642228739002932,49.1,11.1,3.6,18.9,13.3,7.8,4.4,136.4,22.7,2.7,9.4
CHN,0.1935483870967742,36.8,11.5,24.6,0.7,-5.1,-10.9,1.0,31.0,6.0,3.7,3.0
COL,1.7565982404692082,64.3,10.3,0.1,29.9,24.7,19.6,3.3,102.3,179.7,15.4,25.4
COM,0.7631785995279308,62.6,7.6,0.0,30.9,27.1,23.4,4.1,127.1,97.0,13.0,29.0
COG,1.5448028673835126,77.9,9.2,0.0,29.2,24.5,20.0,2.7,83.7,129.3,11.1,25.6
COD,1.886540600667408,77.3,10.7,0.0,29.8,24.4,19.1,2.9,89.9,169.6,14.0,23.4
CRI,1.176930596285435,54.3,10.2,0.0,28.9,23.8,18.7,3.3,102.3,120.4,12.2,24.4
CIV,0.4734651404786681,64.3,11.2,0.0,31.8,26.2,20.6,3.1,96.1,45.5,4.5,21.6
HRV,9.36559139784946,91.8,6.2,17.7,6.1,3.0,-0.1,0.6,18.6,174.2,20.1,6.0
CUB,1.0024813895781641,50.7,9.0,0.0,27.4,22.9,18.4,2.6,80.6,80.8,9.9,22.8
CYP,0.4576612903225806,43.4,8.8,2.5,15.7,11.3,7.0,1.6,49.6,22.7,5.5,9.3
CZE,4.137096774193549,89.1,4.5,26.7,-0.9,-3.2,-5.4,0.4,12.4,51.3,18.3,4.1
DNK,3.725806451612904,72.5,5.0,26.0,0.2,-2.3,-4.8,0.2,6.2,23.1,8.0,4.6
DJI,0.0492831541218638,38.2,8.0,0.0,29.0,25.0,21.0,3.6,111.6,5.5,0.3,24.6
DMA,5.405017921146953,53.8,7.0,0.0,26.0,22.5,19.1,2.7,83.7,452.4,26.4,23.7
DOM,1.2497398543184184,54.1,9.6,0.0,28.9,24.1,19.3,3.1,96.1,120.1,14.0,22.6
ECU,1.147605083088954,77.7,12.9,1.2,28.4,22.0,15.6,3.3,102.3,117.4,16.0,21.4
EGY,0.013348164627363737,24.8,14.1,2.6,21.4,14.3,7.3,2.9,89.9,1.2,0.4,8.6
SLV,0.07500000000000001,34.6,11.4,0.0,29.6,23.8,18.1,4.0,124.0,9.3,4.7,20.6
GNQ,1.1716589861751152,75.8,7.7,0.0,28.6,24.7,20.8,2.8,86.8,101.7,9.9,26.7
ERI,0.14426523297491042,27.1,10.6,0.0,28.2,22.9,17.6,3.6,111.6,16.1,1.8,18.5
EST,9.35483870967742,75.7,6.2,29.8,-3.5,-6.6,-9.7,0.1,3.1,29.0,13.9,3.4
ETH,0.1910669975186104,35.0,13.8,0.2,28.5,21.6,14.7,3.9,120.9,23.1,5.5,15.7
FJI,0.1788856304985337,72.0,9.1,0.0,29.6,25.1,20.5,4.4,136.4,24.4,5.0,22.5
FIN,inf,66.1,8.2,30.9,-7.7,-11.8,-16.0,0.0,0.0,15.1,10.7,2.3
FRA,4.783410138248848,82.7,5.2,13.9,6.7,4.1,1.5,0.7,21.7,103.8,18.5,6.8
GAB,2.0851612903225805,87.5,7.9,0.0,29.1,25.2,21.3,2.5,77.5,161.6,12.6,26.9
GMB,0.0,39.5,12.9,0.0,31.6,25.2,18.8,3.8,117.8,0.0,0.0,14.8
GEO,2.2903225806451615,56.4,8.7,26.7,-0.5,-4.9,-9.2,0.8,24.8,56.8,10.4,2.3
DEU,3.120967741935484,83.6,4.4,25.3,0.3,-1.9,-4.1,0.4,12.4,38.7,11.0,4.4
GHA,0.16129032258064516,55.4,12.0,0.0,33.1,27.1,21.1,3.5,108.5,17.5,5.6,21.6
GRC,2.8709677419354835,71.0,5.7,4.5,12.1,9.2,6.4,1.2,37.2,106.8,14.5,8.3
GRD,0.7008797653958945,53.8,7.1,0.0,30.1,26.5,23.0,3.3,102.3,71.7,14.8,27.7
GTM,1.1763440860215055,49.9,9.2,0.0,27.1,22.5,18.0,3.0,93.0,109.4,12.7,22.1
GIN,0.05622119815668202,44.7,12.5,0.0,30.7,24.4,18.2,3.5,108.5,6.1,1.7,16.2
GNB,0.020609318996415767,37.1,10.3,0.0,30.6,25.4,20.3,3.6,111.6,2.3,0.8,18.9
GUY,1.7172675521821632,63.7,8.7,0.0,30.3,25.9,21.6,3.4,105.4,181.0,18.7,25.1
HTI,0.6354838709677421,52.3,9.8,0.0,29.0,24.0,19.2,3.0,93.0,59.1,9.6,22.2
HND,1.2537634408602152,49.3,7.7,0.0,26.2,22.4,18.5,3.0,93.0,116.6,15.4,22.9
HKG,0.1314217443249701,31.2,7.5,0.0,20.3,16.5,12.8,2.7,83.7,11.0,8.3,12.0
HUN,6.838709677419354,88.6,6.0,24.7,2.5,-0.5,-3.5,0.3,9.3,63.6,21.9,5.2
ISL,16.93548387096774,73.8,5.6,27.0,-0.3,-3.1,-5.9,0.2,6.2,105.0,16.6,4.4
IND,0.046594982078853035,24.8,13.2,2.3,24.7,18.1,11.5,2.7,83.7,3.9,0.9,13.5
IDN,2.850439882697948,72.1,8.7,0.0,30.4,26.1,21.7,3.3,102.3,291.6,21.1,28.4
IRN,0.9526881720430108,44.2,10.5,15.3,11.6,6.3,1.1,1.5,46.5,44.3,6.9,5.8
IRQ,0.2661290322580645,35.7,12.4,9.1,15.8,9.6,3.4,1.6,49.6,13.2,3.8,7.9
IRL,9.397849462365592,69.2,5.2,13.4,6.9,4.3,1.7,0.3,9.3,87.4,16.8,7.6
ISR,0.5551782682512734,36.6,10.6,1.7,18.2,12.8,7.6,1.9,58.9,32.7,7.2,9.7
ITA,3.390029325513196,72.1,5.2,6.9,10.9,8.2,5.6,1.1,34.1,115.6,15.3,8.4
JAM,1.1666666666666667,52.3,8.6,0.0,28.8,24.5,20.3,3.0,93.0,108.5,7.2,24.8
JPN,1.6200716845878138,63.3,7.6,19.9,6.1,2.3,-1.5,0.9,27.9,45.2,15.1,5.6
JOR,0.14193548387096774,29.8,12.2,9.1,15.7,9.5,3.5,2.0,62.0,8.8,3.2,6.9
KAZ,3.4838709677419355,56.2,9.8,30.6,-4.6,-9.5,-14.4,0.2,6.2,21.6,10.5,2.7
KEN,0.28834759710335744,57.8,13.6,0.1,32.2,25.4,18.6,4.9,151.9,43.8,10.1,19.6
KIR,,73.3,5.3,0.0,31.0,28.3,25.7,,,42.5,9.0,29.0
PRK,0.13709677419354838,37.4,9.5,30.3,-3.4,-8.1,-12.9,0.8,24.8,3.4,3.2,1.7
KOR,0.2290322580645161,32.5,10.2,25.3,5.1,0.0,-5.1,1.0,31.0,7.1,4.4,4.0
KWT,0.9530791788856304,39.5,10.2,0.8,18.7,13.6,8.5,2.2,68.2,65.0,9.9,10.1
KGZ,0.8279569892473118,59.1,11.2,30.7,-6.4,-12.0,-17.7,0.6,18.6,15.4,5.5,0.5
LAO,0.09925558312655088,42.7,10.0,0.0,23.4,18.4,13.4,2.6,80.6,8.0,2.7,14.8
LVA,10.064516129032258,78.5,6.1,29.6,-3.5,-6.5,-9.6,0.1,3.1,31.2,14.3,3.4
LBN,0.9311827956989248,42.4,9.3,7.9,13.5,8.8,4.2,1.5,46.5,43.3,8.2,8.1
LSO,1.4964157706093193,57.7,11.3,1.3,19.8,14.1,8.5,3.6,111.6,167.0,20.6,11.3
LBR,1.213133640552995,76.4,10.4,0.0,30.3,25.1,19.9,2.8,86.8,105.3,7.4,23.8
LBY,0.08342602892102335,24.0,13.0,0.8,21.4,14.9,8.5,2.9,89.9,7.5,3.0,8.6
LIE,6.405529953917051,80.4,4.3,25.4,0.3,-1.9,-4.1,0.7,21.7,139.0,18.4,3.3
LTU,5.693548387096772,76.5,6.0,29.8,-3.7,-6.6,-9.6,0.2,6.2,35.3,14.8,3.3
LUX,11.451612903225806,81.9,4.6,24.1,1.7,-0.6,-3.0,0.2,6.2,71.0,13.7,5.4
MDG,2.046319272125724,64.9,8.4,0.0,28.9,24.7,20.5,3.9,120.9,247.4,22.3,25.3
MWI,2.3196480938416424,81.2,8.7,0.0,28.7,24.3,20.0,3.3,102.3,237.3,16.8,23.8
MYS,5.091811414392059,77.2,7.3,0.0,28.7,25.1,21.4,2.6,80.6,410.4,26.0,28.2
MDV,,58.1,6.2,0.0,31.0,27.9,24.8,,,95.0,10.3,29.5
MLI,0.0,40.3,14.7,0.0,30.2,22.8,15.5,4.4,136.4,0.0,0.0,8.9
