Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,1.1505376344086022,46.0,11.6,19.8,9.5,3.7,-2.0,1.5,46.5,53.5,7.9,3.9
ALB,6.908602150537634,75.3,7.4,16.8,7.6,3.9,0.2,0.6,18.6,128.5,13.6,6.9
DZA,0.0954301075268817,32.3,13.4,4.1,19.5,12.8,6.1,2.4,74.4,7.1,1.5,6.6
AND,2.4462365591397845,65.0,6.5,24.4,3.4,0.1,-3.2,0.6,18.6,45.5,7.8,5.0
AGO,1.3377609108159392,79.0,11.0,0.0,28.8,23.3,17.8,3.4,105.4,141.0,12.2,20.1
ATG,1.1844758064516128,54.2,7.1,0.0,27.4,23.8,20.2,3.2,99.2,117.5,13.9,23.9
ARG,0.20806451612903226,43.6,15.0,1.5,27.7,20.1,12.6,6.0,186.0,38.7,6.7,12.4
ARM,0.5622119815668203,64.6,10.4,28.6,2.0,-3.2,-8.4,0.7,21.7,12.2,6.6,2.3
AUS,0.26150537634408605,36.3,14.8,0.0,34.8,27.3,19.9,7.5,232.5,60.8,6.6,15.1
AUT,8.959677419354838,70.1,5.1,24.7,1.2,-1.3,-3.9,0.4,12.4,111.1,18.0,4.7
AZE,0.4838709677419354,67.6,9.2,18.9,7.6,3.0,-1.6,0.8,24.8,12.0,5.6,5.5
BHS,0.3781979977753059,44.5,10.3,0.0,26.8,21.6,16.5,2.9,89.9,34.0,6.0,18.7
BHR,0.26814516129032256,36.3,11.3,0.0,23.4,17.7,12.1,3.2,99.2,26.6,7.4,12.6
BGD,0.2995391705069125,23.9,10.8,0.0,23.8,18.4,13.0,2.1,65.1,19.5,0.5,17.2
BRB,1.8245967741935485,52.5,6.9,0.0,27.6,24.1,20.7,3.2,99.2,181.0,17.6,24.0
BLR,6.266129032258066,86.4,6.1,25.6,1.7,-1.4,-4.4,0.4,12.4,77.7,25.3,4.4
BEL,7.817204301075268,83.2,4.6,13.6,6.2,3.9,1.6,0.3,9.3,72.7,19.3,7.4
BLZ,0.7526881720430108,58.0,7.8,0.0,26.5,22.5,18.7,2.4,74.4,56.0,11.5,24.5
BEN,0.018196856906534328,58.1,15.8,0.0,32.6,24.7,16.8,3.9,120.9,2.2,0.6,15.1
BTN,0.6129032258064516,23.8,14.8,24.7,7.0,-0.4,-7.8,1.2,37.2,22.8,3.7,4.8
BOL,1.0967741935483872,67.3,11.3,1.3,28.5,22.8,17.2,4.2,130.2,142.8,13.1,21.0
BIH,7.819354838709677,79.4,6.0,20.5,4.8,1.8,-1.2,0.5,15.5,121.2,16.2,5.9
BWA,0.18796526054590573,56.7,14.0,0.0,34.5,27.5,20.6,5.2,161.2,30.3,6.4,20.4
BRA,1.7350928641251222,80.7,9.6,0.0,30.1,25.3,20.5,3.3,102.3,177.5,20.9,26.2
BRN,3.077419354838709,71.3,8.3,0.0,30.4,26.1,22.0,3.0,93.0,286.2,22.3,28.5
BGR,2.7161290322580647,82.0,6.8,21.5,5.0,1.6,-1.9,0.5,15.5,42.1,8.9,5.8
