Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,1.2972350230414746,53.8,11.3,20.7,8.4,2.8,-2.9,1.4,43.4,56.3,8.6,4.6
ALB,3.5555555555555562,71.6,8.0,19.2,6.8,2.8,-1.2,0.9,27.9,99.2,14.1,5.4
DZA,0.2735483870967742,33.3,11.9,3.9,18.4,12.4,6.4,2.5,77.5,21.2,4.4,5.9
AND,2.2338709677419355,63.6,7.5,25.0,3.8,0.0,-3.8,0.8,24.8,55.4,12.3,4.8
AGO,1.6376344086021506,84.3,10.1,0.0,28.4,23.3,18.3,3.0,93.0,152.3,11.9,22.5
ATG,0.5244003308519437,47.2,7.2,0.0,28.1,24.4,20.8,3.9,120.9,63.4,10.3,23.2
ARG,0.4310344827586207,46.6,14.2,0.9,28.6,21.5,14.4,5.8,179.8,77.5,7.8,14.8
ARM,1.053763440860215,68.2,9.0,28.6,0.2,-4.3,-8.8,0.6,18.6,19.6,7.7,3.0
AUS,0.3172043010752688,39.8,14.0,0.0,34.5,27.5,20.5,7.2,223.2,70.8,7.0,16.5
AUT,6.798387096774192,66.2,6.8,27.8,-0.1,-3.5,-6.9,0.4,12.4,84.3,16.6,3.9
AZE,0.8266129032258064,70.2,7.9,17.9,6.6,2.6,-1.3,0.8,24.8,20.5,6.6,5.9
BHS,1.533410138248848,49.4,10.6,0.0,24.8,19.4,14.1,2.8,86.8,133.1,10.7,16.7
BHR,0.7825182101977108,38.8,10.6,0.0,22.0,16.7,11.4,3.1,96.1,75.2,11.1,12.5
BGD,0.043424317617866005,17.5,13.4,0.0,26.7,20.0,13.3,2.6,80.6,3.5,0.6,16.5
BRB,0.6375212224108658,46.7,7.5,0.0,28.5,24.7,20.9,3.8,117.8,75.1,13.3,23.8
BLR,9.322580645161288,84.6,6.1,29.2,-2.4,-5.5,-8.5,0.2,6.2,57.8,20.9,3.6
BEL,6.71774193548387,81.2,5.8,19.7,5.1,2.2,-0.7,0.4,12.4,83.3,22.6,6.5
BLZ,0.5741935483870968,54.3,7.7,0.0,25.8,21.9,18.1,2.5,77.5,44.5,9.2,23.6
BEN,0.05398288347597103,58.7,16.4,0.0,35.7,27.5,19.3,4.9,151.9,8.2,1.0,13.4
BTN,0.27791563275434245,29.2,14.8,24.4,7.4,-0.0,-7.4,1.3,40.3,11.2,2.5,4.6
BOL,1.7872711421098515,79.6,9.7,1.0,28.2,23.3,18.5,3.7,114.7,205.0,16.0,23.0
