Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.3575757575757576,31.4,14.2,12.4,16.2,9.0,1.9,2.2,66.0,23.6,4.0,4.8
ALB,5.791666666666668,73.1,8.2,10.7,11.0,6.9,2.9,0.8,24.0,139.0,13.4,8.8
DZA,0.14,33.1,12.1,0.2,24.4,18.3,12.3,3.0,90.0,12.6,2.5,8.9
AND,0.6233333333333333,62.5,8.1,20.8,6.8,2.7,-1.4,1.0,30.0,18.7,6.5,5.6
AGO,0.9504504504504504,74.0,12.1,0.0,29.8,23.8,17.8,3.7,111.0,105.5,9.9,19.3
ATG,4.871296296296297,54.5,6.4,0.0,29.7,26.5,23.3,3.6,108.0,526.1,23.3,27.4
ARG,0.2521212121212121,48.2,15.4,1.9,26.7,18.9,11.3,5.5,165.0,41.6,6.1,12.0
ARM,2.8625000000000003,62.7,8.2,19.3,7.0,2.9,-1.1,0.8,24.0,68.7,13.7,5.2
AUS,0.16064814814814815,34.4,15.0,0.0,32.4,24.9,17.4,7.2,216.0,34.7,4.8,13.1
AUT,6.383333333333333,71.0,4.9,20.8,3.1,0.6,-1.9,0.4,12.0,76.6,12.6,5.6
AZE,1.78,66.5,6.7,8.1,10.5,7.2,3.8,1.0,30.0,53.4,10.2,8.1
BHS,0.6053763440860215,59.9,10.0,0.0,29.1,24.1,19.1,3.1,93.0,56.3,7.8,22.0
BHR,0.0,29.9,13.0,0.0,30.5,24.0,17.5,4.8,144.0,0.0,0.0,15.0
BGD,0.2617283950617284,36.5,9.1,0.0,28.6,24.0,19.5,2.7,81.0,21.2,1.0,22.0
BRB,4.7057142857142855,52.5,6.9,0.0,30.2,26.7,23.4,3.5,105.0,494.1,24.7,28.7
BLR,3.3666666666666667,81.3,5.8,24.8,1.4,-1.5,-4.4,0.2,6.0,20.2,11.7,5.0
BEL,3.293333333333333,76.8,5.5,10.0,8.4,5.6,2.9,0.5,15.0,49.4,15.6,8.1
BLZ,3.275641025641025,60.9,8.6,0.0,27.9,23.5,19.3,2.6,78.0,255.5,20.1,26.0
BEN,0.056349206349206336,58.9,14.3,0.0,35.8,28.6,21.5,4.2,126.0,7.1,0.8,19.8
BTN,0.06458333333333334,29.3,16.0,19.1,12.8,4.8,-3.3,1.6,48.0,3.1,0.1,6.5
BOL,0.8097222222222222,62.8,13.2,2.0,30.0,23.4,16.8,4.8,144.0,116.6,10.0,20.0
BIH,4.976190476190476,78.2,6.4,13.3,8.1,4.8,1.7,0.7,21.0,104.5,13.9,7.0
BWA,0.10943396226415092,51.1,15.3,0.0,33.5,25.8,18.2,5.3,159.0,17.4,4.2,17.9
BRA,1.3747747747747747,74.9,10.5,0.0,31.3,26.0,20.8,3.7,111.0,152.6,16.8,25.7
BRN,4.244827586206896,71.9,7.7,0.0,30.4,26.6,22.7,2.9,87.0,369.3,25.0,30.1
BGR,6.506666666666666,81.7,7.6,16.3,7.9,4.1,0.4,0.5,15.0,97.6,11.5,7.7
BFA,0.025850340136054417,21.5,16.3,0.0,37.3,29.1,20.9,4.9,147.0,3.8,0.9,14.6
BDI,1.453846153846154,83.9,10.2,0.0,24.2,19.1,14.0,2.6,78.0,113.4,21.3,18.0
CPV,0.8358974358974359,40.4,7.6,0.0,27.8,24.0,20.3,3.9,117.0,97.8,6.7,21.7
KHM,1.5111111111111108,58.1,7.8,0.0,29.9,25.9,22.1,3.0,90.0,136.0,9.5,28.6
CMR,0.5018518518518519,61.1,12.2,0.0,31.3,25.2,19.1,3.6,108.0,54.2,6.2,20.7
CAN,7.616666666666667,65.5,7.9,29.1,-9.1,-13.0,-17.0,0.2,6.0,45.7,10.7,2.4
CAF,0.2111111111111111,34.8,15.8,0.0,32.9,25.0,17.1,3.9,117.0,24.7,4.3,20.1
TCD,0.0006060606060606062,12.4,18.0,0.1,33.3,24.3,15.3,5.5,165.0,0.1,0.0,9.7
CHL,0.3900900900900901,50.0,10.4,6.5,15.7,10.5,5.3,3.7,111.0,43.3,3.8,7.8
CHN,0.3358974358974359,41.1,13.1,20.0,7.9,1.4,-5.2,1.3,39.0,13.1,4.8,5.3
COL,2.173118279569892,69.8,10.4,0.1,29.5,24.3,19.2,3.1,93.0,202.1,16.5,25.6
COM,0.3517730496453901,51.9,7.7,0.0,30.6,26.8,23.0,4.7,141.0,49.6,5.2,26.8
COG,1.7642857142857142,80.2,9.1,0.0,29.8,25.2,20.7,2.8,84.0,148.2,13.6,26.3
COD,1.5955555555555554,75.6,10.4,0.0,29.6,24.4,19.2,3.0,90.0,143.6,13.3,23.8
CRI,2.736666666666667,58.6,9.4,0.0,28.3,23.6,19.0,3.0,90.0,246.3,17.7,25.0
CIV,0.5878787878787879,62.5,11.1,0.0,32.7,27.1,21.6,3.3,99.0,58.2,7.4,25.3
HRV,4.0809523809523816,74.3,6.6,11.0,9.3,5.9,2.6,0.7,21.0,85.7,12.6,7.7
CUB,0.6211111111111111,55.1,9.4,0.0,29.6,24.8,20.1,3.0,90.0,55.9,6.6,25.2
CYP,1.1873015873015873,41.8,8.3,0.2,19.9,15.7,11.6,2.1,63.0,74.8,8.0,12.3
CZE,3.4,84.4,4.3,18.8,3.7,1.6,-0.6,0.4,12.0,40.8,13.5,6.2
DNK,8.216666666666667,76.1,5.0,13.3,6.6,4.0,1.6,0.2,6.0,49.3,15.3,7.9
DJI,0.006201550387596899,30.3,10.7,0.0,30.9,25.6,20.3,4.3,129.0,0.8,0.3,22.8
DMA,11.657692307692304,53.8,6.2,0.0,25.9,22.8,19.7,2.6,78.0,909.3,26.7,25.3
DOM,2.0,59.4,8.6,0.0,28.9,24.6,20.3,3.0,90.0,180.0,15.5,24.6
ECU,0.6098039215686275,76.8,14.2,1.6,28.9,21.7,14.6,3.4,102.0,62.2,8.9,20.8
EGY,0.021052631578947368,24.9,13.4,0.0,26.5,19.8,13.1,3.8,114.0,2.4,0.4,12.0
SLV,0.39819819819819824,44.3,11.8,0.0,28.8,22.8,16.9,3.7,111.0,44.2,9.8,20.3
GNQ,2.5230769230769234,85.0,7.8,0.0,28.9,25.0,21.1,2.6,78.0,196.8,16.1,26.8
ERI,0.011627906976744186,19.7,13.7,0.0,31.2,24.3,17.4,4.3,129.0,1.5,0.3,18.4
EST,5.433333333333334,86.5,4.4,22.7,1.8,-0.4,-2.6,0.3,9.0,48.9,15.6,5.3
ETH,0.16991869918699185,31.7,14.5,0.3,28.7,21.4,14.2,4.1,123.0,20.9,3.1,15.5
FJI,0.6940170940170939,71.8,6.8,0.0,27.1,23.6,20.2,3.9,117.0,81.2,9.1,21.8
FIN,5.5,81.8,6.1,26.7,-0.8,-3.9,-7.0,0.2,6.0,33.0,16.8,4.0
FRA,2.105555555555556,73.6,6.3,10.9,8.9,5.7,2.6,0.6,18.0,37.9,10.4,8.2
GAB,2.536,89.6,8.1,0.0,29.7,25.6,21.6,2.5,75.0,190.2,15.8,27.1
GMB,0.0625,30.9,14.9,0.0,34.8,27.3,19.9,4.0,120.0,7.5,4.3,21.8
GEO,3.96,70.1,7.5,18.2,5.9,2.1,-1.6,1.0,30.0,118.8,17.8,5.2
DEU,5.300000000000002,83.3,4.4,14.6,5.5,3.3,1.1,0.3,9.0,47.7,15.0,7.2
GHA,0.3462962962962963,56.8,11.6,0.0,34.1,28.3,22.5,3.6,108.0,37.4,6.5,23.6
GRC,3.238888888888889,56.7,7.9,3.5,15.3,11.3,7.3,1.2,36.0,116.6,10.8,10.9
GRD,2.873333333333333,51.3,7.5,0.0,31.0,27.2,23.5,3.5,105.0,301.7,20.0,29.7
GTM,2.1811111111111114,54.0,10.4,0.1,26.9,21.7,16.5,3.0,90.0,196.3,16.4,21.5
GIN,0.5367521367521367,49.1,13.2,0.0,32.8,26.2,19.6,3.9,117.0,62.8,6.3,21.8
GNB,0.4051282051282051,32.5,11.8,0.0,33.1,27.2,21.3,3.9,117.0,47.4,10.9,25.3
GUY,0.7552631578947367,58.1,9.2,0.0,32.0,27.3,22.7,3.8,114.0,86.1,11.9,25.5
HTI,1.1954022988505748,59.2,8.9,0.0,29.2,24.7,20.3,2.9,87.0,104.0,8.9,24.6
HND,2.173958333333333,54.3,8.4,0.0,26.4,22.2,18.0,3.2,96.0,208.7,18.9,22.2
HKG,0.7074074074074074,54.7,9.6,0.0,26.6,21.8,17.0,2.7,81.0,57.3,13.2,20.8
